>,16-S-34:0.042504
7.234190e+05,6.42658592e-04
7.238760e+05,7.45792508e-04
7.241050e+05,7.90930847e-04
7.243330e+05,8.26679442e-04
7.244470e+05,8.39838914e-04
7.245620e+05,8.49459648e-04
7.246760e+05,8.55276608e-04
7.247900e+05,8.56967741e-04
7.249310e+05,8.53286460e-04
7.250710e+05,8.43491019e-04
7.251860e+05,8.31251418e-04
7.253000e+05,8.15597542e-04
7.254140e+05,7.97035731e-04
7.255290e+05,7.76002976e-04
7.257570e+05,7.28185261e-04
7.259860e+05,6.75927262e-04
7.264430e+05,5.70482176e-04
7.266720e+05,5.21036162e-04
7.269000e+05,4.75362585e-04
7.271320e+05,4.33490860e-04
7.273630e+05,3.95633821e-04
7.275950e+05,3.61955803e-04
7.278260e+05,3.32054022e-04
7.280570e+05,3.05426874e-04
7.282890e+05,2.81948002e-04
7.285200e+05,2.61120574e-04
7.287510e+05,2.42604483e-04
7.289870e+05,2.25980746e-04
7.292220e+05,2.11171508e-04
7.294570e+05,1.97991510e-04
7.296920e+05,1.86280205e-04
7.301630e+05,1.66388720e-04
7.306330e+05,1.50394121e-04
7.311890e+05,1.35389756e-04
7.317450e+05,1.23659075e-04
7.323010e+05,1.14573179e-04
7.328560e+05,1.07483325e-04
7.337120e+05,1.00244088e-04
7.345670e+05,9.69187413e-05
7.352510e+05,9.76520364e-05
7.359350e+05,1.02785803e-04
7.362770e+05,1.08145815e-04
7.366190e+05,1.16910893e-04
7.367900e+05,1.23512145e-04
7.369610e+05,1.32797134e-04
7.371320e+05,1.46457799e-04
7.372180e+05,1.56105338e-04
7.373030e+05,1.69086417e-04
7.373620e+05,1.80808937e-04
7.374210e+05,1.95889689e-04
7.374800e+05,2.15343268e-04
7.375390e+05,2.42441457e-04
7.375970e+05,2.82207837e-04
7.376270e+05,3.09385081e-04
7.376560e+05,3.43672095e-04
7.376860e+05,3.87903649e-04
7.377150e+05,4.47043482e-04
7.377440e+05,5.29402143e-04
7.377590e+05,5.83369352e-04
7.377740e+05,6.49262799e-04
7.377920e+05,7.52730427e-04
7.378100e+05,8.91094221e-04
7.378280e+05,1.08663916e-03
7.378370e+05,1.21642742e-03
7.378460e+05,1.37856300e-03
7.378550e+05,1.58930983e-03
7.378640e+05,1.86592931e-03
7.378730e+05,2.24528125e-03
7.378820e+05,2.78238936e-03
7.378870e+05,3.13501796e-03
7.378910e+05,3.56140419e-03
7.378960e+05,4.07804944e-03
7.379000e+05,4.70408661e-03
7.379050e+05,5.46127059e-03
7.379090e+05,6.37355076e-03
7.379140e+05,7.46646297e-03
7.379180e+05,8.76605610e-03
7.379240e+05,1.09021103e-02
7.379300e+05,1.34697568e-02
7.379360e+05,1.65320656e-02
7.379420e+05,2.00908418e-02
7.379480e+05,2.41076106e-02
7.379540e+05,2.84956375e-02
7.379600e+05,3.31159381e-02
7.379660e+05,3.77795585e-02
7.379710e+05,4.15348887e-02
7.379760e+05,4.50165254e-02
7.379810e+05,4.80775042e-02
7.379860e+05,5.05793160e-02
7.379950e+05,5.33438964e-02
7.380000e+05,5.37129694e-02
7.380110e+05,5.17272898e-02
7.380170e+05,4.91028336e-02
7.380230e+05,4.56695516e-02
7.380290e+05,4.15381183e-02
7.380350e+05,3.70899567e-02
7.380420e+05,3.14108865e-02
7.380490e+05,2.59765351e-02
7.380570e+05,2.09963762e-02
7.380640e+05,1.66506241e-02
7.380710e+05,1.29712934e-02
7.380780e+05,1.00524337e-02
7.380850e+05,7.77420314e-03
7.380930e+05,6.04069021e-03
7.380970e+05,5.13543044e-03
7.381020e+05,4.40884573e-03
7.381070e+05,3.80254939e-03
7.381120e+05,3.31807090e-03
7.381160e+05,2.91372450e-03
7.381210e+05,2.58910168e-03
7.381310e+05,2.09781169e-03
7.381400e+05,1.74918246e-03
7.381490e+05,1.49793722e-03
7.381590e+05,1.30601916e-03
7.381680e+05,1.15777238e-03
7.381780e+05,1.03766444e-03
7.381870e+05,9.40383938e-04
7.382060e+05,7.90375793e-04
7.382250e+05,6.81764630e-04
7.382440e+05,6.00480073e-04
7.382610e+05,5.44546147e-04
7.382770e+05,4.99444070e-04
7.383110e+05,4.31797535e-04
7.383440e+05,3.84336501e-04
7.383770e+05,3.50260897e-04
7.384110e+05,3.25292887e-04
7.384440e+05,3.07005249e-04
7.385110e+05,2.82685852e-04
7.386180e+05,2.64064241e-04
7.387240e+05,2.59914861e-04
7.388130e+05,2.63174613e-04
7.389020e+05,2.70910741e-04
7.389910e+05,2.82443049e-04
7.390800e+05,2.97525488e-04
7.391690e+05,3.16252109e-04
7.392580e+05,3.38859458e-04
7.393470e+05,3.65813985e-04
7.394360e+05,3.97690436e-04
7.395340e+05,4.39876169e-04
7.395830e+05,4.64187144e-04
7.396320e+05,4.90883556e-04
7.396810e+05,5.20353003e-04
7.397300e+05,5.52787385e-04
7.397790e+05,5.88598999e-04
7.398280e+05,6.28187793e-04
7.398770e+05,6.72097164e-04
7.399250e+05,7.20650118e-04
7.399740e+05,7.74486937e-04
7.400230e+05,8.34214675e-04
7.400720e+05,9.00619928e-04
7.401210e+05,9.74105494e-04
7.401700e+05,1.05548172e-03
7.402190e+05,1.14535090e-03
7.402760e+05,1.26169638e-03
7.403330e+05,1.39044880e-03
7.403900e+05,1.53148465e-03
7.404470e+05,1.68347395e-03
7.406750e+05,2.29774860e-03
7.407190e+05,2.38676282e-03
7.407630e+05,2.45444015e-03
7.408060e+05,2.49683812e-03
7.408280e+05,2.50753491e-03
7.408500e+05,2.51093573e-03
7.408850e+05,2.50116954e-03
7.409140e+05,2.47963295e-03
7.409420e+05,2.44670592e-03
7.409700e+05,2.40306295e-03
7.409990e+05,2.35016702e-03
7.410270e+05,2.28898715e-03
7.410560e+05,2.22136630e-03
7.411130e+05,2.07190318e-03
7.413400e+05,1.44910385e-03
7.413870e+05,1.33686161e-03
7.414340e+05,1.23311232e-03
7.414810e+05,1.13791299e-03
7.415280e+05,1.05100711e-03
7.415750e+05,9.71967193e-04
7.416220e+05,9.00222287e-04
7.416690e+05,8.35188146e-04
7.417160e+05,7.76382173e-04
7.417630e+05,7.23185919e-04
7.418090e+05,6.75026547e-04
7.418560e+05,6.31287494e-04
7.419030e+05,5.91516570e-04
7.419500e+05,5.55302427e-04
7.419960e+05,5.22278374e-04
7.420900e+05,4.64515162e-04
7.421490e+05,4.32661411e-04
7.422090e+05,4.04077536e-04
7.422680e+05,3.78357903e-04
7.423280e+05,3.55209899e-04
7.424460e+05,3.15311172e-04
7.425650e+05,2.82186853e-04
7.426590e+05,2.60038003e-04
7.427520e+05,2.40724895e-04
7.428460e+05,2.23776317e-04
7.429390e+05,2.08829386e-04
7.431260e+05,1.83781442e-04
7.433130e+05,1.63791271e-04
7.435850e+05,1.41204161e-04
7.438560e+05,1.24133679e-04
7.441280e+05,1.10833720e-04
7.444000e+05,1.00294446e-04
7.447740e+05,8.90241878e-05
7.451470e+05,8.03922629e-05
7.455210e+05,7.36093061e-05
7.458950e+05,6.81753422e-05
7.466080e+05,6.03862165e-05
7.473220e+05,5.48119970e-05
7.480350e+05,5.06498571e-05
7.487490e+05,4.74304853e-05
7.500000e+05,4.33246580e-05
7.500400e+05,4.31934782e-05
7.513310e+05,4.02238075e-05
7.526220e+05,3.80489977e-05
7.539130e+05,3.64056150e-05
7.556800e+05,3.47898006e-05
7.574470e+05,3.37068384e-05
7.609800e+05,3.28360468e-05
7.628830e+05,3.31291983e-05
7.647850e+05,3.40829809e-05
7.666880e+05,3.61321981e-05
7.676390e+05,3.77728808e-05
7.685910e+05,4.00395106e-05
7.696100e+05,4.35582139e-05
7.706290e+05,4.88722177e-05
7.711390e+05,5.25018222e-05
7.716490e+05,5.72225910e-05
7.721580e+05,6.34358065e-05
7.726680e+05,7.18990805e-05
7.731780e+05,8.39819306e-05
7.734320e+05,9.21245116e-05
7.736870e+05,1.02345487e-04
7.739420e+05,1.15168974e-04
7.741970e+05,1.32357023e-04
7.744520e+05,1.55968938e-04
7.745790e+05,1.71346879e-04
7.747060e+05,1.90106802e-04
7.748170e+05,2.10042892e-04
7.749270e+05,2.34537062e-04
7.750380e+05,2.64237201e-04
7.751480e+05,3.02853047e-04
7.752590e+05,3.53470175e-04
7.753690e+05,4.21809464e-04
7.754790e+05,5.17834458e-04
7.755350e+05,5.81252070e-04
7.755900e+05,6.58475013e-04
7.756370e+05,7.38832026e-04
7.756830e+05,8.37759546e-04
7.757300e+05,9.61007883e-04
7.757770e+05,1.11716785e-03
7.758230e+05,1.31915557e-03
7.758700e+05,1.58684495e-03
7.758930e+05,1.75494646e-03
7.759170e+05,1.95191832e-03
7.759400e+05,2.18679498e-03
7.759630e+05,2.46711939e-03
7.759910e+05,2.87829610e-03
7.760190e+05,3.39922573e-03
7.760460e+05,4.07143257e-03
7.760740e+05,4.95615329e-03
7.761020e+05,6.14536640e-03
7.761290e+05,7.76532625e-03
7.761430e+05,8.78500332e-03
7.761570e+05,9.97205051e-03
7.761710e+05,1.13442232e-02
7.761840e+05,1.29114299e-02
7.761930e+05,1.39722893e-02
7.762020e+05,1.51406881e-02
7.762100e+05,1.63694116e-02
7.762190e+05,1.76416449e-02
7.762280e+05,1.89193881e-02
7.762370e+05,2.02028313e-02
7.762460e+05,2.14423847e-02
7.762540e+05,2.25986236e-02
7.762630e+05,2.36194882e-02
7.762720e+05,2.45316733e-02
7.762820e+05,2.52107297e-02
7.763000e+05,2.57802516e-02
7.763090e+05,2.56353774e-02
7.763190e+05,2.52074046e-02
7.763280e+05,2.45186582e-02
7.763370e+05,2.36147379e-02
7.763460e+05,2.25190136e-02
7.763560e+05,2.13021650e-02
7.763650e+05,1.99857569e-02
7.763740e+05,1.86429389e-02
7.763870e+05,1.68368083e-02
7.763990e+05,1.51150373e-02
7.764060e+05,1.41210575e-02
7.764140e+05,1.31783775e-02
7.764290e+05,1.14611664e-02
7.764440e+05,9.97261920e-03
7.764590e+05,8.70824229e-03
7.764740e+05,7.62806940e-03
7.764890e+05,6.72063411e-03
7.765190e+05,5.29856746e-03
7.765480e+05,4.27149923e-03
7.765780e+05,3.51620557e-03
7.766080e+05,2.94929592e-03
7.766380e+05,2.51530007e-03
7.766800e+05,2.06219976e-03
7.767220e+05,1.73295030e-03
7.767640e+05,1.48758540e-03
7.768060e+05,1.30168069e-03
7.768480e+05,1.15799376e-03
7.768890e+05,1.04507717e-03
7.769310e+05,9.54881599e-04
7.769730e+05,8.83053236e-04
7.770210e+05,8.18202559e-04
7.770690e+05,7.68101504e-04
7.771170e+05,7.29526738e-04
7.771640e+05,7.00455727e-04
7.772120e+05,6.79160421e-04
7.772600e+05,6.64539780e-04
7.773080e+05,6.55646658e-04
7.773560e+05,6.51863559e-04
7.774220e+05,6.54112847e-04
7.774870e+05,6.64251848e-04
7.775530e+05,6.81776105e-04
7.776190e+05,7.06441475e-04
7.776850e+05,7.38190007e-04
7.777510e+05,7.77093902e-04
7.778160e+05,8.23292813e-04
7.778820e+05,8.76927330e-04
7.779500e+05,9.40104538e-04
7.780180e+05,1.01099571e-03
7.780860e+05,1.08923698e-03
7.781540e+05,1.17340623e-03
7.784250e+05,1.51407321e-03
7.784810e+05,1.56763367e-03
7.785380e+05,1.60802720e-03
7.785940e+05,1.63267931e-03
7.786220e+05,1.63844565e-03
7.786500e+05,1.63967102e-03
7.786950e+05,1.63209935e-03
7.787400e+05,1.61308025e-03
7.787770e+05,1.58967220e-03
7.788130e+05,1.55982320e-03
7.788500e+05,1.52428372e-03
7.788860e+05,1.48405126e-03
7.789230e+05,1.43980033e-03
7.789590e+05,1.39267091e-03
7.790330e+05,1.29274060e-03
7.791790e+05,1.09041000e-03
7.792520e+05,9.95334171e-04
7.793250e+05,9.07569501e-04
7.794200e+05,8.04861309e-04
7.794680e+05,7.58652384e-04
7.795160e+05,7.15829241e-04
7.795630e+05,6.76063186e-04
7.796110e+05,6.39351361e-04
7.796590e+05,6.05358421e-04
7.797060e+05,5.74040672e-04
7.797820e+05,5.29144513e-04
7.798580e+05,4.89837174e-04
7.799330e+05,4.55123065e-04
7.800090e+05,4.24539530e-04
7.800850e+05,3.97568826e-04
7.801600e+05,3.73835710e-04
7.802360e+05,3.52894624e-04
7.803120e+05,3.34470075e-04
7.804040e+05,3.14902609e-04
7.804970e+05,2.98206024e-04
7.805890e+05,2.84025980e-04
7.806810e+05,2.72088874e-04
7.807740e+05,2.62136303e-04
7.808660e+05,2.54008677e-04
7.810510e+05,2.42663945e-04
7.811860e+05,2.38225903e-04
7.813200e+05,2.36883901e-04
7.814720e+05,2.39154647e-04
7.816230e+05,2.45952124e-04
7.817740e+05,2.57462526e-04
7.819250e+05,2.74991146e-04
7.820770e+05,3.00229921e-04
7.822280e+05,3.35803697e-04
7.823790e+05,3.85850646e-04
7.825310e+05,4.55227139e-04
7.826100e+05,5.04629369e-04
7.826900e+05,5.65579735e-04
7.827700e+05,6.41682520e-04
7.828500e+05,7.37962249e-04
7.829300e+05,8.62248781e-04
7.830100e+05,1.02554591e-03
7.830900e+05,1.24369289e-03
7.831300e+05,1.38259148e-03
7.831690e+05,1.54844143e-03
7.832160e+05,1.78343198e-03
7.832620e+05,2.07789222e-03
7.833080e+05,2.45395703e-03
7.833540e+05,2.94382174e-03
7.833780e+05,3.24726904e-03
7.834010e+05,3.59822559e-03
7.834240e+05,4.00849982e-03
7.834470e+05,4.49151517e-03
7.834700e+05,5.06446655e-03
7.834930e+05,5.74934634e-03
7.835160e+05,6.57432190e-03
7.835390e+05,7.57480903e-03
7.835690e+05,9.17213048e-03
7.835980e+05,1.12408300e-02
7.836130e+05,1.24971033e-02
7.836270e+05,1.39275107e-02
7.836420e+05,1.55496271e-02
7.836570e+05,1.73746624e-02
7.836690e+05,1.90155887e-02
7.836810e+05,2.07842893e-02
7.836930e+05,2.26626194e-02
7.837050e+05,2.46034591e-02
7.837170e+05,2.65945536e-02
7.837290e+05,2.85597132e-02
7.837410e+05,3.04252183e-02
7.837530e+05,3.20954045e-02
7.837650e+05,3.35030120e-02
7.837760e+05,3.45633014e-02
7.837880e+05,3.52315278e-02
7.838000e+05,3.54559166e-02
7.838120e+05,3.52260177e-02
7.838240e+05,3.45600712e-02
7.838360e+05,3.34878118e-02
7.838470e+05,3.20897041e-02
7.838590e+05,3.04188528e-02
7.838710e+05,2.85850774e-02
7.838830e+05,2.66375876e-02
7.838950e+05,2.46796479e-02
7.839030e+05,2.33831897e-02
7.839110e+05,2.21146613e-02
7.839190e+05,2.08848927e-02
7.839260e+05,1.97021489e-02
7.839360e+05,1.83504010e-02
7.839450e+05,1.70813976e-02
7.839640e+05,1.47997946e-02
7.839830e+05,1.28499297e-02
7.840020e+05,1.12075783e-02
7.840210e+05,9.81327055e-03
7.840400e+05,8.64078663e-03
7.840780e+05,6.79737816e-03
7.841160e+05,5.45384756e-03
7.841540e+05,4.46199561e-03
7.841920e+05,3.71218338e-03
7.842300e+05,3.13397826e-03
7.842760e+05,2.59164490e-03
7.843230e+05,2.17933736e-03
7.843690e+05,1.85783984e-03
7.844150e+05,1.60363047e-03
7.844620e+05,1.39848833e-03
7.845080e+05,1.23133651e-03
7.845540e+05,1.09324502e-03
7.846010e+05,9.78456913e-04
7.846930e+05,7.98029644e-04
7.847860e+05,6.64165425e-04
7.848790e+05,5.62750186e-04
7.849710e+05,4.84089231e-04
7.850640e+05,4.21828985e-04
7.851570e+05,3.71697326e-04
7.852490e+05,3.30725523e-04
7.853420e+05,2.96834028e-04
7.855190e+05,2.46820736e-04
7.856960e+05,2.09392977e-04
7.858730e+05,1.81062370e-04
7.860500e+05,1.58912431e-04
7.862270e+05,1.41292068e-04
7.864040e+05,1.27101187e-04
7.867580e+05,1.05661894e-04
7.870440e+05,9.30199587e-05
7.873310e+05,8.31958941e-05
7.876170e+05,7.54930778e-05
7.879030e+05,6.91343145e-05
7.884760e+05,5.95513868e-05
7.890490e+05,5.27538444e-05
7.897910e+05,4.65052949e-05
7.905320e+05,4.20451156e-05
7.912740e+05,3.87315756e-05
7.920150e+05,3.62028311e-05
7.934980e+05,3.26606746e-05
7.949810e+05,3.03393566e-05
7.964640e+05,2.87594147e-05
7.979470e+05,2.76720452e-05
8.000000e+05,2.68188313e-05
8.006430e+05,2.65519150e-05
8.033390e+05,2.62614564e-05
8.056310e+05,2.66692731e-05
8.079230e+05,2.79296153e-05
8.090690e+05,2.90777711e-05
8.102150e+05,3.07252443e-05
8.113610e+05,3.33138776e-05
8.119340e+05,3.51368665e-05
8.125060e+05,3.74940416e-05
8.133150e+05,4.22970595e-05
8.137200e+05,4.54289700e-05
8.141240e+05,4.95124947e-05
8.145290e+05,5.49108083e-05
8.149330e+05,6.19761772e-05
8.153380e+05,7.18917171e-05
8.155400e+05,7.80467677e-05
8.157420e+05,8.56610107e-05
8.160620e+05,1.01451760e-04
8.162220e+05,1.11668876e-04
8.163820e+05,1.23991560e-04
8.165420e+05,1.39070179e-04
8.167030e+05,1.57832875e-04
8.168630e+05,1.81253401e-04
8.170230e+05,2.11569941e-04
8.171830e+05,2.51493779e-04
8.172630e+05,2.76358623e-04
8.173430e+05,3.05427194e-04
8.174230e+05,3.39780588e-04
8.175030e+05,3.80630998e-04
8.175830e+05,4.29454715e-04
8.176630e+05,4.89031426e-04
8.177090e+05,5.29721425e-04
8.177560e+05,5.75728541e-04
8.178020e+05,6.28224128e-04
8.178480e+05,6.88166725e-04
8.178950e+05,7.57283420e-04
8.179410e+05,8.37087563e-04
8.179870e+05,9.29971237e-04
8.180340e+05,1.03873312e-03
8.180610e+05,1.11191113e-03
8.180880e+05,1.19264159e-03
8.181160e+05,1.28196951e-03
8.181430e+05,1.38116788e-03
8.181710e+05,1.49161418e-03
8.181980e+05,1.61479042e-03
8.182250e+05,1.75234959e-03
8.182530e+05,1.90564067e-03
8.182760e+05,2.05021081e-03
8.182990e+05,2.20943938e-03
8.183220e+05,2.38480837e-03
8.183450e+05,2.57701126e-03
8.183690e+05,2.78923055e-03
8.183920e+05,3.02104823e-03
8.184150e+05,3.27563730e-03
8.184380e+05,3.55151575e-03
8.184670e+05,3.92528167e-03
8.184950e+05,4.32951393e-03
8.185240e+05,4.76056454e-03
8.185530e+05,5.20404109e-03
8.185810e+05,5.64613065e-03
8.186100e+05,6.06088884e-03
8.186240e+05,6.25133428e-03
8.186390e+05,6.42332132e-03
8.186530e+05,6.57457946e-03
8.186670e+05,6.70166974e-03
8.186800e+05,6.79487370e-03
8.186940e+05,6.86287428e-03
8.187070e+05,6.90417051e-03
8.187200e+05,6.91782189e-03
8.187380e+05,6.89231445e-03
8.187520e+05,6.83520069e-03
8.187660e+05,6.74777259e-03
8.187810e+05,6.63198714e-03
8.187950e+05,6.49067533e-03
8.188090e+05,6.32593664e-03
8.188240e+05,6.14365154e-03
8.188520e+05,5.73804156e-03
8.189100e+05,4.85534397e-03
8.189380e+05,4.42189914e-03
8.189670e+05,4.01167218e-03
8.189870e+05,3.73623055e-03
8.190080e+05,3.47796482e-03
8.190280e+05,3.23735951e-03
8.190490e+05,3.01535509e-03
8.190690e+05,2.80924409e-03
8.190900e+05,2.62023300e-03
8.191100e+05,2.44550034e-03
8.191310e+05,2.28571110e-03
8.191570e+05,2.09538899e-03
8.191840e+05,1.92520678e-03
8.192110e+05,1.77300797e-03
8.192380e+05,1.63718707e-03
8.192640e+05,1.51478011e-03
8.192910e+05,1.40499858e-03
8.193180e+05,1.30563849e-03
8.193450e+05,1.21622485e-03
8.193840e+05,1.09978381e-03
8.194230e+05,9.98789681e-04
8.194630e+05,9.10768682e-04
8.195020e+05,8.33888278e-04
8.195410e+05,7.66090776e-04
8.195800e+05,7.06352082e-04
8.196200e+05,6.53226299e-04
8.196590e+05,6.06039888e-04
8.197270e+05,5.35974630e-04
8.197940e+05,4.77794764e-04
8.198620e+05,4.28664546e-04
8.199300e+05,3.86997488e-04
8.199980e+05,3.51403749e-04
8.200660e+05,3.20776584e-04
8.201330e+05,2.94244851e-04
8.202010e+05,2.71151146e-04
8.203080e+05,2.40252123e-04
8.204150e+05,2.14862121e-04
8.205220e+05,1.93723347e-04
8.206290e+05,1.76128054e-04
8.208430e+05,1.48165981e-04
8.210570e+05,1.27448569e-04
8.212570e+05,1.12632583e-04
8.214570e+05,1.00956046e-04
8.216570e+05,9.15990162e-05
8.218570e+05,8.40111623e-05
8.222560e+05,7.27102033e-05
8.226560e+05,6.47656675e-05
8.229980e+05,5.98740816e-05
8.233410e+05,5.61428156e-05
8.240260e+05,5.13169037e-05
8.247110e+05,4.89177541e-05
8.253960e+05,4.80708962e-05
8.259670e+05,4.85581053e-05
8.265380e+05,5.01950932e-05
8.271090e+05,5.25989172e-05
8.276800e+05,5.62902693e-05
8.282510e+05,6.19789860e-05
8.288220e+05,7.01716044e-05
8.291070e+05,7.52784729e-05
8.293920e+05,8.18130888e-05
8.296780e+05,8.98009080e-05
8.299630e+05,9.97373611e-05
8.302060e+05,1.10263932e-04
8.304490e+05,1.23276925e-04
8.306910e+05,1.39614904e-04
8.309340e+05,1.60467255e-04
8.311770e+05,1.87649424e-04
8.314190e+05,2.22909403e-04
8.316620e+05,2.72174205e-04
8.317830e+05,3.04007095e-04
8.319040e+05,3.42404451e-04
8.320190e+05,3.86268102e-04
8.321330e+05,4.39869206e-04
8.322470e+05,5.06315192e-04
8.323610e+05,5.89971288e-04
8.324750e+05,6.96430114e-04
8.325890e+05,8.36175814e-04
8.327040e+05,1.02573450e-03
8.327610e+05,1.14635513e-03
8.328180e+05,1.28978514e-03
8.328780e+05,1.47485343e-03
8.329390e+05,1.70349797e-03
8.330000e+05,1.99044372e-03
8.330600e+05,2.35648605e-03
8.331210e+05,2.83343079e-03
8.331510e+05,3.12525013e-03
8.331820e+05,3.46423672e-03
8.332120e+05,3.86483049e-03
8.332420e+05,4.33886837e-03
8.332730e+05,4.90550226e-03
8.333030e+05,5.58929904e-03
8.333390e+05,6.59175262e-03
8.333740e+05,7.88242518e-03
8.334100e+05,9.57765311e-03
8.334460e+05,1.18461460e-02
8.334810e+05,1.49687794e-02
8.334990e+05,1.69734588e-02
8.335170e+05,1.93414163e-02
8.335350e+05,2.21776263e-02
8.335530e+05,2.55405135e-02
8.335710e+05,2.95408474e-02
8.335800e+05,3.18081054e-02
8.335880e+05,3.42646974e-02
8.335960e+05,3.63933512e-02
8.336030e+05,3.86160545e-02
8.336100e+05,4.09582671e-02
8.336170e+05,4.34134342e-02
8.336270e+05,4.69674604e-02
8.336360e+05,5.06355811e-02
8.336460e+05,5.44336610e-02
8.336560e+05,5.82065661e-02
8.336660e+05,6.19351065e-02
8.336750e+05,6.54327980e-02
8.336850e+05,6.86196512e-02
8.336950e+05,7.13749217e-02
8.337040e+05,7.34055359e-02
8.337120e+05,7.49136530e-02
8.337300e+05,7.61553914e-02
8.337410e+05,7.56910338e-02
8.337510e+05,7.43436558e-02
8.337620e+05,7.21885921e-02
8.337730e+05,6.93414571e-02
8.337830e+05,6.59453199e-02
8.337940e+05,6.21565498e-02
8.338040e+05,5.81301859e-02
8.338150e+05,5.40089176e-02
8.338290e+05,4.85851111e-02
8.338430e+05,4.34216982e-02
8.338520e+05,4.03950141e-02
8.338610e+05,3.75750489e-02
8.338780e+05,3.24831706e-02
8.338960e+05,2.80943837e-02
8.339130e+05,2.44007080e-02
8.339300e+05,2.12718044e-02
8.339480e+05,1.86525732e-02
8.339650e+05,1.64300598e-02
8.339830e+05,1.45601846e-02
8.340180e+05,1.16078850e-02
8.340530e+05,9.43796323e-03
8.340870e+05,7.80852217e-03
8.341220e+05,6.56232809e-03
8.341510e+05,5.73222234e-03
8.341800e+05,5.04826382e-03
8.342100e+05,4.47858970e-03
8.342390e+05,4.00096059e-03
8.342970e+05,3.24694932e-03
8.343550e+05,2.69202851e-03
8.344130e+05,2.26614552e-03
8.344710e+05,1.93257354e-03
8.345290e+05,1.66782869e-03
8.345870e+05,1.45437408e-03
8.346420e+05,1.29021472e-03
8.346960e+05,1.15267423e-03
8.348040e+05,9.37169320e-04
8.349130e+05,7.77799615e-04
8.350210e+05,6.56692863e-04
8.351300e+05,5.63929208e-04
8.352390e+05,4.88806010e-04
8.353470e+05,4.28238639e-04
8.354560e+05,3.78790956e-04
8.355720e+05,3.35203763e-04
8.356880e+05,2.99147181e-04
8.359210e+05,2.43500276e-04
8.361530e+05,2.03049495e-04
8.363860e+05,1.73190204e-04
8.366180e+05,1.49699684e-04
8.368510e+05,1.31304932e-04
8.370830e+05,1.16633216e-04
8.373160e+05,1.04742985e-04
8.377500e+05,8.78797580e-05
8.381840e+05,7.56640964e-05
8.386180e+05,6.65134036e-05
8.390520e+05,5.95206244e-05
8.394860e+05,5.42138964e-05
8.399200e+05,4.98124186e-05
8.407890e+05,4.33589866e-05
8.416570e+05,3.90042876e-05
8.425250e+05,3.58834421e-05
8.433930e+05,3.35862423e-05
8.442610e+05,3.18708194e-05
8.459970e+05,2.96279424e-05
8.477340e+05,2.83059865e-05
8.497180e+05,2.75743024e-05
8.517020e+05,2.74266752e-05
8.540590e+05,2.79383469e-05
8.564150e+05,2.93254429e-05
8.575940e+05,3.05068093e-05
8.587720e+05,3.22643518e-05
8.599500e+05,3.49836692e-05
8.605390e+05,3.69301873e-05
8.611280e+05,3.95269769e-05
8.615000e+05,4.17373366e-05
8.618720e+05,4.45351732e-05
8.622440e+05,4.79326467e-05
8.626160e+05,5.26173633e-05
8.629890e+05,5.93093204e-05
8.633610e+05,6.89945257e-05
8.635470e+05,7.59044125e-05
8.637330e+05,8.49055233e-05
8.639190e+05,9.60500128e-05
8.641050e+05,1.11906287e-04
8.642210e+05,1.25094596e-04
8.643370e+05,1.41930885e-04
8.644540e+05,1.63949393e-04
8.645700e+05,1.93412066e-04
8.646860e+05,2.33645783e-04
8.647440e+05,2.60402156e-04
8.648020e+05,2.92998148e-04
8.648610e+05,3.33439195e-04
8.649190e+05,3.84309291e-04
8.649770e+05,4.49704811e-04
8.650350e+05,5.35661073e-04
8.650780e+05,6.16665071e-04
8.651200e+05,7.18683914e-04
8.651630e+05,8.52000337e-04
8.652050e+05,1.03036173e-03
8.652480e+05,1.27656226e-03
8.652690e+05,1.43565783e-03
8.652910e+05,1.62779423e-03
8.653120e+05,1.86269941e-03
8.653330e+05,2.15451879e-03
8.653550e+05,2.52450375e-03
8.653760e+05,3.00519164e-03
8.653940e+05,3.55139119e-03
8.654130e+05,4.26751634e-03
8.654310e+05,5.24117564e-03
8.654400e+05,5.86701331e-03
8.654500e+05,6.62053031e-03
8.654590e+05,7.54047693e-03
