Fe-57(n,g) ENDFB-8.0
Energy(eV) XS(b)
5957.02 0.331833
5965.06 0.344931
5973.11 0.358693
5981.15 0.373145
5989.19 0.388320
5997.23 0.404245
6005.27 0.420948
6013.32 0.438455
6021.36 0.456787
6029.40 0.475962
6041.31 0.505938
6053.23 0.537792
6065.14 0.571486
6077.05 0.606909
6088.96 0.643878
6100.88 0.682097
6124.70 0.760512
6148.53 0.837175
6160.44 0.872672
6172.35 0.904887
6184.26 0.932721
6196.18 0.955106
6208.09 0.971109
6220.00 0.980006
6231.91 0.981374
6243.83 0.975125
6255.74 0.961525
6267.65 0.941164
6279.56 0.914887
6291.48 0.883720
6303.39 0.848763
6315.30 0.811125
6339.13 0.731815
6362.95 0.652520
6374.86 0.614346
6386.78 0.577664
6398.69 0.542702
6410.60 0.509606
6423.23 0.476621
6435.86 0.445817
6448.49 0.417146
6461.12 0.390536
6473.75 0.365881
6486.38 0.343072
6499.01 0.321984
6511.64 0.302497
6524.27 0.284488
6536.89 0.267846
6549.52 0.252457
6562.15 0.238222
6574.78 0.225043
6587.41 0.212834
6600.04 0.201511
6612.67 0.191002
6625.30 0.181238
6637.93 0.172157
6650.56 0.163702
6663.19 0.155822
6675.82 0.148470
6688.45 0.141605
6701.08 0.135187
6713.71 0.129181
6726.34 0.123554
6738.96 0.118279
6751.59 0.113327
6764.22 0.108677
6776.85 0.104305
6789.48 0.100191
6802.11 0.0963183
6814.74 0.0926692
6827.37 0.0892285
6840.00 0.0859833
6852.63 0.0829206
6865.26 0.0800297
6890.52 0.0747230
6915.78 0.0699955
6941.03 0.0657954
6966.29 0.0620892
6978.92 0.0604164
6991.55 0.0588648
7004.18 0.0574377
7016.81 0.0561416
7029.44 0.0549869
7042.07 0.0539902
7054.70 0.0531763
7067.33 0.0525827
7079.96 0.0522661
7086.27 0.0522376
7092.59 0.0523150
7098.90 0.0525177
7105.22 0.0528708
7111.53 0.0534071
7117.85 0.0541698
7124.16 0.0552172
7130.48 0.0566286
7133.63 0.0575040
7136.79 0.0585149
7139.95 0.0596829
7143.10 0.0610339
7146.26 0.0625998
7149.42 0.0644185
7152.58 0.0665391
7155.73 0.0690204
7158.89 0.0719399
7162.05 0.0753930
7165.21 0.0795068
7168.36 0.0844467
7171.52 0.0904364
7174.68 0.0977729
7176.26 0.102073
7177.84 0.106879
7179.42 0.112271
7180.99 0.118342
7182.57 0.125216
7184.15 0.133034
7185.73 0.141973
7187.31 0.152248
7188.89 0.164150
7190.47 0.178018
7192.04 0.194328
7193.62 0.213655
7194.41 0.224707
7195.20 0.236818
7195.99 0.250164
7196.78 0.264877
7197.57 0.281193
7198.36 0.299304
7199.15 0.319509
7199.94 0.342142
7200.73 0.367641
7201.52 0.396432
7202.31 0.429147
7203.09 0.466531
7203.88 0.509572
7204.28 0.533553
7204.67 0.559333
7205.07 0.587242
7205.46 0.617362
7205.86 0.650101
7206.25 0.685588
7206.65 0.724337
7207.04 0.766651
7207.44 0.812980
7207.83 0.863711
7208.23 0.919710
7208.62 0.981571
7209.02 1.05014
7209.41 1.12620
7209.80 1.21135
7210.20 1.30682
7210.59 1.41435
7210.79 1.47313
7210.99 1.53573
7211.19 1.60283
7211.38 1.67413
7211.58 1.75039
7211.78 1.83206
7211.98 1.92012
7212.17 2.01428
7212.37 2.11562
7212.57 2.22489
7212.76 2.34355
7212.96 2.47136
7213.16 2.61073
7213.36 2.76148
7213.55 2.92659
7213.75 3.10605
7213.95 3.30254
7214.15 3.51827
7214.34 3.75706
7214.54 4.01950
7214.74 4.31027
7214.93 4.63350
7215.03 4.80971
7215.13 4.99606
7215.23 5.19333
7215.33 5.40020
7215.43 5.62181
7215.53 5.85469
7215.63 6.10471
7215.72 6.36804
7215.82 6.65142
7215.92 6.95375
7216.02 7.27671
7216.12 7.61856
7216.22 7.98833
7216.32 8.38495
7216.42 8.81098
7216.51 9.26449
7216.61 9.75792
7216.71 10.2904
7216.81 10.8660
7216.91 11.4826
7217.01 12.1580
7217.11 12.8841
7217.20 13.6822
7217.30 14.5433
7217.40 15.4934
7217.50 16.5334
7217.60 17.6740
7217.70 18.9140
7217.80 20.2924
7217.89 21.7964
7217.99 23.4741
7218.09 25.3105
7218.14 26.3216
7218.19 27.3648
7218.24 28.4859
7218.29 29.6431
7218.34 30.8871
7218.39 32.1714
7218.44 33.5238
7218.49 34.9476
7218.54 36.4777
7218.59 38.0565
7218.63 39.7171
7218.68 41.4627
7218.73 43.3346
7218.78 45.2604
7218.88 49.3911
7218.95 52.5724
7219.02 55.9434
7219.09 59.4955
7219.16 63.2120
7219.30 71.0210
7219.44 79.0073
7219.51 82.8914
7219.58 86.5804
7219.65 89.9684
7219.72 92.9442
7219.79 95.3984
7219.86 97.2323
7219.93 98.3668
7220.00 98.7509
7220.07 98.3667
7220.14 97.2321
7220.21 95.3981
7220.28 92.9439
7220.35 89.9682
7220.42 86.5804
7220.49 82.8917
7220.56 79.0079
7220.70 71.0222
7220.84 63.2139
7220.91 59.4977
7220.98 55.9460
7221.05 52.5752
7221.12 49.3943
7221.21 45.6276
7221.30 42.2040
7221.39 39.0672
7221.47 36.2004
7221.56 33.5563
7221.65 31.1739
7221.74 29.0024
7221.83 27.0227
7221.92 25.1971
7222.00 23.5499
7222.09 22.0443
7222.18 20.6666
7222.27 19.3905
7222.36 18.2332
7222.44 17.1697
7222.53 16.1909
7222.62 15.2790
7222.71 14.4470
7222.80 13.6777
7222.89 12.9656
7222.97 12.2979
7223.06 11.6852
7223.15 11.1155
7223.24 10.5849
7223.33 10.0847
7223.42 9.62312
7223.50 9.19157
7223.59 8.78761
7223.68 8.40901
7223.77 8.05375
7223.86 7.72002
7223.94 7.40615
7224.03 7.10740
7224.12 6.82908
7224.21 6.56649
7224.30 6.31851
7224.39 6.08150
7224.47 5.85983
7224.65 5.45088
7224.83 5.08083
7225.00 4.74864
7225.18 4.44772
7225.35 4.17433
7225.53 3.92389
7225.71 3.69647
7225.88 3.48707
7226.06 3.29597
7226.24 3.11919
7226.41 2.95715
7226.59 2.80743
7226.77 2.66882
7226.94 2.53956
7227.12 2.42017
7227.30 2.30843
7227.47 2.20488
7227.65 2.10766
7227.82 2.01728
7228.00 1.93265
7228.18 1.85329
7228.35 1.77836
7228.53 1.70833
7228.88 1.57994
7229.24 1.46570
7229.59 1.36389
7229.94 1.27227
7230.29 1.18977
7230.65 1.11521
7231.00 1.04780
7231.35 0.986313
7231.70 0.930234
7232.06 0.878950
7232.41 0.832058
7232.76 0.788833
7233.12 0.749015
7233.47 0.712255
7233.82 0.678343
7234.17 0.646817
7234.53 0.617541
7235.23 0.564998
7235.94 0.519159
7236.64 0.479041
7237.35 0.443634
7238.05 0.412314
7238.76 0.384399
7239.46 0.359481
7240.17 0.337084
7240.88 0.316935
7241.58 0.298692
7242.29 0.282166
7242.99 0.267109
7243.70 0.253387
7244.40 0.240813
7245.11 0.229279
7246.52 0.208907
7247.93 0.191525
7249.34 0.176572
7250.75 0.163615
7252.16 0.152311
7253.58 0.142389
7254.99 0.133632
7256.40 0.125862
7257.81 0.118936
7259.22 0.112734
7260.63 0.107158
7263.45 0.0975665
7266.27 0.0896459
7269.10 0.0830216
7271.92 0.0774245
7274.74 0.0726466
7277.56 0.0685317
7280.39 0.0649591
7283.21 0.0618345
7286.03 0.0590831
7288.85 0.0566453
7291.67 0.0544723
7294.50 0.0525261
7297.32 0.0507739
7300.14 0.0491889
7302.96 0.0477490
7305.78 0.0464355
7308.61 0.0452327
7311.43 0.0441273
7317.07 0.0421647
7322.72 0.0404752
7328.36 0.0390040
7334.01 0.0377097
7339.65 0.0365602
7345.29 0.0355312
7350.94 0.0346026
7356.58 0.0337589
7367.87 0.0322774
7379.16 0.0310111
7390.45 0.0299080
7401.74 0.0289317
7413.03 0.0280560
7424.31 0.0272618
7435.60 0.0265344
7446.89 0.0258630
7469.47 0.0246552
7492.04 0.0235892
7514.62 0.0226331
7537.20 0.0217652
7559.78 0.0209703
7582.35 0.0202376
7604.93 0.0195589
7627.51 0.0189282
7650.08 0.0183413
7672.66 0.0177953
7695.24 0.0172884
7717.81 0.0168209
7740.39 0.0163950
7762.97 0.0160164
7785.55 0.0156973
7808.12 0.0154624
7819.41 0.0153915
7830.70 0.0153659
7841.99 0.0154045
7853.28 0.0155388
7858.92 0.0156576
7864.57 0.0158239
7870.21 0.0160526
7875.85 0.0163648
7881.50 0.0167916
7887.14 0.0173802
7892.79 0.0182053
7898.43 0.0193907
7904.08 0.0211538
7906.90 0.0223673
7909.72 0.0239036
7912.54 0.0258837
7915.36 0.0284906
7918.19 0.0320128
7921.01 0.0369262
7922.42 0.0401424
7923.83 0.0440611
7925.24 0.0489014
7926.65 0.0549745
7928.06 0.0627356
7929.47 0.0728706
7930.88 0.0864527
7931.59 0.0950520
7932.30 0.105238
7933.00 0.117462
7933.71 0.132260
7934.41 0.150464
7935.12 0.173134
7935.82 0.201945
7936.18 0.219351
7936.53 0.239214
7936.88 0.262151
7937.23 0.288755
7937.59 0.319848
7937.94 0.356386
7938.29 0.399978
7938.65 0.452404
7939.00 0.516215
7939.35 0.594707
7939.53 0.641279
7939.70 0.693340
7939.88 0.752479
7940.06 0.819238
7940.23 0.895882
7940.41 0.983405
7940.59 1.08454
7940.76 1.20225
7940.94 1.34119
7941.11 1.50477
7941.20 1.59915
7941.29 1.70148
7941.38 1.81395
7941.47 1.93793
7941.56 2.07668
7941.64 2.22899
7941.73 2.39860
7941.82 2.58819
7941.91 2.80099
7942.00 3.04089
7942.08 3.31260
7942.17 3.62189
7942.26 3.98021
7942.35 4.38842
7942.44 4.86140
7942.48 5.12642
7942.53 5.41317
7942.57 5.73138
7942.61 6.06965
7942.66 6.43782
7942.70 6.83940
7942.75 7.27837
7942.79 7.75931
7942.83 8.28749
7942.88 8.86896
7942.92 9.52606
7942.97 10.2378
7943.01 11.0276
7943.06 11.9062
7943.10 12.8863
7943.14 13.9827
7943.19 15.2124
7943.21 15.8832
7943.23 16.5950
7943.25 17.3507
7943.28 18.1535
7943.30 19.0066
7943.32 19.9136
7943.34 20.8783
7943.36 21.9047
7943.39 22.9970
7943.41 24.1593
7943.43 25.3963
7943.45 26.7123
7943.47 28.1118
7943.50 29.5993
7943.52 31.1788
7943.54 32.8539
7943.56 34.6277
7943.58 36.5021
7943.61 38.9411
7943.64 41.4320
7943.66 44.0557
7943.69 46.7999
7943.74 52.5624
7943.79 58.4509
7943.82 61.3129
7943.84 64.0299
7943.87 66.5243
7943.90 68.7143
7943.92 70.5197
7943.95 71.8681
7943.97 72.7018
7944.00 72.9832
7944.01 72.9004
7944.03 72.6774
7944.05 71.8209
7944.08 70.4517
7944.11 68.6284
7944.13 66.4239
7944.16 63.9184
7944.18 61.1937
7944.21 58.3273
7944.26 52.4377
7944.31 46.6815
7944.34 43.9422
7944.37 41.3240
7944.39 38.8390
7944.42 36.4937
7944.45 33.4799
7944.47 32.0733
7944.49 30.7320
7944.51 29.4540
7944.53 28.2375
7944.56 26.0389
7944.58 24.9894
7944.60 23.9919
7944.63 22.1919
7944.67 20.5171
7944.70 19.0435
7944.74 17.6706
7944.77 16.4601
7944.81 15.3294
7944.84 14.3296
7944.88 13.3926
7944.92 12.5613
7944.95 11.7796
7944.99 11.0836
7945.02 10.4268
7945.06 9.82384
7945.09 9.26936
7945.13 8.77219
7945.17 8.29976
7945.20 7.87476
7945.24 7.46959
7945.27 7.10394
7945.31 6.75430
7945.34 6.43782
7945.41 5.85881
7945.48 5.35279
7945.56 4.90827
7945.63 4.51071
7945.70 4.16338
7945.77 3.85409
7945.84 3.57758
7945.91 3.32944
7945.98 3.10597
7946.05 2.90406
7946.12 2.72105
7946.20 2.55469
7946.27 2.40303
7946.34 2.26442
7946.41 2.13741
7946.55 1.91336
7946.69 1.72272
7946.84 1.55813
7946.98 1.41699
7947.12 1.29423
7947.26 1.18681
7947.40 1.09229
7947.55 1.00869
7947.69 0.934395
7947.83 0.868085
7947.97 0.808260
7948.11 0.754835
7948.40 0.662904
7948.68 0.587012
7948.97 0.523641
7949.25 0.470013
7949.54 0.424537
7949.82 0.385381
7950.10 0.351656
7950.39 0.322205
7950.67 0.296511
7951.24 0.253852
7951.81 0.220068
7952.38 0.192948
7952.95 0.170776
7953.52 0.152478
7954.08 0.137151
7954.65 0.124208
7955.22 0.113178
7955.79 0.103718
7956.93 0.0883802
7958.06 0.0766018
7959.20 0.0673526
7960.34 0.0599686
7961.48 0.0539743
7962.61 0.0490409
7964.89 0.0414694
7967.16 0.0360096
7969.44 0.0319376
7971.71 0.0288204
7973.99 0.0263775
7976.26 0.0244274
7980.81 0.0215398
7985.36 0.0195327
7989.91 0.0180759
7994.46 0.0169805
7999.00 0.0161322
8003.55 0.0154586
8008.10 0.0149120
8012.65 0.0144601
8017.20 0.0140803
8021.75 0.0137561
8026.30 0.0134758
8030.85 0.0132305
8035.40 0.0130135
8044.49 0.0126449
8053.59 0.0123407
8062.69 0.0120824
8071.79 0.0118578
8089.98 0.0114792
8108.18 0.0111636
8126.37 0.0108893
8162.76 0.0104192
8199.15 0.0100157
8235.54 0.00965593
8271.94 0.00932819
8308.33 0.00902619
8344.72 0.00874639
8381.11 0.00848758
8417.50 0.00825249
8453.89 0.00805908
8472.09 0.00800530
8481.18 0.00800933
8490.28 0.00806362
8499.38 0.00824340
8503.93 0.00844991
8508.48 0.00884872
8510.75 0.00919405
8513.02 0.00972807
8515.30 0.0106116
8516.44 0.0112848
8517.57 0.0122183
8518.71 0.0135653
8519.85 0.0156047
8520.42 0.0170442
8520.99 0.0189068
8521.55 0.0213853
8522.12 0.0247700
8522.69 0.0295806
8522.98 0.0327735
8523.26 0.0367137
8523.54 0.0416726
8523.83 0.0479841
8524.11 0.0562160
8524.40 0.0672295
8524.68 0.0824870
8524.82 0.0923532
8524.97 0.104285
8525.11 0.118897
8525.25 0.137042
8525.39 0.159941
8525.53 0.189378
8525.68 0.228350
8525.82 0.280514
8525.96 0.352847
8526.03 0.399842
8526.10 0.456642
8526.17 0.525999
8526.24 0.611610
8526.32 0.718472
8526.39 0.853356
8526.46 1.02535
8526.53 1.24635
8526.60 1.53083
8526.67 1.89346
8526.71 2.14833
8526.75 2.42435
8526.84 3.02321
8526.88 3.31680
8526.92 3.55691
8526.96 3.71846
8527.00 3.77564
8527.04 3.71570
8527.08 3.55189
8527.12 3.31028
8527.17 3.02326
8527.25 2.41740
8527.29 2.14199
8527.33 1.89353
8527.37 1.66886
8527.41 1.47769
8527.46 1.30816
8527.50 1.16537
8527.58 0.932889
8527.66 0.758760
8527.75 0.626671
8527.83 0.524959
8527.91 0.445430
8527.99 0.382325
8528.08 0.331562
8528.16 0.290207
8528.24 0.256125
8528.33 0.227741
8528.49 0.183630
8528.66 0.151581
8528.82 0.127339
8528.99 0.108690
8529.16 0.0940502
8529.32 0.0823540
8529.49 0.0728662
8529.65 0.0650665
8529.98 0.0531552
8530.32 0.0445604
8530.65 0.0381775
8530.98 0.0333092
8531.31 0.0295223
8531.64 0.0265022
8531.98 0.0240624
8532.64 0.0204094
8533.30 0.0178390
8533.97 0.0159670
8534.63 0.0145576
8535.29 0.0134728
8536.62 0.0119331
8537.95 0.0109160
8540.60 0.00969364
8543.25 0.00901269
8548.56 0.00831148
8559.17 0.00776607
8569.79 0.00753637
8580.40 0.00739978
8591.02 0.00730060
8612.25 0.00714863
8654.70 0.00691007
8697.16 0.00670336
8782.08 0.00633553
8866.99 0.00601098
8951.91 0.00572447
8994.37 0.00559682
9036.82 0.00548378
9079.28 0.00539729
9100.51 0.00537545
9111.13 0.00537526
9121.74 0.00538706
9132.36 0.00541793
9142.97 0.00548125
9153.58 0.00560499
9164.20 0.00585574
9169.51 0.00607796
9174.81 0.00642641
9180.12 0.00701013
9182.77 0.00745962
9185.43 0.00808741
9188.08 0.00900089
9190.73 0.0104000
9192.06 0.0113967
9193.39 0.0126997
9194.72 0.0144482
9196.04 0.0168680
9197.37 0.0203577
9198.03 0.0227127
9198.70 0.0256491
9199.36 0.0293872
9200.02 0.0342315
9200.69 0.0406750
9201.35 0.0495063
9201.68 0.0552127
9202.01 0.0620892
9202.34 0.0704781
9202.68 0.0808217
9203.01 0.0938612
9203.34 0.110566
9203.67 0.132443
9204.00 0.161756
9204.33 0.202555
9204.50 0.229160
9204.67 0.261479
9204.83 0.301257
9205.00 0.350955
9205.16 0.414120
9205.33 0.495447
9205.50 0.603917
9205.58 0.671879
9205.66 0.751816
9205.74 0.846634
9205.83 0.960144
9205.91 1.09740
9205.99 1.26298
9206.08 1.47007
9206.16 1.72959
9206.24 2.05929
9206.28 2.26045
9206.32 2.48409
9206.37 2.74591
9206.41 3.03888
9206.45 3.38381
9206.49 3.77151
9206.53 4.22919
9206.57 4.74357
9206.61 5.33291
9206.66 6.00372
9206.70 6.81713
9206.74 7.69944
9206.83 9.61417
9206.87 10.5309
9206.89 10.9498
9206.91 11.3007
9206.94 11.6035
9206.96 11.8191
9206.98 11.9584
9207.00 12.0027
9207.02 11.9541
9207.04 11.8106
9207.07 11.5791
9207.09 11.2854
9207.11 10.9138
9207.13 10.5110
9207.17 9.59204
9207.22 8.62416
9207.26 7.67822
9207.30 6.79776
9207.35 6.00390
9207.39 5.21187
9207.44 4.54728
9207.49 3.97062
9207.54 3.49190
9207.59 3.07760
9207.64 2.73278
9207.69 2.43263
9207.73 2.18087
9207.78 1.95977
9207.83 1.77256
9207.88 1.60656
9207.93 1.46465
9208.02 1.22807
9208.12 1.04478
9208.22 0.897473
9208.31 0.778754
9208.41 0.681820
9208.51 0.602493
9208.60 0.535510
9208.70 0.479051
9208.89 0.390302
9209.09 0.323841
9209.28 0.273320
9209.48 0.233672
9209.67 0.202306
9209.86 0.176830
9210.06 0.156066
9210.25 0.138756
9210.44 0.124318
9210.83 0.101596
9211.22 0.0847820
9211.60 0.0719960
9211.99 0.0620486
9212.38 0.0541587
9212.76 0.0477961
9213.15 0.0425910
9213.54 0.0382789
9214.31 0.0316036
9215.09 0.0267537
9215.86 0.0231151
9216.64 0.0203157
9217.41 0.0181158
9218.18 0.0163557
9219.73 0.0137474
9221.28 0.0119376
9222.83 0.0106318
9224.38 0.00965806
9225.92 0.00891231
9229.02 0.00786233
9232.12 0.00717335
9238.31 0.00635102
9244.50 0.00589447
9256.89 0.00542292
9269.27 0.00518795
9281.66 0.00504696
9294.04 0.00495072
9306.43 0.00487857
9331.20 0.00477156
9355.97 0.00468963
9405.51 0.00455815
9455.05 0.00444679
9504.59 0.00434610
9603.67 0.00416487
9702.76 0.00400314
9801.84 0.00385692
9900.92 0.00372391
10000.0 0.00360253
10130.6 0.00345817
10261.2 0.00332949
10391.8 0.00321455
10522.4 0.00311181
10653.0 0.00301994
10783.6 0.00293788
10914.2 0.00286470
11044.8 0.00279970
11175.5 0.00274229
11306.1 0.00269205
11436.7 0.00264876
11567.3 0.00261246
11697.9 0.00258367
11828.5 0.00256459
11893.8 0.00256145
11959.1 0.00257040
11991.7 0.00258944
12024.4 0.00264841
12040.7 0.00273229
12048.9 0.00281656
12057.0 0.00297112
12061.1 0.00310231
12065.2 0.00330308
12069.3 0.00363378
12071.3 0.00388598
12073.4 0.00423644
12075.4 0.00474368
12077.4 0.00551729
12078.5 0.00606637
12079.5 0.00678244
12080.5 0.00774072
12081.5 0.00906412
12082.5 0.0109646
12083.0 0.0122420
12083.6 0.0138333
12084.1 0.0158501
12084.6 0.0184588
12085.1 0.0219152
12085.6 0.0266301
12085.9 0.0297241
12086.1 0.0332959
12086.4 0.0378100
12086.6 0.0431538
12086.9 0.0501048
12087.1 0.0586101
12087.4 0.0701090
12087.6 0.0848314
12087.9 0.105848
12088.0 0.119481
12088.1 0.134582
12088.3 0.154449
12088.4 0.179089
12088.5 0.210131
12088.7 0.246502
12088.8 0.297528
12088.9 0.365823
12089.0 0.459764
12089.2 0.581000
12089.2 0.673878
12089.3 0.771110
12089.4 0.911154
12089.4 1.06047
12089.5 1.27915
12089.6 1.51520
12089.6 1.80715
12089.7 2.16488
12089.7 2.51675
12089.8 2.83060
12089.8 3.50279
12089.9 3.82040
12089.9 4.08500
12090.0 4.26213
12090.0 4.32464
12090.1 4.22777
12090.1 4.02576
12090.1 3.74463
12090.2 3.41907
12090.3 2.74984
12090.3 2.16492
12090.4 1.86202
12090.4 1.65356
12090.5 1.43088
12090.5 1.27920
12090.6 1.00728
12090.7 0.827237
12090.8 0.673915
12090.9 0.557859
12091.0 0.468430
12091.0 0.405353
12091.1 0.348187
12091.2 0.302112
12091.3 0.264497
12091.4 0.236603
12091.6 0.190183
12091.7 0.156178
12091.9 0.129260
12092.1 0.109797
12092.2 0.0944680
12092.4 0.0821872
12092.6 0.0716724
12092.8 0.0635351
12093.1 0.0510315
12093.5 0.0417767
12093.8 0.0351035
12094.1 0.0298638
12094.5 0.0258955
12094.8 0.0226485
12095.2 0.0201011
12095.5 0.0179525
12095.9 0.0162214
12096.6 0.0134977
12097.2 0.0115127
12097.9 0.0100217
12098.6 0.00887354
12099.3 0.00797061
12100.0 0.00724778
12101.4 0.00617603
12102.8 0.00542796
12104.2 0.00489232
12105.5 0.00449293
12106.9 0.00418723
12109.7 0.00375739
12112.4 0.00347619
12118.0 0.00314245
12123.5 0.00296021
12134.5 0.00277794
12156.6 0.00264761
12178.7 0.00260307
12222.9 0.00257515
12267.1 0.00257149
12311.3 0.00257745
12355.4 0.00259026
12399.6 0.00261023
12443.8 0.00263939
12488.0 0.00268200
12510.1 0.00271068
12532.2 0.00274634
12554.3 0.00279146
12576.4 0.00284973
12598.5 0.00292705
12609.5 0.00297568
12620.6 0.00303311
12631.6 0.00310180
12642.7 0.00318491
12653.7 0.00328695
12664.7 0.00341414
12675.8 0.00357606
12681.3 0.00367404
12686.8 0.00378646
12692.4 0.00391659
12697.9 0.00406783
12703.4 0.00424539
12708.9 0.00445583
12714.5 0.00470838
12720.0 0.00501399
12725.5 0.00539020
12728.3 0.00561109
12731.0 0.00585886
12733.8 0.00613912
12736.6 0.00645545
12739.3 0.00681565
12742.1 0.00722826
12744.8 0.00770397
12747.6 0.00825637
12750.4 0.00890290
12753.1 0.00966623
12754.5 0.0101040
12755.9 0.0105799
12757.3 0.0111024
12758.6 0.0116777
12760.0 0.0123131
12761.4 0.0130175
12762.8 0.0138010
12764.2 0.0146760
12765.5 0.0156573
12766.9 0.0167628
12768.3 0.0180144
12769.7 0.0194389
12771.1 0.0210695
12772.4 0.0229479
12773.1 0.0239961
12773.8 0.0251269
12774.5 0.0263495
12775.2 0.0276739
12775.9 0.0291335
12776.6 0.0307000
12777.3 0.0324086
12778.0 0.0342771
12778.7 0.0363260
12779.4 0.0385789
12780.0 0.0410638
12780.7 0.0438135
12781.4 0.0468667
12782.1 0.0502693
12782.8 0.0540763
12783.5 0.0583538
12784.2 0.0631818
12784.5 0.0658715
12784.9 0.0686578
12785.2 0.0717204
12785.6 0.0749016
12785.9 0.0784085
12786.3 0.0820619
12786.6 0.0861018
12786.9 0.0903241
12787.3 0.0950089
12787.6 0.0999225
12788.0 0.105394
12788.3 0.111155
12788.7 0.117597
12789.0 0.124408
12789.4 0.132056
12789.7 0.140180
12790.1 0.149348
12790.4 0.159136
12790.7 0.170240
12791.1 0.182161
12791.4 0.195764
12791.8 0.210458
12792.0 0.218898
12792.1 0.227332
12792.3 0.236248
12792.5 0.245681
12792.6 0.256276
12792.8 0.266901
12793.0 0.278173
12793.2 0.290143
12793.3 0.303639
12793.5 0.317225
12793.7 0.331693
12793.8 0.347115
12794.0 0.364573
12794.2 0.382217
12794.4 0.401081
12794.5 0.421267
12794.7 0.444207
12794.9 0.467482
12795.1 0.492456
12795.2 0.519276
12795.4 0.549860
12795.6 0.580988
12795.7 0.614481
12795.9 0.650533
12796.1 0.691722
12796.3 0.733695
12796.4 0.778876
12796.6 0.827480
12796.8 0.882910
12797.0 0.939208
12797.1 0.999506
12797.3 1.06391
12797.5 1.13247
12797.6 1.20512
12797.8 1.28167
12798.0 1.36175
12798.3 1.52994
12798.7 1.70177
12798.8 1.78522
12799.0 1.86438
12799.2 1.93693
12799.3 2.00048
12799.5 2.05267
12799.7 2.09138
12799.8 2.11494
12800.0 2.12229
12800.2 2.11402
12800.3 2.08957
12800.5 2.05003
12800.7 1.99714
12800.9 1.93301
12801.0 1.86002
12801.2 1.78057
12801.4 1.69694
12801.7 1.52508
12802.0 1.35716
12802.2 1.27727
12802.4 1.20095
12802.6 1.12854
12802.7 1.06413
12802.8 1.01450
12803.0 0.970839
12803.1 0.925821
12803.2 0.886327
12803.3 0.845704
12803.5 0.810131
12803.6 0.773595
12803.7 0.741636
12803.8 0.708836
12804.0 0.680158
12804.1 0.650734
12804.2 0.625008
12804.3 0.598609
12804.5 0.575522
12804.7 0.532770
12804.8 0.511375
12805.0 0.492642
12805.2 0.456507
12805.5 0.423910
12805.7 0.395572
12805.9 0.368788
12806.2 0.344485
12806.4 0.322387
12806.7 0.303023
12806.9 0.284573
12807.2 0.267695
12807.4 0.252225
12807.7 0.238562
12807.9 0.225446
12808.2 0.213355
12808.4 0.202189
12808.7 0.192259
12808.9 0.182660
12809.2 0.173751
12809.4 0.165470
12809.7 0.158059
12809.9 0.150851
12810.2 0.144122
12810.4 0.137831
12810.6 0.132171
12810.9 0.126636
12811.1 0.121443
12811.4 0.116563
12811.6 0.112151
12811.9 0.107817
12812.1 0.103732
12812.6 0.0963756
12813.1 0.0896562
12813.6 0.0837399
12814.1 0.0782968
12814.6 0.0734716
12815.1 0.0690040
12815.6 0.0650197
12816.1 0.0613097
12816.6 0.0579833
12817.1 0.0548701
12817.6 0.0520654
12818.1 0.0494285
12818.6 0.0470425
12819.1 0.0447901
12819.6 0.0427440
12820.1 0.0408051
12820.5 0.0390376
12821.5 0.0358201
12822.5 0.0330094
12823.5 0.0305400
12824.5 0.0283591
12825.5 0.0264235
12826.5 0.0246980
12827.5 0.0231533
12828.5 0.0217651
12829.5 0.0205130
12830.4 0.0193798
12831.4 0.0183510
12832.4 0.0174141
12833.4 0.0165586
12834.4 0.0157753
12835.4 0.0150564
12836.4 0.0143949
12838.4 0.0132215
12840.3 0.0122157
12842.3 0.0113471
12844.3 0.0105919
12846.3 0.00993122
12848.3 0.00935001
12850.2 0.00883604
12852.2 0.00837935
12854.2 0.00797176
12856.2 0.00760651
12858.2 0.00727795
12862.1 0.00671272
12866.1 0.00624629
12870.0 0.00585705
12874.0 0.00552896
12878.0 0.00524996
12881.9 0.00501083
12885.9 0.00480440
12889.8 0.00462506
12893.8 0.00446835
12897.8 0.00433068
12905.7 0.00410146
12913.6 0.00391995
12921.5 0.00377422
12929.4 0.00365584
12937.4 0.00355876
