Fe-54(n,tot) ENDFB-8.0
11178.2 278.904
11178.3 294.750
11178.4 311.317
11178.7 346.091
11179.0 381.628
11179.1 400.212
11179.2 416.555
11179.4 431.542
11179.5 444.688
11179.6 455.517
11179.7 463.601
11179.9 468.597
11180.0 470.285
11180.1 469.792
11180.1 468.321
11180.3 463.075
11180.4 454.767
11180.5 443.750
11180.7 430.457
11180.8 415.365
11180.9 398.960
11181.1 381.703
11181.3 344.865
11181.6 310.220
11181.7 293.735
11181.8 277.975
11182.0 263.012
11182.1 248.884
11182.3 233.633
11182.4 219.494
11182.6 206.427
11182.7 195.152
11182.8 184.000
11183.0 173.743
11183.1 164.312
11183.3 156.199
11183.4 148.182
11183.6 140.807
11183.7 134.017
11183.9 128.162
11184.0 122.360
11184.2 117.348
11184.3 112.371
11184.5 108.062
11184.6 103.773
11184.8 99.7956
11184.9 96.1016
11185.0 92.8882
11185.2 89.6751
11185.3 86.8736
11185.5 84.0660
11185.6 81.6124
11185.8 79.1479
11185.9 76.8402
11186.1 74.6769
11186.2 72.7779
11186.4 70.8624
11186.5 69.1776
11186.7 67.4748
11186.8 65.9742
11186.9 64.4547
11187.1 63.0200
11187.4 60.4649
11187.7 58.1666
11188.0 56.0925
11188.3 54.1535
11188.6 52.4545
11188.8 50.9076
11189.1 49.4954
11189.4 48.1604
11189.7 46.9783
11190.0 45.8912
11190.3 44.8894
11190.6 43.9337
11190.9 43.0800
11191.2 42.2885
11191.5 41.5535
11191.8 40.8468
11192.1 40.2110
11192.4 39.5978
11192.7 39.0443
11193.0 38.5087
11193.2 38.0239
11193.5 37.5687
11193.8 37.1408
11194.1 36.7246
11194.4 36.3457
11194.7 35.9883
11195.0 35.6507
11195.3 35.3208
11195.6 35.0192
11196.2 34.4624
11196.8 33.9524
11197.3 33.4993
11197.9 33.0814
11198.5 32.7076
11199.1 32.3607
11199.7 32.0486
11200.3 31.7573
11200.8 31.4939
11201.4 31.2468
11202.0 31.0186
11202.6 30.8073
11203.2 30.6146
11203.8 30.4322
11204.4 30.2651
11205.0 30.1064
11205.5 29.9605
11206.1 29.8214
11206.7 29.6932
11207.3 29.5706
11207.9 29.4571
11208.5 29.3484
11209.0 29.2475
11209.6 29.1504
11210.2 29.0602
11210.8 28.9732
11211.4 28.8907
11212.6 28.7392
11213.7 28.6020
11214.9 28.4771
11216.1 28.3630
11217.2 28.2584
11218.4 28.1622
11219.6 28.0734
11220.8 27.9905
11221.9 27.9141
11223.1 27.8429
11224.3 27.7764
11225.4 27.7142
11226.6 27.6557
11227.8 27.6007
11229.0 27.5487
11230.1 27.4992
11231.3 27.4527
11232.5 27.4085
11233.6 27.3665
11234.8 27.3264
11236.0 27.2882
11237.2 27.2516
11238.3 27.2165
11240.7 27.1502
11243.0 27.0891
11245.4 27.0321
11247.7 26.9788
11250.0 26.9283
11252.4 26.8809
11254.7 26.8358
11257.1 26.7929
11259.4 26.7517
11261.8 26.7123
11264.1 26.6745
11266.4 26.6380
11268.8 26.6026
11271.1 26.5684
11273.5 26.5352
11275.8 26.5029
11278.2 26.4712
11280.5 26.4405
11285.2 26.3810
11289.9 26.3236
11294.5 26.2683
11299.2 26.2146
11303.9 26.1625
11308.6 26.1115
11313.3 26.0617
11318.0 26.0127
11322.7 25.9648
11327.3 25.9175
11332.0 25.8710
11336.7 25.8250
11341.4 25.7797
11350.8 25.6906
11360.1 25.6032
11369.5 25.5173
11378.9 25.4328
11388.2 25.3494
11397.6 25.2671
11407.0 25.1858
11416.4 25.1054
11425.7 25.0258
11444.5 24.8688
11463.2 24.7145
11481.9 24.5629
11500.7 24.4135
11519.4 24.2662
11538.2 24.1210
11556.9 23.9777
11594.4 23.6967
11631.8 23.4229
11669.3 23.1556
11706.8 22.8946
11744.3 22.6396
11781.8 22.3905
11856.7 21.9087
11931.7 21.4476
12006.6 21.0059
12081.6 20.5824
12156.5 20.1760
12231.5 19.7856
12306.5 19.4103
12381.4 19.0493
12531.3 18.3669
12681.2 17.7328
12831.1 17.1422
12981.1 16.5905
13131.0 16.0742
13280.9 15.5900
13355.8 15.3590
13393.3 15.2461
13430.8 15.1349
13468.3 15.0254
13487.0 14.9713
13505.7 14.9176
13524.5 14.8643
13533.9 14.8379
13543.2 14.8117
13547.9 14.7987
13552.6 14.7859
13557.3 14.7733
13559.6 14.7672
13562.0 14.7612
13564.3 14.7555
13566.7 14.7502
13567.8 14.7479
13569.0 14.7458
13570.2 14.7442
13571.3 14.7432
13572.5 14.7432
13573.1 14.7438
13573.7 14.7449
13574.3 14.7468
13574.8 14.7497
13575.4 14.7541
13576.0 14.7608
13576.3 14.7654
13576.6 14.7711
13576.9 14.7781
13577.2 14.7869
13577.5 14.7987
13577.8 14.8135
13578.1 14.8332
13578.4 14.8598
13578.5 14.8774
13578.7 14.8985
13578.8 14.9240
13578.9 14.9530
13579.1 14.9912
13579.2 15.0358
13579.4 15.0966
13579.5 15.1700
13579.7 15.2742
13579.8 15.4175
13579.9 15.5168
13580.0 15.6214
13580.0 15.7470
13580.1 15.8993
13580.2 16.1161
13580.3 16.3552
13580.3 16.6561
13580.4 17.0397
13580.4 17.3066
13580.5 17.6167
13580.5 17.9779
13580.6 18.2879
13580.6 18.7616
13580.6 19.1682
13580.7 19.7871
13580.7 20.4257
13580.7 21.1024
13580.8 21.9847
13580.9 23.9157
13580.9 24.8352
13580.9 25.5875
13581.0 25.8640
13581.0 26.0566
13581.0 26.1687
13581.0 26.1202
13581.0 25.9752
13581.1 25.7410
13581.1 25.4287
13581.1 24.6260
13581.2 23.9269
13581.2 21.9980
13581.3 21.1158
13581.3 20.4391
13581.4 19.4790
13581.4 18.7738
13581.5 18.0884
13581.5 17.6269
13581.6 17.1774
13581.6 16.8718
13581.7 16.6160
13581.7 16.4006
13581.8 16.1848
13581.8 16.0336
13581.9 15.7911
13582.1 15.5918
13582.2 15.4536
13582.3 15.3350
13582.4 15.2420
13582.5 15.1677
13582.6 15.1125
13582.7 15.0621
13582.8 15.0239
13583.0 14.9606
13583.2 14.9120
13583.4 14.8770
13583.6 14.8496
13583.9 14.8279
13584.1 14.8096
13584.3 14.7953
13584.5 14.7833
13584.7 14.7732
13585.1 14.7568
13585.6 14.7447
13586.0 14.7351
13586.4 14.7275
13586.8 14.7211
13587.3 14.7159
13587.7 14.7114
13588.1 14.7075
13588.9 14.7008
13589.8 14.6953
13590.6 14.6906
13591.5 14.6865
13592.3 14.6828
13593.2 14.6793
13594.9 14.6729
13596.6 14.6671
13598.3 14.6615
13600.0 14.6562
13601.7 14.6511
13605.1 14.6411
13608.4 14.6313
13615.2 14.6122
13622.0 14.5933
13635.6 14.5561
13649.1 14.5192
13662.7 14.4825
13676.3 14.4461
13689.8 14.4099
13717.0 14.3380
13744.1 14.2669
13798.4 14.1269
13852.6 13.9896
13906.9 13.8551
13961.1 13.7232
14015.4 13.5939
14069.7 13.4671
14123.9 13.3427
14151.0 13.2814
14178.2 13.2207
14205.3 13.1606
14218.9 13.1308
14232.4 13.1011
14246.0 13.0716
14259.6 13.0423
14273.1 13.0131
14286.7 12.9841
14300.3 12.9553
14313.8 12.9268
14327.4 12.8986
14341.0 12.8707
14354.5 12.8435
14368.1 12.8171
14374.9 12.8044
14381.7 12.7924
14388.4 12.7811
14395.2 12.7710
14402.0 12.7629
14405.4 12.7600
14408.8 12.7582
14412.2 12.7580
14415.6 12.7599
14419.0 12.7650
14420.7 12.7693
14422.3 12.7751
14424.0 12.7828
14425.7 12.7931
14427.4 12.8066
14429.1 12.8245
14430.8 12.8486
14432.5 12.8810
14433.4 12.9017
14434.2 12.9262
14435.1 12.9553
14435.9 12.9898
14436.8 13.0320
14437.6 13.0838
14438.5 13.1479
14439.3 13.2274
14439.7 13.2761
14440.2 13.3301
14440.6 13.3932
14441.0 13.4639
14441.4 13.5476
14441.9 13.6426
14442.3 13.7537
14442.7 13.8847
14443.1 14.0446
14443.5 14.2327
14443.8 14.3468
14444.0 14.4675
14444.2 14.6016
14444.4 14.7509
14444.6 14.9264
14444.8 15.1151
14445.0 15.3280
14445.2 15.5695
14445.5 15.8449
14445.7 16.1606
14445.9 16.5250
14446.1 16.9485
14446.2 17.1983
14446.3 17.4701
14446.4 17.7668
14446.5 18.0606
14446.6 18.4136
14446.7 18.7648
14446.8 19.1890
14446.9 19.6136
14447.0 20.1293
14447.2 20.7035
14447.3 21.3453
14447.4 21.9964
14447.5 22.7989
14447.6 23.6198
14447.7 24.6406
14447.8 25.6943
14447.8 26.3930
14447.9 27.0179
14448.0 27.8241
14448.0 28.5475
14448.1 29.4840
14448.1 30.3271
14448.2 31.2331
14448.2 32.2083
14448.3 33.4796
14448.3 34.6327
14448.4 35.8803
14448.4 37.2329
14448.5 39.0106
14448.5 40.6366
14448.6 42.4102
14448.6 44.3486
14448.7 46.9204
14448.7 49.2952
14448.8 51.9088
14448.8 54.7914
14448.9 56.6644
14448.9 58.6550
14449.0 62.2591
14449.0 66.2621
14449.0 68.8771
14449.1 70.7170
14449.1 73.6318
14449.1 76.7450
14449.1 80.0722
14449.2 82.4171
14449.2 86.1373
14449.2 88.7605
14449.2 92.9233
14449.3 95.8590
14449.3 100.517
14449.3 105.499
14449.4 110.824
14449.4 114.573
14449.4 120.509
14449.4 124.681
14449.5 131.272
14449.5 135.890
14449.5 145.669
14449.5 153.473
14449.6 164.472
14449.6 173.121
14449.7 194.278
14449.7 212.743
14449.8 224.629
14449.8 233.015
14449.8 240.716
14449.9 247.517
14449.9 251.446
14449.9 254.823
14449.9 258.741
14450.0 261.158
14450.0 261.983
14450.0 261.631
14450.0 260.562
14450.1 257.660
14450.1 254.906
14450.1 251.549
14450.1 245.496
14450.2 235.845
14450.2 227.697
14450.3 209.969
14450.3 188.484
14450.4 170.607
14450.4 159.325
14450.5 151.283
14450.5 143.629
14450.5 136.377
14450.6 127.337
14450.6 119.004
14450.7 111.349
14450.7 106.029
14450.7 99.4634
14450.8 93.4589
14450.8 87.9694
14450.8 84.1634
14450.9 79.4693
14450.9 75.1735
14451.0 71.2387
14451.0 68.5039
14451.0 65.1208
14451.1 62.7650
14451.1 59.8451
14451.1 57.8078
14451.2 55.2772
14451.2 52.9408
14451.2 50.7807
14451.3 49.2664
14451.3 47.3769
14451.4 45.6232
14451.4 43.9932
14451.4 42.8454
14451.5 41.4066
14451.5 40.0645
14451.6 37.9243
14451.6 36.0177
14451.7 34.3132
14451.8 32.5783
14451.9 31.2219
14451.9 29.8311
14452.0 28.7360
14452.1 27.6058
14452.2 26.7102
14452.2 25.8915
14452.3 25.1413
14452.4 24.3584
14452.5 23.7316
14452.5 23.0742
14452.6 22.5453
14452.7 21.9883
14452.8 21.5382
14452.9 20.7297
14453.0 19.9793
14453.2 19.3281
14453.3 18.7596
14453.5 18.2917
14453.6 17.8474
14453.8 17.4534
14453.9 17.1024
14454.1 16.8082
14454.2 16.5242
14454.4 16.2682
14454.5 16.0367
14454.7 15.8400
14454.8 15.6476
14455.0 15.4721
14455.3 15.1736
14455.6 14.9118
14455.8 14.6954
14456.1 14.5025
14456.4 14.3406
14456.7 14.1944
14457.0 14.0701
14457.3 13.9565
14457.6 13.8590
14457.9 13.7690
14458.2 13.6911
14458.8 13.5552
14459.4 13.4436
14460.0 13.3522
14460.6 13.2740
14461.1 13.2075
14461.7 13.1505
14462.3 13.1012
14462.9 13.0583
14463.5 13.0206
14464.1 12.9874
14464.7 12.9579
14465.9 12.9080
14467.0 12.8675
14468.2 12.8340
14469.4 12.8062
14470.6 12.7823
14471.8 12.7618
14472.9 12.7439
14474.1 12.7283
14476.5 12.7020
14478.8 12.6807
14481.2 12.6629
14483.5 12.6477
14485.9 12.6344
14488.3 12.6227
14490.6 12.6121
14493.0 12.6024
14497.7 12.5850
14502.4 12.5697
14507.1 12.5557
14511.8 12.5427
14516.5 12.5304
14526.0 12.5074
14535.4 12.4857
14544.8 12.4648
14554.3 12.4446
14563.7 12.4248
14573.1 12.4053
14582.5 12.3861
14601.4 12.3482
14620.2 12.3110
14639.1 12.2741
14658.0 12.2377
14676.8 12.2016
14695.7 12.1657
14714.5 12.1302
14733.4 12.0948
14752.2 12.0598
14790.0 11.9903
14827.7 11.9218
14865.4 11.8541
14903.1 11.7872
14978.5 11.6557
15053.9 11.5273
15129.4 11.4017
15204.8 11.2789
15355.6 11.0412
15506.5 10.8136
15657.3 10.5952
15808.2 10.3855
15959.0 10.1840
16260.7 9.80360
16562.4 9.45042
16864.1 9.12148
17165.8 8.81418
17467.5 8.52630
17769.2 8.25590
18070.9 8.00132
18372.6 7.76106
18674.3 7.53383
18825.2 7.42474
18976.0 7.31849
19051.4 7.26639
19089.1 7.24059
19126.9 7.21497
19164.6 7.18952
19183.4 7.17686
19202.3 7.16429
19211.7 7.15803
19221.1 7.15181
19230.6 7.14566
19235.3 7.14263
19240.0 7.13964
19244.7 7.13672
19249.4 7.13394
19251.8 7.13262
19254.1 7.13138
19256.5 7.13026
19258.8 7.12932
19261.2 7.12867
19262.4 7.12852
19263.6 7.12852
19264.7 7.12875
19265.9 7.12929
19267.1 7.13029
19268.3 7.13198
19268.9 7.13320
19269.5 7.13478
19270.0 7.13681
19270.6 7.13946
19271.2 7.14293
19271.8 7.14757
19272.4 7.15390
19273.0 7.16255
19273.3 7.16840
19273.6 7.17525
19273.9 7.18395
19274.2 7.19442
19274.5 7.20810
19274.8 7.22512
19275.1 7.24828
19275.3 7.27848
19275.5 7.29832
19275.6 7.32202
19275.8 7.35062
19275.9 7.38298
19276.1 7.42559
19276.2 7.47911
19276.4 7.54755
19276.5 7.63011
19276.7 7.74719
19276.8 7.90799
19276.9 8.01930
19277.0 8.13643
19277.0 8.27694
19277.1 8.44718
19277.2 8.68923
19277.3 8.95586
19277.3 9.29086
19277.4 9.71705
19277.5 10.3565
19277.6 11.0976
19277.6 11.6190
19277.6 12.0654
19277.7 12.7430
19277.7 13.3378
19277.7 14.1752
19277.8 15.1301
19277.9 17.2040
19277.9 18.1839
19277.9 18.9824
19278.0 19.4792
19278.0 19.5986
19278.0 19.5482
19278.0 19.3960
19278.1 18.8197
19278.1 17.9693
19278.2 17.2251
19278.2 15.1558
19278.3 14.2017
19278.3 13.3645
19278.4 12.5907
19278.4 11.9368
19278.4 11.2454
19278.5 10.7796
19278.5 10.2886
19278.6 9.95689
19278.6 9.60505
19278.7 9.36537
19278.8 8.93202
19278.8 8.60796
19278.9 8.36071
19279.0 8.18768
19279.1 8.03187
19279.2 7.90702
19279.3 7.80559
19279.4 7.73067
19279.5 7.65987
19279.5 7.60045
19279.7 7.51158
19279.9 7.44139
19280.1 7.38810
19280.3 7.34672
19280.4 7.31558
19280.6 7.28888
19280.8 7.26818
19281.0 7.24995
19281.1 7.23549
19281.5 7.21142
19281.8 7.19407
19282.2 7.18080
19282.5 7.17040
19282.9 7.16188
19283.2 7.15515
19283.6 7.14960
19283.9 7.14495
19284.7 7.13755
19285.4 7.13210
19286.1 7.12784
19286.8 7.12449
19287.5 7.12172
19288.2 7.11944
19288.9 7.11747
19289.6 7.11578
19291.0 7.11295
19292.4 7.11065
19293.8 7.10869
19295.2 7.10697
19296.6 7.10542
19298.0 7.10400
19300.9 7.10140
19303.7 7.09904
19306.5 7.09681
19309.3 7.09468
19312.1 7.09261
19317.8 7.08860
19323.4 7.08471
19329.1 7.08087
19334.7 7.07708
19346.0 7.06956
19368.5 7.05471
19413.6 7.02535
19458.7 6.99627
19503.8 6.96742
19548.9 6.93880
19639.2 6.88217
19819.6 6.77131
20000.0 6.66354
20378.7 6.44669
20757.4 6.24152
21136.1 6.04697
21514.8 5.86210
21893.5 5.68607
22082.8 5.60113
22272.2 5.51814
22366.9 5.47734
22461.5 5.43699
22508.9 5.41699
22556.2 5.39709
22603.6 5.37730
22650.9 5.35763
22698.2 5.33805
22745.6 5.31859
22792.9 5.29925
22840.2 5.28004
22863.9 5.27050
22887.6 5.26102
22899.4 5.25632
22911.2 5.25165
22923.1 5.24704
22934.9 5.24249
22946.7 5.23806
22952.7 5.23592
22958.6 5.23384
22964.5 5.23186
22970.4 5.23001
22976.3 5.22836
22982.2 5.22702
22985.2 5.22652
22988.2 5.22618
22991.1 5.22605
22994.1 5.22621
22997.0 5.22676
23000.0 5.22787
23003.0 5.22982
23005.9 5.23302
23007.4 5.23532
23008.9 5.23826
23010.4 5.24206
23011.8 5.24700
23013.3 5.25351
23014.8 5.26225
23016.3 5.27421
23017.7 5.29095
23018.5 5.30203
23019.2 5.31556
23020.0 5.33229
23020.7 5.35329
23021.4 5.38010
23022.2 5.41502
23022.9 5.46162
23023.7 5.52564
23024.0 5.56699
23024.4 5.61685
23024.8 5.67766
23025.1 5.75288
23025.5 5.84737
23025.9 5.96829
23026.3 6.12636
23026.6 6.33836
23026.8 6.47646
23027.0 6.63161
23027.2 6.82783
23027.4 7.05296
23027.6 7.34452
23027.7 7.68809
23027.9 8.14685
23028.1 8.70658
23028.2 9.08759
23028.3 9.48482
23028.4 9.94444
23028.5 10.4798
23028.6 11.1844
23028.7 11.9416
23028.8 12.8454
23028.8 13.9343
23028.9 14.6372
23028.9 15.4234
23029.0 16.3056
23029.0 17.0904
23029.1 18.1850
23029.1 19.1641
23029.2 20.5368
23029.2 21.7709
23029.3 23.5097
23029.3 25.0797
23029.4 27.2997
23029.4 29.3093
23029.4 32.1531
23029.5 34.7240
23029.5 38.3454
23029.6 41.6760
23029.6 44.2338
23029.6 47.0533
23029.7 52.1134
23029.8 64.1567
23029.8 67.3597
23029.9 70.3558
23029.9 73.0325
23029.9 74.5822
23029.9 76.4724
23030.0 77.4008
23030.0 78.2397
23030.0 78.4092
23030.0 78.0684
23030.1 77.0343
23030.1 75.3653
23030.1 73.9427
23030.1 71.4226
23030.2 69.5345
23030.2 64.3337
23030.3 57.7222
23030.3 52.3254
23030.4 47.2708
23030.4 44.4524
23030.4 41.8945
23030.5 39.3444
23030.5 36.3307
23030.5 33.6146
23030.6 31.1748
23030.6 28.9872
23030.7 27.0271
23030.7 25.2705
23030.7 23.6951
23030.8 22.2804
23030.8 21.0081
23030.9 19.8619
23030.9 18.8271
23030.9 17.8911
23031.0 17.0426
23031.1 15.5702
23031.1 14.3450
23031.2 13.3172
23031.3 12.4480
23031.4 11.7076
23031.5 11.0725
23031.5 10.5240
23031.6 10.0476
23031.7 9.68039
23031.8 9.30888
23031.9 8.98115
23032.0 8.43210
23032.2 7.99360
23032.3 7.63813
23032.5 7.34616
23032.7 7.10351
23032.8 6.89973
23033.0 6.73700
23033.3 6.45954
23033.6 6.25108
23033.9 6.09054
23034.2 5.96783
23034.6 5.86611
23034.9 5.78579
23035.2 5.71731
23035.5 5.66189
23036.1 5.57255
23036.8 5.50788
23037.4 5.45810
23038.0 5.42009
23038.7 5.38950
23039.3 5.36522
23039.9 5.34532
23040.6 5.32879
23041.8 5.30293
23043.1 5.28399
23044.4 5.26966
23045.6 5.25859
23046.9 5.24970
23048.2 5.24247
23049.4 5.23650
23050.7 5.23152
23053.2 5.22356
23055.8 5.21752
23058.3 5.21274
23060.8 5.20883
23063.4 5.20554
23065.9 5.20270
23068.4 5.20021
23071.0 5.19798
23076.0 5.19406
23081.1 5.19067
23086.2 5.18762
23091.2 5.18482
23096.3 5.18218
23101.4 5.17967
23111.5 5.17491
23121.7 5.17037
23131.8 5.16599
23141.9 5.16171
23152.1 5.15750
23172.3 5.14923
23192.6 5.14108
23233.1 5.12501
23273.7 5.10913
23314.2 5.09338
23354.8 5.07773
23395.3 5.06217
23435.8 5.04669
23476.4 5.03129
23516.9 5.01596
23598.0 4.98551
23679.1 4.95533
23841.3 4.89575
24003.4 4.83716
24327.7 4.72283
24652.1 4.61207
24976.4 4.50467
25625.0 4.29914
26273.7 4.10480
26598.0 4.01143
26922.4 3.92040
27246.7 3.83158
27408.8 3.78797
27571.0 3.74486
27733.2 3.70223
27814.3 3.68110
27895.3 3.66009
27976.4 3.63919
28017.0 3.62878
28057.5 3.61841
28077.8 3.61324
28098.0 3.60808
28118.3 3.60295
28128.4 3.60040
28138.6 3.59788
28148.7 3.59538
28158.8 3.59294
28163.9 3.59176
28169.0 3.59061
28174.1 3.58952
28179.1 3.58852
28184.2 3.58767
28186.7 3.58733
28189.3 3.58707
28191.8 3.58692
28194.3 3.58695
28196.9 3.58722
28199.4 3.58786
28200.7 3.58840
28201.9 3.58912
28203.2 3.59011
28204.5 3.59142
28205.7 3.59323
28207.0 3.59570
28208.3 3.59916
28209.5 3.60407
28210.2 3.60739
28210.8 3.61139
28211.4 3.61646
28212.1 3.62275
28212.7 3.63095
28213.3 3.64151
28214.0 3.65565
28214.6 3.67510
28214.9 3.68791
28215.2 3.70341
28215.6 3.72239
28215.9 3.74516
28216.2 3.77473
28216.5 3.81142
28216.8 3.86101
28217.1 3.92552
28217.3 3.96765
28217.4 4.01780
28217.6 4.07811
28217.8 4.15148
28217.9 4.24193
28218.1 4.35512
28218.2 4.49921
28218.4 4.67306
28218.6 4.91720
28218.7 5.25008
28218.8 5.46344
28218.9 5.71877
28219.0 6.02736
28219.0 6.35286
28219.1 6.80635
28219.2 7.37303
28219.3 8.09048
28219.3 9.01103
28219.4 10.2073
28219.5 10.9386
28219.5 11.7780
28219.5 12.7421
28219.6 13.8483
28219.6 15.1136
28219.7 16.5131
28219.7 18.1667
28219.7 19.9498
28219.8 24.3305
28219.9 26.6437
28219.9 28.1572
28220.0 29.1687
28220.0 29.4376
28220.0 29.5326
28220.0 29.3426
28220.1 29.0020
28220.1 27.8703
28220.1 26.2778
28220.2 24.4133
28220.3 20.0491
28220.3 18.2686
28220.3 16.6157
28220.4 15.2153
28220.4 13.9482
28220.5 12.8396
28220.5 12.1021
28220.5 11.2302
28220.6 10.4703
28220.6 9.36496
28220.7 8.37733
28220.8 7.69540
28220.9 7.07228
28220.9 6.63183
28221.0 6.22013
28221.1 5.92269
28221.2 5.63899
28221.2 5.43011
28221.4 5.07570
28221.5 4.82828
28221.7 4.62496
28221.8 4.46716
28222.0 4.34234
28222.1 4.24803
28222.3 4.16508
28222.4 4.09659
28222.7 3.99417
28223.0 3.91712
28223.3 3.86131
28223.6 3.81692
28223.9 3.78322
28224.2 3.75534
28224.5 3.73344
28224.8 3.71478
28225.1 3.69974
28225.7 3.67584
28226.3 3.65827
28226.8 3.64494
28227.4 3.63459
28228.0 3.62637
28228.6 3.61973
28229.2 3.61428
28229.8 3.60974
28231.0 3.60266
28232.2 3.59743
28233.3 3.59342
28234.5 3.59026
28235.7 3.58771
28236.9 3.58560
28238.1 3.58383
28239.2 3.58231
28241.6 3.57983
28244.0 3.57787
28246.3 3.57624
28248.7 3.57485
28251.0 3.57362
28253.4 3.57252
28255.8 3.57151
28258.1 3.57058
28262.8 3.56885
28267.6 3.56727
28272.3 3.56579
28277.0 3.56437
28286.4 3.56166
28295.9 3.55906
28305.3 3.55653
28314.8 3.55404
28333.6 3.54914
28352.5 3.54430
28371.4 3.53950
28409.2 3.52997
28446.9 3.52050
28522.5 3.50168
28598.0 3.48298
28673.5 3.46438
28749.1 3.44588
28824.6 3.42747
28975.6 3.39092
29126.7 3.35472
29277.8 3.31886
29353.3 3.30106
29428.8 3.28335
29504.3 3.26572
29579.9 3.24819
29655.4 3.23074
29730.9 3.21340
29806.5 3.19616
29882.0 3.17906
29957.5 3.16211
30033.0 3.14537
30070.8 3.13710
30108.6 3.12892
30146.3 3.12086
30184.1 3.11295
30221.9 3.10525
30259.6 3.09784
30297.4 3.09087
30316.3 3.08761
30335.2 3.08456
30354.0 3.08177
30372.9 3.07933
30391.8 3.07733
30410.7 3.07595
30429.6 3.07542
30439.0 3.07558
30448.5 3.07611
30457.9 3.07707
30467.3 3.07857
30476.8 3.08075
30486.2 3.08377
30495.7 3.08788
30505.1 3.09338
30514.5 3.10073
30519.3 3.10529
30524.0 3.11056
30528.7 3.11668
30533.4 3.12380
30538.1 3.13211
30542.9 3.14185
30547.6 3.15333
30552.3 3.16693
30557.0 3.18316
30561.7 3.20267
30566.5 3.22634
30568.8 3.24010
30571.2 3.25537
30573.5 3.27238
30575.9 3.29138
30578.3 3.31271
30580.6 3.33672
30583.0 3.36388
30585.3 3.39474
30587.7 3.42999
30590.1 3.47048
30592.4 3.51728
30594.8 3.57173
30597.1 3.63558
30598.3 3.67170
30599.5 3.71106
30600.7 3.75405
30601.9 3.80114
30603.0 3.85284
30604.2 3.90978
30605.4 3.97267
30606.6 4.04237
30607.8 4.11988
30608.9 4.20641
30610.1 4.30339
30611.3 4.41255
30612.5 4.53602
30613.7 4.67636
30614.8 4.83678
30615.4 4.92572
30616.0 5.02125
30616.6 5.12402
30617.2 5.23478
30617.8 5.35436
30618.4 5.48373
30619.0 5.62397
30619.6 5.77632
30620.2 5.94221
30620.7 6.12325
30621.3 6.32135
30621.9 6.53869
30622.5 6.77780
30623.1 7.04167
30623.7 7.33379
30624.3 7.65827
30624.9 8.02003
30625.2 8.22009
30625.5 8.42489
30625.8 8.64949
30626.1 8.87989
30626.4 9.13311
30626.6 9.39349
30626.9 9.68034
30627.2 9.97602
30627.5 10.3026
30627.8 10.6401
30628.1 11.0140
30628.4 11.4014
30628.7 11.8319
30629.0 12.2794
30629.3 12.7782
30629.6 13.2984
30629.9 13.8803
30630.2 14.4895
30630.5 15.1734
30630.8 15.8922
30631.1 16.7025
30631.4 17.5578
30631.7 18.5263
30632.0 19.5532
30632.3 20.7215
30632.5 21.9666
30632.8 23.3903
30633.1 24.9156
30633.3 25.7686
30633.4 26.6693
30633.6 27.6210
30633.7 28.5585
30633.9 29.6194
30634.0 30.7428
30634.2 31.9333
30634.3 33.1093
30634.5 34.4438
30634.6 35.8610
30634.8 37.3670
30634.9 38.8585
30635.1 40.5554
30635.2 42.3620
30635.4 44.2864
30635.5 46.1965
30635.6 48.3738
30635.8 50.6960
30635.9 53.1732
30636.1 55.6344
30636.2 58.4417
30636.4 61.4360
30636.5 64.6284
30636.7 67.7963
30636.8 71.4018
30637.0 75.2349
30637.1 79.3030
30637.3 83.3164
30637.4 88.7857
30637.6 94.2660
30637.8 100.037
30638.0 106.073
30638.3 118.744
30638.6 131.697
30638.8 138.359
30639.0 144.321
30639.2 149.791
30639.3 154.590
30639.5 158.545
30639.7 161.498
30639.8 163.324
30640.0 163.944
30640.1 163.772
30640.2 163.255
30640.4 161.366
30640.5 158.360
30640.7 154.364
30640.9 149.538
30641.0 144.054
30641.2 138.092
30641.4 131.819
30641.7 118.544
30642.1 105.945
30642.2 99.9499
30642.4 94.2183
30642.6 88.7769
30642.7 83.6392
30642.9 79.3617
30643.0 75.5843
30643.2 72.0101
30643.3 68.6332
30643.5 65.4464
30643.6 62.4416
30643.7 59.6102
30643.9 56.9431
30644.0 54.2578
30644.2 51.9030
30644.3 49.6854
30644.4 47.5968
30644.6 45.6292
30644.7 43.7749
30644.9 42.0267
30645.0 40.3779
30645.2 38.7141
30645.3 37.2510
30645.4 35.8688
30645.6 34.5622
