Pr-141(n,tot) ENDFB-8.0
6883.52 12.4900
6883.70 12.5192
6883.88 12.6028
6884.03 12.7163
6884.18 12.8690
6884.33 13.0576
6884.48 13.2748
6885.08 14.2687
6885.32 14.6099
6885.44 14.7439
6885.56 14.8452
6885.66 14.9048
6885.77 14.9333
6885.87 14.9299
6885.94 14.9080
6886.00 14.8757
6886.06 14.8305
6886.13 14.7641
6886.24 14.6320
6886.34 14.4624
6886.45 14.2581
6886.57 13.9822
6886.69 13.6639
6886.81 13.3067
6886.93 12.9184
6887.10 12.2917
6887.28 11.6176
6887.63 10.1960
6887.81 9.48221
6887.98 8.78659
6888.16 8.12169
6888.34 7.49762
6888.45 7.12204
6888.56 6.76783
6888.68 6.43596
6888.79 6.12966
6888.90 5.84365
6889.01 5.58287
6889.13 5.34225
6889.24 5.12538
6889.35 4.92751
6889.46 4.74964
6889.58 4.59058
6889.69 4.45026
6889.80 4.32486
6889.91 4.21529
6890.14 4.03425
6890.25 3.96047
6890.36 3.89655
6890.48 3.84134
6890.59 3.79421
6890.70 3.75335
6890.81 3.71863
6890.93 3.68863
6891.04 3.66320
6891.15 3.64126
6891.27 3.62249
6891.49 3.59273
6891.72 3.57059
6891.94 3.55379
6892.21 3.53849
6892.48 3.52660
6892.74 3.51681
6893.01 3.50843
6893.55 3.49410
6894.08 3.48161
6895.15 3.45934
6896.22 3.43899
6897.29 3.41960
6898.36 3.40065
6899.43 3.38181
6900.50 3.36288
6901.74 3.34065
6902.98 3.31792
6904.22 3.29462
6905.46 3.27077
6906.08 3.25874
6906.70 3.24680
6907.32 3.23520
6907.93 3.22477
6908.24 3.22062
6908.55 3.21797
6908.86 3.21798
6909.02 3.21957
6909.17 3.22266
6909.33 3.22774
6909.48 3.23539
6909.64 3.24637
6909.79 3.26159
6909.95 3.28219
6910.10 3.30952
6910.26 3.34523
6910.41 3.39089
6910.53 3.43210
6910.64 3.48089
6910.75 3.53830
6910.86 3.60481
6910.98 3.68280
6911.09 3.77209
6911.20 3.87558
6911.31 3.99272
6911.45 4.15375
6911.58 4.33956
6911.72 4.55220
6911.85 4.79350
6911.98 5.06500
6912.12 5.36786
6912.25 5.70271
6912.38 6.06675
6912.52 6.46482
6912.65 6.89288
6912.79 7.34868
6912.92 7.82538
6913.05 8.32612
6913.19 8.84246
6913.45 9.89389
6913.68 10.7734
6913.79 11.1971
6913.91 11.6000
6914.02 11.9844
6914.13 12.3388
6914.24 12.6649
6914.36 12.9525
6914.44 13.1363
6914.52 13.2981
6914.60 13.4370
6914.68 13.5504
6914.83 13.6957
6914.90 13.7371
6914.98 13.7542
6915.00 13.7552
6915.00 13.7552
6915.01 13.7549
6915.02 13.7543
6915.04 13.7524
6915.07 13.7455
6915.13 13.7209
6915.24 13.6341
6915.35 13.5123
6915.45 13.3522
6915.56 13.1267
6915.68 12.8592
6915.79 12.5488
6915.91 12.2052
6916.08 11.6290
6916.25 11.0022
6916.42 10.3347
6916.59 9.65102
6916.94 8.28252
6917.11 7.62874
6917.28 7.00843
6917.44 6.46540
6917.60 5.96326
6917.76 5.50486
6917.92 5.09147
6918.08 4.72295
6918.24 4.39797
6918.40 4.11429
6918.56 3.86898
6918.72 3.65865
6918.88 3.47964
6919.04 3.32824
6919.20 3.20081
6919.36 3.09389
6919.52 3.00428
6919.68 2.92911
6919.84 2.86586
6919.96 2.82301
6920.09 2.78532
6920.34 2.72276
6920.59 2.67329
6920.84 2.63503
6921.10 2.60752
6921.35 2.59307
6921.60 2.59622
6921.72 2.60672
6921.85 2.62469
6921.97 2.65195
6922.10 2.69024
6922.23 2.74171
6922.35 2.80822
6922.48 2.89359
6922.60 3.00049
6922.73 3.13239
6922.85 3.29168
6922.98 3.48497
6923.11 3.71546
6923.23 3.98773
6923.36 4.30376
6923.42 4.48184
6923.48 4.67332
6923.55 4.87878
6923.61 5.09517
6923.67 5.33004
6923.73 5.58054
6923.80 5.84718
6923.86 6.12581
6923.93 6.45533
6924.00 6.80584
6924.07 7.17779
6924.13 7.56568
6924.20 7.98123
6924.27 8.41257
6924.34 8.87248
6924.41 9.34762
6924.48 9.85183
6924.55 10.3780
6924.68 11.4862
6924.82 12.6745
6924.96 13.9358
6925.07 14.9853
6925.18 16.0691
6925.39 18.3013
6925.61 20.5777
6925.83 22.8232
6925.94 23.9136
6926.04 24.9552
6926.15 25.9476
6926.26 26.8806
6926.39 27.8809
6926.51 28.7724
6926.65 29.6029
6926.77 30.2228
6926.85 30.5461
6926.93 30.8098
6927.00 30.9839
6927.03 31.0418
6927.12 31.1814
6927.20 31.2451
6927.32 31.2134
6927.45 31.0338
6927.56 30.7397
6927.68 30.3275
6927.82 29.6453
6927.97 28.8014
6928.08 28.0359
6928.20 27.1935
6928.31 26.2855
6928.43 25.3323
6928.62 23.5851
6928.82 21.7724
6929.02 19.9492
6929.22 18.1729
6929.36 16.9047
6929.51 15.6922
6929.66 14.5457
6929.80 13.4728
6929.95 12.4784
6930.09 11.5650
6930.24 10.7332
6930.39 9.98165
6930.50 9.44439
6930.62 8.95334
6930.73 8.50628
6930.84 8.10409
6930.96 7.73707
6931.07 7.40616
6931.19 7.10858
6931.30 6.84372
6931.42 6.60425
6931.53 6.38999
6931.65 6.19843
6931.76 6.02865
6931.88 5.87547
6931.99 5.73959
6932.22 5.50753
6932.45 5.31912
6932.68 5.16584
6932.91 5.03834
6933.14 4.93160
6933.37 4.84004
6933.60 4.76100
6934.06 4.62956
6934.51 4.52303
6934.97 4.43398
6935.43 4.35781
6935.89 4.29170
6936.72 4.19048
6937.56 4.10763
6938.39 4.03817
6939.23 3.97883
6940.06 3.92736
6940.89 3.88214
6942.56 3.80600
6943.98 3.75243
6945.40 3.70642
6946.82 3.66620
6948.23 3.63048
6951.07 3.56926
6953.91 3.51818
6955.24 3.49685
6957.58 3.46309
6958.74 3.44786
6959.91 3.43382
6961.08 3.42121
6961.66 3.41562
6962.25 3.41072
6962.83 3.40691
6963.12 3.40571
6963.41 3.40529
6963.71 3.40611
6964.00 3.40893
6964.14 3.41145
6964.29 3.41498
6964.44 3.41980
6964.58 3.42618
6964.79 3.43900
6965.00 3.45736
6965.21 3.48337
6965.41 3.51915
6965.62 3.56797
6965.83 3.63279
6966.04 3.71814
6966.25 3.82747
6966.46 3.96629
6966.67 4.13764
6966.87 4.34707
6967.08 4.59563
6967.29 4.88736
6967.50 5.21930
6967.71 5.59215
6967.92 5.99721
6968.23 6.65244
6968.54 7.32730
6968.70 7.65782
6968.86 7.97185
6969.01 8.26448
6969.17 8.52878
6969.28 8.70165
6969.40 8.85314
6969.51 8.98111
6969.63 9.08291
6969.81 9.19252
6969.93 9.22205
6970.00 9.22601
6970.08 9.21643
6970.18 9.18734
6970.36 9.08035
6970.47 8.97247
6970.59 8.83732
6970.71 8.67697
6970.83 8.49380
6970.98 8.24369
6971.12 7.96897
6971.27 7.67519
6971.41 7.37018
6971.70 6.73998
6971.99 6.11892
6972.18 5.73582
6972.36 5.37938
6972.55 5.05237
6972.74 4.75787
6972.92 4.49723
6973.11 4.27041
6973.30 4.07615
6973.49 3.91231
6973.67 3.77549
6973.86 3.66401
6974.05 3.57383
6974.23 3.50178
6974.42 3.44483
6974.61 3.40025
6974.80 3.36564
6974.98 3.33891
6975.18 3.31746
6975.37 3.30114
6975.57 3.28866
6975.77 3.27905
6975.96 3.27144
6976.16 3.26536
6976.35 3.26032
6976.55 3.25607
6976.94 3.24900
6977.33 3.24314
6978.11 3.23309
6978.90 3.22413
6979.68 3.21578
6981.24 3.20016
6982.81 3.18540
6984.37 3.17120
6985.94 3.15742
6987.50 3.14401
6990.09 3.12259
6991.38 3.11228
6992.67 3.10233
6993.96 3.09283
6995.26 3.08408
6995.90 3.08012
6996.55 3.07660
6997.20 3.07374
6997.84 3.07204
6998.12 3.07196
6998.39 3.07255
6998.66 3.07417
6998.93 3.07739
6999.20 3.08314
6999.34 3.08738
6999.48 3.09284
6999.61 3.09979
6999.75 3.10858
6999.88 3.11963
7000.02 3.13342
7000.16 3.15066
7000.29 3.17174
7000.43 3.19753
7000.56 3.22886
7000.70 3.26667
7000.84 3.31198
7000.97 3.36587
7001.11 3.42953
7001.24 3.50415
7001.38 3.59096
7001.52 3.69117
7001.65 3.80594
7001.79 3.93630
7001.92 4.08317
7002.06 4.24722
7002.20 4.42888
7002.41 4.74887
7002.62 5.11059
7002.84 5.50977
7003.05 5.93707
7003.47 6.84014
7003.69 7.28754
7003.90 7.70741
7004.05 7.98487
7004.20 8.23370
7004.36 8.44795
7004.51 8.62231
7004.64 8.73429
7004.76 8.81270
7004.88 8.85533
7004.98 8.86736
7005.00 8.86746
7005.08 8.85802
7005.18 8.83013
7005.36 8.71978
7005.46 8.62717
7005.57 8.51386
7005.67 8.38116
7005.78 8.23059
7005.92 7.99407
7006.07 7.73306
7006.21 7.44927
7006.35 7.15210
7006.93 5.91198
7007.12 5.53236
7007.30 5.17450
7007.49 4.84366
7007.67 4.54337
7007.86 4.27552
7008.04 4.04058
7008.23 3.83775
7008.41 3.66532
7008.60 3.52089
7008.78 3.40160
7008.97 3.30442
7009.15 3.22625
7009.34 3.16415
7009.52 3.11538
7009.71 3.07750
7009.89 3.04853
7010.03 3.03132
7010.17 3.01742
7010.31 3.00629
7010.45 2.99756
7010.59 2.99075
7010.72 2.98570
7010.86 2.98215
7011.00 2.98004
7011.19 2.97938
7011.37 2.98131
7011.56 2.98618
7011.74 2.99458
7011.94 3.00837
7012.13 3.02841
7012.33 3.05668
7012.53 3.09509
7012.72 3.14667
7012.92 3.21390
7013.12 3.30087
7013.31 3.41030
7013.51 3.54700
7013.71 3.71314
7013.90 3.91353
7014.10 4.14853
7014.30 4.42181
7014.49 4.73041
7014.69 5.07550
7014.88 5.44958
7015.05 5.77759
7015.21 6.11775
7015.53 6.80930
7015.69 7.14935
7015.86 7.47495
7016.02 7.77838
7016.18 8.05040
7016.29 8.21566
7016.40 8.36179
7016.51 8.48690
7016.62 8.58938
7016.72 8.66049
7016.81 8.71181
7016.92 8.74399
7017.00 8.75282
7017.00 8.75295
7017.01 8.75304
7017.02 8.75290
7017.04 8.75189
7017.08 8.74718
7017.18 8.72233
7017.28 8.67426
7017.38 8.60459
7017.50 8.50012
7017.61 8.37152
7017.73 8.21842
7017.84 8.04560
7017.99 7.79265
7018.14 7.51575
7018.29 7.21715
7018.44 6.90689
7018.74 6.26676
7019.04 5.63879
7019.24 5.23553
7019.45 4.86231
7019.65 4.52462
7019.86 4.22551
7020.06 3.96583
7020.26 3.74466
7020.47 3.55967
7020.67 3.40825
7020.88 3.28507
7021.08 3.18690
7021.28 3.10971
7021.49 3.04975
7021.69 3.00362
7021.90 2.96839
7022.10 2.94159
7022.30 2.92128
7022.52 2.90472
7022.74 2.89218
7022.96 2.88240
7023.17 2.87464
7023.39 2.86825
7023.61 2.86286
7024.04 2.85390
7024.48 2.84637
7024.91 2.83965
7025.78 2.82753
7026.65 2.81645
7027.52 2.80599
7029.26 2.78620
7030.51 2.77252
7031.76 2.75919
7033.01 2.74619
7034.26 2.73363
7035.51 2.72183
7036.14 2.71643
7036.76 2.71159
7037.39 2.70771
7037.70 2.70641
7038.01 2.70586
7038.33 2.70654
7038.64 2.70929
7038.80 2.71189
7038.95 2.71562
7039.11 2.72085
7039.26 2.72800
7039.48 2.74235
7039.70 2.76353
7039.81 2.77758
7039.92 2.79444
7040.03 2.81459
7040.13 2.83832
7040.24 2.86666
7040.35 2.90007
7040.46 2.93928
7040.57 2.98465
7040.68 3.03786
7040.79 3.09948
7041.00 3.25112
7041.11 3.34397
7041.22 3.44943
7041.33 3.56865
7041.44 3.70143
7041.55 3.85131
7041.66 4.01816
7041.77 4.20294
7041.87 4.40452
7041.98 4.62731
7042.09 4.87006
7042.20 5.13305
7042.31 5.41364
7042.42 5.71681
7042.53 6.03645
7042.64 6.37764
7042.74 6.73293
7042.91 7.32305
7043.08 7.94389
7043.42 9.23583
7043.59 9.88121
7043.76 10.5066
7043.93 11.0963
7044.10 11.6345
7044.22 11.9642
7044.33 12.2560
7044.45 12.5106
7044.57 12.7202
7044.67 12.8680
7044.77 12.9782
7044.88 13.0523
7044.95 13.0770
7045.00 13.0825
7045.06 13.0755
7045.14 13.0484
7045.23 12.9809
7045.34 12.8680
7045.44 12.7153
7045.56 12.4942
7045.68 12.2269
7045.80 11.9172
7045.92 11.5700
7046.09 11.0405
7046.25 10.4636
7046.42 9.85355
7046.58 9.22871
7046.91 7.97259
7047.08 7.36478
7047.24 6.78814
7047.35 6.41064
7047.46 6.05458
7047.58 5.71501
7047.69 5.39893
7047.80 5.10134
7047.91 4.82776
7048.03 4.57544
7048.14 4.34405
7048.25 4.13124
7048.36 3.94003
7048.48 3.76754
7048.59 3.61272
7048.70 3.47330
7048.81 3.35054
7048.92 3.24195
7049.04 3.14631
7049.15 3.06172
7049.26 2.98853
7049.37 2.92429
7049.49 2.86909
7049.60 2.82095
7049.71 2.77982
7049.82 2.74440
7049.94 2.71395
7050.05 2.68759
7050.16 2.66516
7050.27 2.64588
7050.38 2.62928
7050.61 2.60246
7050.83 2.58226
7051.04 2.56747
7051.25 2.55549
7051.46 2.54550
7051.67 2.53692
7052.09 2.52230
7052.51 2.50970
7053.35 2.48713
7054.19 2.46604
7055.03 2.44538
7055.87 2.42465
7057.54 2.38173
7058.62 2.35229
7059.70 2.32086
7060.78 2.28686
7061.86 2.24965
7062.94 2.20841
7064.01 2.16220
7065.09 2.10962
7066.17 2.04883
7066.83 2.00661
7067.49 1.95977
7068.15 1.90773
7068.81 1.85064
7069.14 1.82095
7069.46 1.79197
7069.79 1.76588
7070.12 1.74711
7070.29 1.74259
7070.45 1.74306
7070.62 1.75022
7070.78 1.76609
7070.95 1.79353
7071.11 1.83569
7071.28 1.89645
7071.44 1.97980
7071.60 2.08659
7071.76 2.22373
7071.91 2.39754
7071.99 2.50082
7072.07 2.61426
7072.15 2.74162
7072.23 2.88240
7072.31 3.03747
7072.39 3.20546
7072.46 3.39157
7072.54 3.59191
7072.62 3.81247
7072.70 4.04843
7072.78 4.30662
7072.86 4.58483
7072.94 4.88372
7073.01 5.19965
7073.09 5.54119
7073.17 5.90005
7073.25 6.28568
7073.33 6.68842
7073.41 7.11860
7073.49 7.57100
7073.57 8.04528
7073.64 8.53453
7073.72 9.05061
7073.80 9.57958
7073.96 10.6985
7074.07 11.5435
7074.18 12.4085
7074.41 14.2052
7074.63 16.0342
7074.86 17.8242
7074.96 18.6335
7075.07 19.4137
7075.17 20.1577
7075.28 20.8521
7075.40 21.6388
7075.53 22.3350
7075.70 23.0976
7075.79 23.4435
7075.88 23.7330
7076.00 24.0313
7076.03 24.0892
7076.13 24.2289
7076.23 24.2931
7076.36 24.2682
7076.47 24.1504
7076.58 23.9455
7076.70 23.6211
7076.83 23.2042
7076.94 22.7488
7077.05 22.2274
7077.16 21.6468
7077.27 21.0205
7077.44 19.9894
7077.60 18.8922
7077.94 16.5781
7078.18 14.8771
7078.30 14.0483
7078.42 13.2429
7078.55 12.4664
7078.67 11.7233
7078.79 11.0171
7078.91 10.3505
7079.03 9.72018
7079.16 9.13731
7079.28 8.59680
7079.40 8.09817
7079.52 7.64045
7079.64 7.22217
7079.77 6.84155
7079.89 6.49651
7080.01 6.18479
7080.13 5.90403
7080.25 5.65180
7080.38 5.42568
7080.50 5.22328
7080.62 5.04233
7080.74 4.88065
7080.86 4.73618
7080.98 4.61810
7081.09 4.51139
7081.31 4.32728
7081.53 4.17542
7081.75 4.04891
7081.97 3.94227
7082.20 3.85121
7082.42 3.77240
7082.64 3.70331
7083.08 3.58701
7083.53 3.49175
7083.97 3.41134
7084.42 3.34211
7085.17 3.24282
7085.92 3.16093
7086.68 3.09151
7087.43 3.03166
7088.94 2.93238
7090.45 2.85217
7091.87 2.78852
7093.29 2.73316
7096.13 2.63919
7098.97 2.55951
7101.81 2.48859
7103.24 2.45531
7106.96 2.37245
7110.69 2.29332
7114.42 2.21543
7118.15 2.13729
7121.88 2.05780
7125.61 1.97635
7129.33 1.89281
7133.06 1.80800
7136.44 1.73210
7139.81 1.66151
7141.50 1.63078
7143.18 1.60547
7144.87 1.58857
7145.71 1.58463
7146.56 1.58462
7147.27 1.58835
7147.98 1.59621
7148.69 1.60902
7149.40 1.62779
7150.11 1.65382
7150.82 1.68861
7151.53 1.73412
7151.88 1.76163
7152.24 1.79277
7152.73 1.84239
7153.22 1.90076
7153.70 1.96944
7154.19 2.05013
7154.68 2.14511
7154.92 2.19855
7155.17 2.25648
7155.41 2.31931
7155.66 2.38746
7155.90 2.46142
7156.14 2.54173
7156.52 2.68011
7156.90 2.83731
7157.09 2.92425
7157.28 3.01669
7157.47 3.11608
7157.65 3.22189
7157.84 3.33581
7158.03 3.45793
7158.22 3.58895
7158.41 3.72887
7158.60 3.88001
7158.79 4.04172
7158.97 4.21674
7159.16 4.40439
7159.41 4.67019
7159.65 4.96408
7159.89 5.28972
7160.14 5.65139
7160.38 6.05403
7160.50 6.27249
7160.63 6.50345
7160.75 6.74778
7160.87 7.00645
7160.99 7.28050
7161.11 7.57105
7161.24 7.88192
7161.36 8.20941
7161.48 8.55741
7161.60 8.92748
7161.73 9.32134
7161.85 9.74082
7161.97 10.1879
7162.09 10.6648
7162.21 11.1782
7162.34 11.7223
7162.46 12.3038
7162.58 12.9258
7162.70 13.5914
7162.82 14.3040
7162.95 15.0673
7163.07 15.8853
7163.17 16.5993
7163.27 17.3553
7163.37 18.1557
7163.47 19.0032
7163.57 19.9004
7163.67 20.8503
7163.77 21.8557
7163.87 22.9086
7163.97 24.0335
7164.07 25.2230
7164.17 26.4802
7164.27 27.7947
7164.37 29.1961
7164.47 30.6745
7164.57 32.2329
7164.67 33.8573
7164.79 35.9926
7164.91 38.2429
7165.03 40.6290
7165.15 43.1541
7165.28 45.8207
7165.40 48.6303
7165.52 51.5832
7165.64 54.6786
7165.76 57.9142
7165.89 61.2862
7166.13 68.4158
7166.37 76.0024
7166.62 83.9508
7167.17 102.692
7167.45 111.896
7167.73 120.565
7167.89 125.194
7168.05 129.497
7168.21 133.420
7168.37 136.910
7168.52 139.922
7168.68 142.416
7168.84 144.360
7169.00 145.722
7169.12 146.352
7169.30 146.700
7169.49 146.222
7169.68 144.937
7169.87 142.886
7170.06 140.122
7170.24 136.712
7170.43 132.733
7170.62 128.296
7170.81 123.416
7171.00 118.257
7171.37 107.353
7171.75 96.2470
7171.94 90.8071
7172.13 85.5073
7172.32 80.2048
7172.52 75.1380
7172.71 70.3343
7172.91 65.8342
7173.10 61.6007
7173.30 57.6600
7173.49 54.0087
7173.68 50.6549
7173.88 47.5525
7174.07 44.7054
7174.27 42.0981
7174.46 39.7143
7174.66 37.5380
7174.85 35.5536
7175.05 33.7467
7175.24 32.1120
7175.44 30.6210
7175.63 29.2725
7175.83 28.0581
7176.02 26.9708
7176.22 26.0051
7176.41 25.1566
7176.61 24.4219
7176.80 23.8007
7177.02 23.2411
7177.23 22.8066
7177.44 22.4879
7177.65 22.2763
7177.82 22.1768
7177.99 22.1309
7178.16 22.1294
7178.32 22.1625
7178.66 22.2883
7178.83 22.3564
7179.00 22.4114
7179.14 22.4385
7179.26 22.4417
7179.39 22.4214
7179.51 22.3735
7179.63 22.2956
7179.72 22.2187
7179.81 22.1237
7179.91 21.9987
7179.99 21.8849
7180.00 21.8608
7180.04 21.8006
7180.07 21.7372
7180.17 21.5445
7180.32 21.2100
7180.48 20.7982
7180.64 20.3318
7180.75 19.9801
7180.86 19.6110
7180.97 19.2237
7181.08 18.8211
7181.30 17.9776
7181.51 17.1116
7181.77 16.0807
7182.03 15.0842
7182.16 14.6029
7182.29 14.1428
7182.42 13.7026
7182.55 13.2840
7182.68 12.8852
7182.81 12.5130
7182.94 12.1647
7183.07 11.8401
7183.20 11.5365
7183.32 11.2577
7183.45 11.0005
7183.58 10.7635
7183.80 10.4039
7184.02 10.0922
7184.24 9.82125
7184.46 9.58557
7184.68 9.37690
7184.90 9.19110
7185.11 9.02369
7185.33 8.87168
7185.55 8.73073
7185.77 8.59929
7186.21 8.35884
7186.64 8.14022
7187.08 7.93816
7187.80 7.63542
7188.51 7.36172
7189.23 7.11251
7189.94 6.88472
7190.66 6.67500
7191.38 6.48173
7192.81 6.13619
7193.68 5.94790
7194.56 5.77438
7196.31 5.46467
7198.05 5.19508
7199.80 4.95675
7201.55 4.74266
7203.30 4.54743
7205.05 4.36599
7206.80 4.19389
7208.95 3.98803
7210.02 3.88422
7211.10 3.77762
7212.17 3.66556
7212.71 3.60657
7213.24 3.54523
7213.78 3.48124
7214.32 3.41599
7214.58 3.38394
7214.85 3.35394
7215.12 3.32789
7215.39 3.30899
7215.59 3.30236
7215.79 3.30503
7215.99 3.32055
7216.18 3.35341
7216.38 3.40917
7216.58 3.49452
7216.68 3.55102
7216.78 3.61735
7216.88 3.69516
7216.98 3.78565
7217.08 3.89119
7217.18 4.01099
7217.28 4.14880
7217.38 4.30320
7217.48 4.47865
7217.58 4.67296
7217.68 4.88902
7217.77 5.12800
7217.87 5.39374
7217.97 5.68189
7218.07 5.99904
7218.17 6.33946
7218.27 6.71040
7218.37 7.10457
7218.47 7.52538
7218.57 7.97239
7218.69 8.54819
7218.81 9.15404
7218.93 9.79180
7219.05 10.4580
7219.29 11.8637
7219.52 13.3163
7219.76 14.7745
7219.88 15.4815
7220.00 16.1655
7220.11 16.7435
7220.21 17.2869
7220.31 17.8008
7220.42 18.2708
7220.53 18.7166
7220.64 19.1100
7220.78 19.5316
7220.92 19.8679
7221.00 19.9948
7221.03 20.0309
7221.11 20.1211
7221.19 20.1728
7221.35 20.1658
7221.44 20.1033
7221.52 20.0013
7221.68 19.7135
7221.84 19.3037
7221.97 18.8833
7222.10 18.4001
7222.23 17.8595
7222.35 17.2705
7222.58 16.1296
7222.81 14.9171
7223.04 13.6832
7223.27 12.4717
7223.48 11.4552
7223.68 10.5073
7223.88 9.63579
7224.08 8.84855
7224.18 8.48594
7224.28 8.14872
7224.38 7.82996
7224.48 7.53557
7224.58 7.25909
7224.68 7.00530
7224.78 6.76832
7224.88 6.55193
7225.06 6.21765
7225.23 5.93124
7225.40 5.68410
7225.57 5.47398
7225.75 5.29355
7225.92 5.14041
7226.09 5.00871
7226.26 4.89641
7226.44 4.79907
7226.61 4.71517
7226.78 4.64149
7226.95 4.57701
7227.30 4.46818
7227.64 4.37973
7227.99 4.30518
7228.33 4.24095
7228.68 4.18461
7229.02 4.13483
7229.37 4.09055
7229.71 4.05182
7230.06 4.01934
7230.40 3.99498
7230.60 3.98571
7230.80 3.98136
7231.00 3.98320
7231.21 3.99290
7231.41 4.01263
7231.61 4.04468
7231.81 4.09196
7232.01 4.15768
7232.21 4.24580
7232.41 4.35903
7232.61 4.50123
7232.82 4.67550
7233.02 4.88428
7233.22 5.12896
7233.42 5.40958
7233.62 5.72446
7233.80 6.03255
7233.98 6.36113
7234.34 7.05447
7234.70 7.74780
7234.88 8.07300
7235.06 8.36883
7235.19 8.56114
7235.32 8.72951
7235.44 8.87255
7235.57 8.98767
7235.69 9.06500
7235.80 9.11724
7235.91 9.14257
7235.99 9.14662
7236.00 9.14622
7236.02 9.14474
7236.04 9.14237
7236.08 9.13520
7236.20 9.09767
7236.30 9.04118
7236.40 8.96491
7236.58 8.79477
7236.75 8.57560
7236.92 8.31380
7237.09 8.01681
7237.29 7.64782
7237.48 7.25628
7237.87 6.45512
7238.07 6.06461
7238.26 5.69497
7238.46 5.34883
7238.65 5.03423
7238.89 4.68859
7239.13 4.39433
7239.37 4.14986
7239.61 3.95201
7239.85 3.79379
7240.09 3.67049
7240.21 3.61937
7240.33 3.57499
7240.45 3.53620
7240.57 3.50236
7240.70 3.47263
7240.82 3.44693
7240.94 3.42450
7241.06 3.40488
7241.30 3.37240
7241.54 3.34703
7241.78 3.32653
7242.02 3.30956
7242.26 3.29490
7242.50 3.28192
7242.98 3.25892
7243.46 3.23820
7244.42 3.20006
7245.38 3.16437
7246.35 3.13033
7248.36 3.06283
7250.38 2.99918
7254.41 2.87976
7258.44 2.76736
7262.47 2.65940
7266.87 2.54450
7271.27 2.43116
7275.67 2.31822
7280.07 2.20495
7284.47 2.09082
7288.87 1.97601
7293.27 1.86138
7297.66 1.74912
7300.96 1.66907
7304.26 1.59640
7305.91 1.56444
7307.56 1.53663
7309.21 1.51430
7310.86 1.49923
7312.32 1.49372
7313.33 1.49531
7314.34 1.50219
7315.35 1.51536
7316.36 1.53598
7317.36 1.56548
7318.37 1.60559
7318.88 1.63026
7319.38 1.65841
7319.88 1.69039
7320.39 1.72657
7320.98 1.77540
7321.58 1.83161
7322.18 1.89629
7322.77 1.97088
7323.37 2.05840
7323.67 2.10861
7323.96 2.16455
7324.26 2.22867
7324.56 2.30394
7324.86 2.39495
7325.15 2.50786
7325.35 2.59817
7325.54 2.70486
7325.74 2.83149
7325.93 2.98120
7326.13 3.15983
7326.32 3.37118
7326.52 3.61970
7326.71 3.90795
7326.91 4.24239
7327.00 4.42821
7327.10 4.62409
7327.30 5.05405
7327.49 5.52888
7327.69 6.05048
7327.88 6.60809
7328.07 7.19949
7328.27 7.80819
7328.53 8.64604
7328.80 9.45786
7328.93 9.84426
7329.06 10.2098
7329.19 10.5497
7329.32 10.8570
7329.51 11.2306
7329.60 11.3893
7329.69 11.5266
7329.84 11.7073
7329.92 11.7810
7329.99 11.8332
7330.00 11.8394
7330.04 11.8611
7330.08 11.8785
7330.15 11.9007
7330.29 11.9078
7330.47 11.8455
7330.65 11.7104
7330.77 11.5889
7330.88 11.4436
7331.00 11.2777
7331.11 11.0945
7331.35 10.6902
7331.58 10.2593
7331.81 9.82926
7332.04 9.42488
7332.27 9.06693
7332.51 8.77135
7332.74 8.54898
7332.85 8.46731
7332.97 8.40587
7333.18 8.34679
7333.32 8.34291
7333.46 8.36827
7333.60 8.42187
7333.74 8.50249
7333.89 8.60885
7334.03 8.73960
7334.31 9.06767
7334.60 9.47933
7334.88 9.96394
7335.16 10.5196
7335.45 11.1395
7335.73 11.8277
7336.01 12.5811
7336.30 13.4085
7336.58 14.3093
7336.86 15.2967
7337.15 16.3715
7337.43 17.5507
7337.71 18.8365
7338.00 20.2500
7338.28 21.7946
7338.56 23.4962
7338.85 25.3594
7339.13 27.4156
7339.41 29.6705
7339.70 32.1618
7339.98 34.8955
7340.12 36.3695
7340.27 37.9161
7340.41 39.5386
7340.55 41.2405
7340.69 43.0251
7340.83 44.8958
7341.12 48.8939
7341.40 53.2886
7341.68 58.0719
7341.97 63.2965
7342.25 68.9385
7342.55 75.4886
7342.86 82.5139
7343.16 90.0099
7343.46 97.9312
7343.77 106.209
7344.07 114.751
7344.68 132.128
7344.97 140.326
7345.26 148.219
7345.55 155.641
7345.84 162.406
7346.13 168.402
7346.42 173.444
7346.71 177.448
7347.00 180.294
7347.23 181.714
7347.47 182.345
7347.65 182.285
7347.84 181.716
7348.03 180.656
7348.22 179.125
7348.41 177.150
7348.60 174.760
7348.98 168.882
7349.36 161.796
7349.73 153.831
7350.49 136.535
7350.79 129.420
7351.10 122.429
7351.40 115.627
7351.71 109.082
7352.01 102.841
7352.31 96.9360
7352.62 91.3833
7352.92 86.1885
7353.14 82.6975
7353.35 79.3985
7353.57 76.2700
7353.79 73.3062
7354.00 70.5007
7354.22 67.8463
7354.43 65.3358
7354.65 62.9617
7355.08 58.5936
7355.51 54.6848
7355.95 51.1821
7356.38 48.0369
7356.81 45.2000
7357.24 42.6464
7357.68 40.3360
7358.11 38.2397
7358.54 36.3284
7358.97 34.5890
7359.40 32.9979
7359.84 31.5388
7360.27 30.1944
7360.70 28.9584
7361.13 27.8167
7361.57 26.7599
7362.00 25.7795
7362.43 24.8682
7362.86 24.0194
7363.29 23.2273
7363.73 22.4851
