Sc-45(n,g) ENDFB-8.0
Energy(eV) XS(b)
84373.2 0.00390462
84404.9 0.00386806
84436.6 0.00385122
84468.4 0.00385231
84500.1 0.00387045
84531.8 0.00390554
84563.5 0.00395832
84595.3 0.00403053
84627.0 0.00412526
84658.7 0.00424767
84674.6 0.00432178
84690.5 0.00440640
84706.3 0.00450370
84722.2 0.00461646
84738.1 0.00474856
84753.9 0.00490537
84769.8 0.00509501
84777.7 0.00520554
84785.7 0.00532911
84793.6 0.00546844
84801.5 0.00562638
84809.5 0.00580722
84817.4 0.00601633
84825.3 0.00626117
84833.3 0.00655073
84841.2 0.00689850
84849.1 0.00732299
84857.1 0.00785164
84865.0 0.00852270
84872.9 0.00939748
84876.9 0.00994022
84880.9 0.0105729
84884.8 0.0113213
84888.8 0.0122140
84892.8 0.0132916
84896.7 0.0146065
84900.7 0.0162440
84904.7 0.0183089
84908.6 0.0209801
84910.6 0.0226130
84912.6 0.0245020
84914.6 0.0267156
84916.6 0.0293047
84918.5 0.0323916
84920.5 0.0360715
84922.5 0.0405530
84924.5 0.0460239
84925.5 0.0492344
84926.5 0.0528279
84927.5 0.0568666
84928.5 0.0614253
84929.5 0.0666505
84930.4 0.0725496
84931.4 0.0793082
84932.4 0.0870949
84933.4 0.0961200
84934.4 0.106647
84935.4 0.119008
84936.4 0.133626
84936.9 0.142031
84937.4 0.151230
84937.9 0.161316
84938.4 0.172164
84938.9 0.184335
84939.4 0.197471
84939.9 0.212259
84940.4 0.228270
84940.9 0.246344
84941.3 0.265957
84941.8 0.288132
84942.3 0.312211
84942.8 0.339419
84943.3 0.368897
84943.8 0.402060
84944.3 0.437734
84944.7 0.465985
84945.0 0.495943
84945.4 0.527528
84945.7 0.559650
84946.5 0.628067
84947.2 0.698011
84947.5 0.732485
84947.9 0.764307
84948.2 0.794352
84948.6 0.819996
84948.9 0.841732
84949.3 0.857507
84949.7 0.867522
84950.0 0.870783
84950.4 0.867323
84950.7 0.857116
84951.1 0.840636
84951.4 0.819287
84951.8 0.792734
84952.1 0.763392
84952.5 0.730572
84952.9 0.697005
84953.6 0.627066
84954.3 0.558716
84954.6 0.525745
84955.0 0.495111
84955.3 0.465211
84955.7 0.437779
84956.1 0.406315
84956.6 0.377283
84957.0 0.350590
84957.4 0.326108
84957.8 0.303688
84958.3 0.283174
84958.7 0.264412
84959.1 0.247630
84959.6 0.231890
84960.0 0.217475
84960.4 0.204262
84960.8 0.192137
84961.3 0.180998
84961.7 0.170752
84962.6 0.152804
84963.4 0.137300
84964.3 0.124001
84965.1 0.112531
84966.0 0.102693
84966.8 0.0940107
84967.7 0.0864886
84968.6 0.0797861
84969.4 0.0739266
84970.3 0.0686605
84971.1 0.0639674
84972.0 0.0597692
84972.8 0.0560418
84974.6 0.0495711
84976.3 0.0442845
84978.0 0.0398659
84979.7 0.0361791
84981.4 0.0330555
84983.1 0.0303875
84984.8 0.0280796
84986.5 0.0260931
84988.3 0.0243525
84990.0 0.0228367
84993.4 0.0203137
84996.8 0.0183282
85000.3 0.0167323
85003.7 0.0154402
85007.1 0.0143761
85010.5 0.0134966
85014.0 0.0127596
85017.4 0.0121397
85024.2 0.0111713
85031.1 0.0104677
85037.9 0.00995510
85044.8 0.00958317
85051.7 0.00932055
85058.5 0.00914493
85065.4 0.00904188
85072.2 0.00900220
85079.1 0.00902079
85085.9 0.00909593
85092.8 0.00922879
85099.6 0.00942459
85106.5 0.00969161
85113.3 0.0100442
85120.2 0.0105040
85127.0 0.0111046
85133.9 0.0118942
85137.3 0.0123838
85140.7 0.0129518
85144.2 0.0136191
85147.6 0.0144048
85151.0 0.0153435
85154.5 0.0164738
85157.9 0.0178511
85161.3 0.0195467
85164.7 0.0216795
85166.4 0.0229513
85168.2 0.0243953
85169.9 0.0260539
85171.6 0.0279480
85173.3 0.0301370
85175.0 0.0326842
85176.5 0.0351848
85177.9 0.0380637
85179.4 0.0413994
85180.8 0.0452623
85182.2 0.0498318
85183.7 0.0552057
85185.1 0.0616698
85185.9 0.0653548
85186.6 0.0694094
85187.3 0.0739471
85188.0 0.0788999
85188.7 0.0843917
85189.5 0.0904973
85190.2 0.0974038
85190.9 0.105024
85191.6 0.113565
85192.4 0.123161
85193.1 0.134128
85193.8 0.146345
85194.5 0.160156
85195.2 0.175781
85196.0 0.193721
85196.7 0.213731
85197.4 0.236272
85197.8 0.248550
85198.1 0.261520
85198.6 0.277927
85199.0 0.295316
85199.4 0.313641
85199.9 0.332816
85200.7 0.373111
85201.6 0.414320
85202.0 0.434355
85202.4 0.453377
85202.9 0.470837
85203.3 0.486157
85203.7 0.498772
85204.2 0.508172
85204.6 0.513948
85205.0 0.515842
85205.4 0.513854
85205.9 0.507987
85206.3 0.498507
85206.7 0.485823
85207.2 0.470448
85207.6 0.452950
85208.0 0.433904
85208.4 0.413858
85209.3 0.372663
85210.2 0.332415
85210.6 0.313269
85211.0 0.294977
85211.5 0.277624
85211.9 0.261622
85212.4 0.242101
85213.0 0.224180
85213.5 0.207790
85214.1 0.192841
85214.6 0.179227
85215.2 0.166838
85215.7 0.155567
85216.3 0.145309
85216.8 0.135969
85217.4 0.127455
85217.9 0.119687
85218.5 0.112589
85219.0 0.106095
85219.6 0.100144
85220.7 0.0897525
85221.8 0.0808603
85222.9 0.0732792
85224.0 0.0667765
85225.1 0.0612135
85226.2 0.0563394
85227.3 0.0520880
85228.4 0.0483611
85229.4 0.0451064
85230.5 0.0421988
85231.6 0.0396156
85232.7 0.0373114
85233.8 0.0352663
85236.0 0.0317388
85238.2 0.0288675
85240.4 0.0264818
85242.6 0.0244976
85244.8 0.0228171
85247.0 0.0213951
85249.2 0.0201721
85251.4 0.0191183
85253.6 0.0182051
85255.8 0.0174127
85260.2 0.0161051
85264.6 0.0150857
85269.0 0.0142803
85273.4 0.0136371
85277.7 0.0131192
85282.1 0.0126996
85286.5 0.0123579
85290.9 0.0120804
85295.3 0.0118548
85299.7 0.0116722
85304.1 0.0115258
85308.5 0.0114099
85312.9 0.0113201
85317.3 0.0112531
85326.1 0.0111761
85334.8 0.0111622
85343.6 0.0112002
85352.4 0.0112832
85361.2 0.0114073
85370.0 0.0115705
85378.7 0.0117736
85387.5 0.0120191
85396.3 0.0123125
85405.1 0.0126610
85413.9 0.0130766
85422.7 0.0135763
85427.1 0.0138656
85431.4 0.0141853
85435.8 0.0145405
85440.2 0.0149372
85444.6 0.0153823
85449.0 0.0158841
85453.4 0.0164530
85457.8 0.0171013
85462.2 0.0178442
85466.6 0.0187000
85471.0 0.0196907
85473.2 0.0202459
85475.3 0.0208424
85477.5 0.0214893
85479.7 0.0221851
85481.9 0.0229402
85484.1 0.0237522
85486.3 0.0246327
85488.5 0.0255775
85490.7 0.0265988
85492.9 0.0276895
85494.9 0.0287565
85496.9 0.0298858
85500.9 0.0323106
85509.0 0.0375713
85513.0 0.0401027
85515.0 0.0412379
85517.0 0.0422335
85519.0 0.0430638
85521.0 0.0436884
85523.0 0.0440879
85525.0 0.0442417
85527.0 0.0441458
85529.0 0.0438045
85531.0 0.0432350
85533.0 0.0424674
85535.0 0.0415265
85537.0 0.0404572
85541.1 0.0380560
85549.1 0.0330433
85553.1 0.0307477
85555.1 0.0296835
85557.1 0.0286865
85559.8 0.0274442
85562.5 0.0263169
85565.2 0.0252948
85567.8 0.0243714
85570.5 0.0235389
85573.2 0.0227896
85575.9 0.0221158
85578.6 0.0215103
85581.2 0.0209643
85583.9 0.0204758
85586.6 0.0200370
85589.3 0.0196429
85594.6 0.0189713
85600.0 0.0184307
85603.6 0.0181305
85607.2 0.0178730
85614.3 0.0174646
85621.4 0.0171739
85628.6 0.0169798
85635.7 0.0168665
85642.9 0.0168239
85657.2 0.0169256
85664.3 0.0170653
85671.4 0.0172644
85678.6 0.0175266
85685.7 0.0178578
85692.9 0.0182669
85700.0 0.0187647
85707.2 0.0193676
85714.3 0.0200967
85721.4 0.0209815
85728.6 0.0220575
85735.7 0.0233770
85742.9 0.0250108
85750.0 0.0270612
85757.2 0.0296652
85764.3 0.0330358
85767.9 0.0351024
85771.4 0.0374927
85775.0 0.0402842
85778.6 0.0435505
85782.2 0.0474139
85785.7 0.0520253
85787.5 0.0546797
85789.3 0.0575860
85791.1 0.0608133
85792.9 0.0643680
85794.7 0.0683404
85796.4 0.0727454
85798.2 0.0777033
85800.0 0.0832428
85801.8 0.0895278
85803.6 0.0966523
85805.4 0.104766
85807.2 0.113997
85808.9 0.124672
85810.7 0.136947
85811.6 0.143887
85812.5 0.151300
85813.4 0.159314
85814.3 0.167993
85815.2 0.177515
85816.1 0.187746
85817.0 0.198873
85817.9 0.210993
85818.8 0.224367
85819.7 0.238818
85820.5 0.254618
85821.4 0.271912
85822.3 0.291079
85823.2 0.311864
85824.1 0.334649
85825.0 0.359620
85825.9 0.387287
85826.8 0.417214
85827.7 0.449850
85828.6 0.485309
85829.3 0.516093
85830.0 0.548264
85830.7 0.582641
85831.4 0.618112
85832.9 0.693158
85834.3 0.769903
85835.0 0.807474
85835.7 0.842650
85836.4 0.875391
85837.2 0.903725
85837.9 0.927389
85838.6 0.944784
85839.3 0.955534
85840.0 0.959161
85840.7 0.955396
85841.4 0.944513
85842.2 0.926708
85842.9 0.903231
85843.6 0.874383
85844.3 0.842009
85845.0 0.806279
85845.7 0.769195
85847.2 0.692447
85848.6 0.617442
85849.3 0.581512
85850.0 0.547656
85850.7 0.515521
85851.4 0.485188
85852.1 0.457848
85852.8 0.432167
85853.5 0.408104
85854.2 0.385598
85854.8 0.364578
85855.5 0.344963
85856.2 0.326671
85856.9 0.309861
85857.5 0.293947
85858.2 0.279112
85858.9 0.265276
85859.6 0.252552
85860.3 0.240492
85860.9 0.229228
85861.6 0.218701
85862.3 0.208996
85863.6 0.191130
85865.0 0.175428
85866.4 0.161580
85867.7 0.149410
85869.1 0.138518
85870.4 0.128881
85871.8 0.120199
85873.1 0.112466
85874.5 0.105456
85875.9 0.0991304
85877.2 0.0934067
85878.6 0.0882497
85879.9 0.0835217
85881.3 0.0792399
85882.6 0.0752950
85884.0 0.0717056
85886.7 0.0653270
85889.4 0.0599222
85892.1 0.0552897
85894.8 0.0512918
85897.6 0.0478080
85900.3 0.0447770
85903.0 0.0421155
85905.7 0.0397670
85908.4 0.0376783
85911.1 0.0358267
85913.8 0.0341725
85916.5 0.0326896
85922.0 0.0301488
85927.4 0.0280753
85932.8 0.0263636
85938.2 0.0249400
85943.7 0.0237468
85949.1 0.0227465
85954.5 0.0219028
85959.9 0.0211939
85965.4 0.0205976
85970.8 0.0201011
85976.2 0.0196913
85981.6 0.0193594
85987.0 0.0190984
85992.5 0.0189047
85997.9 0.0187752
86003.3 0.0187096
86008.7 0.0187092
86014.2 0.0187779
86019.6 0.0189223
86025.0 0.0191530
86029.6 0.0194303
86034.3 0.0197961
86038.9 0.0202703
86043.5 0.0208805
86048.2 0.0216665
86052.8 0.0226865
86057.4 0.0240279
86062.0 0.0258217
86064.4 0.0269578
86066.7 0.0282943
86069.0 0.0298945
86071.3 0.0318133
86073.6 0.0341609
86075.9 0.0370459
86078.2 0.0406589
86080.5 0.0452617
86081.7 0.0480616
86082.9 0.0512718
86084.0 0.0549743
86085.2 0.0592319
86086.3 0.0642475
86087.5 0.0701522
86088.7 0.0771586
86089.8 0.0854632
86091.0 0.0955674
86091.5 0.101412
86092.1 0.107877
86092.7 0.115046
86093.3 0.123014
86093.9 0.131888
86094.4 0.141614
86095.0 0.152669
86095.6 0.165051
86096.2 0.178933
86096.7 0.194222
86097.3 0.211652
86097.9 0.231169
86098.5 0.252958
86099.1 0.276719
86099.4 0.293884
86099.8 0.311603
86100.2 0.330268
86100.5 0.349792
86101.3 0.391371
86102.0 0.433318
86102.8 0.473591
86103.2 0.491341
86103.5 0.506922
86103.9 0.519766
86104.3 0.529362
86104.6 0.535298
86105.0 0.537310
86105.4 0.535197
86105.8 0.529167
86106.1 0.519489
86106.5 0.506575
86106.9 0.490486
86107.2 0.472650
86107.6 0.453259
86108.0 0.432860
86109.5 0.349438
86110.2 0.311340
86111.0 0.276991
86111.6 0.252080
86112.1 0.230095
86112.7 0.210447
86113.3 0.192941
86113.9 0.177366
86114.5 0.163513
86115.1 0.151183
86115.7 0.140196
86116.3 0.130232
86116.9 0.121478
86117.5 0.113631
86118.1 0.106583
86118.6 0.100236
86119.2 0.0945079
86120.4 0.0846256
86121.6 0.0763994
86122.8 0.0696063
86124.0 0.0638968
86125.1 0.0590606
86126.3 0.0549019
86127.5 0.0513619
86128.7 0.0483023
86129.9 0.0456426
86131.1 0.0432999
86132.2 0.0412612
86134.6 0.0378700
86137.0 0.0351800
86139.3 0.0330356
86141.7 0.0312915
86144.1 0.0298715
86146.4 0.0286962
86148.8 0.0277254
86151.2 0.0269127
86153.5 0.0262356
86158.3 0.0251892
86163.0 0.0244544
86167.7 0.0239465
86172.4 0.0236089
86177.2 0.0234029
86181.9 0.0233013
86186.6 0.0232845
86191.4 0.0233384
86196.1 0.0234524
86205.6 0.0238313
86215.0 0.0243789
86224.5 0.0250706
86233.9 0.0258926
86243.4 0.0268371
86252.9 0.0279003
86262.3 0.0290790
86270.9 0.0302536
86279.5 0.0315235
86288.1 0.0328872
86296.7 0.0343403
86305.3 0.0358817
86313.9 0.0375009
86322.6 0.0391921
86331.2 0.0409387
86348.4 0.0445427
86365.6 0.0481575
86382.8 0.0516349
86391.4 0.0532931
86400.0 0.0548950
86408.6 0.0564576
86417.2 0.0580048
86425.8 0.0595744
86434.4 0.0612143
86443.0 0.0629885
86451.6 0.0649624
86460.3 0.0672195
86468.9 0.0698420
86477.5 0.0729348
86481.8 0.0746930
86486.1 0.0766071
86490.4 0.0787031
86494.7 0.0809895
86499.0 0.0834912
86503.3 0.0862304
86507.6 0.0892394
86511.9 0.0925317
86520.5 0.100115
86529.1 0.109300
86537.7 0.120460
86544.4 0.130823
86551.1 0.142991
86557.7 0.157403
86564.4 0.174539
86571.1 0.195131
86574.4 0.206987
86577.8 0.220022
86581.1 0.234476
86584.4 0.250451
86587.8 0.268265
86591.1 0.288071
86594.4 0.310295
86597.8 0.335247
86601.1 0.363362
86604.4 0.395057
86607.8 0.431142
86611.1 0.472143
86614.5 0.519200
86617.8 0.573105
86621.1 0.635473
86624.5 0.707708
86627.8 0.791653
86631.1 0.889146
86634.5 1.00323
86637.8 1.13586
86639.5 1.21033
86641.1 1.29052
86642.8 1.37670
86644.5 1.46847
86646.1 1.56276
86647.7 1.66269
86650.9 1.87751
86654.1 2.10828
86657.2 2.34427
86658.8 2.45938
86660.4 2.56801
86662.0 2.66839
86663.6 2.75598
86665.2 2.82866
86666.8 2.88260
86668.4 2.91614
86670.0 2.92735
86671.6 2.91587
86673.2 2.88207
86674.8 2.82749
86676.4 2.75500
86678.0 2.66662
86679.6 2.56666
86681.2 2.45718
86682.8 2.34266
86686.0 2.10648
86689.2 1.87558
86692.3 1.66065
86693.9 1.56066
86695.5 1.46689
86697.3 1.36755
86699.1 1.27536
86700.9 1.19008
86702.7 1.11137
86704.5 1.03883
86706.3 0.972036
86708.1 0.910568
86709.9 0.854001
86713.5 0.753977
86717.1 0.669018
86720.7 0.596598
86724.3 0.534760
86727.9 0.481414
86731.5 0.435310
86735.1 0.395270
86738.7 0.360419
86742.3 0.329775
86745.9 0.302788
86749.5 0.278919
86753.1 0.257777
86760.3 0.221954
86767.5 0.193106
86774.7 0.169503
86781.9 0.150018
86789.1 0.133713
86796.3 0.119977
86803.5 0.108270
86810.7 0.0982422
86817.9 0.0895651
86825.1 0.0820282
86832.3 0.0754235
86839.4 0.0696193
86846.6 0.0644779
86853.8 0.0599145
86861.0 0.0558349
86868.2 0.0521828
86875.4 0.0488918
86882.6 0.0459238
86889.8 0.0432306
86897.0 0.0407859
86904.2 0.0385540
86911.4 0.0365164
86918.6 0.0346462
86925.8 0.0329302
86933.0 0.0313476
86940.2 0.0298889
86947.4 0.0285379
86954.6 0.0272876
86961.8 0.0261251
86969.0 0.0250455
86976.2 0.0240382
86983.3 0.0230997
86990.5 0.0222213
86997.7 0.0214005
87012.1 0.0199084
87026.5 0.0185916
87040.9 0.0174241
87055.3 0.0163848
87069.7 0.0154562
87084.1 0.0146239
87098.5 0.0138758
87112.9 0.0132017
87127.2 0.0125930
87141.6 0.0120426
87156.0 0.0115443
87170.4 0.0110928
87184.8 0.0106839
87213.6 0.00997895
87242.4 0.00940618
87256.8 0.00916417
87271.1 0.00894985
87285.5 0.00876228
87299.9 0.00860095
87314.3 0.00846576
87328.7 0.00835710
87343.1 0.00827590
87357.5 0.00822371
87371.9 0.00820290
87386.3 0.00821680
87400.7 0.00827006
87415.0 0.00836901
87429.4 0.00852233
87436.6 0.00862304
87443.8 0.00874198
87451.0 0.00888174
87458.2 0.00904455
87465.4 0.00923402
87472.6 0.00945341
87479.8 0.00970787
87487.0 0.0100022
87494.2 0.0103439
87501.4 0.0107402
87508.6 0.0112025
87515.8 0.0117420
87523.0 0.0123763
87530.2 0.0131236
87544.6 0.0150718
87551.8 0.0163500
87555.4 0.0170877
87558.9 0.0179000
87562.5 0.0188018
87566.1 0.0198026
87569.7 0.0209162
87573.3 0.0221548
87576.9 0.0235439
87580.5 0.0251018
87582.3 0.0259518
87584.1 0.0268537
87585.9 0.0278113
87587.7 0.0288229
87589.5 0.0299040
87591.3 0.0310538
87593.1 0.0322774
87594.9 0.0335801
87596.7 0.0349674
87598.5 0.0364454
87600.3 0.0380202
87602.1 0.0396887
87603.9 0.0414762
87605.7 0.0433805
87607.5 0.0454082
87609.3 0.0475661
87611.1 0.0498603
87612.0 0.0510602
87612.9 0.0522963
87613.8 0.0535689
87614.7 0.0548786
87615.6 0.0562257
87616.5 0.0575948
87617.6 0.0592574
87618.6 0.0609711
87619.7 0.0627353
87620.7 0.0645317
87621.7 0.0663932
87622.8 0.0683011
87623.8 0.0702528
87624.9 0.0722259
87625.9 0.0742545
87627.0 0.0763153
87628.0 0.0784025
87629.1 0.0804897
87630.1 0.0826096
87631.2 0.0847137
87632.2 0.0868330
87633.3 0.0889171
87635.4 0.0930334
87637.4 0.0969229
87639.5 0.100510
87641.6 0.103644
87643.7 0.106238
87645.8 0.108164
87647.9 0.109352
87650.0 0.109750
87652.1 0.109335
87654.2 0.108129
87656.3 0.106176
87658.4 0.103578
87660.5 0.100414
87662.6 0.0968303
87664.7 0.0929300
87666.8 0.0888242
87668.9 0.0845926
87670.9 0.0803615
87673.0 0.0761610
87675.1 0.0720859
87677.2 0.0681376
87679.3 0.0643818
87681.4 0.0608168
87683.5 0.0574519
87688.5 0.0502072
87691.0 0.0469989
87693.5 0.0440646
87696.0 0.0413637
87698.5 0.0388995
87701.0 0.0366342
87703.5 0.0345681
87706.1 0.0326679
87708.6 0.0309329
87711.1 0.0293347
87713.6 0.0278728
87716.1 0.0265233
87718.6 0.0252860
87721.1 0.0241411
87723.6 0.0230886
87726.1 0.0221120
87728.6 0.0212120
87731.1 0.0203746
87733.6 0.0196008
87736.1 0.0188790
87738.6 0.0182102
87741.1 0.0175848
87743.6 0.0170039
87746.1 0.0164593
87748.6 0.0159522
87753.6 0.0150310
87758.7 0.0142206
87763.7 0.0135060
87768.7 0.0128709
87773.7 0.0123056
87778.7 0.0118007
87783.7 0.0113483
87788.7 0.0109419
87793.7 0.0105757
87798.7 0.0102449
87803.7 0.00994548
87808.7 0.00967387
87813.8 0.00942703
87818.8 0.00920234
87823.8 0.00899750
87833.8 0.00863967
87843.8 0.00834069
87853.8 0.00808980
87863.8 0.00787940
87873.9 0.00770322
87883.9 0.00755626
87893.9 0.00743453
87903.9 0.00733477
87913.9 0.00725436
87924.0 0.00719120
87944.0 0.00710955
87964.0 0.00707920
87984.1 0.00709288
88004.1 0.00714566
88024.1 0.00723443
88044.2 0.00735728
88064.2 0.00751329
88084.3 0.00770224
88104.3 0.00792482
88124.3 0.00818203
88144.4 0.00847541
88164.4 0.00880676
88184.4 0.00917879
88204.5 0.00959400
88224.5 0.0100554
88244.6 0.0105657
88264.6 0.0111286
88284.6 0.0117468
88304.7 0.0124229
88324.7 0.0131582
88341.9 0.0138381
88359.1 0.0145615
88376.3 0.0153265
88393.5 0.0161288
88410.7 0.0169631
88427.9 0.0178199
88445.2 0.0186886
88462.4 0.0195532
88479.6 0.0203964
88496.8 0.0211965
88514.0 0.0219299
88531.2 0.0225713
88548.4 0.0230974
88565.6 0.0234856
88582.8 0.0237190
88600.0 0.0237860
88617.2 0.0236832
88634.4 0.0234146
88651.6 0.0229916
88668.8 0.0224325
88686.0 0.0217586
88703.2 0.0209951
88720.5 0.0201657
88737.7 0.0192949
88754.9 0.0184027
88772.1 0.0175076
88806.5 0.0157647
88823.7 0.0149363
88840.9 0.0141457
88858.1 0.0133957
88875.3 0.0126890
88895.1 0.0119307
88914.8 0.0112293
88934.6 0.0105821
88954.3 0.00998706
88974.1 0.00944040
88993.8 0.00893936
89013.6 0.00848003
89033.3 0.00805960
89053.1 0.00767448
89072.9 0.00732213
89092.6 0.00699943
89112.4 0.00670421
89132.1 0.00643385
89151.9 0.00618656
89171.6 0.00596019
89191.4 0.00575329
89211.1 0.00556413
89230.9 0.00539154
89250.7 0.00523415
89270.4 0.00509104
89290.2 0.00496113
89309.9 0.00484372
89329.7 0.00473798
89349.4 0.00464340
89369.2 0.00455936
89388.9 0.00448552
89408.7 0.00442146
89428.4 0.00436697
89448.2 0.00432184
89468.0 0.00428601
89487.7 0.00425945
89507.5 0.00424226
89527.2 0.00423460
89547.0 0.00423679
89566.7 0.00424923
89586.5 0.00427244
89606.2 0.00430714
89626.0 0.00435415
89665.5 0.00448972
89685.3 0.00458121
89705.0 0.00469095
89724.8 0.00482147
89744.5 0.00497558
89764.3 0.00515710
89784.0 0.00537039
89803.8 0.00562131
89813.7 0.00576302
89823.5 0.00591676
89833.4 0.00608405
89843.3 0.00626610
89853.2 0.00646444
89863.0 0.00668061
89872.9 0.00691706
89882.8 0.00717587
89892.7 0.00745970
89902.6 0.00777128
89912.4 0.00811479
89922.3 0.00849407
89932.2 0.00891394
89942.1 0.00937960
89951.9 0.00989868
89961.8 0.0104787
89981.6 0.0118605
89991.5 0.0126880
90001.3 0.0136276
90011.2 0.0146995
90021.1 0.0159272
90026.0 0.0166100
90031.0 0.0173440
90035.9 0.0181345
90040.8 0.0189869
90045.8 0.0199076
90050.7 0.0209037
90055.7 0.0219830
90060.6 0.0231519
90065.5 0.0244253
90070.5 0.0258120
90075.4 0.0273249
90080.4 0.0289781
90085.3 0.0307877
90090.2 0.0327719
90095.2 0.0349508
90100.1 0.0373419
90102.6 0.0386290
90105.0 0.0399801
90107.5 0.0413987
90110.0 0.0428885
90112.5 0.0444533
90114.9 0.0460973
90117.4 0.0478246
90119.9 0.0496318
90122.3 0.0515382
90124.8 0.0535408
90127.3 0.0556442
90129.7 0.0578528
90132.2 0.0601710
90134.7 0.0626029
90137.1 0.0651525
90139.6 0.0678122
90141.5 0.0699393
90143.4 0.0721402
90145.3 0.0744160
90147.2 0.0767545
90149.0 0.0791810
90150.9 0.0816829
90152.8 0.0842598
90154.7 0.0868963
90156.6 0.0896190
90158.5 0.0924118
90160.4 0.0952721
90162.3 0.0981808
90164.1 0.101165
90166.0 0.104205
90169.8 0.110413
90173.6 0.116794
90177.4 0.123266
90181.1 0.129822
90184.9 0.136403
90192.5 0.149823
90196.2 0.156899
90200.0 0.164540
90203.2 0.171705
90206.3 0.179975
90207.9 0.184729
90209.4 0.189958
90211.0 0.195790
90212.6 0.202343
90214.2 0.209799
90215.7 0.218218
90217.3 0.227815
90218.9 0.238779
90220.5 0.251400
90222.0 0.265727
90223.6 0.282030
90225.2 0.300465
90226.1 0.312423
90227.0 0.325146
90228.9 0.352563
90232.6 0.412583
90234.4 0.441317
90235.4 0.454043
90236.3 0.464966
90237.2 0.473878
90238.2 0.480244
90239.1 0.483741
90240.0 0.484172
90240.9 0.481477
90241.9 0.475708
90242.8 0.467079
90243.7 0.456047
90244.6 0.442779
90245.6 0.427831
90247.4 0.394896
90249.3 0.360148
90251.1 0.326365
90252.1 0.310172
90253.0 0.294667
90253.9 0.279919
90254.8 0.266109
90256.2 0.246733
90257.6 0.229110
90259.0 0.213145
90260.4 0.198714
90261.6 0.187205
90262.8 0.176761
90264.0 0.167195
90265.3 0.158426
90266.5 0.150312
90267.7 0.142915
90268.9 0.136104
90270.1 0.129819
90271.3 0.123964
90272.5 0.118588
90273.7 0.113600
90275.0 0.108964
90276.2 0.104611
90277.4 0.100585
90278.6 0.0968226
90279.8 0.0932997
90281.0 0.0899694
90282.2 0.0868675
90283.4 0.0839492
90284.7 0.0811994
90287.1 0.0761328
90289.5 0.0716165
90291.9 0.0675363
90294.4 0.0638634
90296.8 0.0605151
90299.2 0.0574759
90301.6 0.0546842
90304.1 0.0521323
90306.5 0.0497730
90308.9 0.0476036
90311.3 0.0455868
90313.8 0.0437229
90316.2 0.0419820
90318.6 0.0403660
90321.0 0.0388507
90323.5 0.0374388
90325.9 0.0361101
90328.3 0.0348682
90330.7 0.0336960
90333.2 0.0325972
90338.0 0.0305843
90342.8 0.0287844
90347.7 0.0271721
90352.5 0.0257228
90357.4 0.0244162
90362.2 0.0232353
90367.1 0.0221656
90371.9 0.0211951
90376.8 0.0203152
90381.6 0.0195136
90386.5 0.0187846
90391.3 0.0181219
90396.2 0.0175200
90401.0 0.0169743
90405.9 0.0164809
90410.7 0.0160366
90415.6 0.0156394
90420.4 0.0152857
90425.3 0.0149747
90430.1 0.0147056
90435.0 0.0144777
90439.8 0.0142912
90444.7 0.0141468
90449.5 0.0140459
90454.4 0.0139908
90459.2 0.0139844
90464.1 0.0140312
90468.9 0.0141368
90473.8 0.0143086
90478.6 0.0145564
90483.5 0.0148927
90488.3 0.0153343
90493.2 0.0159018
90498.0 0.0166268
90502.9 0.0175480
90507.7 0.0187202
90512.6 0.0202203
90517.4 0.0221586
90522.3 0.0246985
90527.1 0.0280887
90532.0 0.0327126
90536.8 0.0392423
90539.2 0.0435573
90541.7 0.0488185
90544.1 0.0553753
90546.5 0.0636072
90548.9 0.0742205
90551.4 0.0880844
90553.8 0.106816
90555.0 0.118648
90556.2 0.132692
90557.4 0.149676
90558.6 0.170096
90559.8 0.195126
90561.1 0.226212
90562.3 0.265749
90562.9 0.289487
90563.5 0.316023
90564.1 0.346822
90564.7 0.381568
90565.3 0.422285
90565.9 0.468670
90566.5 0.523563
90567.1 0.586705
90567.7 0.662113
90568.3 0.749551
90568.9 0.854607
90569.2 0.913161
90569.5 0.976761
90569.8 1.04818
90570.1 1.12316
90570.4 1.20422
90570.7 1.29158
90571.0 1.37564
90571.3 1.46480
90571.8 1.65351
90572.3 1.85616
90572.9 2.06340
90573.4 2.26350
90573.7 2.35278
90573.9 2.42822
90574.2 2.49275
90574.5 2.53911
90574.7 2.56880
90575.0 2.57835
90575.3 2.56802
90575.5 2.53757
90575.8 2.48841
90576.1 2.42541
90576.3 2.34636
90576.6 2.25985
90576.9 2.16216
90577.1 2.06320
90578.2 1.64959
90578.7 1.46120
90579.3 1.29137
90579.6 1.19286
90579.9 1.10239
90580.3 1.01963
90580.6 0.944111
90581.0 0.875319
90581.3 0.812699
90581.6 0.755710
90582.0 0.703831
90582.7 0.613486
90583.3 0.538213
90584.0 0.475165
90584.7 0.422043
90585.4 0.377006
90586.1 0.338585
90586.7 0.305608
90587.4 0.277136
90588.1 0.252416
90588.8 0.230838
90589.5 0.211908
90590.1 0.195220
90591.5 0.167303
90592.9 0.145056
90594.2 0.127065
90595.6 0.112324
90596.9 0.100104
90598.3 0.0898663
90599.7 0.0812087
90601.0 0.0738244
90603.7 0.0619825
90606.5 0.0529997
90609.2 0.0460282
90611.9 0.0405115
90614.6 0.0360723
90617.3 0.0324482
