Ge-73(n,g) ENDFB-8.0
318.236 10.7347
318.268 11.0446
318.300 11.3698
318.332 11.7127
318.364 12.0746
318.396 12.4572
318.428 12.8622
318.460 13.2916
318.492 13.7476
318.524 14.2327
318.556 14.7495
318.588 15.3012
318.620 15.8911
318.652 16.5232
318.684 17.2015
318.716 17.9310
318.748 18.7169
318.780 19.5652
318.812 20.4824
318.844 21.4758
318.876 22.5536
318.908 23.7247
318.940 24.9991
318.972 26.3874
319.004 27.9017
319.036 29.5549
319.068 31.3610
319.100 33.3353
319.132 35.4940
319.164 37.8547
319.196 40.4357
319.228 43.2567
319.260 46.3281
319.292 49.7012
319.324 53.3678
319.356 57.3599
319.388 61.7001
319.420 66.4103
319.452 71.5122
319.484 77.0265
319.516 82.9722
319.548 89.3667
319.580 96.2250
319.612 103.559
319.644 111.377
319.676 119.683
319.708 128.477
319.740 137.753
319.772 147.500
319.804 157.699
319.836 168.327
319.868 179.351
319.900 190.732
319.964 214.376
320.028 238.800
320.156 287.663
320.220 310.676
320.284 331.726
320.318 341.828
320.352 351.051
320.385 359.331
320.419 366.577
320.464 374.549
320.510 380.350
320.555 383.861
320.600 385.008
320.614 384.881
320.659 382.913
320.705 378.603
320.750 372.041
320.795 363.362
320.827 356.122
320.859 348.002
320.890 339.077
320.922 329.432
320.983 309.342
321.043 287.578
321.263 204.084
321.324 182.240
321.354 171.747
321.384 161.633
321.414 151.859
321.445 142.512
321.475 133.548
321.505 125.039
321.541 115.509
321.577 106.613
321.612 98.2979
321.648 90.5989
321.684 83.4575
321.720 76.8929
321.755 70.8443
321.791 65.3183
321.821 61.0028
321.852 57.0247
321.882 53.3387
321.912 49.9506
321.942 46.8192
321.973 43.9471
322.003 41.2973
322.033 38.8702
322.063 36.6333
322.094 34.5858
322.124 32.6991
322.154 30.9720
322.184 29.3799
322.215 27.9212
322.245 26.5749
322.275 25.3397
322.305 24.1977
322.336 23.1478
322.366 22.1750
322.396 21.2784
322.426 20.4455
322.457 19.6756
322.487 18.9584
322.517 18.2935
322.547 17.6721
322.578 17.0944
322.608 16.5528
322.638 16.0477
322.699 15.1286
322.759 14.3168
322.820 13.5961
322.880 12.9530
322.941 12.3767
323.001 11.8581
323.062 11.3899
323.122 10.9658
323.183 10.5807
323.243 10.2302
323.304 9.91043
323.364 9.61834
323.425 9.35113
323.485 9.10640
323.546 8.88210
323.606 8.67638
323.727 8.31454
323.804 8.11478
323.881 7.93600
323.958 7.77625
324.035 7.63384
324.189 7.39534
324.343 7.21075
324.475 7.08974
324.607 6.99912
324.739 6.93594
324.871 6.89783
324.992 6.88331
325.113 6.88712
325.234 6.90836
325.355 6.94633
325.476 7.00051
325.597 7.07056
325.718 7.15627
325.839 7.25759
325.960 7.37458
326.081 7.50744
326.202 7.65650
326.323 7.82219
326.444 8.00511
326.565 8.20593
326.686 8.42552
326.807 8.66484
326.961 8.99984
327.115 9.37149
327.269 9.78314
327.423 10.2387
327.577 10.7429
327.731 11.3010
327.885 11.9196
328.039 12.6059
328.160 13.1984
328.281 13.8431
328.402 14.5456
328.523 15.3126
328.644 16.1515
328.765 17.0709
328.886 18.0811
329.007 19.1936
329.128 20.4224
329.189 21.0853
329.249 21.7836
329.310 22.5197
329.370 23.2963
329.431 24.1165
329.491 24.9834
329.552 25.9006
329.612 26.8719
329.673 27.9017
329.733 28.9947
329.794 30.1559
329.854 31.3911
329.915 32.7066
329.975 34.1093
330.022 35.2590
330.069 36.4668
330.115 37.7420
330.162 39.0838
330.209 40.5029
330.256 41.9986
330.302 43.5830
330.349 45.2560
330.396 47.0313
330.443 48.9091
330.489 50.9053
330.536 53.0202
330.583 55.2725
330.630 57.6627
330.676 60.2121
330.723 62.9218
330.784 66.6992
330.844 70.8059
330.905 75.2741
330.965 80.1389
331.026 85.4371
331.086 91.2079
331.147 97.4913
331.207 104.328
331.268 111.760
331.328 119.824
331.389 128.556
331.449 137.987
331.510 148.140
331.570 159.027
331.631 170.650
331.691 182.994
331.752 196.071
331.812 209.766
331.873 224.047
331.934 238.767
332.176 299.446
332.249 316.936
332.321 333.444
332.394 348.595
332.466 361.997
332.538 373.281
332.611 382.122
332.683 388.256
332.756 391.496
332.800 392.004
332.845 391.370
332.917 387.922
332.990 381.594
333.062 372.576
333.134 361.136
333.207 347.603
333.279 332.347
333.352 315.762
333.424 298.247
333.618 249.600
333.715 225.789
333.812 203.137
333.903 183.184
333.949 173.774
333.994 164.790
334.040 156.202
334.086 148.051
334.131 140.318
334.177 132.997
334.223 126.064
334.268 119.540
334.314 113.383
334.360 107.603
334.405 102.161
334.451 97.0613
334.496 92.2759
334.542 87.7870
334.588 83.5682
334.633 79.6210
334.679 75.9114
334.725 72.4397
334.770 69.1754
334.816 66.1183
334.862 63.2473
334.907 60.5496
334.953 58.0078
334.998 55.6215
335.044 53.3699
335.090 51.2530
335.135 49.2524
335.181 47.3685
335.227 45.5889
335.272 43.9066
335.364 40.8042
335.455 38.0210
335.546 35.5103
335.637 33.2434
335.737 31.0083
335.836 28.9929
335.936 27.1695
336.036 25.5162
336.135 24.0098
336.235 22.6346
336.334 21.3759
336.434 20.2219
336.525 19.2446
336.616 18.3376
336.708 17.4943
336.799 16.7096
336.890 15.9767
336.982 15.2918
337.073 14.6509
337.164 14.0509
337.255 13.4872
337.347 12.9575
337.438 12.4591
337.529 11.9900
337.620 11.5472
337.712 11.1291
337.894 10.3605
338.077 9.67069
338.259 9.04993
338.442 8.48874
338.624 7.98027
338.807 7.51765
338.990 7.09602
339.172 6.71028
339.355 6.35690
339.504 6.08912
339.653 5.83890
339.803 5.60473
339.952 5.38541
340.102 5.17941
340.251 4.98593
340.400 4.80371
340.550 4.63213
340.699 4.47017
340.848 4.31736
341.147 4.03622
341.446 3.78422
341.744 3.55758
341.927 3.43012
342.109 3.31036
342.292 3.19759
342.475 3.09141
342.840 2.89672
343.205 2.72301
343.570 2.56751
343.935 2.42794
344.300 2.30236
344.665 2.18913
344.931 2.11373
345.196 2.04369
345.462 1.97858
345.727 1.91805
345.993 1.86177
346.258 1.80946
346.789 1.71543
347.320 1.63391
347.851 1.56358
348.383 1.50329
348.914 1.45212
349.312 1.41923
349.710 1.39077
350.108 1.36652
350.507 1.34631
350.905 1.33001
351.303 1.31754
351.702 1.30885
352.100 1.30393
352.697 1.30371
353.295 1.31233
353.892 1.33030
354.489 1.35837
354.788 1.37651
355.087 1.39758
355.386 1.42174
355.684 1.44920
355.983 1.48026
356.282 1.51526
356.580 1.55459
356.879 1.59861
357.277 1.66538
357.676 1.74253
358.041 1.82367
358.406 1.91627
358.771 2.02207
359.136 2.14321
359.319 2.21035
359.501 2.28231
359.684 2.35959
359.866 2.44258
360.049 2.53189
360.231 2.62802
360.414 2.73171
360.597 2.84360
360.812 2.98770
361.028 3.14606
361.244 3.32073
361.460 3.51380
361.675 3.72808
361.891 3.96648
362.107 4.23274
362.322 4.53128
362.505 4.81314
362.688 5.12559
362.870 5.47358
363.053 5.86222
363.144 6.07398
363.235 6.29855
363.327 6.53696
363.418 6.79011
363.509 7.05982
363.600 7.34725
363.692 7.65399
363.783 7.98145
363.916 8.50004
364.048 9.07457
364.181 9.71348
364.248 10.0602
364.314 10.4263
364.380 10.8147
364.447 11.2264
364.513 11.6636
364.579 12.1275
364.646 12.6220
364.712 13.1492
364.779 13.7119
364.845 14.3126
364.936 15.2103
365.028 16.1998
365.119 17.2946
365.210 18.5090
365.256 19.1687
365.301 19.8645
365.347 20.6024
365.393 21.3825
365.438 22.2119
365.484 23.0907
365.530 24.0252
365.575 25.0202
365.619 26.0331
365.662 27.1112
365.706 28.2603
365.749 29.4837
365.793 30.7939
365.837 32.1924
365.880 33.6938
365.924 35.3003
365.967 37.0294
366.011 38.8882
366.054 40.8886
366.098 43.0384
366.142 45.3614
366.185 47.8618
366.229 50.5671
366.272 53.4819
366.318 56.7960
366.363 60.3815
366.409 64.2767
366.455 68.4880
366.500 73.0575
366.546 77.9890
366.592 83.3150
366.637 89.0576
366.683 95.2511
366.729 101.886
366.774 108.991
366.820 116.576
366.865 124.664
366.911 133.221
366.957 142.255
367.002 151.751
367.048 161.709
367.094 172.051
367.139 182.780
367.185 193.794
367.276 216.509
367.367 239.535
367.471 265.084
367.523 277.253
367.574 288.760
367.626 299.478
367.678 309.198
367.730 317.799
367.781 325.103
367.836 331.299
367.891 335.798
367.945 338.512
368.000 339.385
368.031 339.049
368.082 337.215
368.133 333.816
368.184 328.912
368.234 322.600
368.285 314.964
368.336 306.140
368.387 296.271
368.438 285.532
368.490 273.644
368.543 261.153
368.648 235.069
368.753 208.608
368.858 182.898
368.912 170.122
368.967 157.877
369.021 146.230
369.076 135.232
369.131 124.913
369.185 115.286
369.240 106.353
369.294 98.1021
369.349 90.5115
369.404 83.5528
369.458 77.1920
369.513 71.3914
369.567 66.1115
369.622 61.3119
369.677 56.9525
369.731 53.0015
369.768 50.5088
369.806 48.1809
369.843 45.9946
369.880 43.9514
369.917 42.0309
369.955 40.2342
369.992 38.5476
370.029 36.9634
370.066 35.4701
370.103 34.0691
370.141 32.7499
370.178 31.5065
370.215 30.3306
370.252 29.2234
370.290 28.1770
370.327 27.1872
370.381 25.8286
370.436 24.5724
370.491 23.4083
370.545 22.3278
370.600 21.3228
370.654 20.3865
370.709 19.5126
370.764 18.6956
370.818 17.9307
370.873 17.2134
370.927 16.5397
370.982 15.9062
371.037 15.3097
371.091 14.7472
371.146 14.2162
371.200 13.7143
371.310 12.7896
371.419 11.9584
371.528 11.2082
371.637 10.5287
371.746 9.91114
371.856 9.34818
371.965 8.83346
372.074 8.36154
372.178 7.94646
372.282 7.56297
372.387 7.20722
372.491 6.87719
372.595 6.56984
372.699 6.28366
372.804 6.01647
372.908 5.76661
373.012 5.53238
373.116 5.31291
373.221 5.10679
373.325 4.91294
373.429 4.73025
373.533 4.55818
373.637 4.39578
373.742 4.24233
373.851 4.09041
373.960 3.94693
374.178 3.68287
374.397 3.44584
374.615 3.23225
374.834 3.03910
375.052 2.86385
375.270 2.70437
375.489 2.55887
375.667 2.44903
375.846 2.34671
376.025 2.25123
376.204 2.16198
376.382 2.07841
376.561 2.00003
376.740 1.92642
376.918 1.85723
377.097 1.79204
377.276 1.73059
377.633 1.61783
377.990 1.51702
378.348 1.42658
378.566 1.37578
378.785 1.32807
379.003 1.28319
379.221 1.24094
379.658 1.16351
380.095 1.09441
380.532 1.03253
380.969 0.976898
381.405 0.926744
381.842 0.881409
382.199 0.847495
382.557 0.816181
382.914 0.787245
383.272 0.760470
383.629 0.735610
383.986 0.712494
384.344 0.690993
384.701 0.671008
385.058 0.652423
385.416 0.635145
386.131 0.604163
386.845 0.577447
387.560 0.554512
388.195 0.536989
388.831 0.521946
389.466 0.509218
390.101 0.498691
390.737 0.490280
391.372 0.483950
392.007 0.479696
392.643 0.477555
393.318 0.477690
393.993 0.480462
394.668 0.486106
395.343 0.494940
396.018 0.507360
396.355 0.515067
396.693 0.523902
397.030 0.533992
397.368 0.545465
397.705 0.558453
398.043 0.573107
398.480 0.594852
398.917 0.620184
399.353 0.649706
399.572 0.666264
399.790 0.684154
400.008 0.703515
400.227 0.724478
400.445 0.747197
400.664 0.771848
400.882 0.798624
401.100 0.827748
401.319 0.859472
401.537 0.894070
401.775 0.935538
402.014 0.981360
402.252 1.03220
402.490 1.08872
402.728 1.15184
402.967 1.22252
403.205 1.30202
403.324 1.34550
403.443 1.39176
403.622 1.46690
403.801 1.54975
403.979 1.64139
404.158 1.74310
404.337 1.85639
404.515 1.98309
404.605 2.05218
404.694 2.12540
404.783 2.20328
404.873 2.28602
405.002 2.41530
405.131 2.55725
405.260 2.71386
405.389 2.88700
405.518 3.07943
405.647 3.29386
405.712 3.41048
405.776 3.53405
405.841 3.66516
405.905 3.80444
406.014 4.06095
406.123 4.34706
406.178 4.50271
406.233 4.66771
406.287 4.84285
406.342 5.02902
406.396 5.22724
406.451 5.43862
406.506 5.66446
406.560 5.90619
406.615 6.16547
406.669 6.44420
406.724 6.74455
406.779 7.06905
406.821 7.33824
406.863 7.62514
406.905 7.93152
406.947 8.25935
406.990 8.61088
407.032 8.98869
407.074 9.39569
407.116 9.83521
407.158 10.3111
407.201 10.8276
407.243 11.3897
407.285 12.0030
407.327 12.6741
407.369 13.4101
407.412 14.2195
407.454 15.1094
407.481 15.7353
407.508 16.4034
407.536 17.1170
407.563 17.8799
407.590 18.6958
407.618 19.5690
407.645 20.5040
407.672 21.5054
407.699 22.5784
407.727 23.7281
407.754 24.9603
407.781 26.2808
407.809 27.6958
407.836 29.2117
407.863 30.8352
407.890 32.5665
407.915 34.2570
407.940 36.0467
407.965 37.9476
407.990 39.9653
408.015 42.1142
408.039 44.3828
408.064 46.7848
408.089 49.3258
408.114 52.0222
408.139 54.8573
408.164 57.8467
408.188 60.9947
408.213 64.3057
408.238 67.7833
408.263 71.4308
408.288 75.2508
408.315 79.6578
408.342 84.2781
408.369 89.1123
408.397 94.1597
408.424 99.4182
408.451 104.885
408.479 110.553
408.506 116.418
408.561 128.701
408.615 141.643
408.670 155.126
408.724 169.003
408.834 197.206
408.888 211.105
408.943 224.555
409.007 239.524
409.072 253.104
409.131 264.071
409.191 273.226
409.236 278.774
409.281 283.056
409.325 286.017
409.370 287.611
409.400 287.899
409.415 287.811
409.464 286.449
409.512 283.478
409.561 278.942
409.609 272.944
409.661 265.025
409.713 255.732
409.765 245.216
409.817 233.719
409.871 220.848
409.925 207.360
410.033 179.488
410.142 151.843
410.196 138.588
410.250 125.895
410.282 118.689
410.314 111.757
410.347 105.071
410.379 98.6836
410.411 92.5630
410.443 86.7523
410.475 81.2174
410.507 75.9929
410.534 71.7803
410.561 67.7893
410.588 64.0006
410.615 60.4098
410.642 57.0120
410.669 53.8018
410.697 50.7731
410.724 47.9194
410.751 45.2341
410.778 42.7101
410.805 40.3403
410.832 38.1175
410.859 36.0344
410.886 34.0839
410.913 32.2587
410.940 30.5518
410.968 28.9508
410.995 27.4606
411.022 26.0687
411.049 24.7690
411.076 23.5554
411.103 22.4223
411.130 21.3642
411.157 20.3759
411.184 19.4527
411.212 18.5898
411.239 17.7831
411.266 17.0284
411.293 16.3219
411.320 15.6601
411.347 15.0398
411.374 14.4578
411.419 13.5797
411.463 12.7856
411.507 12.0656
411.552 11.4123
411.596 10.8151
411.640 10.2701
411.685 9.76905
411.729 9.30915
411.773 8.88393
411.818 8.49065
411.862 8.12597
411.907 7.78769
411.951 7.47177
411.995 7.17739
412.040 6.90129
412.084 6.64297
412.138 6.34754
412.192 6.07368
412.247 5.81871
412.301 5.58083
412.355 5.35803
412.409 5.14974
412.464 4.95429
412.518 4.77060
412.572 4.59738
412.626 4.43441
412.735 4.13516
412.843 3.86696
412.952 3.62595
413.021 3.48488
413.090 3.35246
413.159 3.22797
413.228 3.11078
413.297 3.00030
413.366 2.89603
413.504 2.70427
413.642 2.53226
413.780 2.37732
413.918 2.23722
414.056 2.11009
414.164 2.01819
414.272 1.93275
414.381 1.85300
414.489 1.77859
414.598 1.70892
414.706 1.64371
414.815 1.58247
414.923 1.52499
415.032 1.47086
415.140 1.41993
415.357 1.32648
415.574 1.24299
415.791 1.16811
415.919 1.12739
416.047 1.08908
416.303 1.01889
416.560 0.956253
416.816 0.900127
417.072 0.849633
417.328 0.804029
417.585 0.762686
417.841 0.725072
418.058 0.695826
418.275 0.668705
418.492 0.643510
418.709 0.620066
418.926 0.598214
419.142 0.577815
419.359 0.558741
419.576 0.540889
420.010 0.508413
420.444 0.479712
420.877 0.454212
421.311 0.431465
421.646 0.415525
421.982 0.400856
422.317 0.387332
422.652 0.374851
422.987 0.363298
423.322 0.352576
423.993 0.333298
424.663 0.316525
425.333 0.301883
426.004 0.289047
426.674 0.277752
427.187 0.270016
427.699 0.262974
428.212 0.256556
428.724 0.250700
429.750 0.240470
430.775 0.231937
431.800 0.224845
432.825 0.219031
433.850 0.214210
434.876 0.210301
436.138 0.206617
437.399 0.204041
438.661 0.202462
439.923 0.201800
441.658 0.202290
443.393 0.204325
445.128 0.207882
446.863 0.212990
448.598 0.219723
449.466 0.223740
450.333 0.228215
451.201 0.233174
452.068 0.238651
452.936 0.244673
453.803 0.251282
454.986 0.261323
456.169 0.272674
457.352 0.285491
458.535 0.299964
459.718 0.316288
460.901 0.334676
462.084 0.355652
462.675 0.367201
463.267 0.379529
464.134 0.399162
465.002 0.420850
465.869 0.444867
466.737 0.471537
467.604 0.501244
468.472 0.534443
469.339 0.571683
469.773 0.592022
470.207 0.613624
470.838 0.647537
471.469 0.684720
472.100 0.725600
472.731 0.770642
473.361 0.820376
473.677 0.847239
473.992 0.875573
474.308 0.905510
474.623 0.937142
474.939 0.970610
475.254 1.00603
475.688 1.05823
476.122 1.11488
476.556 1.17650
476.989 1.24367
477.423 1.31711
477.857 1.39757
478.074 1.44074
478.291 1.48603
478.507 1.53359
478.724 1.58354
479.119 1.68114
479.316 1.73349
479.513 1.78839
479.710 1.84606
479.907 1.90662
480.104 1.97035
480.302 2.03738
480.499 2.10803
480.696 2.18251
480.893 2.26109
481.090 2.34406
481.287 2.43181
481.485 2.52465
481.682 2.62308
481.879 2.72748
482.096 2.84992
482.313 2.98100
482.530 3.12155
482.746 3.27241
482.963 3.43477
483.180 3.60972
483.397 3.79861
483.614 4.00284
483.831 4.22432
484.048 4.46493
484.265 4.72695
484.481 5.01282
484.698 5.32583
484.915 5.66918
485.024 5.85370
485.132 6.04725
485.240 6.25062
485.349 6.46447
485.457 6.68975
485.566 6.92683
485.674 7.17702
485.783 7.44079
485.891 7.71966
485.999 8.01424
486.108 8.32629
486.216 8.65659
486.325 9.00724
486.433 9.37920
486.542 9.77496
486.650 10.1958
486.759 10.6446
486.867 11.1231
486.975 11.6344
487.084 12.1814
487.202 12.8231
487.320 13.5162
487.439 14.2664
487.557 15.0799
487.675 15.9636
487.794 16.9258
487.912 17.9754
488.030 19.1229
488.139 20.2715
488.247 21.5214
488.356 22.8867
488.464 24.3778
488.573 26.0121
488.681 27.8030
488.789 29.7701
488.898 31.9335
488.952 33.0978
489.006 34.3174
489.060 35.5974
489.115 36.9410
489.169 38.3514
489.223 39.8317
489.277 41.3853
489.331 43.0155
489.386 44.7287
489.440 46.5220
489.494 48.4013
489.548 50.3698
489.603 52.4302
489.657 54.5849
489.765 59.1854
489.872 64.1200
489.979 69.4433
490.086 75.1443
490.194 81.1970
490.301 87.5574
490.408 94.1609
490.622 107.723
490.735 114.810
490.848 121.634
490.961 128.008
491.073 133.732
491.186 138.630
491.299 142.523
491.356 144.047
491.412 145.266
491.468 146.172
491.525 146.756
491.600 147.023
491.675 146.701
491.737 146.009
491.798 144.941
491.859 143.507
491.920 141.726
491.981 139.613
492.042 137.198
492.164 131.557
492.287 125.020
492.409 117.836
492.531 110.248
492.654 102.490
492.818 92.1354
492.982 82.2145
493.064 77.4994
493.146 72.9822
493.228 68.6787
493.310 64.6036
493.387 60.9706
493.465 57.5406
493.542 54.3110
493.619 51.2773
493.697 48.4331
493.774 45.7706
493.851 43.2812
493.928 40.9586
494.006 38.7845
494.083 36.7582
494.160 34.8673
494.238 33.1026
494.315 31.4553
494.392 29.9170
494.470 28.4797
494.547 27.1360
494.624 25.8789
494.702 24.7020
494.779 23.5991
494.856 22.5649
494.933 21.5941
495.011 20.6821
495.088 19.8246
495.165 19.0174
495.243 18.2570
495.320 17.5401
495.397 16.8634
495.475 16.2242
495.552 15.6199
495.629 15.0481
495.784 13.9931
495.938 13.0437
496.093 12.1865
496.248 11.4103
496.402 10.7057
496.571 10.0079
496.739 9.37583
496.908 8.80158
497.077 8.27871
497.245 7.80079
497.414 7.36334
497.583 6.96148
497.751 6.59188
497.892 6.30574
498.032 6.03804
498.173 5.78687
498.314 5.55125
498.454 5.32960
498.595 5.12116
498.735 4.92463
498.876 4.73939
499.016 4.56437
499.157 4.39906
499.438 4.09444
499.719 3.82075
500.000 3.57406
500.192 3.41903
500.384 3.27411
500.576 3.13835
500.769 3.01102
500.961 2.89137
501.153 2.77891
501.345 2.67304
501.537 2.57327
501.729 2.47908
501.921 2.39018
502.306 2.22659
502.690 2.07984
503.074 1.94774
503.458 1.82841
503.842 1.72037
504.227 1.62225
504.611 1.53294
504.995 1.45145
505.379 1.37699
505.764 1.30885
506.148 1.24644
506.462 1.19925
506.777 1.15528
507.091 1.11427
507.405 1.07601
507.720 1.04030
508.034 1.00703
508.348 0.976059
508.663 0.947320
508.977 0.920706
509.291 0.896161
509.606 0.873634
509.920 0.853104
510.235 0.834555
510.549 0.818038
510.863 0.803632
511.178 0.791484
511.457 0.782720
511.736 0.776048
512.016 0.771682
512.295 0.769914
512.575 0.771135
512.854 0.775864
513.134 0.784812
513.413 0.798947
513.553 0.808376
513.693 0.819649
513.832 0.833038
513.972 0.848865
514.112 0.867520
514.251 0.889487
514.391 0.915371
514.531 0.945940
514.671 0.982220
514.810 1.02549
514.880 1.05032
514.950 1.07760
515.020 1.10777
515.090 1.14119
515.160 1.17848
515.229 1.22022
515.299 1.26740
515.369 1.32096
515.439 1.38249
515.509 1.45362
515.544 1.49365
515.579 1.53693
515.614 1.58396
515.649 1.63521
515.694 1.70992
515.740 1.79400
515.786 1.88942
515.832 1.99761
515.878 2.12124
515.901 2.18937
515.924 2.26227
515.947 2.34065
515.970 2.42423
515.992 2.51377
516.015 2.60973
516.038 2.71305
516.061 2.82337
516.084 2.94166
516.107 3.06850
516.130 3.20513
516.153 3.35102
516.176 3.50741
516.199 3.67503
516.222 3.85545
516.245 4.04788
516.268 4.25393
516.290 4.47444
516.313 4.71136
516.336 4.96358
516.359 5.23304
516.382 5.52072
516.406 5.84426
516.430 6.18882
516.454 6.55691
516.478 6.94976
516.502 7.36861
516.526 7.81472
516.550 8.28935
516.574 8.79373
516.598 9.32911
516.622 9.89669
516.646 10.4977
516.670 11.1331
516.694 11.8042
516.718 12.5120
516.742 13.2573
