Cs-133(n,g) ENDFB-8.0
Energy(eV) XS(b)
587.124 12.6522
587.149 11.9597
587.173 11.3170
587.198 10.7206
587.222 10.1692
587.247 9.65533
587.272 9.17818
587.296 8.73499
587.321 8.32472
587.345 7.94160
587.370 7.58648
587.394 7.25435
587.419 6.94596
587.452 6.55723
587.486 6.20281
587.519 5.87898
587.553 5.58244
587.586 5.31026
587.620 5.05985
587.653 4.82891
587.687 4.61541
587.720 4.41757
587.754 4.23380
587.787 4.06270
587.821 3.90306
587.854 3.75379
587.888 3.61393
587.921 3.48262
587.955 3.35912
588.004 3.19052
588.053 3.03579
588.102 2.89305
588.151 2.76096
588.201 2.63817
588.250 2.52419
588.299 2.41794
588.348 2.31868
588.397 2.22559
588.446 2.13848
588.495 2.05665
588.544 1.97967
588.594 1.90700
588.643 1.83858
588.741 1.71281
588.839 1.59992
588.937 1.49825
589.036 1.40632
589.134 1.32298
589.232 1.24702
589.331 1.17764
589.429 1.11408
589.527 1.05576
589.621 1.00436
589.715 0.956742
589.808 0.912540
589.902 0.871425
589.996 0.833112
590.090 0.797346
590.184 0.763904
590.277 0.732618
590.371 0.703243
590.465 0.675653
590.559 0.649706
590.652 0.625298
590.746 0.602260
590.840 0.580514
591.028 0.540543
591.126 0.521273
591.224 0.503052
591.421 0.469476
591.617 0.439269
591.814 0.411992
592.010 0.387274
592.207 0.364803
592.403 0.344313
592.600 0.325577
592.752 0.312172
592.903 0.299628
593.055 0.287857
593.207 0.276810
593.359 0.266415
593.511 0.256631
593.663 0.247397
593.814 0.238684
594.118 0.222646
594.422 0.208255
594.726 0.195294
595.029 0.183581
595.226 0.176590
595.422 0.170023
595.619 0.163841
595.815 0.158017
596.012 0.152519
596.208 0.147330
596.601 0.137777
596.995 0.129200
597.388 0.121471
597.781 0.114481
598.174 0.108138
598.442 0.104143
598.710 0.100391
599.245 0.0935405
599.781 0.0874569
600.317 0.0820356
600.853 0.0771698
601.389 0.0727826
601.925 0.0688182
602.461 0.0652264
602.854 0.0628025
603.247 0.0605402
604.033 0.0564448
604.819 0.0528474
605.605 0.0496738
606.391 0.0468626
607.177 0.0443652
607.964 0.0421405
608.750 0.0401558
609.536 0.0383834
610.322 0.0368011
611.108 0.0353911
611.894 0.0341395
612.680 0.0330359
613.466 0.0320748
614.252 0.0312552
615.038 0.0305837
616.181 0.0299110
616.753 0.0297452
617.325 0.0297357
618.111 0.0300995
618.504 0.0305302
618.897 0.0312219
619.290 0.0323245
619.683 0.0341267
619.879 0.0354622
620.076 0.0372787
620.272 0.0399341
620.371 0.0418353
620.469 0.0444174
620.545 0.0471568
620.621 0.0508925
620.697 0.0561363
620.773 0.0636169
620.849 0.0744295
620.925 0.0900568
620.963 0.100315
621.001 0.112572
621.039 0.127256
621.076 0.144697
621.114 0.165445
621.152 0.189965
621.190 0.218812
621.228 0.252489
621.266 0.291812
621.304 0.337239
621.342 0.389702
621.380 0.449620
621.418 0.518004
621.456 0.595373
621.494 0.682350
621.532 0.779218
621.570 0.886944
621.608 1.00529
621.646 1.13507
621.684 1.27561
621.711 1.38158
621.737 1.49286
621.764 1.60927
621.791 1.73055
621.818 1.85638
621.845 1.98638
621.898 2.25700
622.113 3.38542
622.155 3.59449
622.197 3.78985
622.240 3.96841
622.282 4.12678
622.325 4.26212
622.367 4.37108
622.392 4.42145
622.416 4.46179
622.443 4.49436
622.468 4.51333
622.493 4.52191
622.500 4.52235
622.525 4.51683
622.542 4.50662
622.568 4.48117
622.600 4.43435
622.632 4.37044
622.665 4.29032
622.682 4.24015
622.717 4.12726
622.758 3.97499
622.799 3.80427
622.839 3.61778
622.880 3.41869
622.930 3.16437
622.979 2.90254
623.078 2.37587
623.128 2.12062
623.178 1.87675
623.202 1.75964
623.227 1.64635
623.252 1.53715
623.277 1.43266
623.300 1.33777
623.323 1.24735
623.347 1.16107
623.370 1.07896
623.393 1.00072
623.417 0.926997
623.440 0.857418
623.463 0.791921
623.487 0.730170
623.510 0.672596
623.533 0.618813
623.557 0.568695
623.580 0.521914
623.603 0.478723
623.627 0.438764
623.650 0.401878
623.673 0.367768
623.697 0.336563
623.743 0.281767
623.790 0.235985
623.836 0.198199
623.883 0.167111
623.930 0.141817
623.976 0.121316
624.023 0.104789
624.081 0.0886112
624.140 0.0764111
624.198 0.0672167
624.256 0.0602848
624.315 0.0550387
624.373 0.0510387
624.489 0.0455404
624.606 0.0420575
624.723 0.0396744
624.956 0.0365534
625.189 0.0345248
625.422 0.0330835
625.889 0.0312133
626.355 0.0301336
626.822 0.0295181
627.288 0.0291999
627.754 0.0290824
628.408 0.0291687
629.061 0.0294947
629.714 0.0300260
630.367 0.0307514
631.020 0.0316836
631.673 0.0328361
632.326 0.0342320
632.979 0.0359075
633.492 0.0374517
634.005 0.0392290
634.518 0.0412772
635.031 0.0436428
635.544 0.0463857
636.057 0.0495797
636.570 0.0533192
637.083 0.0577228
637.386 0.0606980
637.690 0.0639971
637.993 0.0676694
638.296 0.0717748
638.599 0.0763838
638.902 0.0815788
639.206 0.0874600
639.509 0.0941483
639.765 0.100556
640.022 0.107764
640.278 0.115915
640.535 0.125180
640.791 0.135776
641.048 0.147961
641.176 0.154755
641.304 0.162075
641.433 0.169989
641.561 0.178549
641.736 0.191424
641.911 0.205868
642.086 0.222162
642.261 0.240644
642.435 0.261735
642.523 0.273425
642.610 0.285962
642.698 0.299464
642.785 0.313999
642.873 0.329717
642.960 0.346711
643.088 0.374323
643.153 0.389484
643.217 0.405624
643.281 0.422889
643.345 0.441330
643.409 0.461093
643.473 0.482316
643.537 0.505189
643.602 0.529823
643.666 0.556503
643.730 0.585387
643.794 0.616852
643.858 0.651140
643.922 0.688709
643.986 0.730061
644.056 0.780277
644.126 0.836788
644.161 0.867812
644.196 0.900952
644.231 0.936448
644.266 0.974470
644.301 1.01556
644.336 1.06000
644.371 1.10824
644.406 1.16064
644.441 1.21812
644.476 1.28126
644.511 1.35091
644.546 1.42782
644.578 1.50613
644.610 1.59274
644.642 1.68886
644.674 1.79549
644.706 1.91485
644.739 2.04840
644.755 2.12135
644.771 2.19815
644.787 2.27955
644.803 2.36584
644.819 2.45794
644.835 2.55506
644.851 2.65878
644.867 2.76820
644.883 2.88510
644.899 3.00847
644.915 3.13945
644.931 3.27853
644.947 3.42716
644.963 3.58402
644.979 3.75055
644.995 3.92731
645.011 4.11613
645.027 4.31527
645.043 4.52653
645.059 4.75057
645.081 5.07922
645.103 5.43498
645.125 5.81978
645.147 6.23368
645.169 6.68254
645.190 7.16668
645.212 7.68831
645.234 8.24701
645.256 8.85020
645.278 9.49771
645.300 10.1919
645.322 10.9315
645.344 11.7255
645.365 12.5691
645.387 13.4721
645.409 14.4282
645.424 15.1016
645.438 15.8020
645.467 17.2810
645.497 18.8792
645.526 20.5887
645.542 21.5856
645.558 22.6126
645.590 24.7833
645.622 27.1012
645.654 29.5574
645.686 32.1643
645.718 34.9006
645.750 37.7766
645.782 40.7651
645.820 44.4458
645.858 48.2576
645.896 52.1731
645.934 56.1606
646.062 69.6808
646.112 74.6769
646.161 79.3852
646.193 82.2214
646.225 84.8674
646.257 87.3042
646.289 89.4986
646.321 91.4278
646.353 93.0667
646.385 94.4008
646.417 95.4212
646.450 96.1383
646.484 96.4949
646.500 96.5376
646.511 96.5155
646.547 96.1655
646.583 95.3944
646.609 94.5716
646.635 93.5361
646.661 92.3158
646.687 90.9108
646.727 88.3847
646.766 85.4693
646.818 81.1942
646.869 76.4627
646.921 71.3712
646.972 66.0451
647.061 56.6184
647.150 47.3718
647.202 42.2665
647.253 37.4284
647.279 35.1211
647.305 32.9066
647.331 30.7713
647.356 28.7349
647.387 26.4382
647.417 24.2805
647.448 22.2547
647.478 20.3601
647.508 18.5892
647.539 16.9508
647.569 15.4351
647.600 14.0377
647.625 12.9409
647.651 11.9261
647.677 10.9820
647.703 10.1122
647.728 9.30638
647.754 8.56695
647.780 7.88440
647.806 7.26032
647.831 6.68619
647.857 6.16288
647.883 5.68285
647.909 5.24648
647.934 4.84716
647.960 4.48494
647.986 4.15531
648.012 3.85556
648.037 3.58211
648.063 3.33468
648.089 3.10910
648.115 2.90504
648.140 2.71897
648.166 2.55057
648.192 2.39689
648.218 2.25763
648.243 2.13034
648.269 2.01477
648.295 1.90888
648.321 1.81249
648.346 1.72391
648.372 1.64300
648.398 1.56838
648.424 1.49996
648.446 1.44491
648.468 1.39372
648.490 1.34562
648.513 1.30074
648.557 1.21882
648.601 1.14630
648.646 1.08139
648.690 1.02307
648.735 0.970347
648.779 0.922519
648.824 0.878713
648.868 0.838498
648.913 0.801422
648.957 0.767185
649.002 0.735319
649.046 0.705706
649.091 0.677985
649.135 0.652091
649.187 0.624047
649.238 0.597930
649.290 0.573551
649.341 0.550744
649.393 0.529369
649.444 0.509300
649.547 0.472647
649.650 0.440037
649.753 0.410872
649.856 0.384667
649.959 0.361044
650.029 0.346201
650.099 0.332323
650.240 0.307085
650.380 0.284744
650.521 0.264892
650.661 0.247140
650.802 0.231218
650.942 0.216868
651.082 0.203886
651.288 0.186964
651.494 0.172182
651.700 0.159193
651.906 0.147720
652.112 0.137525
652.318 0.128428
652.524 0.120276
652.730 0.112944
652.974 0.105184
653.217 0.0982752
653.461 0.0920953
653.704 0.0865456
653.947 0.0815410
654.191 0.0770149
654.434 0.0729048
654.678 0.0691598
655.090 0.0635371
655.502 0.0586769
655.914 0.0544469
656.325 0.0507447
656.737 0.0474847
657.149 0.0446006
657.561 0.0420359
657.973 0.0397463
658.498 0.0371705
659.022 0.0349163
659.546 0.0329335
660.070 0.0311832
660.595 0.0296318
661.119 0.0282473
661.643 0.0270067
662.168 0.0258936
662.992 0.0243664
663.815 0.0230685
664.639 0.0219617
665.463 0.0210168
666.287 0.0202109
667.111 0.0195263
667.935 0.0189496
668.759 0.0184710
669.807 0.0179938
670.856 0.0176653
671.905 0.0174744
672.953 0.0174352
673.740 0.0175184
674.526 0.0177094
675.313 0.0180516
676.099 0.0185815
676.886 0.0193607
677.672 0.0204889
678.458 0.0221262
678.852 0.0232242
679.245 0.0245837
679.601 0.0261056
679.956 0.0279905
680.312 0.0303581
680.668 0.0333825
681.024 0.0373284
681.202 0.0397681
681.380 0.0426131
681.557 0.0459620
681.735 0.0499477
681.913 0.0547522
682.091 0.0606293
682.260 0.0675385
682.428 0.0762599
682.512 0.0815575
682.597 0.0876834
682.681 0.0948980
682.765 0.103544
682.849 0.114180
682.934 0.127603
683.018 0.145023
683.060 0.155752
683.102 0.168210
683.144 0.182788
683.187 0.199847
683.229 0.219926
683.271 0.243626
683.313 0.271724
683.355 0.304913
683.397 0.344203
683.439 0.390682
683.479 0.442345
683.519 0.502700
683.559 0.573036
683.598 0.654758
683.638 0.749385
683.658 0.802041
683.678 0.858537
683.698 0.919089
683.718 0.983917
683.738 1.05324
683.758 1.12729
683.778 1.20628
683.797 1.29044
683.817 1.37999
683.837 1.47515
683.857 1.57614
683.877 1.68317
683.897 1.79642
683.917 1.91611
683.937 2.04239
683.957 2.17544
683.977 2.31540
683.996 2.46241
684.016 2.61657
684.036 2.77798
684.056 2.94669
684.076 3.12184
684.097 3.31649
684.118 3.51938
684.139 3.73044
684.160 3.94849
684.202 4.40897
684.244 4.89898
684.287 5.41711
684.329 5.95741
684.371 6.51670
684.413 7.08980
684.511 8.44818
684.561 9.11549
684.610 9.75715
684.661 10.3901
684.713 10.9664
684.755 11.3883
684.797 11.7554
684.848 12.1223
684.876 12.2810
684.926 12.4836
684.957 12.5608
685.000 12.5994
685.035 12.5722
685.076 12.4758
685.112 12.3326
685.148 12.1379
685.185 11.8934
685.221 11.6035
685.257 11.2704
685.293 10.9002
685.327 10.5152
685.362 10.1039
685.431 9.22157
685.536 7.78748
685.641 6.35050
685.687 5.74644
685.733 5.16715
685.779 4.61784
685.802 4.35570
685.825 4.10246
685.848 3.85841
685.871 3.62382
685.894 3.39884
685.917 3.18361
685.940 2.97817
685.963 2.78252
685.986 2.59661
686.009 2.42109
686.032 2.25427
686.055 2.09678
686.078 1.94838
686.101 1.80885
686.124 1.67789
686.147 1.55524
686.170 1.44056
686.193 1.33355
686.216 1.23387
686.239 1.14117
686.262 1.05512
686.285 0.975362
686.308 0.901559
686.331 0.833368
686.354 0.770454
686.377 0.712732
686.400 0.659380
686.423 0.610352
686.446 0.565350
686.469 0.524089
686.492 0.486296
686.515 0.451712
686.561 0.391315
686.607 0.340830
686.653 0.298803
686.699 0.263845
686.745 0.234814
686.797 0.207431
686.850 0.185123
686.902 0.166851
686.955 0.151807
687.008 0.139267
687.060 0.128754
687.165 0.112157
687.270 0.0996830
687.375 0.0899233
687.480 0.0820249
687.586 0.0754624
687.691 0.0699012
687.796 0.0651188
688.006 0.0573109
688.216 0.0512209
688.426 0.0463598
688.637 0.0424088
688.847 0.0391545
689.057 0.0364404
689.267 0.0341535
689.688 0.0305413
690.108 0.0278480
690.529 0.0257848
690.949 0.0241753
691.369 0.0229034
691.790 0.0218881
692.421 0.0207233
693.051 0.0198771
693.682 0.0192654
694.312 0.0188226
695.574 0.0183043
696.835 0.0181484
697.991 0.0182413
699.147 0.0185195
700.304 0.0189652
701.460 0.0195742
702.616 0.0203531
703.772 0.0213181
704.928 0.0224963
706.085 0.0239278
707.293 0.0257548
707.898 0.0268344
708.502 0.0280583
709.106 0.0294759
709.711 0.0312434
710.013 0.0325667
710.164 0.0336421
710.315 0.0354010
710.466 0.0384940
710.617 0.0440008
710.693 0.0481344
710.769 0.0534853
710.844 0.0603044
710.920 0.0688310
710.998 0.0797914
711.077 0.0929911
711.156 0.108496
711.235 0.126206
711.314 0.145865
711.393 0.166937
711.550 0.210464
711.629 0.231087
711.708 0.249528
711.787 0.264800
711.865 0.276014
711.911 0.280405
711.957 0.283087
712.000 0.283998
712.044 0.283344
712.094 0.280661
712.143 0.275999
712.229 0.263737
712.314 0.246936
712.399 0.226758
712.485 0.204513
712.655 0.158906
712.741 0.137704
712.826 0.118629
712.911 0.102063
712.997 0.0882092
713.082 0.0769976
713.167 0.0682225
713.274 0.0602084
713.381 0.0548500
713.487 0.0514818
713.594 0.0495282
713.807 0.0481533
714.021 0.0484252
714.447 0.0505024
714.874 0.0532554
715.301 0.0564407
715.727 0.0600638
716.154 0.0641747
716.580 0.0688423
716.893 0.0726716
717.206 0.0768938
717.519 0.0815626
717.832 0.0867403
718.145 0.0925065
718.458 0.0989495
718.771 0.106184
719.083 0.114341
719.396 0.123591
719.709 0.134137
720.022 0.146234
720.178 0.152959
720.335 0.160199
720.491 0.168013
720.648 0.176452
720.804 0.185591
720.961 0.195510
721.117 0.206308
721.273 0.218078
721.430 0.230954
721.586 0.245080
721.743 0.260640
721.899 0.277816
722.056 0.296872
722.212 0.318068
722.369 0.341776
722.525 0.368381
722.603 0.382930
722.681 0.398405
722.760 0.414890
722.838 0.432476
722.966 0.463913
723.094 0.499111
723.158 0.518319
723.222 0.538723
723.286 0.560427
723.350 0.583550
723.414 0.608226
723.478 0.634603
723.542 0.662852
723.606 0.693166
723.670 0.725767
723.734 0.760909
723.798 0.798887
723.862 0.839982
723.940 0.895266
724.018 0.956765
724.057 0.990220
724.096 1.02570
724.135 1.06341
724.175 1.10357
724.214 1.14656
724.253 1.19245
724.292 1.24171
724.331 1.29474
724.370 1.35202
724.409 1.41411
724.448 1.48165
724.487 1.55542
724.523 1.62876
724.559 1.70857
724.594 1.79622
724.630 1.89227
724.665 1.99849
724.701 2.11568
724.736 2.24615
724.772 2.39100
724.807 2.55320
724.843 2.73426
724.861 2.83315
724.879 2.93795
724.896 3.04907
724.914 3.16625
724.932 3.29127
724.950 3.42396
724.967 3.56484
724.985 3.71357
725.003 3.87240
725.021 4.04110
725.039 4.22031
725.056 4.40957
725.079 4.67549
725.103 4.96186
725.126 5.27145
725.149 5.60603
725.172 5.96748
725.195 6.35774
725.218 6.77884
725.241 7.23293
725.264 7.72439
725.287 8.25127
725.311 8.81796
725.334 9.42685
725.357 10.0804
725.380 10.7810
725.403 11.5313
725.426 12.3337
725.446 13.0572
725.465 13.8175
725.485 14.6239
725.504 15.4696
725.524 16.3646
725.543 17.3011
725.563 18.2900
725.582 19.3224
725.602 20.4101
725.622 21.5427
725.641 22.7330
725.661 23.9695
725.680 25.2654
725.700 26.6081
725.719 28.0116
725.739 29.4617
725.760 31.1147
725.782 32.8237
725.803 34.6040
725.824 36.4379
725.846 38.3415
725.867 40.2952
725.910 44.3706
725.949 48.3035
725.988 52.3797
726.027 56.5840
726.066 60.8871
726.144 69.6523
726.222 78.3648
726.272 83.7243
726.322 88.8119
726.361 92.5675
726.400 96.0547
726.439 99.2289
726.478 102.048
726.517 104.475
726.557 106.476
726.595 107.985
726.633 109.045
726.666 109.599
726.700 109.780
726.707 109.771
726.729 109.640
726.751 109.352
726.795 108.311
726.829 107.062
726.864 105.456
726.898 103.545
726.931 101.323
726.968 98.5704
727.005 95.5083
727.039 92.4524
727.073 89.2048
727.141 82.2303
727.209 74.8112
727.277 67.2104
727.376 56.2539
727.425 50.9782
727.474 45.9309
727.508 42.6010
727.542 39.4178
727.576 36.3806
727.610 33.4966
727.644 30.7705
727.678 28.2053
727.712 25.8017
727.746 23.5590
727.780 21.4688
727.813 19.5398
727.847 17.7606
727.864 16.9230
727.881 16.1255
727.898 15.3578
727.915 14.6280
727.932 13.9267
727.949 13.2610
727.966 12.6223
727.983 12.0170
728.000 11.4371
728.017 10.8883
728.033 10.3873
728.049 9.90996
728.065 9.45543
728.082 9.02287
728.098 8.61143
728.114 8.22027
728.130 7.84857
728.146 7.49554
728.163 7.16037
728.179 6.84229
728.195 6.54055
728.211 6.25441
728.227 5.98314
728.244 5.72606
728.260 5.48248
728.276 5.25314
728.292 5.03455
728.308 4.82757
728.325 4.63161
728.341 4.44610
728.357 4.27049
728.373 4.10426
728.389 3.94692
728.405 3.79887
728.422 3.65782
728.438 3.52428
728.470 3.27806
728.503 3.05711
728.535 2.85920
728.569 2.67224
728.603 2.50511
728.637 2.35491
728.671 2.21963
728.705 2.09711
728.739 1.98651
728.772 1.88605
728.806 1.79454
728.840 1.71067
728.874 1.63401
728.908 1.56351
728.942 1.49847
728.976 1.43828
729.010 1.38241
729.044 1.33040
729.078 1.28186
729.127 1.21662
729.176 1.15721
729.226 1.10263
729.275 1.05249
729.324 1.00607
729.374 0.963113
729.423 0.923166
729.472 0.885917
729.522 0.851030
729.571 0.818417
729.620 0.787745
729.670 0.758963
729.719 0.731798
729.768 0.706225
729.867 0.659214
729.935 0.629697
730.003 0.602286
730.071 0.576703
730.138 0.552851
730.206 0.530508
730.274 0.509605
730.342 0.489990
730.410 0.471556
730.545 0.437836
730.681 0.407824
730.817 0.380985
730.952 0.356901
731.101 0.333294
731.249 0.312139
731.397 0.293093
731.545 0.275886
731.693 0.260289
731.841 0.246110
731.989 0.233182
732.137 0.221365
732.272 0.211403
732.408 0.202190
732.544 0.193657
732.679 0.185748
732.951 0.171556
733.222 0.159262
733.493 0.148568
733.765 0.139256
734.036 0.131139
734.307 0.124082
734.554 0.118493
734.801 0.113630
735.047 0.109456
735.294 0.105954
735.541 0.103131
735.788 0.101025
736.034 0.0997143
736.281 0.0993420
736.491 0.0999423
736.700 0.101652
736.910 0.104931
737.015 0.107425
737.120 0.110743
737.225 0.115234
737.329 0.121443
737.434 0.130294
737.539 0.143244
737.592 0.151965
737.644 0.162661
737.696 0.175841
737.749 0.192102
737.801 0.212166
737.854 0.236890
737.906 0.267282
737.958 0.304508
738.005 0.344146
738.051 0.391177
738.097 0.446713
738.143 0.511797
738.190 0.587966
738.213 0.630468
738.236 0.676184
738.259 0.725496
738.282 0.778141
738.305 0.834481
738.328 0.894671
738.352 0.959143
738.375 1.02748
738.398 1.10009
738.421 1.17709
738.444 1.25894
738.467 1.34504
738.490 1.43579
738.513 1.53127
738.537 1.63193
738.560 1.73694
738.583 1.84670
738.606 1.96117
738.629 2.08081
738.652 2.20450
738.698 2.46498
738.739 2.70431
738.779 2.95463
738.819 3.21440
738.859 3.48173
738.939 4.03011
739.019 4.57850
739.062 4.86626
739.106 5.14331
739.149 5.40559
739.192 5.64854
739.244 5.91363
739.297 6.13841
739.331 6.25996
739.365 6.36118
739.408 6.45898
739.411 6.46461
739.420 6.47972
739.429 6.49312
739.446 6.51529
739.492 6.54366
739.500 6.54416
739.523 6.53840
739.546 6.52177
739.582 6.47558
739.618 6.40100
739.650 6.31768
739.681 6.21660
739.729 6.02731
739.777 5.80230
739.814 5.60857
739.851 5.39876
739.888 5.17529
739.925 4.94133
739.993 4.48760
740.061 4.02007
740.129 3.55326
740.197 3.09993
740.237 2.84553
740.277 2.60167
740.316 2.36910
740.356 2.14890
740.396 1.94139
740.436 1.74812
740.475 1.56883
740.515 1.40355
740.555 1.25178
740.595 1.11391
740.634 0.989076
740.674 0.876666
740.714 0.775984
740.753 0.686271
740.793 0.606725
740.833 0.536525
740.878 0.466647
740.924 0.406711
740.969 0.355559
741.014 0.312103
741.060 0.275329
741.105 0.244315
741.151 0.218227
741.196 0.196326
741.241 0.177957
741.287 0.162553
741.332 0.149624
741.378 0.138751
741.468 0.121813
741.559 0.109552
741.650 0.100430
741.741 0.0934465
741.831 0.0879292
741.922 0.0834433
742.104 0.0764915
742.285 0.0712762
742.501 0.0664914
742.717 0.0627461
742.932 0.0597337
743.148 0.0572619
743.579 0.0534638
