Pr-141(n,g) ENDFB-8.0
231.308 9.72134
231.391 10.1008
231.474 10.5064
231.557 10.9410
231.640 11.4072
231.723 11.9088
231.806 12.4479
231.889 13.0290
231.972 13.6564
232.055 14.3359
232.096 14.6967
232.138 15.0715
232.179 15.4631
232.221 15.8704
232.262 16.2964
232.304 16.7400
232.345 17.2043
232.387 17.6897
232.428 18.1973
232.469 18.7271
232.511 19.2832
232.552 19.8660
232.594 20.4771
232.635 21.1167
232.677 21.7900
232.718 22.4977
232.760 23.2420
232.801 24.0235
232.843 24.8489
232.884 25.7170
232.926 26.6355
232.967 27.6034
233.003 28.4875
233.039 29.4135
233.075 30.3867
233.110 31.4103
233.146 32.4879
233.182 33.6232
233.218 34.8204
233.254 36.0841
233.289 37.4229
233.325 38.8349
233.361 40.3295
233.397 41.9132
233.433 43.5931
233.468 45.3768
233.504 47.2730
233.540 49.2909
233.582 51.7959
233.623 54.4961
233.665 57.4110
233.706 60.5548
233.747 63.9672
233.789 67.6589
233.830 71.6781
233.872 76.0386
233.913 80.7987
233.955 85.9889
233.996 91.6534
234.038 97.8244
234.079 104.583
234.121 111.950
234.162 120.016
234.203 128.799
234.245 138.396
234.286 148.839
234.328 160.174
234.369 172.408
234.411 185.623
234.452 199.763
234.494 214.881
234.535 230.863
234.577 247.756
234.618 265.335
234.660 283.496
234.701 302.056
234.784 339.495
234.867 375.380
234.909 391.999
234.951 407.258
234.992 420.823
235.034 432.384
235.075 441.667
235.117 448.440
235.159 452.533
235.200 453.841
235.230 453.024
235.255 451.266
235.280 448.544
235.304 444.883
235.329 440.336
235.378 428.655
235.427 413.947
235.476 396.634
235.525 377.319
235.574 356.481
235.624 334.754
235.706 297.416
235.789 260.971
235.831 243.586
235.872 226.949
235.913 211.159
235.955 196.278
235.996 182.343
236.037 169.392
236.079 157.353
236.120 146.256
236.162 136.010
236.203 126.618
236.244 117.980
236.286 110.085
236.327 102.839
236.368 96.2054
236.410 90.1328
236.451 84.5835
236.492 79.4840
236.534 74.8159
236.575 70.5168
236.616 66.5716
236.656 63.0893
236.695 59.8651
236.735 56.8759
236.774 54.1072
236.814 51.5262
236.853 49.1230
236.893 46.8821
236.932 44.7949
236.972 42.8383
237.011 41.0064
237.051 39.2891
237.090 37.6812
237.130 36.1661
237.169 34.7442
237.209 33.4012
237.248 32.1379
237.289 30.8863
237.331 29.7096
237.372 28.5965
237.413 27.5476
237.496 25.6146
237.579 23.8795
237.661 22.3163
237.744 20.9031
237.827 19.6214
237.910 18.4554
237.966 17.7195
238.022 17.0274
238.079 16.3756
238.135 15.7612
238.192 15.1812
238.248 14.6331
238.361 13.6246
238.473 12.7176
238.586 11.9002
238.699 11.1597
238.812 10.4877
238.894 10.0331
238.977 9.60786
239.060 9.20962
239.142 8.83611
239.225 8.48532
239.308 8.15545
239.391 7.84487
239.473 7.55209
239.556 7.27577
239.639 7.01470
239.804 6.53398
239.969 6.10219
240.135 5.71287
240.300 5.36061
240.466 5.04081
240.631 4.74959
240.796 4.48364
240.962 4.24011
241.127 4.01660
241.293 3.81099
241.458 3.62141
241.623 3.44611
241.789 3.28360
241.954 3.13260
242.120 2.99208
242.285 2.86111
242.450 2.73887
242.616 2.62459
242.781 2.51760
242.947 2.41727
243.112 2.32308
243.277 2.23450
243.443 2.15111
243.608 2.07250
243.774 1.99831
244.104 1.86189
244.435 1.73957
244.766 1.62943
245.097 1.52989
245.428 1.43962
245.758 1.35748
246.089 1.28250
246.420 1.21387
246.751 1.15087
247.022 1.10308
247.292 1.05841
247.563 1.01660
247.833 0.977431
248.104 0.940548
248.375 0.905763
248.645 0.872938
248.916 0.841972
249.457 0.785038
249.999 0.733999
250.540 0.688055
251.081 0.646536
251.412 0.623090
251.743 0.600982
252.405 0.560363
253.066 0.523973
253.728 0.491234
254.389 0.461665
255.051 0.434864
255.713 0.410490
256.374 0.388253
256.885 0.372375
257.397 0.357531
257.908 0.343627
258.419 0.330597
258.930 0.318440
259.442 0.306967
259.953 0.296093
260.464 0.285858
261.486 0.267048
262.509 0.250218
263.531 0.235096
264.554 0.221462
265.215 0.213352
265.877 0.205731
266.539 0.198560
267.200 0.191827
268.523 0.179492
269.847 0.168516
271.170 0.158691
272.493 0.149886
273.816 0.141966
275.139 0.134818
276.042 0.130346
276.944 0.126169
277.846 0.122264
278.748 0.118611
280.552 0.111989
281.455 0.108991
282.357 0.106226
284.161 0.101112
285.965 0.0966273
287.770 0.0927032
289.574 0.0892830
291.499 0.0861356
293.423 0.0834597
295.348 0.0812190
297.273 0.0793862
299.197 0.0779410
301.122 0.0768703
303.047 0.0761677
304.971 0.0758333
307.136 0.0759104
309.302 0.0764894
310.384 0.0769660
311.467 0.0776007
312.550 0.0783448
313.632 0.0792911
314.715 0.0803470
315.797 0.0816285
316.880 0.0830573
317.963 0.0847061
319.045 0.0865269
320.128 0.0886248
321.210 0.0909839
322.293 0.0936305
323.316 0.0964216
324.338 0.0995263
325.361 0.102979
326.383 0.106820
327.405 0.111095
328.428 0.115832
328.939 0.118413
329.450 0.121144
329.962 0.124032
330.473 0.127088
330.834 0.129353
331.195 0.131712
331.555 0.134169
331.916 0.136730
332.277 0.139400
332.638 0.142186
332.999 0.145092
333.360 0.148125
333.781 0.151836
334.202 0.155741
334.623 0.159850
335.044 0.164177
335.465 0.168747
335.886 0.173574
336.307 0.178676
336.728 0.184071
337.059 0.188531
337.389 0.193197
337.720 0.198082
338.051 0.203199
338.382 0.208563
338.713 0.214190
339.043 0.220096
339.374 0.226300
339.705 0.232822
340.036 0.239684
340.367 0.246909
340.697 0.254522
341.028 0.262552
341.359 0.271029
341.690 0.279986
342.021 0.289457
342.351 0.299488
342.682 0.310120
343.013 0.321401
343.344 0.333385
343.675 0.346132
344.005 0.359706
344.336 0.374180
344.667 0.389636
344.998 0.406163
345.329 0.423862
345.659 0.442848
345.825 0.452861
345.990 0.463245
346.156 0.474018
346.321 0.485199
346.486 0.496809
346.652 0.508870
346.817 0.521407
346.983 0.534443
347.148 0.548007
347.313 0.562117
347.479 0.576832
347.644 0.592157
347.810 0.608137
347.975 0.624809
348.140 0.642214
348.306 0.660396
348.471 0.679401
348.637 0.699280
348.802 0.720088
348.967 0.741882
349.133 0.764727
349.298 0.788690
349.464 0.813847
349.629 0.840277
349.794 0.868068
349.960 0.897316
350.215 0.945641
350.471 0.998101
350.727 1.05520
350.854 1.08565
350.982 1.11748
351.110 1.15075
351.238 1.18557
351.366 1.22203
351.493 1.26025
351.621 1.30034
351.749 1.34243
351.877 1.38667
352.005 1.43320
352.170 1.49707
352.335 1.56542
352.501 1.63866
352.666 1.71728
352.832 1.80181
352.997 1.89286
353.162 1.99113
353.328 2.09738
353.493 2.21251
353.659 2.33755
353.824 2.47365
353.989 2.62217
354.155 2.78466
354.320 2.96294
354.403 3.05864
354.486 3.15911
354.568 3.26467
354.651 3.37566
354.734 3.49246
354.816 3.61550
354.899 3.74521
354.982 3.88209
355.065 4.02669
355.147 4.17957
355.230 4.34140
355.313 4.51288
355.395 4.69478
355.478 4.88797
355.561 5.09339
355.643 5.31208
355.726 5.54523
355.809 5.79411
355.892 6.06019
355.974 6.34474
356.064 6.67946
356.155 7.04106
356.245 7.43297
356.335 7.85865
356.425 8.32264
356.516 8.82849
356.606 9.38196
356.696 9.98917
356.779 10.5992
356.861 11.2667
356.944 11.9990
357.027 12.8047
357.109 13.6938
357.151 14.1738
357.192 14.6779
357.234 15.2103
357.275 15.7706
357.316 16.3633
357.358 16.9879
357.399 17.6500
357.440 18.3490
357.482 19.0911
357.523 19.8761
357.564 20.7110
357.606 21.5956
357.647 22.5383
357.688 23.5389
357.730 24.6071
357.771 25.7428
357.812 26.9571
357.854 28.2503
357.895 29.6350
357.936 31.1115
357.978 32.6902
358.019 34.3791
358.068 36.5323
358.117 38.8653
358.166 41.3929
358.215 44.1240
358.263 47.0846
358.312 50.2833
358.361 53.7331
358.410 57.4374
358.451 60.7912
358.493 64.3336
358.534 68.0827
358.575 72.0188
358.617 76.1560
358.658 80.4660
358.700 84.9571
358.741 89.5908
358.801 96.5503
358.861 103.703
358.981 118.127
359.041 125.138
359.101 131.792
359.161 137.947
359.221 143.414
359.256 146.231
359.290 148.728
359.325 150.892
359.360 152.688
359.395 154.105
359.430 155.120
359.465 155.727
359.500 155.918
359.533 155.720
359.565 155.162
359.598 154.248
359.630 152.994
359.662 151.402
359.695 149.498
359.760 144.805
359.825 139.084
359.890 132.533
359.954 125.360
360.019 117.776
360.214 94.4223
360.263 88.8023
360.312 83.3711
360.361 78.1620
360.410 73.2095
360.447 69.6024
360.484 66.1527
360.521 62.8626
360.558 59.7325
360.596 56.7610
360.633 53.9455
360.670 51.2821
360.707 48.7727
360.744 46.3984
360.781 44.1602
360.819 42.0519
360.856 40.0671
360.893 38.1993
360.930 36.4419
360.967 34.7886
361.005 33.2371
361.042 31.7732
361.079 30.3953
361.116 29.0978
361.153 27.8757
361.191 26.7239
361.228 25.6378
361.265 24.6130
361.302 23.6455
361.339 22.7313
361.377 21.8671
361.414 21.0495
361.451 20.2754
361.525 18.8465
361.600 17.5617
361.674 16.4000
361.748 15.3481
361.823 14.3929
361.897 13.5244
361.972 12.7304
362.046 12.0039
362.120 11.3375
362.195 10.7256
362.262 10.2101
362.330 9.73135
362.398 9.28543
362.465 8.86940
362.533 8.48008
362.600 8.11630
362.668 7.77538
362.736 7.45546
362.803 7.15441
362.871 6.87161
362.939 6.60523
363.006 6.35404
363.074 6.11690
363.141 5.89279
363.277 5.48004
363.351 5.27118
363.425 5.07405
363.500 4.88781
363.574 4.71189
363.723 4.38707
363.872 4.09502
364.020 3.83113
364.169 3.59222
364.318 3.37496
364.467 3.17707
364.561 3.06005
364.656 2.94942
364.845 2.74569
365.035 2.56251
365.224 2.39737
365.413 2.24781
365.603 2.11203
365.792 1.98827
365.981 1.87516
366.130 1.79296
366.279 1.71616
366.428 1.64422
366.576 1.57682
366.725 1.51352
366.874 1.45407
367.023 1.39808
367.171 1.34537
367.320 1.29563
367.469 1.24868
367.766 1.16230
368.064 1.08482
368.361 1.01507
368.659 0.952045
368.956 0.894947
369.254 0.843051
369.551 0.795751
369.849 0.752530
370.146 0.712945
370.444 0.676620
370.741 0.643243
371.025 0.613856
371.309 0.586612
371.593 0.561285
371.877 0.537721
372.161 0.515784
372.445 0.495347
372.729 0.476288
373.013 0.458503
373.297 0.441884
373.581 0.426347
373.865 0.411817
374.149 0.398222
374.433 0.385501
374.717 0.373597
375.285 0.352051
375.583 0.341872
375.880 0.332408
376.178 0.323622
376.475 0.315483
377.070 0.301059
377.665 0.289000
377.963 0.283835
378.260 0.279249
378.558 0.275248
378.855 0.271844
379.153 0.269058
379.450 0.266920
379.748 0.265470
380.045 0.264758
380.397 0.264953
380.749 0.266387
381.100 0.269253
381.452 0.273835
381.628 0.276874
381.803 0.280473
381.979 0.284690
382.155 0.289594
382.331 0.295264
382.507 0.301795
382.682 0.309296
382.858 0.317897
383.034 0.327760
383.210 0.339064
383.386 0.352047
383.561 0.366995
383.737 0.384258
383.913 0.404262
384.001 0.415453
384.089 0.427540
384.177 0.440610
384.265 0.454765
384.400 0.478938
384.535 0.506425
384.603 0.521601
384.670 0.537847
384.738 0.555262
384.806 0.573959
384.873 0.594092
384.941 0.615745
385.008 0.639109
385.076 0.664365
385.144 0.691724
385.211 0.721427
385.279 0.753750
385.346 0.789017
385.421 0.831680
385.495 0.878952
385.570 0.931540
385.644 0.990301
385.718 1.05629
385.756 1.09240
385.793 1.13083
385.830 1.17180
385.867 1.21557
385.904 1.26242
385.942 1.31255
385.977 1.36406
386.013 1.41942
386.048 1.47911
386.084 1.54367
386.119 1.61378
386.155 1.69022
386.190 1.77397
386.226 1.86622
386.261 1.96844
386.297 2.08243
386.332 2.21044
386.350 2.28076
386.368 2.35526
386.385 2.43525
386.403 2.52032
386.421 2.61202
386.439 2.70992
386.456 2.81584
386.474 2.92933
386.492 3.05256
386.510 3.18506
386.528 3.33614
386.547 3.50068
386.565 3.68012
386.584 3.87609
386.603 4.09038
386.621 4.32493
386.640 4.58189
386.658 4.86360
386.677 5.17262
386.696 5.51172
386.714 5.88392
386.733 6.29245
386.751 6.74083
386.770 7.23279
386.789 7.77235
386.807 8.36046
386.816 8.67688
386.826 9.00797
386.835 9.35435
386.844 9.71663
386.854 10.0955
386.863 10.4915
386.872 10.9053
386.881 11.3377
386.891 11.7894
386.900 12.2609
386.909 12.7531
386.919 13.2666
386.928 13.8023
386.937 14.3607
386.947 14.9428
386.956 15.5492
386.965 16.1807
386.974 16.8381
386.984 17.5220
386.993 18.2334
387.002 18.9730
387.012 19.7414
387.021 20.5396
387.030 21.3681
387.040 22.2278
387.049 23.1194
387.067 25.0010
387.086 27.0185
387.105 29.1650
387.123 31.4683
387.142 33.9215
387.160 36.5282
387.179 39.2913
387.198 42.2129
387.216 45.2942
387.235 48.5356
387.253 51.9362
387.267 54.5223
387.280 57.1714
387.307 62.7084
387.326 66.7007
387.345 70.8303
387.363 75.0885
387.382 79.4414
387.400 83.9247
387.419 88.5020
387.456 97.8541
387.493 107.442
387.531 117.036
387.568 126.493
387.605 135.607
387.634 142.343
387.662 148.666
387.700 156.143
387.737 162.648
387.774 168.022
387.811 172.121
387.831 173.770
387.851 175.010
387.876 175.959
387.900 176.269
387.908 176.229
387.935 175.606
387.961 174.235
387.998 171.122
388.035 166.775
388.066 162.080
388.097 156.594
388.134 149.368
388.170 141.368
388.206 132.768
388.242 123.769
388.279 114.493
388.315 105.157
388.351 95.8624
388.387 86.7972
388.424 78.0295
388.460 69.6825
388.478 65.6808
388.496 61.8329
388.514 58.1228
388.533 54.5554
388.561 49.3083
388.589 44.4394
388.603 42.1406
388.617 39.9321
388.631 37.8134
388.645 35.7837
388.659 33.8419
388.673 31.9869
388.687 30.2170
388.701 28.5305
388.715 26.9256
388.729 25.4003
388.743 23.9523
388.757 22.5794
388.775 20.9029
388.793 19.3520
388.811 17.9042
388.829 16.5697
388.847 15.3280
388.866 14.1872
388.884 13.1347
388.902 12.1651
388.920 11.2682
388.938 10.4486
388.956 9.69639
388.974 9.00659
388.992 8.37130
389.011 7.79308
389.029 7.26413
389.047 6.78051
389.058 6.51200
389.068 6.25985
389.079 6.02081
389.090 5.79421
389.100 5.57941
389.111 5.37579
389.132 4.99975
389.154 4.66017
389.175 4.35617
389.197 4.08246
389.218 3.83572
389.240 3.61201
389.261 3.41074
389.282 3.22843
389.304 3.06294
389.325 2.91174
389.347 2.77452
389.368 2.64908
389.390 2.53410
389.408 2.44368
389.426 2.35979
389.444 2.28095
389.462 2.20752
389.498 2.07343
389.535 1.95476
389.571 1.84837
389.607 1.75287
389.643 1.66613
389.680 1.58733
389.716 1.51499
389.752 1.44864
389.788 1.38721
389.825 1.33045
389.861 1.27755
389.897 1.22838
389.933 1.18231
389.970 1.13928
390.006 1.09880
390.042 1.06075
390.115 0.991230
390.187 0.929225
390.260 0.873629
390.332 0.823548
390.405 0.778244
390.477 0.737104
390.550 0.699615
390.619 0.666792
390.688 0.636623
390.757 0.608780
390.827 0.583024
390.896 0.559108
390.965 0.536920
391.034 0.516262
391.104 0.496993
391.173 0.478961
391.242 0.462107
391.311 0.446306
391.380 0.431470
391.519 0.404383
391.657 0.380305
391.743 0.366707
391.829 0.354003
391.914 0.342115
392.000 0.330972
392.171 0.310677
392.343 0.292689
392.514 0.276662
392.686 0.262307
392.857 0.249387
393.028 0.237712
393.173 0.228670
393.318 0.220322
393.464 0.212587
393.609 0.205413
393.754 0.198735
393.899 0.192516
394.189 0.181273
394.479 0.171389
394.769 0.162646
395.059 0.154858
395.349 0.147887
395.599 0.142432
395.850 0.137437
396.100 0.132844
396.351 0.128601
396.601 0.124667
396.852 0.121010
397.353 0.114424
397.854 0.108662
398.355 0.103576
398.856 0.0990525
399.357 0.0950008
399.805 0.0917163
400.253 0.0887101
400.702 0.0859479
401.150 0.0834058
401.598 0.0810641
402.047 0.0788848
402.943 0.0749443
403.840 0.0715016
404.736 0.0684775
405.633 0.0658130
406.529 0.0634687
407.584 0.0610940
408.639 0.0591456
409.166 0.0583538
409.693 0.0577051
410.221 0.0572384
410.748 0.0570489
411.091 0.0571326
411.434 0.0574464
411.777 0.0580859
412.119 0.0592235
412.291 0.0600729
412.462 0.0611893
412.634 0.0626652
412.805 0.0646408
412.976 0.0673491
413.148 0.0712425
413.233 0.0739275
413.319 0.0774353
413.405 0.0822612
413.491 0.0892972
413.540 0.0949476
413.589 0.102287
413.639 0.111969
413.688 0.124783
413.738 0.141868
413.787 0.164549
413.812 0.178592
413.837 0.194675
413.861 0.213133
413.886 0.234272
413.911 0.258532
413.936 0.286079
413.960 0.317388
413.985 0.352870
414.010 0.393126
414.035 0.438282
414.059 0.488949
414.084 0.545597
414.109 0.608964
414.133 0.679006
414.158 0.756413
414.183 0.841612
414.208 0.934993
414.232 1.03690
414.257 1.14763
414.282 1.26739
414.308 1.40554
414.334 1.55422
414.361 1.71335
414.387 1.88201
414.420 2.10733
414.453 2.34601
414.486 2.59787
414.519 2.85928
414.651 3.95251
414.685 4.23364
414.720 4.50222
414.755 4.75417
414.789 4.98471
414.826 5.19856
414.862 5.37853
414.883 5.46794
414.905 5.54308
414.938 5.63023
414.956 5.66311
414.975 5.68610
415.000 5.69616
415.002 5.69605
415.009 5.69470
415.016 5.69181
415.029 5.68151
415.048 5.65584
415.067 5.61970
415.100 5.52546
415.110 5.49007
415.127 5.42475
415.147 5.33481
415.184 5.14178
415.221 4.91622
415.258 4.66215
415.295 4.38578
415.331 4.09297
415.368 3.78963
415.432 3.25760
415.496 2.73741
415.528 2.48830
415.559 2.25049
415.591 2.02419
415.623 1.81214
415.645 1.67508
415.667 1.54501
415.689 1.42205
415.710 1.30625
415.732 1.19760
415.754 1.09603
415.776 1.00141
415.798 0.913569
415.819 0.832304
415.841 0.757368
415.863 0.688492
415.885 0.625388
415.907 0.567748
415.928 0.515259
415.950 0.467600
415.972 0.424636
415.994 0.385654
416.015 0.350548
416.037 0.319012
416.059 0.290752
416.081 0.265484
416.103 0.242942
416.124 0.222870
416.146 0.205109
416.190 0.175242
416.233 0.151853
416.277 0.133604
416.320 0.119416
416.354 0.110633
416.388 0.103388
416.455 0.0923470
416.522 0.0845875
416.589 0.0789801
416.656 0.0747697
416.723 0.0714982
416.857 0.0666687
416.991 0.0631898
417.125 0.0605099
417.259 0.0583624
417.393 0.0565980
417.662 0.0538670
417.930 0.0518515
418.198 0.0502982
418.466 0.0490545
418.788 0.0478430
419.110 0.0468506
419.754 0.0453048
420.397 0.0441357
421.041 0.0431795
421.685 0.0423657
422.329 0.0416575
423.616 0.0404644
424.903 0.0394742
426.191 0.0386110
427.478 0.0378500
428.766 0.0371784
430.912 0.0362255
433.057 0.0354418
435.203 0.0348007
437.349 0.0342900
439.495 0.0339018
441.640 0.0336264
443.786 0.0334579
445.932 0.0333977
447.970 0.0334446
450.009 0.0335970
452.047 0.0338624
454.086 0.0342564
456.124 0.0348091
458.163 0.0355777
459.182 0.0360723
460.201 0.0366495
461.220 0.0373804
462.239 0.0383157
462.830 0.0389926
463.420 0.0398090
464.010 0.0408055
464.600 0.0420858
465.190 0.0438050
465.485 0.0448993
465.780 0.0462080
466.075 0.0478016
466.370 0.0497868
466.665 0.0523262
466.960 0.0556668
467.148 0.0583850
467.336 0.0617429
467.523 0.0659828
467.711 0.0714782
467.805 0.0748855
467.899 0.0788904
467.993 0.0836864
468.087 0.0895776
468.181 0.0971107
468.274 0.107239
468.321 0.113786
468.368 0.121716
468.415 0.131486
468.462 0.143690
468.506 0.157900
468.549 0.175697
468.593 0.198109
468.637 0.226422
468.680 0.262221
468.702 0.283517
468.724 0.307437
468.746 0.334284
468.767 0.364384
468.789 0.398090
468.811 0.435602
468.833 0.477670
468.854 0.524566
468.876 0.576749
468.898 0.634704
468.920 0.698939
468.942 0.769982
468.963 0.848380
468.985 0.934692
469.007 1.02949
469.029 1.13335
469.051 1.24684
469.072 1.37053
469.094 1.50497
469.116 1.65070
469.138 1.80821
469.160 1.97715
469.180 2.14567
469.200 2.32442
469.220 2.51442
469.240 2.71585
469.260 2.92991
469.280 3.15451
469.300 3.39064
469.321 3.63818
469.341 3.89823
469.361 4.16792
469.381 4.44809
469.401 4.73824
469.441 5.34592
469.481 5.98479
469.525 6.70376
469.569 7.43790
469.656 8.89334
469.710 9.73510
469.736 10.1271
469.763 10.4951
469.800 10.9555
469.837 11.3527
469.877 11.7063
469.914 11.9494
469.941 12.0740
469.959 12.1333
469.987 12.1812
470.000 12.1868
470.027 12.1624
470.049 12.1082
470.069 12.0314
470.095 11.8970
470.115 11.7629
470.135 11.6059
470.159 11.3909
470.182 11.1474
470.223 10.6732
470.263 10.1322
470.294 9.67594
470.325 9.19356
470.387 8.17554
470.490 6.45327
470.541 5.62247
470.566 5.22305
470.592 4.83685
470.616 4.49106
470.640 4.15912
470.663 3.84188
470.687 3.54121
470.711 3.25504
470.735 2.98494
470.759 2.73102
470.782 2.49421
470.806 2.27232
470.830 2.06608
470.854 1.87509
470.877 1.69955
470.901 1.53742
470.925 1.38942
470.949 1.25364
470.972 1.13049
470.998 1.00972
471.024 0.901717
471.049 0.805071
471.075 0.718864
471.100 0.642208
471.126 0.574247
471.152 0.514162
471.177 0.461180
471.203 0.414574
471.228 0.373665
471.254 0.337829
471.280 0.306488
471.305 0.279118
471.331 0.255241
471.356 0.234428
471.382 0.216292
471.408 0.200432
471.433 0.186663
471.485 0.164154
471.536 0.146911
471.587 0.133571
471.638 0.123114
471.689 0.114785
471.741 0.108030
471.792 0.102449
471.854 0.0968382
471.916 0.0921771
472.041 0.0848071
472.165 0.0791745
472.289 0.0747017
472.414 0.0710556
472.538 0.0680387
472.662 0.0655057
472.787 0.0633605
473.035 0.0599461
473.284 0.0573912
473.533 0.0554449
473.782 0.0539426
474.133 0.0523606
474.484 0.0512246
474.835 0.0504078
475.186 0.0498309
475.537 0.0494364
475.888 0.0491837
476.591 0.0489931
477.176 0.0490722
477.761 0.0493153
478.932 0.0501311
480.102 0.0512954
481.273 0.0527456
482.443 0.0544543
483.614 0.0564158
484.784 0.0586393
485.954 0.0611448
487.125 0.0639622
488.295 0.0671295
489.466 0.0706951
490.636 0.0747196
491.631 0.0785573
492.626 0.0828367
493.621 0.0876251
494.616 0.0930038
495.611 0.0990695
496.108 0.102383
496.606 0.105906
497.103 0.109683
497.601 0.113727
498.098 0.118057
498.596 0.122700
499.298 0.129850
