Tb-159(n,g) ENDFB-8.0
Energy(eV) XS(b)
281.256 120.092
281.274 120.844
281.293 121.201
281.300 121.234
281.310 121.184
281.331 120.730
281.352 119.817
281.372 118.462
281.392 116.680
281.418 113.848
281.444 110.437
281.470 106.500
281.495 102.127
281.528 96.0069
281.561 89.4435
281.586 84.0835
281.612 78.6334
281.663 67.7618
281.694 61.5265
281.724 55.5528
281.755 49.9175
281.770 47.2462
281.785 44.6972
281.811 40.6123
281.823 38.6870
281.836 36.8614
281.849 35.1082
281.862 33.4551
281.875 31.8885
281.888 30.4084
281.900 29.0037
281.913 27.6956
281.926 26.4626
281.939 25.3226
281.952 24.2562
281.965 23.2784
281.977 22.3787
281.990 21.5551
282.004 20.7333
282.018 20.0032
282.032 19.3554
282.046 18.7869
282.060 18.2943
282.074 17.8743
282.088 17.5234
282.102 17.2382
282.115 17.0307
282.128 16.8743
282.141 16.7641
282.154 16.6989
282.167 16.6752
282.179 16.6906
282.192 16.7428
282.205 16.8283
282.231 17.0913
282.257 17.4592
282.282 17.9119
282.308 18.4300
282.334 18.9946
282.359 19.5877
282.385 20.1918
282.411 20.7907
282.441 21.4717
282.471 22.0996
282.497 22.5780
282.523 22.9962
282.532 23.1312
282.563 23.5131
282.597 23.8045
282.600 23.8238
282.609 23.8726
282.617 23.9129
282.634 23.9680
282.643 23.9839
282.674 23.9677
282.710 23.8241
282.741 23.6133
282.771 23.3380
282.777 23.2819
282.792 23.1295
282.806 22.9712
282.835 22.6424
282.864 22.3160
282.893 22.0134
282.916 21.8123
282.946 21.5973
282.977 21.4784
282.992 21.4628
283.007 21.4807
283.023 21.5358
283.038 21.6306
283.053 21.7697
283.068 21.9547
283.084 22.1916
283.099 22.4808
283.114 22.8297
283.129 23.2377
283.145 23.7140
283.160 24.2565
283.175 24.8766
283.190 25.5708
283.206 26.3528
283.221 27.2175
283.236 28.1814
283.251 29.2373
283.267 30.4049
283.282 31.6751
283.297 33.0708
283.312 34.5804
283.328 36.2306
283.343 38.0069
283.358 39.9402
283.373 42.0126
283.388 44.2439
283.404 46.6419
283.416 48.7444
283.429 50.9692
283.441 53.3208
283.454 55.8034
283.466 58.4212
283.479 61.1784
283.491 64.0789
283.504 67.1015
283.516 70.2985
283.529 73.6494
283.541 77.1572
283.553 80.7946
283.566 84.6226
283.578 88.6142
283.591 92.7707
283.603 97.0578
283.619 102.573
283.634 108.297
283.649 114.304
283.664 120.510
283.680 126.993
283.695 133.659
283.725 147.628
283.756 162.459
283.786 177.880
283.817 193.772
283.847 209.937
283.908 242.154
283.939 257.685
283.969 272.457
284.000 286.186
284.030 298.593
284.066 311.114
284.084 316.435
284.102 321.048
284.126 326.246
284.151 329.994
284.176 332.268
284.200 333.013
284.208 332.921
284.235 331.440
284.262 328.191
284.288 323.232
284.315 316.653
284.337 310.068
284.359 302.533
284.381 294.135
284.403 284.970
284.425 275.185
284.447 264.845
284.490 242.927
284.534 220.061
284.578 197.098
284.620 175.648
284.661 155.226
284.682 145.531
284.703 136.235
284.724 127.370
284.745 118.961
284.767 110.658
284.789 102.890
284.811 95.6613
284.833 88.9729
284.855 82.8182
284.876 77.1859
284.898 72.0600
284.920 67.4412
284.942 63.2641
284.964 59.5258
284.986 56.1989
285.008 53.2671
285.030 50.6737
285.051 48.4027
285.073 46.4233
285.095 44.7125
285.119 43.0992
285.143 41.7233
285.169 40.4578
285.195 39.3837
285.221 38.4594
285.247 37.6463
285.272 36.9095
285.298 36.2201
285.320 35.6494
285.342 35.0793
285.378 34.0963
285.400 33.4642
285.438 32.2866
285.482 30.7209
285.533 28.7290
285.565 27.3469
285.597 25.8929
285.652 23.2834
285.707 20.6275
285.762 18.0233
285.790 16.7753
285.817 15.5753
285.845 14.4275
285.872 13.3467
285.900 12.3333
285.927 11.3903
285.953 10.5860
285.978 9.84514
286.003 9.16353
286.028 8.53941
286.054 7.96827
286.079 7.45175
286.104 6.98426
286.129 6.56234
286.154 6.18095
286.180 5.83949
286.205 5.53276
286.230 5.25732
286.255 5.00987
286.280 4.78730
286.306 4.58677
286.331 4.40566
286.354 4.25530
286.377 4.11809
286.400 3.99139
286.423 3.87501
286.446 3.76680
286.469 3.66669
286.514 3.48591
286.560 3.32612
286.606 3.18367
286.652 3.05471
286.698 2.93738
286.744 2.82937
286.790 2.72959
286.835 2.63698
286.881 2.55090
286.927 2.47034
286.973 2.39510
287.065 2.25821
287.115 2.18984
287.166 2.12608
287.266 2.01062
287.367 1.90969
287.468 1.82165
287.569 1.74524
287.670 1.67953
287.771 1.62385
287.872 1.57785
287.982 1.53846
288.092 1.51060
288.147 1.50119
288.202 1.49498
288.257 1.49213
288.312 1.49288
288.390 1.50073
288.468 1.51757
288.546 1.54503
288.585 1.56343
288.624 1.58537
288.663 1.61142
288.702 1.64214
288.741 1.67826
288.780 1.72064
288.819 1.77074
288.858 1.83011
288.897 1.90094
288.916 1.94154
288.936 1.98593
288.961 2.05068
288.986 2.12415
289.011 2.20817
289.037 2.30469
289.062 2.41648
289.087 2.54544
289.100 2.61751
289.112 2.69524
289.125 2.77915
289.138 2.86977
289.150 2.96850
289.163 3.07443
289.175 3.18899
289.188 3.31292
289.201 3.44702
289.213 3.59213
289.226 3.74916
289.238 3.91909
289.251 4.10295
289.264 4.30183
289.276 4.51691
289.289 4.74940
289.301 5.00061
289.314 5.27190
289.327 5.56470
289.339 5.88049
289.352 6.22365
289.365 6.59040
289.377 6.98500
289.390 7.40918
289.402 7.86472
289.415 8.35342
289.428 8.87714
289.440 9.43773
289.453 10.0420
289.465 10.6823
289.478 11.3652
289.491 12.0926
289.503 12.8661
289.516 13.6877
289.528 14.5591
289.541 15.4818
289.553 16.4178
289.565 17.3955
289.577 18.4324
289.589 19.5124
289.601 20.6542
289.613 21.8399
289.625 23.0896
289.637 24.3830
289.650 25.7420
289.662 27.1438
289.686 30.1205
289.710 33.3075
289.734 36.6803
289.759 40.4193
289.784 44.3383
289.809 48.4084
289.835 52.5947
289.860 56.8735
289.885 61.1649
289.935 69.6292
289.972 75.4841
289.997 79.2619
290.023 82.7480
290.048 85.9017
290.073 88.6710
290.093 90.5199
290.112 92.0909
290.137 93.6829
290.154 94.4411
290.170 94.9706
290.185 95.2582
290.200 95.3488
290.214 95.2636
290.234 94.8450
290.254 94.0822
290.282 92.4421
290.299 91.1852
290.315 89.7217
290.343 86.7943
290.372 83.3795
290.400 79.5243
290.428 75.3330
290.464 69.6145
290.499 63.6270
290.556 54.0350
290.584 49.3172
290.612 44.7488
290.640 40.3475
290.668 36.1850
290.697 32.2629
290.711 30.4050
290.725 28.6310
290.739 26.9170
290.753 25.2769
290.767 23.7110
290.781 22.2297
290.795 20.8115
290.809 19.4665
290.823 18.1935
290.837 16.9995
290.851 15.8657
290.866 14.7991
290.880 13.7975
290.894 12.8653
290.908 11.9866
290.922 11.1660
290.936 10.4008
290.950 9.69326
290.964 9.03077
290.978 8.41588
290.992 7.84597
291.006 7.32205
291.020 6.83410
291.034 6.38352
291.049 5.96791
291.063 5.58753
291.077 5.23471
291.091 4.91014
291.105 4.61176
291.119 4.33948
291.133 4.08756
291.147 3.85629
291.161 3.64403
291.175 3.45055
291.189 3.27896
291.202 3.12201
291.216 2.97626
291.229 2.84285
291.242 2.71886
291.256 2.60524
291.269 2.50025
291.283 2.40315
291.296 2.31261
291.310 2.22935
291.323 2.15155
291.336 2.07983
291.350 2.01264
291.363 1.95053
291.377 1.89259
291.390 1.83846
291.417 1.73998
291.444 1.65322
291.471 1.57627
291.498 1.50781
291.525 1.44606
291.551 1.39022
291.578 1.33945
291.605 1.29319
291.644 1.23332
291.682 1.17980
291.720 1.13160
291.759 1.08790
291.797 1.04806
291.836 1.01157
291.874 0.978003
291.912 0.947098
291.951 0.918401
291.989 0.891751
292.066 0.843786
292.143 0.801839
292.219 0.764917
292.281 0.738353
292.342 0.714165
292.404 0.692030
292.465 0.671711
292.527 0.652979
292.588 0.635724
292.711 0.604977
292.834 0.578456
292.956 0.555467
293.079 0.535400
293.202 0.517835
293.315 0.503593
293.427 0.490932
293.540 0.479657
293.653 0.469622
293.765 0.460706
293.878 0.452807
294.103 0.439733
294.328 0.429866
294.554 0.422849
294.779 0.418440
295.004 0.416497
295.229 0.416970
295.454 0.419882
295.680 0.425337
295.905 0.433520
296.130 0.444714
296.243 0.451559
296.355 0.459316
296.468 0.468057
296.580 0.477866
296.693 0.488840
296.806 0.501090
296.949 0.518746
297.092 0.538992
297.236 0.562238
297.379 0.588980
297.522 0.619863
297.594 0.637084
297.666 0.655613
297.737 0.675628
297.809 0.697218
297.881 0.720605
297.952 0.745910
298.060 0.788032
298.167 0.835880
298.221 0.862297
298.275 0.890509
298.329 0.920796
298.382 0.953242
298.436 0.988189
298.490 1.02576
298.544 1.06638
298.597 1.11023
298.651 1.15785
298.705 1.20949
298.759 1.26586
298.812 1.32734
298.869 1.39813
298.925 1.47636
298.981 1.56316
299.037 1.65992
299.094 1.76837
299.122 1.82774
299.150 1.89066
299.178 1.95797
299.206 2.02960
299.235 2.10655
299.263 2.18884
299.291 2.27774
299.319 2.37375
299.347 2.47781
299.375 2.59062
299.404 2.71435
299.432 2.84973
299.460 2.99970
299.488 3.16560
299.516 3.35154
299.544 3.55976
299.558 3.67419
299.572 3.79609
299.587 3.92615
299.601 4.06411
299.615 4.21280
299.629 4.37217
299.643 4.54325
299.657 4.72579
299.671 4.92362
299.685 5.13681
299.699 5.36682
299.713 5.61341
299.727 5.88180
299.741 6.17220
299.755 6.48661
299.769 6.82473
299.784 7.19374
299.798 7.59388
299.812 8.02787
299.826 8.49517
299.840 9.00557
299.854 9.55921
299.868 10.1596
299.882 10.8057
299.896 11.5107
299.910 12.2743
299.924 13.1008
299.938 13.9882
299.952 14.9539
299.967 15.9967
299.981 17.1216
299.995 18.3249
300.009 19.6290
300.023 21.0309
300.037 22.5362
300.051 24.1383
300.065 25.8655
300.079 27.7121
300.093 29.6832
300.107 31.7686
300.121 34.0027
300.135 36.3756
300.150 38.8916
300.164 41.5349
300.174 43.5738
300.184 45.6730
300.202 49.5741
300.220 53.7056
300.238 58.0899
300.256 62.7266
300.274 67.6127
300.292 72.7430
300.309 78.1091
300.327 83.7003
300.341 88.2538
300.356 92.9302
300.384 102.613
300.412 112.658
300.440 122.922
300.478 137.130
300.517 151.214
300.545 161.210
300.573 170.760
300.601 179.725
300.629 187.906
300.655 194.519
300.681 200.225
300.709 205.397
300.737 209.248
300.761 211.452
300.784 212.636
300.800 212.855
300.808 212.791
300.834 211.793
300.859 209.603
300.884 206.456
300.908 202.339
300.933 197.237
300.957 191.303
300.982 184.607
301.006 177.248
301.026 170.791
301.046 164.021
301.087 149.783
301.136 131.725
301.185 113.699
301.212 104.130
301.238 94.8747
301.265 86.0135
301.292 77.6402
301.317 70.3685
301.341 63.5490
301.366 57.1979
301.378 54.2007
301.390 51.3455
301.403 48.5853
301.415 45.9430
301.427 43.4176
301.439 41.0266
301.452 38.7288
301.464 36.5421
301.476 34.4641
301.488 32.5075
301.501 30.6375
301.513 28.8674
301.525 27.1938
301.538 25.6260
301.550 24.1348
301.562 22.7299
301.574 21.4077
301.587 20.1745
301.599 19.0065
301.611 17.9106
301.624 16.8832
301.636 15.9285
301.648 15.0274
301.660 14.1913
301.673 13.4034
301.685 12.6732
301.695 12.1054
301.705 11.5742
301.715 11.0673
301.725 10.5934
301.735 10.1415
301.745 9.71921
301.755 9.31666
301.765 8.94055
301.775 8.58213
301.785 8.24731
301.795 7.92825
301.805 7.63020
301.815 7.34615
301.825 7.08075
301.835 6.83019
301.845 6.59359
301.866 6.15696
301.886 5.76720
301.906 5.41878
301.926 5.10674
301.946 4.82671
301.966 4.57481
301.986 4.34763
302.006 4.14317
302.031 3.91743
302.055 3.71622
302.080 3.53607
302.104 3.37466
302.129 3.22819
302.154 3.09578
302.178 2.97460
302.203 2.86418
302.227 2.76236
302.252 2.66892
302.276 2.58222
302.301 2.50221
302.325 2.42757
302.350 2.35837
302.399 2.23327
302.441 2.13788
302.484 2.05256
302.526 1.97605
302.569 1.90731
302.611 1.84552
302.653 1.78995
302.696 1.74002
302.738 1.69521
302.781 1.65510
302.823 1.61934
302.865 1.58760
302.908 1.55964
302.950 1.53522
302.993 1.51417
303.035 1.49632
303.077 1.48157
303.131 1.46719
303.185 1.45746
303.238 1.45230
303.292 1.45170
303.334 1.45449
303.377 1.46021
303.419 1.46894
303.461 1.48078
303.504 1.49586
303.546 1.51437
303.589 1.53651
303.631 1.56252
303.673 1.59272
303.716 1.62747
303.758 1.66721
303.801 1.71249
303.843 1.76395
303.885 1.82240
303.928 1.88883
303.970 1.96449
304.019 2.06579
304.044 2.12300
304.068 2.18493
304.093 2.25269
304.118 2.32644
304.142 2.40764
304.167 2.49660
304.191 2.59525
304.216 2.70418
304.240 2.82595
304.265 2.96154
304.289 3.11439
304.314 3.28599
304.339 3.48099
304.363 3.70160
304.382 3.89360
304.401 4.10642
304.420 4.34269
304.439 4.60389
304.458 4.89603
304.477 5.22140
304.496 5.58400
304.515 5.98595
304.534 6.43627
304.543 6.68043
304.553 6.93817
304.562 7.21019
304.572 7.49726
304.581 7.80013
304.591 8.11616
304.600 8.45289
304.610 8.80789
304.619 9.18203
304.629 9.57622
304.638 9.99138
304.648 10.4284
304.657 10.8884
304.667 11.3670
304.679 12.0301
304.691 12.7371
304.704 13.4902
304.716 14.2849
304.728 15.1366
304.740 16.0412
304.753 17.0010
304.765 18.0098
304.777 19.0862
304.789 20.2245
304.802 21.4267
304.814 22.6843
304.826 24.0196
304.838 25.4129
304.851 26.8886
304.863 28.4240
304.881 30.8088
304.899 33.3534
304.917 36.0597
304.934 38.9122
304.952 41.9425
304.970 45.1146
304.988 48.4607
305.006 51.9381
305.024 55.5788
305.042 59.3333
305.059 63.2327
305.077 67.2209
305.102 72.8864
305.126 78.6658
305.175 90.4505
305.216 100.024
305.256 109.192
305.280 114.495
305.305 119.468
305.329 124.023
305.354 128.115
305.379 131.697
305.403 134.686
305.427 137.002
305.451 138.684
305.475 139.744
305.500 140.089
305.508 140.044
305.535 139.350
305.562 137.828
305.589 135.477
305.616 132.367
305.643 128.488
305.670 123.954
305.698 118.846
305.725 113.279
305.765 104.469
305.804 95.1651
305.859 82.0371
305.914 69.1935
305.941 63.0477
305.968 57.1615
305.995 51.5782
306.023 46.3309
306.036 43.8318
306.050 41.4251
306.064 39.1123
306.077 36.9101
306.091 34.7863
306.105 32.7720
306.118 30.8369
306.132 29.0082
306.146 27.2578
306.159 25.6096
306.173 24.0373
306.187 22.5617
306.200 21.1587
306.214 19.8462
306.228 18.6021
306.241 17.4416
306.255 16.3448
306.269 15.3173
306.282 14.3559
306.296 13.4640
306.310 12.6253
306.323 11.8489
306.337 11.1203
306.351 10.4473
306.364 9.81694
306.378 9.23566
306.392 8.69211
306.405 8.19159
306.419 7.72418
306.432 7.29424
306.446 6.89312
306.460 6.52446
306.472 6.22680
306.483 5.94840
306.495 5.68805
306.507 5.44456
306.519 5.21683
306.531 5.00381
306.542 4.80451
306.554 4.61799
306.566 4.44338
306.578 4.27985
306.590 4.12663
306.601 3.98300
306.613 3.84827
306.625 3.72181
306.648 3.49231
306.672 3.28831
306.696 3.10718
306.719 2.94574
306.743 2.80188
306.766 2.67205
306.790 2.55492
306.814 2.44881
306.837 2.35267
306.864 2.25098
306.892 2.15932
306.919 2.07596
306.946 1.99982
306.974 1.93000
307.001 1.86573
307.028 1.80638
307.056 1.75141
307.083 1.70019
307.110 1.65268
307.165 1.56697
307.219 1.49190
307.274 1.42579
307.326 1.36975
307.378 1.31986
307.431 1.27520
307.483 1.23529
307.535 1.19948
307.587 1.16746
307.639 1.13879
307.691 1.11315
307.743 1.09023
307.795 1.06990
307.848 1.05189
307.900 1.03606
308.004 1.01028
308.108 0.991686
308.168 0.983994
308.227 0.978320
308.347 0.972748
308.456 0.974158
308.565 0.981692
308.674 0.995450
308.784 1.01569
308.893 1.04295
309.002 1.07798
309.057 1.09876
309.111 1.12200
309.166 1.14794
309.220 1.17694
309.300 1.22563
309.340 1.25338
309.379 1.28391
309.419 1.31782
309.459 1.35560
309.499 1.39821
309.538 1.44678
309.578 1.50295
309.618 1.56834
309.638 1.60538
309.657 1.64552
309.677 1.68956
309.697 1.73751
309.717 1.79033
309.737 1.84805
309.757 1.91182
309.777 1.98165
309.796 2.05893
309.816 2.14364
309.836 2.23741
309.856 2.34015
309.878 2.46883
309.901 2.61131
309.923 2.77024
309.945 2.94556
309.968 3.14024
309.990 3.35387
310.012 3.58969
310.035 3.84681
310.057 4.12864
310.079 4.43358
310.102 4.76512
310.124 5.12079
310.147 5.50399
310.169 5.91118
310.191 6.34554
310.214 6.80234
310.236 7.28438
310.258 7.78562
310.303 8.84542
310.348 9.95899
310.392 11.0970
310.444 12.4077
310.471 13.0402
310.497 13.6441
310.524 14.2419
310.551 14.7944
310.578 15.2944
310.606 15.7357
310.631 16.0814
310.660 16.4176
310.694 16.7108
310.700 16.7527
310.717 16.8500
310.734 16.9216
310.765 16.9888
310.795 16.9867
310.822 16.9352
310.849 16.8479
310.919 16.5552
310.946 16.4566
310.974 16.3961
311.001 16.3952
311.029 16.4764
311.056 16.6655
311.070 16.8086
311.083 16.9888
311.097 17.2098
311.111 17.4751
311.124 17.7888
311.138 18.1547
311.152 18.5770
311.166 19.0599
311.179 19.6077
311.193 20.2249
311.207 20.9160
311.220 21.6856
311.234 22.5385
311.248 23.4723
311.265 24.8094
311.283 26.2995
311.300 27.9600
311.317 29.8012
311.335 31.8333
311.352 34.0662
311.370 36.5097
311.387 39.1730
311.399 41.2269
311.412 43.3841
311.424 45.6819
311.437 48.0863
311.449 50.6382
311.462 53.2988
311.474 56.1127
311.487 59.0360
311.499 62.1166
311.511 65.3058
311.524 68.6548
311.536 72.1094
311.549 75.7241
311.561 79.4395
311.586 87.2797
311.600 91.8017
311.614 96.4645
311.641 106.184
311.668 116.371
311.696 126.902
311.722 137.274
311.748 147.763
311.800 168.789
311.828 179.533
311.855 189.850
311.882 199.655
311.910 208.751
311.937 216.981
311.964 224.178
311.992 230.264
312.019 235.098
312.048 238.709
312.076 240.782
312.100 241.302
312.110 241.205
312.140 239.676
312.171 236.342
312.188 233.806
312.205 230.778
312.238 223.365
312.272 214.054
312.306 203.258
312.340 191.266
312.374 178.382
312.424 158.679
312.474 138.645
312.508 125.103
312.542 112.007
312.576 99.5407
312.593 93.5723
312.610 87.8455
312.627 82.3043
312.644 77.0225
312.661 71.9446
312.678 67.1345
312.695 62.5380
312.712 58.2093
312.729 54.0962
312.746 50.2441
312.762 46.9342
312.777 43.8132
312.793 40.8761
312.808 38.1177
312.824 35.5319
312.839 33.1123
312.855 30.8523
312.870 28.7448
312.886 26.7827
312.901 24.9587
312.917 23.2655
312.932 21.6959
312.948 20.2425
312.963 18.8985
312.979 17.6568
312.994 16.5178
313.011 15.3560
313.028 14.3004
313.045 13.3306
313.062 12.4506
313.080 11.6429
313.097 10.9105
313.114 10.2384
313.131 9.62884
313.148 9.06933
313.165 8.56150
313.182 8.09484
313.199 7.67065
313.216 7.28016
313.233 6.92446
313.250 6.59622
313.267 6.29644
313.292 5.90129
313.317 5.54999
313.341 5.23649
313.366 4.95563
313.391 4.70299
313.416 4.47480
313.441 4.26788
313.465 4.07952
313.490 3.90740
313.515 3.74958
313.540 3.60438
313.565 3.47041
313.589 3.34644
313.614 3.23146
313.639 3.12458
313.664 3.02504
313.698 2.89898
313.732 2.78415
313.766 2.67937
313.800 2.58370
313.834 2.49633
313.868 2.41663
313.903 2.34410
313.937 2.27836
313.971 2.21914
314.005 2.16632
314.039 2.11989
314.073 2.08000
314.107 2.04698
314.141 2.02136
314.175 2.00396
314.209 1.99589
314.234 1.99667
314.259 2.00388
314.284 2.01837
314.309 2.04117
314.333 2.07348
314.358 2.11671
314.383 2.17248
314.408 2.24263
314.429 2.31747
314.451 2.40651
314.473 2.51147
314.495 2.63424
314.516 2.77686
314.527 2.85667
314.538 2.94150
314.549 3.03324
314.560 3.13050
314.571 3.23538
314.581 3.34627
314.592 3.46555
314.603 3.59135
314.614 3.72633
314.625 3.86834
314.636 4.02032
314.646 4.17984
314.657 4.35015
314.668 4.52846
314.679 4.71839
314.690 4.91676
314.701 5.12753
314.712 5.34714
314.722 5.57991
314.733 5.82184
314.755 6.34035
314.767 6.65939
314.780 6.99436
314.792 7.34546
314.804 7.71284
314.817 8.09661
314.829 8.49680
314.854 9.34626
314.879 10.2601
314.904 11.2361
314.928 12.2704
314.953 13.3580
314.987 14.9279
315.021 16.5640
315.056 18.2392
315.090 19.9219
315.127 21.7246
315.164 23.4445
315.198 24.9047
315.232 26.2135
315.256 27.0017
315.279 27.6886
315.296 28.1269
315.313 28.5016
315.316 28.5631
315.324 28.7209
315.333 28.8623
315.350 29.0950
315.366 29.2493
315.381 29.3443
315.400 29.3793
315.416 29.3427
315.431 29.2462
315.450 29.0525
315.469 28.7755
315.490 28.3771
315.510 27.8877
315.531 27.3080
315.552 26.6463
315.576 25.7706
315.601 24.8034
315.642 22.9962
315.683 21.0350
315.725 18.9843
315.766 16.9152
315.807 14.8920
315.828 13.9095
315.849 12.9597
315.869 12.0379
315.890 11.1569
315.911 10.3112
315.931 9.51127
315.944 9.02140
315.958 8.54964
315.971 8.09621
315.984 7.66444
315.997 7.24777
316.010 6.85245
316.023 6.47232
316.036 6.11293
316.050 5.76853
316.063 5.44402
316.076 5.13406
316.089 4.84293
316.102 4.56572
316.115 4.30616
316.129 4.05974
316.142 3.82966
316.152 3.65690
316.162 3.49414
316.173 3.33793
316.183 3.19100
316.193 3.05020
316.204 2.91795
316.214 2.79259
316.224 2.67384
316.235 2.56037
316.245 2.45407
316.255 2.35357
316.266 2.25860
