Kr-84(n,g) ENDFB-8.0
Energy(eV) XS(b)
1402.44 47.0745
1402.60 52.3495
1402.76 57.7517
1402.92 63.1272
1403.08 68.2966
1403.17 71.0832
1403.27 73.7013
1403.36 76.1140
1403.45 78.2860
1403.54 80.1840
1403.63 81.7783
1403.73 83.0431
1403.82 83.9498
1403.91 84.5032
1404.00 84.6820
1404.06 84.5923
1404.16 84.0882
1404.26 83.1615
1404.36 81.8118
1404.46 80.0916
1404.56 77.9992
1404.66 75.6141
1404.76 72.9309
1404.86 70.0485
1404.96 67.0192
1405.05 63.8927
1405.25 57.4274
1405.44 50.9365
1405.64 44.6798
1405.74 41.6121
1405.84 38.6781
1405.94 35.8922
1406.04 33.2640
1406.14 30.7993
1406.24 28.5001
1406.34 26.3656
1406.43 24.4110
1406.53 22.5915
1406.63 20.9203
1406.73 19.3893
1406.83 17.9896
1406.93 16.7119
1407.03 15.5467
1407.13 14.4849
1407.23 13.5266
1407.31 12.8312
1407.39 12.1923
1407.47 11.5970
1407.54 11.0421
1407.62 10.5245
1407.70 10.0413
1407.77 9.58981
1407.85 9.16764
1407.93 8.76751
1408.01 8.39753
1408.08 8.05050
1408.16 7.72462
1408.24 7.41829
1408.31 7.13002
1408.39 6.85844
1408.47 6.60231
1408.57 6.29088
1408.67 6.00135
1408.77 5.73172
1408.87 5.48020
1408.97 5.24519
1409.07 5.02527
1409.17 4.81915
1409.27 4.62570
1409.37 4.44388
1409.47 4.27277
1409.57 4.11152
1409.67 3.95940
1409.77 3.81570
1409.87 3.67982
1410.07 3.43047
1410.27 3.20493
1410.47 3.00122
1410.67 2.81660
1410.87 2.64951
1411.07 2.49632
1411.27 2.35620
1411.47 2.22768
1411.66 2.11007
1411.86 2.00111
1412.06 1.90045
1412.26 1.80725
1412.46 1.72121
1412.66 1.64083
1412.86 1.56598
1413.06 1.49617
1413.26 1.43126
1413.46 1.37021
1413.66 1.31301
1413.86 1.25933
1414.06 1.20914
1414.26 1.16168
1414.46 1.11697
1414.66 1.07481
1414.86 1.03520
1415.06 0.997561
1415.26 0.961952
1415.66 0.896408
1416.06 0.837231
1416.46 0.783879
1416.86 0.735374
1417.26 0.691361
1417.66 0.651104
1418.06 0.614367
1418.33 0.591003
1418.60 0.569034
1418.87 0.548202
1419.15 0.528572
1419.69 0.492312
1420.24 0.459744
1420.78 0.430265
1421.32 0.403579
1421.87 0.379255
1422.41 0.357107
1422.81 0.342040
1423.21 0.327945
1423.61 0.314675
1424.01 0.302230
1424.41 0.290484
1424.81 0.279440
1425.21 0.268992
1425.61 0.259148
1426.41 0.241001
1427.21 0.224707
1428.01 0.210022
1428.81 0.196742
1429.60 0.184691
1430.40 0.173724
1431.20 0.163714
1432.00 0.154553
1432.80 0.146147
1433.60 0.138419
1434.40 0.131301
1435.20 0.124735
1436.00 0.118657
1436.80 0.113010
1437.59 0.107756
1438.39 0.102864
1439.19 0.0983025
1439.99 0.0940431
1440.79 0.0900595
1441.59 0.0863286
1442.39 0.0828294
1443.19 0.0795432
1443.99 0.0764530
1444.79 0.0735436
1446.38 0.0682132
1447.98 0.0634563
1449.58 0.0591936
1451.18 0.0553590
1452.78 0.0518974
1454.37 0.0487618
1455.97 0.0459129
1457.57 0.0433167
1459.17 0.0409444
1460.76 0.0387723
1463.38 0.0355898
1465.99 0.0328165
1468.61 0.0303674
1471.22 0.0281975
1473.84 0.0262691
1476.45 0.0245481
1479.07 0.0230060
1481.68 0.0216198
1484.88 0.0201072
1488.08 0.0187663
1491.27 0.0175726
1494.47 0.0165061
1497.66 0.0155489
1500.86 0.0146874
1504.06 0.0139095
1507.25 0.0132049
1511.90 0.0122931
1516.55 0.0114963
1521.20 0.0107980
1525.84 0.0101821
1530.49 0.00963499
1535.14 0.00914896
1539.79 0.00871563
1544.44 0.00832837
1550.83 0.00786170
1557.22 0.00745727
1563.61 0.00710693
1570.01 0.00680397
1576.40 0.00653914
1582.79 0.00630948
1589.18 0.00610965
1595.57 0.00593529
1605.45 0.00571506
1615.33 0.00553583
1625.21 0.00539549
1635.09 0.00528848
1644.97 0.00521046
1654.84 0.00515803
1664.72 0.00512855
1674.60 0.00511992
1687.38 0.00513807
1700.17 0.00518399
1712.95 0.00525734
1725.73 0.00535855
1738.52 0.00548412
1751.30 0.00563725
1764.09 0.00581715
1776.87 0.00602364
1789.65 0.00626210
1802.44 0.00653087
1815.22 0.00683412
1828.00 0.00717733
1840.79 0.00756006
1853.57 0.00799250
1866.35 0.00847829
1879.14 0.00902188
1891.34 0.00961067
1903.54 0.0102707
1915.75 0.0110115
1927.95 0.0118571
1934.05 0.0123179
1940.15 0.0128181
1946.25 0.0133447
1952.35 0.0139087
1958.46 0.0145223
1964.56 0.0151698
1970.66 0.0158691
1976.76 0.0166178
1982.57 0.0173921
1988.38 0.0182257
1991.29 0.0186654
1994.19 0.0191235
1997.10 0.0195968
2000.00 0.0200921
2002.42 0.0205204
2004.84 0.0209615
2007.26 0.0214190
2009.69 0.0218926
2010.90 0.0221357
2012.11 0.0223829
2013.32 0.0226347
2014.53 0.0228907
2015.74 0.0231515
2016.95 0.0234168
2018.16 0.0236871
2019.37 0.0239622
2021.29 0.0244082
2023.20 0.0248675
2025.12 0.0253403
2027.04 0.0258272
2028.95 0.0263290
2030.87 0.0268462
2031.83 0.0271107
2032.79 0.0273790
2033.75 0.0276515
2034.70 0.0279283
2035.61 0.0281947
2036.07 0.0283294
2036.52 0.0284651
2036.97 0.0286018
2037.43 0.0287396
2037.88 0.0288784
2038.34 0.0290182
2038.66 0.0291199
2038.99 0.0292222
2039.32 0.0293250
2039.65 0.0294283
2039.98 0.0295323
2040.30 0.0296368
2040.96 0.0298472
2041.61 0.0300603
2042.27 0.0302754
2042.93 0.0304933
2043.58 0.0307133
2044.69 0.0310916
2045.80 0.0314773
2046.91 0.0318704
2048.02 0.0322707
2049.13 0.0326793
2050.24 0.0330960
2051.35 0.0335209
2052.46 0.0339539
2053.57 0.0343960
2054.68 0.0348471
2055.79 0.0353073
2056.90 0.0357766
2058.01 0.0362560
2059.12 0.0367449
2060.23 0.0372445
2061.34 0.0377542
2062.45 0.0382752
2063.56 0.0388073
2064.67 0.0393509
2065.77 0.0399058
2066.88 0.0404733
2067.99 0.0410528
2069.10 0.0416457
2070.21 0.0422513
2071.52 0.0429853
2072.84 0.0437386
2074.15 0.0445128
2075.46 0.0453077
2076.77 0.0461257
2078.08 0.0469663
2079.39 0.0478308
2080.70 0.0487188
2081.81 0.0494904
2082.92 0.0502808
2084.03 0.0510907
2085.14 0.0519200
2086.25 0.0527708
2087.36 0.0536423
2088.47 0.0545367
2089.58 0.0554533
2090.69 0.0563944
2091.80 0.0573602
2092.91 0.0583514
2094.02 0.0593680
2095.13 0.0604128
2096.24 0.0614849
2097.35 0.0625872
2098.46 0.0637189
2099.57 0.0648831
2100.68 0.0660799
2101.79 0.0673107
2102.90 0.0685755
2104.01 0.0698780
2105.12 0.0712184
2106.23 0.0725983
2107.34 0.0740180
2108.45 0.0754815
2109.56 0.0769894
2110.67 0.0785435
2111.78 0.0801442
2112.89 0.0817964
2113.99 0.0834992
2115.10 0.0852580
2116.21 0.0870718
2117.32 0.0889464
2118.43 0.0908828
2119.54 0.0928838
2120.65 0.0949502
2121.76 0.0970890
2122.87 0.0993014
2123.98 0.101591
2125.09 0.103959
2126.20 0.106414
2127.31 0.108957
2128.42 0.111593
2129.53 0.114325
2130.64 0.117161
2131.75 0.120101
2132.86 0.123157
2133.97 0.126329
2135.08 0.129629
2136.19 0.133060
2137.30 0.136630
2138.41 0.140343
2139.52 0.144213
2140.63 0.148241
2141.74 0.152446
2142.85 0.156828
2143.96 0.161407
2145.07 0.166189
2146.18 0.171186
2147.28 0.176409
2148.39 0.181878
2149.50 0.187601
2150.61 0.193603
2151.72 0.199891
2152.63 0.205271
2153.54 0.210869
2154.45 0.216699
2155.35 0.222774
2156.26 0.229107
2157.17 0.235712
2158.08 0.242605
2158.99 0.249804
2159.89 0.257326
2160.80 0.265189
2161.71 0.273409
2162.62 0.282002
2163.53 0.290997
2164.43 0.300435
2165.34 0.310347
2166.25 0.320748
2167.36 0.334197
2168.47 0.348499
2169.58 0.363727
2170.69 0.379946
2171.80 0.397274
2172.91 0.415778
2174.02 0.435600
2175.13 0.456827
2176.24 0.479633
2177.35 0.504152
2178.46 0.530554
2179.57 0.559005
2180.68 0.589772
2181.79 0.623072
2182.90 0.659183
2184.00 0.698377
2185.11 0.741080
2186.22 0.787660
2187.33 0.838575
2188.44 0.894295
2189.00 0.924185
2189.55 0.955519
2190.11 0.988388
2190.66 1.02282
2191.22 1.05904
2191.77 1.09711
2192.33 1.13712
2192.88 1.17914
2193.44 1.22344
2193.99 1.27010
2194.55 1.31926
2195.10 1.37109
2195.66 1.42577
2196.21 1.48348
2196.77 1.54442
2197.32 1.60868
2197.88 1.67672
2198.43 1.74866
2198.99 1.82476
2199.54 1.90512
2200.09 1.99033
2200.65 2.08051
2201.20 2.17598
2201.76 2.27685
2202.28 2.37806
2202.81 2.48463
2203.34 2.59723
2203.86 2.71568
2204.39 2.84066
2204.91 2.97192
2205.44 3.10985
2205.96 3.25458
2206.49 3.40649
2207.01 3.56501
2207.54 3.73032
2208.06 3.90222
2209.11 4.26450
2210.16 4.64606
2212.12 5.37873
2213.10 5.73152
2214.08 6.05442
2214.57 6.19944
2215.06 6.33040
2215.55 6.44514
2216.04 6.54149
2216.53 6.61807
2217.02 6.67322
2217.51 6.70585
2218.00 6.71532
2218.71 6.68749
2219.29 6.62928
2219.87 6.54082
2220.45 6.42442
2221.03 6.28303
2221.61 6.12004
2222.19 5.93908
2222.77 5.74388
2223.34 5.53848
2224.50 5.10895
2225.66 4.67433
2226.82 4.25159
2227.98 3.85298
2228.76 3.59854
2229.55 3.35972
2230.34 3.13654
2231.13 2.92891
2231.92 2.73612
2232.71 2.55799
2233.49 2.39344
2234.28 2.24160
2235.03 2.10873
2235.77 1.98585
2236.52 1.87187
2237.26 1.76642
2238.01 1.66854
2238.75 1.57791
2239.50 1.49384
2240.24 1.41578
2240.99 1.34310
2241.74 1.27541
2242.48 1.21228
2243.23 1.15345
2243.97 1.09844
2244.72 1.04710
2245.46 0.999011
2246.21 0.954039
2246.96 0.911825
2247.70 0.872266
2248.45 0.835058
2249.19 0.800121
2249.94 0.767195
2250.68 0.736218
2251.43 0.706968
2252.17 0.679399
2252.92 0.653320
2253.66 0.628694
2254.41 0.605358
2255.16 0.583286
2256.65 0.542485
2258.14 0.505728
2259.63 0.472471
2261.12 0.442312
2262.61 0.414888
2264.10 0.389901
2265.73 0.365060
2267.35 0.342489
2268.98 0.321900
2270.61 0.303095
2272.23 0.285855
2273.86 0.270051
2275.49 0.255543
2277.11 0.242139
2278.60 0.230714
2280.09 0.220067
2281.58 0.210131
2283.08 0.200845
2284.57 0.192156
2286.06 0.184011
2287.55 0.176370
2289.04 0.169189
2290.53 0.162435
2292.02 0.156073
2293.51 0.150075
2295.00 0.144413
2296.49 0.139063
2297.99 0.134003
2300.97 0.124675
2303.95 0.116279
2306.93 0.108699
2309.91 0.101833
2312.89 0.0955941
2315.88 0.0899093
2318.86 0.0847153
2321.84 0.0799574
2324.82 0.0755898
2326.99 0.0726325
2329.16 0.0698452
2331.33 0.0672152
2333.50 0.0647321
2335.67 0.0623835
2337.83 0.0601718
2342.17 0.0560784
2346.51 0.0523785
2350.85 0.0490351
2355.18 0.0460035
2359.52 0.0432462
2362.50 0.0414964
2365.48 0.0398487
2368.47 0.0382945
2371.45 0.0368358
2377.41 0.0341558
2383.37 0.0317665
2389.34 0.0296194
2395.30 0.0276902
2401.27 0.0259486
2407.23 0.0243695
2413.19 0.0229378
2419.16 0.0216326
2425.12 0.0204411
2431.08 0.0193526
2437.05 0.0183529
2443.01 0.0174357
2448.98 0.0165917
2454.94 0.0158148
2460.90 0.0151045
2466.87 0.0144407
2472.83 0.0138207
2478.79 0.0132555
2490.72 0.0122376
2502.65 0.0113685
2514.58 0.0106150
2526.50 0.00997397
2538.43 0.00942868
2550.36 0.00896730
2565.54 0.00850303
2580.72 0.00816580
2595.90 0.00795594
2603.49 0.00790221
2611.08 0.00788664
2624.09 0.00795757
2630.60 0.00804755
2637.10 0.00817840
2643.61 0.00835751
2650.12 0.00859083
2656.62 0.00888998
2663.13 0.00926515
2671.80 0.00991537
2676.14 0.0103190
2680.48 0.0107862
2684.81 0.0113254
2689.15 0.0119518
2693.49 0.0126845
2697.82 0.0135422
2703.79 0.0149758
2706.77 0.0158283
2709.75 0.0167906
2712.73 0.0178812
2715.72 0.0191226
2718.70 0.0205424
2721.68 0.0221750
2725.48 0.0246297
2727.37 0.0260482
2729.27 0.0276169
2731.17 0.0293589
2733.07 0.0312983
2734.96 0.0334663
2736.86 0.0358885
2738.35 0.0380052
2739.84 0.0403455
2741.33 0.0429353
2742.82 0.0458083
2744.32 0.0490070
2745.81 0.0525820
2747.30 0.0565945
2748.79 0.0611154
2750.08 0.0655039
2751.36 0.0704119
2752.65 0.0759244
2753.94 0.0821396
2755.23 0.0891912
2756.51 0.0972230
2757.80 0.106425
2759.09 0.117046
2759.84 0.123978
2760.58 0.131556
2761.33 0.139884
2762.07 0.149037
2762.82 0.159158
2763.56 0.170355
2764.31 0.182805
2765.05 0.196703
2765.76 0.211553
2766.48 0.228186
2767.19 0.246901
2767.90 0.268027
2768.26 0.279654
2768.61 0.292067
2768.97 0.305336
2769.32 0.319502
2769.68 0.334735
2770.03 0.351102
2770.39 0.368719
2770.75 0.387664
2771.12 0.409218
2771.49 0.432657
2771.86 0.458211
2772.24 0.486066
2772.61 0.516681
2772.98 0.550342
2773.36 0.587474
2773.73 0.628460
2774.10 0.674117
2774.47 0.725055
2774.66 0.752844
2774.85 0.782137
2775.03 0.813217
2775.22 0.846234
2775.41 0.881551
2775.59 0.918981
2775.78 0.959136
2775.96 1.00183
2776.15 1.04778
2776.34 1.09680
2776.52 1.14947
2776.71 1.20617
2776.95 1.28533
2777.18 1.37252
2777.42 1.46936
2777.66 1.57744
2777.78 1.63653
2777.90 1.69869
2778.01 1.76529
2778.13 1.83557
2778.25 1.91113
2778.37 1.99117
2778.49 2.07759
2778.61 2.16953
2778.70 2.24770
2778.79 2.32976
2778.89 2.41697
2778.98 2.50982
2779.07 2.60998
2779.17 2.71597
2779.26 2.82955
2779.35 2.95157
2779.45 3.08445
2779.54 3.22646
2779.63 3.38022
2779.73 3.54716
2779.82 3.72891
2779.91 3.92735
2780.00 4.14461
2780.10 4.38313
2780.18 4.62205
2780.27 4.88340
2780.35 5.16984
2780.44 5.48046
2780.52 5.82592
2780.61 6.20634
2780.69 6.62575
2780.78 7.08285
2780.86 7.59333
2780.95 8.15727
2781.03 8.78038
2781.11 9.46030
2781.20 10.2197
2781.28 11.0580
2781.37 11.9824
2781.45 12.9882
2781.50 13.5938
2781.55 14.2319
2781.59 14.9040
2781.64 15.5960
2781.69 16.3394
2781.73 17.1039
2781.78 17.9241
2781.83 18.7666
2781.87 19.6693
2781.92 20.5950
2781.97 21.5855
2782.01 22.5996
2782.06 23.6829
2782.11 24.7902
2782.20 27.1756
2782.29 29.7926
2782.39 32.5915
2782.48 35.6033
2782.57 38.8302
2782.66 42.2714
2782.76 45.9237
2782.85 49.7805
2782.94 53.8318
2783.08 60.0773
2783.21 66.6025
2783.35 73.4298
2783.49 80.3683
2783.67 90.0460
2783.86 99.4577
2784.05 108.353
2784.14 112.452
2784.23 116.277
2784.32 119.747
2784.41 122.837
2784.51 125.550
2784.60 127.855
2784.68 129.671
2784.77 131.061
2784.86 132.009
2784.95 132.502
2785.00 132.583
2785.09 132.351
2785.18 131.662
2785.26 130.524
2785.35 128.972
2785.44 126.986
2785.53 124.603
2785.62 121.849
2785.70 118.791
2785.80 115.188
2785.89 111.280
2785.98 107.110
2786.07 102.722
2786.26 93.4753
2786.45 83.8927
2786.68 71.7118
2786.80 65.8259
2786.92 60.1393
2787.01 55.8297
2787.11 51.6931
2787.20 47.7449
2787.29 43.9966
2787.38 40.4564
2787.48 37.1292
2787.57 34.0167
2787.66 31.1482
2787.76 28.4581
2787.85 25.9735
2787.94 23.6875
2787.99 22.6052
2788.03 21.5919
2788.08 20.6022
2788.13 19.6771
2788.17 18.7751
2788.22 17.9332
2788.27 17.1134
2788.31 16.3493
2788.36 15.6063
2788.41 14.9147
2788.48 13.8453
2788.56 12.8623
2788.63 11.9597
2788.71 11.1319
2788.79 10.3733
2788.86 9.67864
2788.94 9.04288
2789.01 8.46122
2789.09 7.92915
2789.17 7.44243
2789.24 6.99710
2789.32 6.58947
2789.39 6.21615
2789.47 5.87398
2789.55 5.56008
2789.62 5.27181
2789.72 4.95040
2789.81 4.65976
2789.90 4.39635
2789.99 4.15703
2790.09 3.93904
2790.18 3.73994
2790.27 3.55759
2790.37 3.39011
2790.46 3.23585
2790.55 3.09340
2790.65 2.96147
2790.74 2.83899
2790.83 2.72498
2790.92 2.61860
2791.02 2.51912
2791.11 2.42588
2791.21 2.33012
2791.31 2.24139
2791.42 2.15734
2791.52 2.07913
2791.62 2.00477
2791.72 1.93533
2791.92 1.80763
2792.12 1.69244
2792.33 1.58904
2792.53 1.49489
2792.73 1.40966
2792.92 1.33775
2793.10 1.27143
2793.29 1.21010
2793.48 1.15326
2793.66 1.10047
2793.85 1.05133
2794.03 1.00550
2794.22 0.962917
2794.40 0.922842
2794.59 0.885282
2794.78 0.850024
2794.96 0.816881
2795.15 0.785683
2795.33 0.756277
2795.52 0.728527
2795.71 0.702446
2796.08 0.654149
2796.45 0.610758
2796.82 0.571620
2797.19 0.536283
2797.56 0.504097
2797.94 0.474773
2798.31 0.447979
2798.68 0.423492
2799.00 0.403918
2799.32 0.385692
2799.64 0.368692
2799.96 0.352809
2800.28 0.337945
2800.61 0.324012
2801.25 0.298643
2801.89 0.276173
2802.53 0.256177
2803.17 0.238304
2803.82 0.222263
2804.56 0.205650
2805.30 0.190877
2806.05 0.177649
2806.79 0.165786
2807.53 0.155079
2808.28 0.145407
2809.02 0.136617
2809.76 0.128626
2810.91 0.117613
2812.06 0.107992
2813.21 0.0995349
2814.36 0.0920564
2815.51 0.0853974
2816.66 0.0794510
2817.81 0.0741209
2818.95 0.0693289
2820.44 0.0638030
2821.93 0.0589328
2823.41 0.0546184
2824.90 0.0507778
2826.39 0.0473440
2827.88 0.0442613
2829.36 0.0414832
2830.85 0.0389731
2833.55 0.0349945
2836.26 0.0316205
2838.96 0.0287307
2841.66 0.0262435
2844.37 0.0240858
2847.07 0.0222027
2849.77 0.0205485
2852.48 0.0190873
2855.45 0.0176680
2858.42 0.0164155
2861.40 0.0153045
2864.37 0.0143145
2870.32 0.0126304
2876.27 0.0112587
2881.67 0.0102251
2887.08 0.00934334
2892.49 0.00858530
2897.89 0.00793007
2903.30 0.00735996
2908.70 0.00685998
2919.52 0.00602568
2931.41 0.00530281
2943.31 0.00472691
2955.20 0.00425886
2967.10 0.00387265
2978.99 0.00355014
2990.89 0.00327397
3002.78 0.00303664
3014.68 0.00283191
3038.46 0.00249276
3062.25 0.00222499
3079.56 0.00206327
3096.86 0.00192297
3131.46 0.00169166
3166.06 0.00150834
3200.66 0.00135951
3248.24 0.00119553
3295.82 0.00106499
3343.40 0.000958640
3390.98 0.000870558
3436.40 0.000800192
3481.81 0.000739410
3572.64 0.000641699
3663.48 0.000566884
3754.31 0.000508419
3849.46 0.000460792
3944.62 0.000423582
4039.78 0.000394771
4134.94 0.000373092
4256.04 0.000354948
4377.15 0.000346901
4463.66 0.000348413
4550.17 0.000357095
4636.67 0.000376276
4723.18 0.000410171
4770.76 0.000438886
4818.34 0.000478044
4865.92 0.000532104
4913.49 0.000608522
4956.75 0.000708645
5000.00 0.000856191
5020.86 0.000953499
5041.72 0.00107550
5062.57 0.00123086
5083.43 0.00143289
5096.18 0.00158854
5108.92 0.00177646
5121.67 0.00200618
5134.42 0.00229113
5146.00 0.00261430
5157.59 0.00301972
5169.18 0.00353847
5180.77 0.00421424
5187.14 0.00467960
5193.51 0.00523158
5199.89 0.00589325
5206.26 0.00669576
5212.63 0.00768221
5219.00 0.00891354
5222.19 0.00964734
5225.38 0.0104782
5228.56 0.0114247
5231.75 0.0125086
5235.52 0.0140039
5239.28 0.0157881
5243.05 0.0179496
5244.93 0.0192039
5246.81 0.0205966
5250.00 0.0233305
5251.59 0.0249087
5253.19 0.0266547
5254.78 0.0285945
5256.37 0.0307552
5257.97 0.0331739
5259.56 0.0358967
5262.46 0.0418097
5263.91 0.0453171
5265.35 0.0492741
5266.80 0.0537855
5267.53 0.0562796
5268.25 0.0589532
5268.98 0.0618278
5269.70 0.0649155
5270.42 0.0682430
5271.15 0.0718359
5271.60 0.0742316
5272.05 0.0767501
5272.51 0.0793999
5272.96 0.0821841
5273.41 0.0851252
5273.86 0.0882212
5274.32 0.0914980
5274.54 0.0932021
5274.77 0.0949545
5275.10 0.0975797
5275.42 0.100308
5275.66 0.102355
5275.89 0.104457
5276.13 0.106625
5276.36 0.108862
5276.69 0.112084
5277.02 0.115452
5277.34 0.118976
5277.67 0.122664
5277.99 0.126527
5278.32 0.130577
5278.65 0.134825
5278.97 0.139271
5279.37 0.145039
5279.77 0.151159
5280.17 0.157677
5280.36 0.161096
5280.56 0.164629
5280.76 0.168298
5280.96 0.172072
5281.16 0.175976
5281.36 0.180015
5281.56 0.184195
5281.76 0.188523
5281.96 0.193007
5282.16 0.197654
5282.46 0.205186
5282.77 0.213159
5282.93 0.217323
5283.08 0.221610
5283.23 0.226027
5283.39 0.230577
5283.54 0.235268
5283.70 0.240104
5283.85 0.245092
5284.00 0.250238
5284.16 0.255549
5284.31 0.261032
5284.47 0.266695
5284.62 0.272508
5284.82 0.280399
5285.02 0.288598
5285.22 0.297166
5285.42 0.306123
5285.62 0.315496
5285.81 0.325309
5286.01 0.335592
5286.21 0.346374
5286.41 0.357747
5286.61 0.369633
5286.81 0.382127
5287.01 0.395270
5287.21 0.409110
5287.41 0.423696
5287.61 0.439082
5287.81 0.455330
5288.01 0.472593
5288.20 0.490771
5288.40 0.510026
5288.60 0.530445
5288.80 0.552237
5289.00 0.575289
5289.20 0.599822
5289.40 0.625966
5289.60 0.654006
5289.80 0.683820
5290.00 0.715718
5290.20 0.749892
5290.40 0.786555
5290.59 0.825943
5290.79 0.868317
5290.99 0.913966
5291.19 0.963465
5291.39 1.01667
5291.59 1.07420
5291.79 1.13648
5291.99 1.20396
5292.09 1.23999
5292.19 1.27714
5292.29 1.31622
5292.39 1.35653
5292.49 1.39895
5292.59 1.44271
5292.69 1.48876
5292.79 1.53675
5292.89 1.58676
5292.98 1.63833
5293.08 1.69259
5293.18 1.74852
5293.28 1.80735
5293.38 1.86797
5293.48 1.93167
5293.58 1.99795
5293.78 2.13776
5293.98 2.28857
5294.18 2.45082
5294.38 2.62579
5294.58 2.81192
5294.78 3.01012
5294.98 3.22021
5295.18 3.44179
5295.37 3.67418
5295.57 3.91641
5295.77 4.16717
5295.97 4.42744
5296.17 4.69270
5296.58 5.22690
5296.98 5.74957
5297.18 5.99783
5297.38 6.23155
5297.58 6.45159
5297.78 6.65077
5297.99 6.82571
5298.19 6.97268
5298.39 7.09046
5298.60 7.17607
5298.80 7.22791
5299.00 7.24499
5299.15 7.23543
5299.30 7.20756
5299.54 7.12349
5299.78 6.99362
5300.02 6.82134
5300.25 6.61196
5300.49 6.36886
5300.73 6.09851
5300.97 5.80690
5301.21 5.50140
5301.67 4.90140
5302.12 4.30462
5302.35 4.01470
5302.57 3.73628
5302.80 3.47013
5303.02 3.21777
5303.25 2.97717
5303.48 2.75237
5303.71 2.54353
5303.94 2.35129
5304.17 2.17354
5304.40 2.01117
5304.62 1.86198
5304.85 1.72639
5305.08 1.60225
5305.31 1.48972
5305.54 1.38685
5305.77 1.29363
5306.00 1.20839
5306.22 1.13107
5306.45 1.06054
5306.68 0.996108
5306.87 0.947143
5307.05 0.901832
5307.24 0.859624
5307.43 0.820258
5307.80 0.749135
5308.18 0.686819
5308.55 0.631953
5308.92 0.583414
5309.30 0.540277
5309.67 0.501774
5310.13 0.460092
5310.59 0.423425
5311.04 0.390997
5311.50 0.362179
5311.96 0.336452
5312.41 0.313389
5312.87 0.292633
5313.33 0.273886
5313.83 0.255414
5314.33 0.238761
5314.83 0.223696
5315.32 0.210048
5315.82 0.197597
5316.32 0.186249
5316.82 0.175838
5317.32 0.166298
5318.23 0.150691
5319.15 0.137202
5320.06 0.125449
5320.97 0.115148
5321.89 0.106060
5322.80 0.0980188
5323.72 0.0908623
5324.63 0.0844649
5325.55 0.0787168
5326.46 0.0735439
5327.37 0.0688668
5328.29 0.0646240
5330.12 0.0572364
5331.95 0.0510565
5333.44 0.0467208
5334.94 0.0429206
5336.43 0.0395681
5337.93 0.0365932
5339.43 0.0339421
5340.92 0.0315705
5343.91 0.0275226
5345.74 0.0254225
5347.57 0.0235572
5351.23 0.0203983
5354.88 0.0178412
5358.54 0.0157424
5362.86 0.0137134
5367.18 0.0120598
