Sm-144(n,g) ENDFB-8.0
Energy(eV) XS(b)
1586.44 0.0348408
1587.35 0.0362240
1588.27 0.0377282
1589.18 0.0393731
1590.01 0.0410112
1590.84 0.0428100
1591.67 0.0448012
1592.50 0.0470271
1593.33 0.0495472
1594.16 0.0524459
1594.99 0.0558500
1595.82 0.0599733
1596.23 0.0624215
1596.65 0.0652188
1597.06 0.0684714
1597.48 0.0723371
1597.89 0.0770620
1598.31 0.0830604
1598.72 0.0911387
1598.93 0.0964958
1599.14 0.103449
1599.36 0.113944
1599.47 0.121341
1599.57 0.131071
1599.68 0.144226
1599.79 0.162387
1599.90 0.187811
1599.96 0.204349
1600.01 0.223634
1600.07 0.246957
1600.12 0.274117
1600.17 0.306876
1600.23 0.344879
1600.28 0.390497
1600.34 0.443116
1600.39 0.505869
1600.45 0.577735
1600.50 0.662775
1600.56 0.759355
1600.61 0.872634
1600.66 1.00010
1600.72 1.14817
1600.77 1.31313
1600.83 1.49914
1600.88 1.70775
1600.93 1.92237
1600.98 2.15378
1601.03 2.41233
1601.08 2.68841
1601.13 2.99384
1601.18 3.31669
1601.23 3.66288
1601.28 4.03212
1601.33 4.43207
1601.38 4.84578
1601.42 5.27972
1601.47 5.73220
1601.52 6.21087
1601.57 6.69409
1601.67 7.69059
1601.76 8.61111
1601.85 9.51182
1601.94 10.3778
1602.02 11.1824
1602.07 11.5536
1602.11 11.8996
1602.16 12.2175
1602.20 12.5045
1602.25 12.8002
1602.30 13.0451
1602.36 13.2516
1602.40 13.3646
1602.43 13.4148
1602.46 13.4480
1602.49 13.4649
1602.50 13.4656
1602.53 13.4569
1602.56 13.4310
1602.58 13.3951
1602.61 13.3254
1602.66 13.1723
1602.70 13.0487
1602.75 12.8202
1602.79 12.5526
1602.84 12.2716
1602.88 11.9593
1602.93 11.6183
1602.97 11.2518
1603.06 10.4548
1603.14 9.60450
1603.23 8.70752
1603.32 7.80908
1603.41 6.91154
1603.50 6.04539
1603.54 5.62941
1603.58 5.22716
1603.63 4.84009
1603.67 4.47761
1603.71 4.12380
1603.76 3.78798
1603.80 3.47062
1603.85 3.17201
1603.89 2.89220
1603.93 2.63109
1603.98 2.38841
1604.02 2.16865
1604.05 2.01137
1604.09 1.86801
1604.12 1.72932
1604.15 1.60343
1604.18 1.48213
1604.22 1.37245
1604.25 1.27027
1604.28 1.17525
1604.31 1.08439
1604.35 1.00286
1604.38 0.927446
1604.41 0.857822
1604.44 0.791728
1604.47 0.732833
1604.54 0.629116
1604.60 0.540905
1604.67 0.467596
1604.73 0.407028
1604.80 0.357950
1604.86 0.317128
1604.93 0.284356
1604.99 0.257317
1605.06 0.235759
1605.12 0.218070
1605.19 0.203824
1605.31 0.183258
1605.44 0.169847
1605.57 0.161011
1605.70 0.155055
1605.83 0.151030
1606.09 0.146299
1606.39 0.143898
1606.79 0.143462
1607.20 0.145140
1607.60 0.148349
1608.01 0.152804
1608.42 0.158380
1608.82 0.164990
1609.23 0.172646
1609.64 0.181390
1610.04 0.191327
1610.45 0.202523
1610.86 0.215186
1611.26 0.229447
1611.67 0.245618
1612.07 0.263920
1612.28 0.273997
1612.48 0.284762
1612.68 0.296277
1612.89 0.308609
1613.16 0.326895
1613.44 0.347072
1613.72 0.369407
1613.99 0.394219
1614.27 0.421894
1614.55 0.452895
1614.83 0.487781
1614.96 0.506961
1615.10 0.527238
1615.31 0.559703
1615.51 0.595323
1615.71 0.634721
1615.92 0.678461
1616.12 0.727217
1616.32 0.781804
1616.42 0.811737
1616.52 0.843213
1616.63 0.877018
1616.73 0.912665
1616.82 0.945639
1616.90 0.980549
1616.99 1.01755
1617.08 1.05637
1617.17 1.09809
1617.25 1.14249
1617.34 1.18983
1617.43 1.23979
1617.52 1.29381
1617.61 1.35171
1617.69 1.41388
1617.78 1.47998
1617.87 1.55206
1617.96 1.62998
1618.04 1.71445
1618.13 1.80516
1618.23 1.92190
1618.34 2.05150
1618.44 2.19607
1618.49 2.27474
1618.54 2.35647
1618.59 2.44493
1618.64 2.53898
1618.69 2.63911
1618.74 2.74371
1618.79 2.85757
1618.84 2.97932
1618.89 3.10971
1618.94 3.24670
1619.00 3.39666
1619.05 3.55793
1619.10 3.73157
1619.15 3.91497
1619.20 4.11672
1619.25 4.33468
1619.30 4.57038
1619.35 4.82025
1619.40 5.09603
1619.45 5.39480
1619.50 5.71859
1619.55 6.06238
1619.60 6.44213
1619.66 6.85362
1619.71 7.29930
1619.76 7.77190
1619.79 8.10435
1619.82 8.44311
1619.85 8.81006
1619.89 9.18361
1619.92 9.58783
1619.95 9.99887
1620.02 10.8798
1620.08 11.8588
1620.14 12.9104
1620.21 14.0711
1620.27 15.3084
1620.32 16.3629
1620.38 17.4785
1620.43 18.6554
1620.48 19.8927
1620.53 21.1891
1620.58 22.5426
1620.63 23.9502
1620.68 25.3792
1620.78 28.4261
1620.88 31.5777
1621.09 38.0675
1621.19 41.1907
1621.29 44.1245
1621.38 46.8155
1621.48 49.1797
1621.57 50.9979
1621.62 51.7541
1621.66 52.4082
1621.71 52.9663
1621.76 53.4000
1621.80 53.7193
1621.85 53.9219
1621.90 54.0088
1621.95 53.9450
1621.99 53.7629
1622.04 53.4637
1622.08 53.0497
1622.13 52.5111
1622.17 51.8753
1622.26 50.3003
1622.35 48.4295
1622.44 46.2922
1622.52 43.8924
1622.61 41.3410
1622.79 35.6384
1622.97 29.8810
1623.06 27.0949
1623.15 24.4632
1623.20 23.1753
1623.24 21.9568
1623.29 20.7814
1623.33 19.6510
1623.38 18.5433
1623.42 17.5072
1623.47 16.5188
1623.51 15.5780
1623.56 14.6846
1623.60 13.8381
1623.65 13.0376
1623.69 12.2821
1623.74 11.5857
1623.78 10.9442
1623.82 10.3401
1623.87 9.77179
1623.91 9.23791
1623.95 8.73688
1624.00 8.26712
1624.04 7.82705
1624.08 7.40583
1624.13 7.02101
1624.17 6.66117
1624.21 6.32480
1624.25 6.01046
1624.30 5.71674
1624.34 5.44229
1624.38 5.18584
1624.43 4.93002
1624.47 4.69697
1624.52 4.47967
1624.56 4.27695
1624.61 4.08366
1624.66 3.90715
1624.70 3.74213
1624.75 3.58771
1624.79 3.43997
1624.84 3.30456
1624.88 3.17748
1624.93 3.05808
1624.97 2.94577
1625.02 2.84002
1625.06 2.74033
1625.11 2.64624
1625.15 2.55543
1625.20 2.47144
1625.24 2.39191
1625.29 2.31651
1625.33 2.24495
1625.38 2.17696
1625.47 2.05075
1625.56 1.93493
1625.65 1.83060
1625.74 1.73517
1625.83 1.64762
1625.89 1.59142
1625.95 1.53827
1626.01 1.48795
1626.08 1.44100
1626.14 1.39569
1626.20 1.35332
1626.26 1.31235
1626.32 1.27397
1626.38 1.23678
1626.44 1.20188
1626.51 1.16800
1626.57 1.13615
1626.69 1.07603
1626.81 1.02089
1626.90 0.982969
1626.99 0.947652
1627.09 0.913981
1627.18 0.882543
1627.27 0.852499
1627.36 0.824381
1627.45 0.797450
1627.54 0.772193
1627.63 0.747953
1627.72 0.725176
1627.81 0.703275
1627.90 0.682660
1627.99 0.662804
1628.08 0.644082
1628.17 0.626215
1628.26 0.609151
1628.35 0.592665
1628.44 0.577076
1628.53 0.562156
1628.62 0.547868
1628.71 0.534027
1628.80 0.520905
1628.89 0.508316
1628.98 0.496231
1629.07 0.484497
1629.16 0.473347
1629.25 0.462626
1629.34 0.452313
1629.43 0.442279
1629.52 0.432725
1629.61 0.423521
1629.70 0.414651
1629.80 0.406004
1629.89 0.397757
1629.98 0.389711
1630.07 0.382030
1630.16 0.374531
1630.25 0.367367
1630.34 0.360442
1630.43 0.353747
1630.52 0.347201
1630.61 0.340937
1630.70 0.334809
1630.79 0.328941
1630.97 0.317693
1631.15 0.307190
1631.33 0.297261
1631.51 0.287918
1631.69 0.279116
1631.87 0.270862
1632.05 0.263027
1632.24 0.255624
1632.42 0.248625
1632.60 0.242037
1632.83 0.234120
1633.06 0.226721
1633.29 0.219799
1633.52 0.213314
1633.75 0.207234
1633.98 0.201527
1634.21 0.196166
1634.44 0.191147
1634.65 0.186725
1634.86 0.182564
1634.97 0.180559
1635.08 0.178609
1635.18 0.176712
1635.29 0.174883
1635.40 0.173021
1635.51 0.171210
1635.62 0.169449
1635.73 0.167737
1635.96 0.164453
1636.18 0.161359
1636.40 0.158417
1636.62 0.155643
1636.84 0.153003
1637.06 0.150514
1637.42 0.146713
1637.79 0.143240
1638.15 0.140049
1638.51 0.137134
1638.87 0.134459
1639.23 0.132018
1639.59 0.129787
1639.95 0.127752
1640.20 0.126465
1640.45 0.125263
1640.69 0.124134
1640.94 0.123083
1641.19 0.122099
1641.43 0.121186
1641.92 0.119551
1642.42 0.118150
1642.91 0.116968
1643.40 0.115990
1643.90 0.115204
1644.29 0.114703
1644.68 0.114313
1645.08 0.114028
1645.47 0.113844
1646.20 0.113756
1646.92 0.113975
1647.64 0.114486
1648.36 0.115275
1649.09 0.116336
1649.81 0.117661
1650.53 0.119247
1651.25 0.121090
1651.98 0.123197
1652.70 0.125568
1653.42 0.128209
1654.15 0.131122
1654.87 0.134326
1655.59 0.137822
1656.31 0.141635
1657.04 0.145770
1657.76 0.150258
1658.48 0.155113
1659.20 0.160362
1659.93 0.166024
1660.65 0.172146
1661.37 0.178755
1662.10 0.185894
1662.82 0.193595
1663.54 0.201932
1664.26 0.210954
1664.99 0.220725
1665.71 0.231307
1666.43 0.242813
1667.15 0.255309
1667.88 0.268941
1668.60 0.283800
1669.32 0.300074
1669.68 0.308799
1670.04 0.317914
1670.41 0.327495
1670.77 0.337518
1671.13 0.348036
1671.49 0.359084
1671.85 0.370728
1672.21 0.382942
1672.57 0.395835
1672.94 0.409381
1673.30 0.423703
1673.66 0.438775
1674.02 0.454693
1674.38 0.471520
1674.94 0.499535
1675.50 0.530126
1676.06 0.563734
1676.34 0.581731
1676.61 0.600610
1676.89 0.620500
1677.17 0.641321
1677.45 0.663214
1677.73 0.686254
1678.01 0.710529
1678.29 0.736127
1678.57 0.763146
1678.85 0.791689
1679.21 0.831180
1679.57 0.873574
1679.93 0.919279
1680.29 0.968638
1680.65 1.02219
1681.02 1.08009
1681.38 1.14297
1681.74 1.21141
1682.10 1.28626
1682.46 1.36787
1682.82 1.45753
1683.18 1.55574
1683.55 1.66417
1683.73 1.72253
1683.91 1.78354
1684.09 1.84808
1684.27 1.91564
1684.45 1.98720
1684.63 2.06222
1684.81 2.14179
1684.99 2.22578
1685.17 2.31452
1685.35 2.40780
1685.53 2.50700
1685.71 2.61142
1685.89 2.72262
1686.07 2.83982
1686.25 2.96479
1686.44 3.09741
1686.62 3.23822
1686.80 3.38696
1686.98 3.54588
1687.16 3.71389
1687.34 3.89353
1687.52 4.08352
1687.69 4.27516
1687.86 4.47831
1688.03 4.69363
1688.20 4.92175
1688.37 5.16332
1688.54 5.41894
1688.72 5.68916
1688.89 5.97446
1689.06 6.27521
1689.23 6.59165
1689.40 6.92382
1689.57 7.27157
1689.74 7.63443
1689.91 8.01162
1690.25 8.80385
1690.60 9.63820
1690.94 10.4839
1691.28 11.3109
1691.63 12.0787
1691.80 12.4272
1691.97 12.7437
1692.14 13.0223
1692.31 13.2565
1692.49 13.4446
1692.66 13.5804
1692.83 13.6627
1693.00 13.6888
1693.21 13.6434
1693.38 13.5441
1693.56 13.3911
1693.73 13.1876
1693.90 12.9393
1694.07 12.6481
1694.24 12.3228
1694.41 11.9653
1694.59 11.5856
1694.93 10.7712
1695.27 9.92699
1695.62 9.08618
1695.96 8.27550
1696.23 7.66623
1696.50 7.09490
1696.77 6.56216
1697.04 6.06898
1697.31 5.61492
1697.59 5.19856
1697.86 4.81781
1698.13 4.47026
1698.39 4.15781
1698.66 3.87261
1698.93 3.61225
1699.19 3.37531
1699.46 3.15790
1699.73 2.95898
1700.00 2.77677
1700.26 2.61025
1700.55 2.44354
1700.84 2.29134
1701.13 2.15215
1701.43 2.02465
1701.72 1.90764
1702.01 1.80008
1702.30 1.70100
1702.59 1.60958
1702.86 1.53179
1703.12 1.45930
1703.39 1.39165
1703.66 1.32845
1703.92 1.26933
1704.19 1.21395
1704.46 1.16203
1704.72 1.11347
1704.99 1.06765
1705.26 1.02455
1705.53 0.983947
1705.79 0.945808
1706.06 0.909673
1706.33 0.875535
1706.59 0.843251
1706.86 0.812805
1707.39 0.756391
1707.93 0.705580
1708.46 0.659665
1708.99 0.618119
1709.53 0.580274
1710.06 0.545833
1710.59 0.514291
1711.13 0.485440
1711.52 0.465880
1711.90 0.447520
1712.29 0.430224
1712.68 0.413917
1713.07 0.398526
1713.46 0.383985
1714.23 0.357180
1715.01 0.333047
1715.78 0.311256
1716.56 0.291530
1717.34 0.273620
1717.87 0.262238
1718.40 0.251551
1718.94 0.241505
1719.47 0.232067
1720.01 0.223157
1720.54 0.214766
1721.07 0.206826
1721.61 0.199333
1722.67 0.185511
1723.74 0.173082
1724.81 0.161867
1725.87 0.151712
1726.94 0.142481
1728.01 0.134079
1729.08 0.126403
1730.14 0.119373
1731.21 0.112911
1732.28 0.106970
1733.34 0.101490
1734.41 0.0964295
1735.43 0.0919613
1736.45 0.0877938
1737.47 0.0838946
1738.49 0.0802536
1739.51 0.0768445
1740.52 0.0736538
1741.54 0.0706571
1742.56 0.0678452
1744.60 0.0627062
1746.63 0.0581382
1748.67 0.0540591
1750.71 0.0504016
1752.84 0.0469598
1754.98 0.0438668
1757.11 0.0410757
1759.25 0.0385487
1761.38 0.0362522
1763.51 0.0341611
1765.65 0.0322506
1767.78 0.0305006
1770.89 0.0282056
1773.99 0.0261690
1777.10 0.0243568
1780.20 0.0227346
1783.31 0.0212715
1786.41 0.0199522
1789.51 0.0187581
1792.62 0.0176741
1796.89 0.0163411
1801.15 0.0151615
1805.42 0.0141144
1809.69 0.0131834
1813.96 0.0123485
1818.23 0.0116010
1822.50 0.0109284
1826.77 0.0103211
1831.03 0.00977383
1835.30 0.00927844
1839.57 0.00883083
1843.84 0.00842803
1852.38 0.00774370
1860.91 0.00722449
1866.35 0.00700060
1871.78 0.00690301
1875.66 0.00697854
1879.54 0.00730637
1881.48 0.00766004
1883.42 0.00826259
1885.36 0.00932243
1886.33 0.0101554
1887.30 0.0113667
1887.88 0.0123669
1888.47 0.0136661
1889.05 0.0153917
1889.63 0.0177615
1890.21 0.0211711
1890.50 0.0234831
1890.79 0.0264068
1891.08 0.0302522
1891.38 0.0357119
1891.52 0.0395488
1891.67 0.0446272
1891.81 0.0517860
1891.96 0.0621933
1892.07 0.0734982
1892.18 0.0890067
1892.29 0.110592
1892.39 0.140675
1892.45 0.160063
1892.50 0.182468
1892.56 0.209279
1892.61 0.240132
1892.67 0.276870
1892.72 0.318914
1892.78 0.368675
1892.83 0.425252
1892.89 0.491747
1892.94 0.568284
1893.00 0.656029
1893.05 0.754266
1893.10 0.867885
1893.16 0.994009
1893.21 1.13861
1893.27 1.29768
1893.32 1.47839
1893.38 1.67532
1893.43 1.89687
1893.49 2.13597
1893.54 2.40228
1893.59 2.68674
1893.65 3.00028
1893.70 3.33162
1893.75 3.63213
1893.79 3.94207
1893.84 4.27476
1893.89 4.61511
1893.93 4.97740
1893.98 5.34487
1894.07 6.12234
1894.43 9.42032
1894.50 10.0478
1894.58 10.6382
1894.65 11.1799
1894.72 11.6561
1894.79 12.0389
1894.86 12.3521
1894.90 12.5087
1894.93 12.6360
1894.99 12.7653
1895.02 12.8229
1895.05 12.8610
1895.08 12.8792
1895.10 12.8815
1895.13 12.8737
1895.16 12.8507
1895.19 12.8127
1895.23 12.7289
1895.29 12.5649
1895.34 12.3659
1895.39 12.1223
1895.44 11.8655
1895.49 11.5768
1895.54 11.2589
1895.59 10.9146
1895.64 10.5232
1895.69 10.1176
1895.79 9.24696
1895.99 7.41432
1896.12 6.25904
1896.18 5.70335
1896.25 5.16868
1896.31 4.65885
1896.37 4.17690
1896.44 3.72507
1896.47 3.51095
1896.50 3.31120
1896.53 3.11300
1896.56 2.92296
1896.60 2.74110
1896.63 2.56739
1896.66 2.40176
1896.69 2.24412
1896.72 2.09436
1896.76 1.95666
1896.79 1.82197
1896.82 1.69467
1896.85 1.57456
1896.88 1.46142
1896.92 1.35504
1896.95 1.25516
1897.01 1.07658
1897.06 0.960413
1897.10 0.857550
1897.15 0.764625
1897.19 0.680923
1897.24 0.604168
1897.28 0.537004
1897.33 0.477016
1897.37 0.423580
1897.42 0.375108
1897.46 0.333137
1897.51 0.296024
1897.55 0.263279
1897.64 0.209112
1897.73 0.167418
1897.82 0.135207
1897.91 0.110970
1898.01 0.0923587
1898.10 0.0783736
1898.19 0.0675893
1898.28 0.0593998
1898.37 0.0530375
1898.46 0.0480281
1898.64 0.0407215
1898.82 0.0357032
1899.00 0.0319965
1899.18 0.0291058
1899.54 0.0247316
1899.90 0.0215480
1900.26 0.0191072
1900.63 0.0171896
1901.35 0.0143753
1902.07 0.0124392
1902.79 0.0110530
1903.52 0.0100279
1904.24 0.00923947
1905.69 0.00810593
1907.13 0.00735216
1908.58 0.00682480
1911.47 0.00614712
1913.85 0.00579820
1916.23 0.00555446
1921.00 0.00524764
1925.76 0.00508421
1930.52 0.00501256
1937.33 0.00505474
1940.73 0.00514740
1944.13 0.00530281
1947.54 0.00554279
1950.94 0.00590054
1954.34 0.00642974
1957.74 0.00722311
1959.45 0.00777970
1961.15 0.00848606
1962.85 0.00939751
1964.55 0.0105973
1966.25 0.0122170
1967.95 0.0144690
1968.80 0.0159354
1969.65 0.0176992
1970.50 0.0198631
1971.35 0.0225800
1972.04 0.0252890
1972.72 0.0286162
1973.31 0.0321996
1973.91 0.0365933
1974.50 0.0420830
1975.10 0.0490618
1975.69 0.0581879
1975.99 0.0638429
1976.29 0.0704220
1976.59 0.0781972
1976.88 0.0874532
1977.18 0.0986087
1977.48 0.112208
1977.76 0.127904
1978.03 0.147589
1978.17 0.159620
1978.31 0.173478
1978.45 0.189863
1978.59 0.209722
1978.72 0.234744
1978.86 0.266926
1978.93 0.286845
1979.00 0.310118
1979.07 0.337530
1979.14 0.370053
1979.21 0.409498
1979.28 0.456220
1979.35 0.512512
1979.42 0.580518
1979.48 0.662806
1979.55 0.762418
1979.62 0.882935
1979.66 0.953367
1979.69 1.02853
1979.75 1.17653
1979.81 1.34662
1979.84 1.44535
1979.87 1.54840
1979.90 1.65945
1979.93 1.77904
1979.96 1.91232
1979.98 2.05099
1980.01 2.19994
1980.04 2.35979
1980.07 2.53730
1980.10 2.72130
1980.13 2.91819
1980.16 3.12866
1980.19 3.36142
1980.22 3.60170
1980.25 3.85773
1980.28 4.13024
1980.31 4.43029
1980.34 4.73861
1980.36 5.06566
1980.39 5.41217
1980.42 5.79185
1980.45 6.18014
1980.48 6.59001
1980.51 7.02213
1980.54 7.47714
1980.57 7.95564
1980.60 8.45818
1980.63 8.98530
1980.66 9.65486
1980.70 10.3616
1980.73 11.1061
1980.77 11.8660
1980.80 12.6861
1980.83 13.5197
1980.87 14.4159
1980.90 15.3230
1980.94 16.2941
1980.97 17.2730
1981.04 19.3632
1981.11 21.5838
1981.18 23.9209
1981.26 26.9332
1981.35 30.0534
1981.52 36.4090
1981.64 40.6644
1981.70 42.7081
1981.75 44.6203
1981.82 46.5924
1981.88 48.3654
1981.94 49.8517
1982.00 51.1294
1982.07 52.4695
1982.13 53.2876
1982.18 53.8059
1982.23 54.1134
1982.28 54.2918
1982.30 54.3070
1982.34 54.2571
1982.39 54.0470
1982.43 53.6840
1982.48 53.1686
1982.53 52.4264
1982.58 51.5874
1982.63 50.6303
1982.67 49.5228
1982.72 48.3204
1982.80 46.0942
1982.88 43.6563
1982.97 40.3946
1983.07 36.9434
1983.25 30.1834
1983.34 26.8805
1983.43 23.6993
1983.50 21.2096
1983.57 18.8874
1983.61 17.7664
1983.65 16.7138
1983.68 15.6725
1983.72 14.6995
1983.76 13.7415
1983.79 12.8265
1983.83 11.9545
1983.87 11.1474
1983.90 10.3599
1983.94 9.63418
1983.98 8.92921
1984.01 8.28229
1984.05 7.68934
1984.08 7.14641
1984.12 6.62055
1984.15 6.14078
1984.19 5.67774
1984.22 5.25675
1984.26 4.85182
1984.29 4.48490
1984.32 4.13315
1984.36 3.81545
1984.39 3.51184
1984.43 3.23848
1984.46 2.97804
1984.50 2.74424
1984.53 2.52213
1984.57 2.32331
1984.60 2.13494
1984.63 1.96676
1984.67 1.80783
1984.70 1.66628
1984.74 1.53283
1984.77 1.41424
1984.81 1.30266
1984.84 1.20369
1984.88 1.11075
1984.91 1.02846
1984.95 0.951283
1984.98 0.883038
1985.05 0.762641
1985.12 0.664416
1985.19 0.581944
1985.25 0.513768
1985.32 0.457325
1985.39 0.410469
1985.46 0.371420
1985.53 0.338713
1985.60 0.311145
1985.67 0.287743
1985.81 0.250426
1985.94 0.222128
1986.08 0.199883
1986.22 0.181929
1986.36 0.166809
1986.50 0.153895
1986.77 0.132874
1987.05 0.116248
1987.32 0.102832
1987.63 0.0904545
1987.94 0.0803469
1988.25 0.0719450
1988.56 0.0648751
1988.87 0.0588613
1989.18 0.0536964
1989.80 0.0453206
1990.42 0.0388714
1991.04 0.0338023
1991.66 0.0297520
1992.28 0.0264672
1993.25 0.0224451
1994.21 0.0193556
1995.18 0.0169378
1996.14 0.0150168
1997.11 0.0134618
1998.07 0.0121863
2000.00 0.0102523
2001.53 0.00912272
2003.05 0.00821195
2004.58 0.00748053
2006.11 0.00688640
2009.16 0.00598266
2012.22 0.00533850
2015.27 0.00486043
2018.32 0.00449606
2024.43 0.00398554
2029.98 0.00368068
2035.54 0.00347316
2041.09 0.00334095
2046.64 0.00328462
2051.36 0.00333462
2053.72 0.00339751
2056.08 0.00353250
2058.44 0.00378308
2060.80 0.00424367
2061.98 0.00464497
2063.16 0.00525848
2063.75 0.00568850
2064.34 0.00624350
2064.93 0.00698287
2065.52 0.00800110
2066.07 0.00936330
2066.35 0.0102701
2066.63 0.0113957
2066.96 0.0131858
2067.12 0.0143815
2067.29 0.0159181
2067.45 0.0180076
2067.62 0.0210306
2067.70 0.0231004
2067.78 0.0256607
2067.86 0.0288931
2067.95 0.0330029
2068.03 0.0383254
2068.11 0.0450690
2068.19 0.0538273
2068.28 0.0649124
2068.36 0.0792460
2068.44 0.0972569
2068.52 0.120322
2068.61 0.148971
2068.69 0.185178
2068.77 0.229497
2068.85 0.284631
2068.94 0.351002
2069.02 0.432135
2069.10 0.528035
2069.18 0.641564
2069.22 0.705547
2069.26 0.774653
2069.33 0.905106
2069.40 1.04991
2069.47 1.21409
2069.54 1.39355
2069.61 1.59384
2069.68 1.80925
2069.75 2.04221
2069.82 2.29198
2069.89 2.56137
2069.96 2.84108
2070.03 3.13708
2070.10 3.43835
2070.37 4.67685
2070.47 5.08577
2070.57 5.46176
2070.61 5.63728
2070.66 5.80121
2070.71 5.95223
2070.76 6.08637
2070.83 6.26743
2070.90 6.40842
2070.95 6.46817
2070.99 6.51431
2071.03 6.55008
2071.06 6.56119
2071.09 6.56811
2071.10 6.56890
2071.13 6.56549
2071.16 6.55590
2071.19 6.53658
2071.24 6.48462
2071.30 6.40888
2071.35 6.31021
2071.40 6.18973
2071.46 6.04875
2071.51 5.88881
2071.57 5.71161
2071.64 5.44795
2071.71 5.16103
2071.78 4.85595
2071.86 4.53791
2072.15 3.23892
2072.23 2.91014
2072.30 2.59956
2072.38 2.30568
2072.45 2.03071
2072.53 1.77616
2072.61 1.54295
2072.68 1.33141
2072.76 1.14137
2072.83 0.970173
2072.91 0.821316
2072.99 0.691245
2073.06 0.578575
2073.14 0.481805
2073.21 0.399375
2073.29 0.329721
2073.37 0.271319
2073.43 0.229797
2073.49 0.194919
2073.56 0.164827
2073.62 0.139788
2073.68 0.118379
2073.75 0.100713
2073.81 0.0857241
2073.87 0.0734431
2073.94 0.0630875
2074.00 0.0546465
2074.07 0.0475577
2074.13 0.0417955
2074.19 0.0369624
2074.26 0.0330324
2074.38 0.0270699
2074.48 0.0236048
2074.59 0.0209877
2074.69 0.0189759
2074.79 0.0174099
2074.99 0.0150991
2075.19 0.0134627
2075.60 0.0112055
2076.01 0.00965552
2076.41 0.00851030
2076.82 0.00763182
2077.63 0.00638292
2078.44 0.00554558
2079.26 0.00495563
2080.07 0.00452512
2080.88 0.00420286
2082.00 0.00387300
2083.11 0.00362693
2085.35 0.00330684
2087.58 0.00308845
2089.81 0.00294381
2094.28 0.00275914
2098.75 0.00264955
2107.68 0.00252217
2116.61 0.00245034
2127.99 0.00239496
2139.36 0.00236275
2162.10 0.00234396
2181.59 0.00236914
2201.08 0.00244019
2210.83 0.00250222
2220.57 0.00259109
2230.32 0.00273272
2240.06 0.00296754
2247.17 0.00327279
2250.72 0.00351302
2254.28 0.00386016
2257.83 0.00439096
2259.61 0.00475032
2261.38 0.00523275
2263.16 0.00589451
2264.94 0.00682335
2266.71 0.00818233
2267.60 0.00909912
2268.49 0.0102620
2269.71 0.0124667
2270.32 0.0139489
2270.92 0.0157916
2271.53 0.0181240
2272.14 0.0211284
2272.75 0.0251182
2273.36 0.0306155
2273.67 0.0341985
2273.97 0.0385429
2274.28 0.0439454
2274.58 0.0508081
2274.88 0.0600269
2275.04 0.0660183
2275.19 0.0734746
2275.34 0.0831821
2275.49 0.0961735
2275.65 0.114350
2275.80 0.140608
2275.90 0.164896
2276.00 0.196287
2276.10 0.237783
2276.20 0.291550
2276.25 0.324635
2276.31 0.362420
2276.36 0.405513
2276.41 0.453559
2276.46 0.509198
2276.51 0.572322
2276.56 0.643786
2276.61 0.722829
2276.66 0.813577
2276.71 0.915579
2276.76 1.02993
2276.81 1.15512
2276.86 1.29732
2276.91 1.45538
2276.97 1.63053
2277.02 1.82004
2277.07 2.03270
2277.12 2.26613
2277.17 2.52150
2277.22 2.79423
2277.27 3.09624
2277.32 3.42323
2277.37 3.77598
2277.42 4.14743
2277.47 4.52828
2277.52 4.93311
2277.57 5.36194
2277.61 5.80493
2277.66 6.28054
