Pt-198(n,g) ENDFB-8.0
Energy(eV) XS(b)
512.892 0.0458934
513.444 0.0444138
513.996 0.0430585
514.548 0.0418152
515.651 0.0396262
516.755 0.0377757
517.858 0.0362094
518.962 0.0348832
520.066 0.0337620
521.370 0.0326631
522.674 0.0317739
523.978 0.0310684
525.283 0.0305262
526.587 0.0301133
527.891 0.0298200
529.195 0.0296363
530.500 0.0295563
531.603 0.0295671
532.707 0.0296389
533.810 0.0297680
534.914 0.0299616
537.121 0.0305146
539.328 0.0312964
541.536 0.0322968
543.743 0.0335358
544.846 0.0342442
545.950 0.0350232
548.157 0.0367760
550.164 0.0386369
551.167 0.0396658
552.170 0.0407767
553.174 0.0419556
554.177 0.0432266
556.183 0.0460391
557.187 0.0476089
558.190 0.0492829
559.193 0.0510782
560.196 0.0530229
561.200 0.0550945
562.203 0.0573375
563.206 0.0597288
564.209 0.0623371
565.313 0.0654551
566.417 0.0688616
567.520 0.0725925
568.624 0.0766890
569.728 0.0811986
570.831 0.0861781
571.935 0.0916938
573.038 0.0978240
574.078 0.104245
575.117 0.111388
576.157 0.119366
576.677 0.123708
577.196 0.128305
577.716 0.133188
578.236 0.138379
578.756 0.143904
579.275 0.149788
579.795 0.156067
580.315 0.162774
580.835 0.169950
581.354 0.177640
582.071 0.189191
582.789 0.201969
583.506 0.216155
584.223 0.231907
584.716 0.243798
585.209 0.256708
585.702 0.270726
586.195 0.285968
586.688 0.302586
587.181 0.320746
587.674 0.340650
588.167 0.362521
588.459 0.376475
588.750 0.391257
589.041 0.406952
589.333 0.423638
589.478 0.432386
589.624 0.441417
589.770 0.450743
589.915 0.460368
590.061 0.470319
590.207 0.480596
590.352 0.491228
590.498 0.502216
590.644 0.513591
590.789 0.525364
590.935 0.537555
591.081 0.550175
591.226 0.563264
591.372 0.576836
591.518 0.590915
591.591 0.598148
591.663 0.605517
591.770 0.616549
591.823 0.622175
591.876 0.627881
591.930 0.633677
591.983 0.639545
592.036 0.645496
592.089 0.651532
592.112 0.654099
592.156 0.659292
592.201 0.664537
592.291 0.675218
592.381 0.686177
592.470 0.697396
592.582 0.711832
592.694 0.726714
592.806 0.742088
592.918 0.757949
593.030 0.774347
593.142 0.791274
593.255 0.808787
593.367 0.826879
593.428 0.837110
593.490 0.847518
593.552 0.858141
593.613 0.868951
593.675 0.879986
593.736 0.891218
593.798 0.902669
593.860 0.914345
593.921 0.926271
593.983 0.938415
594.045 0.950803
594.106 0.963442
594.168 0.976358
594.229 0.989517
594.291 1.00295
594.353 1.01666
594.414 1.03068
594.476 1.04497
594.538 1.05958
594.599 1.07449
594.661 1.08974
594.723 1.10530
594.784 1.12119
594.846 1.13744
594.907 1.15407
594.969 1.17104
595.031 1.18840
595.092 1.20615
595.154 1.22433
595.216 1.24291
595.277 1.26191
595.339 1.28136
595.400 1.30129
595.462 1.32167
595.524 1.34257
595.585 1.36394
595.647 1.38586
595.709 1.40829
595.770 1.43127
595.832 1.45482
595.955 1.50376
596.078 1.55519
596.202 1.60938
596.325 1.66643
596.448 1.72664
596.571 1.79016
596.695 1.85733
596.818 1.92833
596.941 2.00357
597.064 2.08328
597.188 2.16795
597.311 2.25786
597.434 2.35360
597.557 2.45561
597.681 2.56445
597.804 2.68065
597.927 2.80509
597.989 2.87066
598.051 2.93846
598.112 3.00882
598.174 3.08164
598.235 3.15716
598.297 3.23550
598.359 3.31695
598.420 3.40140
598.482 3.48913
598.544 3.58033
598.605 3.67532
598.667 3.77401
598.728 3.87676
598.790 3.98379
598.852 4.09552
598.913 4.21186
598.975 4.33326
599.037 4.46002
599.098 4.59246
599.160 4.73093
599.221 4.87579
599.283 5.02745
599.373 5.26136
599.462 5.51179
599.552 5.78095
599.642 6.07012
599.731 6.38203
599.821 6.71837
599.910 7.08217
600.000 7.47651
600.048 7.70202
600.096 7.93794
600.144 8.18492
600.192 8.44368
600.241 8.71498
600.289 8.99963
600.337 9.29855
600.385 9.61203
600.433 9.94242
600.481 10.2903
600.529 10.6568
600.577 11.0425
600.625 11.4506
600.673 11.8819
600.721 12.3381
600.769 12.8202
600.828 13.4505
600.887 14.1287
600.946 14.8597
601.004 15.6476
601.063 16.5015
601.122 17.4255
601.181 18.4310
601.239 19.5236
601.298 20.7175
601.357 22.0205
601.416 23.4505
601.474 25.0180
601.504 25.8609
601.533 26.7456
601.563 27.6745
601.592 28.6470
601.621 29.6723
601.651 30.7504
601.680 31.8844
601.709 33.0733
601.739 34.3287
601.768 35.6503
601.798 37.0419
601.827 38.5073
601.856 40.0505
601.886 41.6757
601.915 43.3871
601.945 45.1827
601.974 47.0791
602.003 49.0745
602.033 51.1732
602.062 53.3793
602.092 55.6970
602.121 58.1298
602.150 60.6813
602.180 63.3454
602.209 66.1427
602.238 69.0666
602.268 72.1186
602.297 75.2883
602.327 78.5973
602.356 82.0340
602.415 89.2683
602.473 96.9853
602.532 105.107
602.591 113.587
602.650 122.296
602.759 138.782
602.814 146.862
602.869 154.647
602.924 161.995
602.979 168.724
603.033 174.695
603.088 179.763
603.141 183.688
603.194 186.551
603.247 188.294
603.300 188.866
603.335 188.589
603.393 187.024
603.450 184.125
603.508 179.974
603.565 174.700
603.622 168.428
603.680 161.332
603.737 153.587
603.794 145.388
603.915 127.330
604.036 109.427
604.097 100.882
604.157 92.7443
604.217 85.0802
604.278 77.9332
604.341 71.0418
604.372 67.8232
604.404 64.7509
604.435 61.8136
604.467 59.0270
604.498 56.3779
604.530 53.8623
604.562 51.4681
604.593 49.2058
604.625 47.0625
604.656 45.0328
604.688 43.1117
604.719 41.2937
604.751 39.5737
604.782 37.9465
604.814 36.4022
604.845 34.9459
604.877 33.5677
604.908 32.2631
604.940 31.0241
604.971 29.8542
605.003 28.7457
605.034 27.6947
605.097 25.7488
605.160 23.9973
605.223 22.4119
605.286 20.9780
605.329 20.0759
605.372 19.2301
605.415 18.4362
605.458 17.6902
605.501 16.9884
605.544 16.3274
605.587 15.7043
605.630 15.1174
605.673 14.5616
605.716 14.0359
605.802 13.0677
605.888 12.1956
605.974 11.4090
606.037 10.8788
606.100 10.3856
606.163 9.92460
606.226 9.49436
606.289 9.09096
606.352 8.71341
606.416 8.35842
606.479 8.02528
606.542 7.71125
606.605 7.41583
606.668 7.13669
606.731 6.87349
606.794 6.62426
606.857 6.38876
606.983 5.95407
607.109 5.56215
607.235 5.20784
607.361 4.88647
607.487 4.59408
607.613 4.32729
607.739 4.08320
607.866 3.85931
607.992 3.65361
608.100 3.48888
608.209 3.33511
608.318 3.19135
608.427 3.05672
608.536 2.93047
608.645 2.81189
608.754 2.70038
608.863 2.59547
608.972 2.49649
609.080 2.40307
609.189 2.31481
609.298 2.23135
609.516 2.07747
609.734 1.93912
609.860 1.86525
609.986 1.79554
610.112 1.72970
610.238 1.66743
610.490 1.55264
610.742 1.44943
610.995 1.35622
611.247 1.27179
611.499 1.19507
611.751 1.12518
612.049 1.05024
612.347 0.982646
612.645 0.921455
612.943 0.865902
613.241 0.815322
613.539 0.769156
613.837 0.726846
614.135 0.687952
614.388 0.657446
614.640 0.628957
614.892 0.602317
615.144 0.577380
615.396 0.553986
615.648 0.532021
615.901 0.511370
616.153 0.491938
616.405 0.473618
616.657 0.456333
616.909 0.440007
617.161 0.424578
617.666 0.396133
618.170 0.370558
618.674 0.347477
619.179 0.326585
619.683 0.307611
620.187 0.290334
620.692 0.274555
621.196 0.260112
621.700 0.246859
622.205 0.234674
622.663 0.224444
623.122 0.214957
623.580 0.206100
624.039 0.197815
624.497 0.190071
624.956 0.182828
625.414 0.176044
625.873 0.169684
626.331 0.163715
626.790 0.158105
627.248 0.152828
627.707 0.147860
628.624 0.138762
629.541 0.130656
630.549 0.122730
631.558 0.115706
632.567 0.109463
633.575 0.103905
634.584 0.0989466
635.593 0.0945196
636.602 0.0905647
637.610 0.0870321
638.344 0.0847033
639.077 0.0825608
639.811 0.0805925
640.544 0.0788005
642.026 0.0756207
643.507 0.0729763
644.988 0.0708289
646.469 0.0691355
647.950 0.0678637
649.432 0.0669902
650.913 0.0665022
652.394 0.0663885
653.973 0.0666806
655.552 0.0674093
657.132 0.0685936
658.711 0.0702641
660.290 0.0724482
661.080 0.0737487
661.870 0.0752172
662.659 0.0768515
663.449 0.0786623
664.239 0.0806632
665.028 0.0828685
666.114 0.0862669
667.200 0.0901360
668.286 0.0945377
669.371 0.0995455
670.457 0.105249
671.543 0.111758
672.086 0.115354
672.629 0.119203
673.172 0.123326
673.714 0.127747
674.307 0.132942
674.899 0.138561
675.491 0.144647
676.083 0.151243
676.803 0.160041
677.523 0.169818
678.243 0.180703
678.963 0.192862
679.683 0.206483
680.043 0.213898
680.403 0.221763
680.763 0.230144
681.123 0.239078
681.482 0.248606
681.842 0.258776
682.308 0.272984
682.774 0.288506
683.240 0.305507
683.706 0.324177
684.171 0.344741
684.637 0.367462
685.103 0.392649
685.569 0.420671
685.908 0.443081
686.246 0.467417
686.585 0.493900
686.924 0.522767
687.263 0.554328
687.432 0.571229
687.601 0.588936
687.771 0.607523
687.940 0.627038
688.110 0.647542
688.279 0.669088
688.395 0.684565
688.512 0.700587
688.628 0.717209
688.745 0.734432
688.861 0.752315
688.978 0.770861
689.094 0.790136
689.210 0.810142
689.290 0.824239
689.369 0.838714
689.449 0.853583
689.528 0.868860
689.607 0.884559
689.687 0.900697
689.766 0.917290
689.846 0.934356
689.920 0.950725
689.994 0.967537
690.020 0.973660
690.065 0.984195
690.110 0.994904
690.192 1.01491
690.274 1.03551
690.357 1.05678
690.439 1.07870
690.489 1.09249
690.539 1.10655
690.589 1.12088
690.640 1.13551
690.690 1.15042
690.740 1.16564
690.791 1.18116
690.841 1.19697
690.891 1.21314
690.941 1.22964
690.992 1.24648
691.042 1.26364
691.092 1.28120
691.143 1.29914
691.193 1.31745
691.243 1.33613
691.301 1.35833
691.360 1.38106
691.418 1.40437
691.476 1.42829
691.534 1.45287
691.592 1.47806
691.651 1.50392
691.709 1.53047
691.767 1.55779
691.825 1.58581
691.884 1.61460
691.942 1.64420
692.000 1.67468
692.058 1.70597
692.116 1.73816
692.175 1.77128
692.222 1.79915
692.270 1.82763
692.318 1.85685
692.365 1.88673
692.413 1.91741
692.461 1.94878
692.508 1.98094
692.556 2.01392
692.603 2.04780
692.651 2.08248
692.699 2.11813
692.746 2.15464
692.794 2.19219
692.842 2.23066
692.889 2.27016
692.937 2.31073
692.995 2.36193
693.053 2.41478
693.112 2.46944
693.170 2.52600
693.228 2.58465
693.286 2.64527
693.344 2.70808
693.403 2.77317
693.461 2.84078
693.519 2.91080
693.577 2.98346
693.636 3.05891
693.694 3.13742
693.752 3.21888
693.810 3.30358
693.868 3.39171
693.927 3.48360
693.985 3.57915
694.043 3.67873
694.101 3.78256
694.160 3.89108
694.218 4.00418
694.276 4.12234
694.334 4.24585
694.393 4.37528
694.451 4.51054
694.509 4.65223
694.567 4.80077
694.625 4.95688
694.684 5.12052
694.742 5.29248
694.800 5.47333
694.879 5.73556
694.959 6.01731
695.038 6.32058
695.118 6.64764
695.197 7.00107
695.237 7.18858
695.276 7.38381
695.316 7.58721
695.356 7.79923
695.396 8.02038
695.435 8.25120
695.494 8.60887
695.552 8.98995
695.610 9.39724
695.668 9.83322
695.726 10.3007
695.785 10.8027
695.843 11.3428
695.901 11.9249
695.959 12.5547
696.017 13.2350
696.076 13.9726
696.134 14.7741
696.192 15.6484
696.250 16.6011
696.279 17.1103
696.309 17.6432
696.338 18.2011
696.367 18.7856
696.396 19.4004
696.425 20.0431
696.454 20.7174
696.483 21.4254
696.512 22.1690
696.541 22.9504
696.571 23.7720
696.600 24.6361
696.629 25.5484
696.658 26.5055
696.687 27.5132
696.716 28.5743
696.745 29.6920
696.774 30.8693
696.803 32.1097
696.833 33.4163
696.862 34.7976
696.891 36.2476
696.920 37.7743
696.949 39.3814
696.978 41.0724
697.007 42.8506
697.036 44.7196
697.065 46.6824
697.095 48.7493
697.124 50.9090
697.153 53.1708
697.182 55.5368
697.211 58.0086
697.240 60.5874
697.269 63.2736
697.298 66.0672
697.333 69.5171
697.367 73.1030
697.402 76.8302
697.436 80.6921
697.505 88.7837
697.574 97.2828
697.638 105.492
697.702 113.794
697.831 130.061
697.881 136.031
697.932 141.625
697.982 146.768
698.032 151.346
698.082 155.290
698.133 158.505
698.183 160.940
698.233 162.534
698.267 163.115
698.300 163.304
698.334 163.099
698.388 161.928
698.442 159.754
698.497 156.622
698.551 152.619
698.606 147.825
698.660 142.364
698.715 136.347
698.769 129.898
698.827 122.671
698.885 115.251
699.001 100.309
699.059 93.0171
699.117 85.9839
699.175 79.2663
699.233 72.9154
699.294 66.6987
699.355 60.9426
699.415 55.6529
699.446 53.1853
699.476 50.8306
699.506 48.5792
699.537 46.4432
699.567 44.4119
699.597 42.4818
699.628 40.6433
699.658 38.9048
699.688 37.2562
699.719 35.6934
699.749 34.2078
699.779 32.8051
699.810 31.4722
699.840 30.2139
699.870 29.0182
699.901 27.8893
699.931 26.8196
699.961 25.8059
699.992 24.8419
700.022 23.9307
700.083 22.2433
700.143 20.7220
700.204 19.3499
700.240 18.5992
700.276 17.8907
700.312 17.2216
700.348 16.5908
700.419 15.4270
700.491 14.3816
700.563 13.4393
700.634 12.5872
700.706 11.8143
700.778 11.1110
700.838 10.5640
700.899 10.0567
700.960 9.58548
701.020 9.14761
701.081 8.73868
701.142 8.35681
701.203 7.99965
701.263 7.66563
701.324 7.35177
701.385 7.05696
701.445 6.77967
701.506 6.51896
701.567 6.27273
701.627 6.04029
701.688 5.82064
701.749 5.61317
701.870 5.22983
701.991 4.88499
702.113 4.57316
702.234 4.29068
702.355 4.03357
702.477 3.79924
702.598 3.58473
702.719 3.38819
702.819 3.23917
702.918 3.09985
703.017 2.96939
703.117 2.84706
703.216 2.73218
703.315 2.62415
703.414 2.52243
703.514 2.42663
703.613 2.33611
703.712 2.25058
703.911 2.09315
704.109 1.95167
704.308 1.82419
704.429 1.75232
704.551 1.68469
704.672 1.62087
704.793 1.56068
704.915 1.50376
705.036 1.44996
705.279 1.35069
705.521 1.26134
705.764 1.18062
706.007 1.10747
706.249 1.04096
706.514 0.975047
706.779 0.915254
707.044 0.860843
707.309 0.811212
707.573 0.765795
707.838 0.724167
708.103 0.685883
708.368 0.650596
708.610 0.620586
708.853 0.592610
709.096 0.566495
709.338 0.542085
709.581 0.519238
709.824 0.497825
710.066 0.477727
710.309 0.458840
710.552 0.441067
710.795 0.424323
711.037 0.408530
711.280 0.393618
711.765 0.366181
712.251 0.341569
712.736 0.319398
713.221 0.299360
713.707 0.281188
714.192 0.264659
714.678 0.249579
715.163 0.235784
715.648 0.223131
716.134 0.211499
716.553 0.202196
716.972 0.193529
717.391 0.185440
717.811 0.177854
718.230 0.170724
718.649 0.164025
719.068 0.157728
719.487 0.151800
719.907 0.146214
720.326 0.140944
721.164 0.131259
722.003 0.122584
722.841 0.114781
723.326 0.110617
723.812 0.106689
724.783 0.0994690
725.753 0.0930003
726.724 0.0871820
727.695 0.0819296
728.666 0.0771719
729.637 0.0728487
730.607 0.0689086
731.490 0.0656219
732.373 0.0625872
733.255 0.0597795
734.138 0.0571880
735.108 0.0545534
736.079 0.0521024
737.050 0.0498291
738.021 0.0477272
738.992 0.0457733
739.962 0.0439504
740.933 0.0422552
741.904 0.0406738
742.875 0.0391913
743.845 0.0378053
744.816 0.0365083
745.787 0.0352880
747.729 0.0330663
749.670 0.0310948
751.612 0.0293431
753.553 0.0277779
755.495 0.0263766
757.436 0.0251203
759.378 0.0239889
761.320 0.0229707
763.261 0.0220524
765.203 0.0212229
767.036 0.0205208
768.868 0.0198796
770.701 0.0192998
772.534 0.0187641
774.367 0.0182895
776.200 0.0178603
778.032 0.0174679
779.865 0.0171265
783.531 0.0165465
787.196 0.0161160
790.862 0.0158150
794.527 0.0156385
797.187 0.0155919
800.512 0.0156310
803.837 0.0157798
807.162 0.0160424
810.486 0.0164334
813.811 0.0169752
815.474 0.0173028
817.136 0.0176839
818.798 0.0181025
820.461 0.0185824
822.123 0.0191091
823.785 0.0197092
825.641 0.0204651
827.497 0.0213215
829.352 0.0222933
831.208 0.0233973
833.063 0.0246523
834.919 0.0260865
836.774 0.0277249
838.630 0.0296056
840.042 0.0312282
841.454 0.0330422
842.866 0.0350770
844.278 0.0373583
845.249 0.0390936
846.219 0.0409933
847.190 0.0430687
848.161 0.0453413
849.132 0.0478361
850.103 0.0505822
851.073 0.0536139
852.044 0.0569709
853.015 0.0607017
853.986 0.0648624
854.957 0.0695210
855.927 0.0747587
856.413 0.0776254
856.898 0.0806759
857.383 0.0839263
857.869 0.0873941
858.354 0.0910992
858.840 0.0950635
859.325 0.0993118
859.810 0.103871
860.384 0.109702
860.958 0.116057
861.531 0.123001
862.105 0.130641
862.679 0.139068
863.252 0.148379
863.826 0.158703
864.400 0.170189
864.885 0.180952
865.370 0.192807
865.856 0.205909
866.341 0.220438
866.827 0.236609
867.069 0.245389
867.312 0.254680
867.555 0.264522
867.797 0.274960
868.040 0.286044
868.283 0.297822
868.658 0.317550
869.033 0.339349
869.408 0.363517
869.783 0.390399
869.971 0.404986
870.158 0.420404
870.346 0.436739
870.533 0.454051
870.721 0.472445
870.908 0.491995
871.096 0.512811
871.283 0.535004
871.493 0.561592
871.703 0.590242
871.912 0.621170
872.122 0.654622
872.331 0.690880
872.436 0.710161
872.541 0.730268
872.646 0.751252
872.751 0.773163
872.855 0.796059
872.960 0.820001
873.071 0.846423
873.181 0.874134
873.291 0.903245
873.401 0.933853
873.512 0.966063
873.622 0.999987
873.677 1.01765
873.732 1.03575
873.788 1.05438
873.843 1.07349
873.909 1.09716
873.975 1.12162
874.041 1.14692
874.107 1.17309
874.163 1.19566
874.168 1.19794
874.190 1.20717
874.212 1.21646
874.292 1.25120
874.372 1.28741
874.427 1.31337
874.483 1.34008
874.538 1.36767
874.593 1.39608
874.648 1.42544
874.703 1.45571
874.758 1.48701
874.813 1.51928
874.874 1.55608
874.935 1.59426
874.996 1.63387
875.056 1.67492
875.117 1.71763
875.178 1.76201
875.238 1.80816
875.299 1.85609
875.360 1.90606
875.390 1.93186
875.420 1.95810
875.451 1.98498
875.481 2.01233
875.511 2.04026
875.542 2.06878
875.572 2.09801
875.602 2.12777
875.633 2.15828
875.663 2.18935
875.693 2.22122
875.724 2.25369
875.784 2.32083
875.845 2.39118
875.906 2.46483
875.966 2.54198
876.027 2.62274
876.088 2.70761
876.148 2.79674
876.209 2.89042
876.270 2.98881
876.330 3.09257
876.391 3.20193
876.452 3.31731
876.512 3.43896
876.573 3.56779
876.634 3.70391
876.694 3.84840
876.755 4.00145
876.816 4.16431
876.876 4.33757
876.937 4.52215
876.998 4.71910
877.058 4.92957
877.119 5.15487
877.180 5.39646
877.210 5.52366
877.240 5.65556
877.271 5.79285
877.301 5.93490
877.332 6.08291
877.362 6.23621
877.392 6.39613
877.423 6.56194
877.453 6.73453
877.483 6.91427
877.514 7.10222
877.544 7.29759
877.574 7.50214
877.605 7.71504
877.635 7.93825
877.665 8.17091
877.696 8.41437
877.726 8.66932
877.756 8.93740
877.787 9.21767
877.817 9.51284
877.847 9.82190
877.878 10.1479
877.908 10.4898
877.938 10.8499
877.969 11.2293
877.999 11.6308
878.029 12.0533
878.060 12.5010
878.090 12.9729
878.120 13.4737
878.151 14.0022
878.181 14.5621
878.211 15.1556
878.242 15.7872
878.272 16.4552
878.302 17.1669
878.333 17.9202
878.363 18.7233
878.393 19.5739
878.424 20.4778
878.454 21.4386
878.484 22.4630
878.515 23.5481
878.545 24.7007
878.575 25.9247
878.606 27.2283
878.636 28.6066
878.666 30.0677
878.697 31.6151
878.727 33.2580
878.757 34.9889
878.788 36.8223
878.818 38.7491
878.848 40.7844
878.879 42.9168
878.909 45.1619
878.939 47.5057
878.970 49.9640
879.000 52.5201
879.030 55.1804
879.061 57.9427
879.091 60.8134
879.121 63.7694
879.182 69.9426
879.243 76.4261
879.303 83.1349
879.425 96.8232
879.490 104.047
879.555 110.968
879.619 117.418
879.684 123.221
879.724 126.361
879.763 129.162
879.803 131.590
879.842 133.612
879.882 135.214
879.921 136.368
879.961 137.065
880.000 137.293
880.026 137.184
880.069 136.560
880.112 135.397
880.155 133.706
880.197 131.519
880.240 128.858
880.283 125.772
880.326 122.288
880.368 118.469
880.408 114.674
880.447 110.678
880.526 102.215
880.605 93.3755
880.684 84.4767
880.764 75.5999
880.844 67.1330
880.885 63.1012
880.925 59.2378
880.965 55.5349
881.005 52.0193
881.045 48.6785
881.085 45.5317
881.126 42.5632
881.166 39.7859
881.206 37.1819
881.246 34.7592
881.286 32.4990
881.326 30.4052
881.357 28.8868
881.388 27.4607
881.419 26.1179
881.450 24.8544
881.481 23.6660
881.512 22.5488
881.543 21.4988
881.574 20.5122
881.605 19.5822
881.636 18.7112
881.667 17.8926
881.698 17.1232
881.729 16.3996
881.760 15.7190
881.791 15.0784
881.822 14.4753
881.863 13.7446
881.903 13.0692
881.943 12.4408
881.983 11.8585
882.023 11.3153
882.063 10.8106
882.104 10.3385
882.144 9.89861
882.184 9.48603
882.224 9.10046
882.264 8.73783
882.304 8.39801
882.344 8.07754
882.385 7.77645
882.425 7.49247
882.465 7.22431
882.545 6.73024
882.625 6.28673
882.706 5.88696
882.786 5.52522
882.866 5.19672
882.947 4.89740
883.027 4.62384
883.107 4.37339
883.187 4.14291
883.268 3.93054
883.348 3.73440
883.428 3.55284
883.509 3.38442
883.589 3.22789
883.669 3.08213
883.749 2.94632
883.830 2.81926
883.910 2.70035
883.990 2.58890
884.070 2.48441
884.151 2.38608
884.231 2.29353
884.311 2.20633
884.392 2.12416
884.472 2.04644
884.552 1.97296
884.713 1.83750
884.873 1.71565
885.034 1.60570
885.194 1.50602
885.355 1.41548
885.516 1.33288
885.676 1.25742
885.800 1.20342
885.924 1.15286
886.048 1.10546
886.172 1.06098
886.296 1.01912
886.421 0.979716
886.545 0.942564
886.669 0.907524
886.793 0.874384
886.917 0.843032
887.165 0.785222
887.413 0.733165
887.661 0.686165
887.822 0.658125
887.982 0.631782
888.143 0.607001
888.304 0.583675
888.464 0.561665
888.625 0.540886
888.785 0.521248
888.946 0.502681
889.267 0.468406
889.588 0.437558
889.909 0.409684
890.230 0.384415
890.581 0.359443
890.931 0.336856
891.281 0.316355
891.632 0.297692
891.982 0.280655
892.332 0.265076
892.683 0.250787
893.033 0.237635
893.354 0.226465
893.675 0.216070
893.996 0.206379
894.318 0.197338
894.639 0.188886
894.960 0.180977
895.281 0.173564
895.602 0.166606
895.923 0.160064
896.244 0.153910
896.566 0.148110
896.887 0.142640
897.208 0.137474
897.529 0.132591
898.171 0.123594
898.813 0.115504
899.456 0.108205
900.098 0.101596
900.740 0.0955936
901.383 0.0901249
902.025 0.0851289
