Co-59(n,g) ENDFB-8.0
Energy(eV) XS(b)
3988.22 8.03971
3988.23 8.03892
3988.26 8.03610
3988.32 8.02575
3988.42 7.99116
3988.51 7.93889
3988.61 7.86832
3988.70 7.78100
3988.84 7.62258
3988.98 7.43037
3989.10 7.23626
3989.22 7.02051
3989.34 6.78546
3989.46 6.53575
3989.70 5.99231
3989.94 5.41569
3990.42 4.23470
3990.57 3.88579
3990.72 3.55005
3990.86 3.22557
3991.01 2.91893
3991.16 2.62764
3991.30 2.35690
3991.45 2.10380
3991.60 1.87216
3991.74 1.65882
3991.89 1.46638
3992.04 1.29162
3992.18 1.13612
3992.33 0.996762
3992.48 0.874341
3992.62 0.765984
3992.77 0.671929
3992.89 0.603338
3993.01 0.542481
3993.13 0.488677
3993.25 0.441636
3993.37 0.399950
3993.49 0.363444
3993.61 0.331563
3993.73 0.304004
3993.98 0.258871
3994.22 0.225127
3994.46 0.199887
3994.70 0.181024
3994.94 0.166835
3995.18 0.156175
3995.42 0.148007
3995.67 0.141704
3996.15 0.132701
3996.63 0.126641
3997.11 0.122225
3997.60 0.118825
3998.56 0.113879
3999.53 0.110453
4000.49 0.107983
4001.73 0.105729
4002.97 0.104174
4004.22 0.103089
4005.46 0.102330
4007.94 0.101454
4010.42 0.101147
4013.04 0.101195
4015.66 0.101465
4020.90 0.102475
4031.38 0.105548
4041.87 0.109351
4052.35 0.113728
4062.83 0.118632
4073.31 0.124080
4083.79 0.130135
4094.27 0.136896
4103.10 0.143223
4111.93 0.150209
4120.75 0.157956
4129.58 0.166584
4138.41 0.176213
4142.82 0.181452
4147.23 0.187041
4151.64 0.192984
4156.06 0.199314
4160.47 0.206065
4164.88 0.213276
4170.95 0.224028
4177.02 0.235860
4183.09 0.248925
4189.16 0.263404
4195.23 0.279499
4198.26 0.288230
4201.29 0.297457
4204.33 0.307219
4207.36 0.317562
4210.40 0.328522
4213.43 0.340149
4218.67 0.361965
4221.29 0.373773
4223.91 0.386230
4226.53 0.399382
4229.15 0.413280
4231.77 0.427964
4234.39 0.443498
4237.01 0.459943
4239.63 0.477335
4242.25 0.495772
4244.87 0.515277
4247.50 0.535911
4250.12 0.557680
4252.74 0.580830
4255.36 0.605393
4258.92 0.641154
4262.49 0.679766
4266.05 0.721383
4269.62 0.766155
4273.18 0.814172
4276.75 0.865306
4280.31 0.919497
4283.88 0.976499
4288.78 1.05865
4293.68 1.14335
4298.59 1.22731
4303.49 1.30793
4305.94 1.34534
4308.39 1.37969
4310.84 1.41052
4313.29 1.43719
4315.75 1.45915
4318.20 1.47586
4320.65 1.48695
4323.10 1.49213
4326.37 1.48966
4329.64 1.47663
4332.50 1.45701
4335.36 1.43043
4338.22 1.39772
4341.08 1.35987
4343.94 1.31790
4346.80 1.27285
4352.52 1.17769
4363.96 0.986126
4369.68 0.898191
4372.54 0.857138
4375.40 0.818229
4378.63 0.776809
4381.86 0.737931
4385.09 0.701613
4388.31 0.667811
4391.54 0.636381
4394.77 0.607182
4398.00 0.580113
4401.23 0.555022
4404.45 0.531754
4407.68 0.510204
4410.91 0.490245
4414.14 0.471737
4417.37 0.454584
4420.59 0.438690
4423.82 0.423940
4427.05 0.410253
4430.28 0.397552
4433.51 0.385757
4436.73 0.374795
4439.96 0.364613
4446.42 0.346335
4452.87 0.330519
4459.33 0.316811
4465.79 0.304931
4472.24 0.294634
4478.70 0.285713
4485.74 0.277360
4492.78 0.270399
4499.83 0.264317
4506.87 0.259206
4513.91 0.255004
4520.96 0.251537
4528.00 0.248693
4535.04 0.246456
4549.13 0.243623
4563.21 0.242510
4574.05 0.242718
4584.90 0.243718
4595.74 0.245419
4606.58 0.247879
4617.42 0.250713
4628.26 0.254259
4639.10 0.258093
4649.94 0.262610
4660.78 0.267412
4671.62 0.272694
4693.31 0.284368
4714.99 0.297437
4736.67 0.311753
4753.13 0.323372
4769.59 0.335491
4802.50 0.360756
4835.42 0.386605
4868.34 0.411337
4884.79 0.423164
4901.25 0.433990
4917.71 0.443672
4934.17 0.451855
4950.63 0.458476
4967.08 0.463420
4983.54 0.466556
5000.00 0.467679
5018.63 0.466207
5037.26 0.462235
5054.53 0.456096
5071.80 0.447948
5080.44 0.443440
5089.07 0.438091
5106.34 0.426726
5123.61 0.414040
5140.88 0.400191
5175.42 0.370479
5244.51 0.309415
5279.05 0.280163
5296.32 0.266347
5313.59 0.253091
5337.05 0.236091
5360.52 0.220202
5383.99 0.205426
5407.45 0.191725
5430.92 0.179088
5454.38 0.167389
5477.85 0.156656
5501.31 0.146720
5523.50 0.138097
5545.68 0.130092
5567.87 0.122683
5590.05 0.115849
5612.24 0.109488
5634.42 0.103612
5656.61 0.0981583
5678.79 0.0930827
5700.97 0.0884335
5712.07 0.0861473
5723.16 0.0840500
5745.34 0.0799162
5767.53 0.0761427
5789.71 0.0726019
5811.90 0.0692500
5834.08 0.0661576
5856.27 0.0632717
5878.45 0.0605316
5900.64 0.0579753
5922.82 0.0556030
5945.01 0.0533458
5967.19 0.0512194
5989.38 0.0492551
6011.56 0.0473850
6033.75 0.0456119
6064.00 0.0433884
6094.25 0.0413493
6124.50 0.0394853
6154.75 0.0377954
6185.01 0.0362918
6200.13 0.0355971
6215.26 0.0349821
6230.38 0.0344411
6245.51 0.0339940
6260.64 0.0336744
6275.76 0.0335343
6283.07 0.0335592
6290.38 0.0336732
6297.70 0.0338991
6305.01 0.0342747
6312.32 0.0348368
6319.63 0.0357084
6326.94 0.0370186
6330.60 0.0379047
6334.25 0.0389958
6339.29 0.0409793
6344.33 0.0437426
6346.86 0.0455360
6349.38 0.0476980
6351.90 0.0503276
6354.42 0.0535703
6357.19 0.0580967
6359.96 0.0640158
6361.35 0.0676798
6362.74 0.0719468
6364.12 0.0769635
6365.51 0.0829061
6366.52 0.0879529
6367.53 0.0937343
6368.54 0.100414
6369.54 0.108176
6370.55 0.117290
6371.56 0.128078
6372.57 0.141001
6373.58 0.156679
6374.27 0.169513
6374.96 0.184417
6375.66 0.201908
6376.35 0.222654
6377.04 0.247615
6377.74 0.278032
6378.08 0.295896
6378.43 0.315870
6378.78 0.338479
6379.12 0.364107
6379.63 0.408435
6379.88 0.434368
6380.13 0.463413
6380.38 0.496111
6380.64 0.533108
6380.89 0.575178
6381.14 0.623241
6381.47 0.697331
6381.64 0.740007
6381.80 0.786639
6381.97 0.838270
6382.13 0.894793
6382.30 0.957460
6382.46 1.02613
6382.63 1.10228
6382.80 1.18570
6382.96 1.27814
6383.13 1.37928
6383.29 1.49114
6383.46 1.61321
6383.62 1.74698
6383.79 1.89330
6383.96 2.06210
6384.13 2.24564
6384.31 2.44691
6384.48 2.66442
6384.66 2.90139
6384.83 3.15566
6385.00 3.42896
6385.17 3.72150
6385.35 4.03513
6385.52 4.36597
6385.69 4.71522
6385.87 5.08205
6386.04 5.46752
6386.21 5.86570
6386.39 6.27686
6386.56 6.69880
6386.94 7.64528
6387.32 8.59836
6387.66 9.44654
6388.01 10.2338
6388.18 10.5972
6388.36 10.9318
6388.53 11.2357
6388.70 11.5055
6388.89 11.7562
6389.08 11.9584
6389.26 12.1104
6389.45 12.2101
6389.70 12.2592
6389.83 12.2474
6390.03 12.1766
6390.23 12.0431
6390.43 11.8490
6390.64 11.5992
6390.78 11.3920
6390.92 11.1622
6391.20 10.6362
6391.48 10.0486
6391.76 9.40974
6392.00 8.82857
6392.24 8.23088
6392.71 7.02586
6392.99 6.34172
6393.27 5.68661
6393.55 5.06692
6393.68 4.77146
6393.82 4.48925
6393.96 4.21666
6394.10 3.95796
6394.24 3.70965
6394.38 3.47539
6394.52 3.25181
6394.65 3.04205
6394.79 2.84290
6394.93 2.65699
6395.07 2.48131
6395.21 2.31805
6395.35 2.16443
6395.48 2.02223
6395.62 1.88893
6395.76 1.76595
6395.90 1.65103
6396.04 1.54532
6396.18 1.44679
6396.32 1.35636
6396.45 1.27223
6396.59 1.19514
6396.73 1.12352
6396.87 1.05796
6397.01 0.997091
6397.15 0.941390
6397.42 0.842007
6397.70 0.757782
6397.98 0.685950
6398.26 0.624474
6398.53 0.571628
6398.81 0.525965
6399.09 0.486284
6399.36 0.451593
6399.60 0.424938
6399.84 0.401071
6400.32 0.359952
6400.80 0.325779
6401.28 0.297076
6401.76 0.272554
6402.23 0.251462
6402.71 0.233074
6403.19 0.216983
6403.75 0.200638
6404.30 0.186401
6404.85 0.173888
6405.41 0.162823
6406.52 0.144190
6407.62 0.129181
6408.53 0.118954
6409.44 0.110191
6410.35 0.102621
6411.25 0.0960376
6413.07 0.0851704
6414.88 0.0766420
6416.29 0.0712075
6417.70 0.0665953
6419.11 0.0626412
6420.52 0.0592293
6423.34 0.0536568
6426.16 0.0493236
6428.98 0.0458805
6431.80 0.0430979
6434.62 0.0408136
6437.44 0.0389157
6440.27 0.0373193
6443.09 0.0359544
6448.73 0.0337494
6455.18 0.0318476
6461.62 0.0303889
6468.07 0.0292387
6474.52 0.0283022
6480.97 0.0275159
6487.41 0.0268475
6500.31 0.0257602
6512.80 0.0249349
6525.29 0.0242324
6537.79 0.0236278
6550.28 0.0230938
6575.26 0.0221767
6600.25 0.0213845
6625.23 0.0206813
6650.22 0.0200428
6675.20 0.0194544
6700.18 0.0189072
6735.65 0.0181989
6771.11 0.0175347
6806.57 0.0169116
6842.03 0.0163456
6912.95 0.0153118
6948.42 0.0148484
6983.88 0.0144166
7019.34 0.0140076
7054.80 0.0136277
7125.72 0.0129496
7161.19 0.0126437
7196.65 0.0123699
7267.57 0.0118829
7319.15 0.0115976
7370.73 0.0113726
7422.31 0.0112162
7473.89 0.0111427
7502.91 0.0111465
7531.92 0.0111896
7560.94 0.0112786
7589.95 0.0114231
7618.97 0.0116360
7647.98 0.0119347
7676.99 0.0123404
7706.01 0.0128992
7720.51 0.0132505
7735.02 0.0136611
7749.53 0.0141415
7764.04 0.0147047
7778.54 0.0153674
7793.05 0.0161509
7807.56 0.0170786
7822.06 0.0182005
7830.93 0.0189992
7839.79 0.0198998
7848.66 0.0209202
7857.53 0.0220814
7866.39 0.0234085
7875.26 0.0249347
7884.12 0.0266996
7892.99 0.0287534
7898.63 0.0302406
7904.27 0.0318879
7909.91 0.0337145
7915.55 0.0357678
7921.20 0.0380741
7926.84 0.0406748
7932.48 0.0436420
7938.12 0.0469903
7942.55 0.0499458
7946.99 0.0532616
7951.42 0.0569785
7955.85 0.0611612
7960.28 0.0658894
7964.72 0.0712603
7966.93 0.0742236
7969.15 0.0773918
7971.37 0.0807824
7973.58 0.0844153
7975.19 0.0872267
7976.81 0.0901949
7978.42 0.0933315
7980.03 0.0966455
7981.94 0.100835
7983.86 0.105318
7985.77 0.110121
7986.73 0.112653
7987.69 0.115277
7988.64 0.117997
7989.60 0.120818
7990.56 0.123744
7991.51 0.126781
7992.47 0.129934
7993.43 0.133209
7994.39 0.136614
7995.34 0.140154
7996.45 0.144436
7997.56 0.148917
7998.67 0.153614
7999.78 0.158540
8000.88 0.163709
8001.99 0.169136
8003.10 0.174837
8004.21 0.180832
8005.32 0.187144
8006.42 0.193783
8007.53 0.200778
8008.64 0.208152
8009.75 0.215938
8010.86 0.224151
8011.97 0.232827
8013.07 0.242001
8014.18 0.251715
8015.29 0.261991
8016.40 0.272879
8017.51 0.284422
8018.61 0.296670
8019.72 0.309673
8020.83 0.323487
8021.94 0.338172
8023.05 0.353807
8024.16 0.370430
8025.26 0.388130
8026.37 0.406982
8027.48 0.427069
8028.59 0.448474
8029.70 0.471288
8030.80 0.495599
8031.91 0.521525
8033.02 0.549110
8034.13 0.578464
8035.24 0.609670
8036.35 0.642831
8037.45 0.677942
8038.56 0.715071
8039.67 0.754225
8040.33 0.778686
8041.00 0.803854
8041.66 0.829706
8042.33 0.856174
8042.99 0.883298
8043.66 0.910949
8044.99 0.967750
8046.32 1.02596
8047.64 1.08478
8048.97 1.14316
8050.30 1.19989
8051.43 1.24568
8052.56 1.28831
8053.69 1.32680
8054.81 1.36016
8055.94 1.38754
8057.07 1.40811
8058.20 1.42127
8059.32 1.42661
8060.61 1.42292
8061.90 1.40893
8063.19 1.38522
8064.48 1.35274
8065.45 1.32330
8066.41 1.29015
8067.38 1.25393
8068.35 1.21528
8069.31 1.17473
8070.28 1.13295
8072.21 1.04755
8074.14 0.962566
8076.08 0.880607
8078.01 0.803423
8079.94 0.732003
8081.75 0.670925
8082.65 0.642413
8083.55 0.615217
8084.45 0.589278
8085.35 0.564618
8086.25 0.541164
8087.15 0.518872
8088.06 0.497670
8088.96 0.477557
8089.86 0.458458
8090.76 0.440324
8092.56 0.406761
8094.36 0.376492
8096.17 0.349057
8097.98 0.324289
8099.79 0.301882
8101.60 0.281578
8103.41 0.263147
8105.22 0.246385
8107.03 0.231112
8108.84 0.217169
8110.81 0.203307
8112.78 0.190702
8114.76 0.179214
8116.73 0.168728
8118.70 0.159129
8120.68 0.150338
8122.65 0.142259
8124.62 0.134821
8128.24 0.122611
8131.86 0.112008
8135.48 0.102751
8139.10 0.0946317
8142.72 0.0874701
8146.34 0.0811275
8149.95 0.0754839
8153.57 0.0704418
8157.19 0.0659185
8160.81 0.0618483
8164.43 0.0581722
8168.04 0.0548413
8171.66 0.0518134
8175.28 0.0490546
8182.52 0.0442238
8189.10 0.0405056
8195.68 0.0372886
8202.25 0.0344878
8208.83 0.0320395
8215.41 0.0298865
8221.99 0.0279833
8228.57 0.0262926
8235.15 0.0247839
8242.38 0.0233043
8249.62 0.0219866
8256.86 0.0208076
8264.09 0.0197487
8278.57 0.0179293
8293.04 0.0164322
8307.51 0.0151843
8321.99 0.0141254
8336.46 0.0132227
8350.93 0.0124486
8365.41 0.0117752
8379.88 0.0111886
8394.35 0.0106730
8408.83 0.0102162
8433.82 0.00954392
8458.82 0.00898975
8483.82 0.00852313
8508.82 0.00813246
8533.82 0.00780203
8558.82 0.00752350
8583.82 0.00729392
8608.82 0.00711772
8640.40 0.00699603
8656.18 0.00700599
8671.97 0.00709880
8687.76 0.00735736
8695.66 0.00760275
8703.55 0.00799523
8709.14 0.00841849
8714.73 0.00904086
8720.33 0.00999311
8725.92 0.0115529
8729.37 0.0130672
8732.83 0.0153395
8734.55 0.0169288
8736.28 0.0189771
8738.01 0.0216854
8739.73 0.0253883
8740.64 0.0279098
8741.54 0.0309928
8742.45 0.0348493
8743.35 0.0398050
8744.26 0.0464759
8745.16 0.0560553
8745.61 0.0626686
8746.07 0.0711378
8746.52 0.0822630
8746.97 0.0971730
8747.32 0.112306
8747.67 0.131559
8748.02 0.156259
8748.37 0.187756
8748.72 0.228033
8749.07 0.278963
8749.42 0.343250
8749.77 0.423174
8749.94 0.470077
8750.12 0.522018
8750.29 0.579356
8750.47 0.642062
8750.64 0.711189
8750.82 0.786704
8750.99 0.868887
8751.16 0.957450
8751.34 1.05360
8751.51 1.15699
8751.69 1.26767
8751.86 1.38496
8752.04 1.51011
8752.21 1.64227
8752.39 1.78118
8752.56 1.92560
8752.89 2.21402
8753.28 2.57752
8753.67 2.95317
8754.06 3.33063
8754.45 3.69387
8754.65 3.86665
8754.84 4.02949
8755.04 4.18215
8755.24 4.32124
8755.46 4.46422
8755.69 4.58533
8755.95 4.69736
8756.18 4.76374
8756.35 4.79638
8756.52 4.81288
8756.61 4.81512
8756.68 4.81385
8756.85 4.79944
8757.02 4.76932
8757.25 4.70409
8757.48 4.61231
8757.71 4.49543
8757.94 4.35620
8758.17 4.19585
8758.40 4.01768
8758.61 3.83333
8758.83 3.63899
8759.27 3.22764
8759.89 2.62397
8760.21 2.33073
8760.52 2.05029
8760.75 1.85507
8760.98 1.67030
8761.21 1.49694
8761.43 1.33563
8761.66 1.18671
8761.89 1.05030
8762.12 0.926247
8762.35 0.814703
8762.56 0.722533
8762.77 0.639909
8762.97 0.565849
8763.18 0.499791
8763.39 0.441144
8763.60 0.389304
8763.81 0.343670
8764.01 0.303651
8764.22 0.268520
8764.43 0.238070
8764.85 0.188677
8765.26 0.151675
8765.68 0.124068
8766.01 0.107109
8766.35 0.0936460
8766.68 0.0828962
8767.01 0.0742412
8767.68 0.0614017
8768.34 0.0524736
8769.01 0.0459284
8769.68 0.0408977
8771.01 0.0335945
8772.09 0.0293309
8773.17 0.0260221
8774.25 0.0233883
8775.33 0.0212510
8777.50 0.0180175
8779.66 0.0157120
8781.49 0.0142354
8783.33 0.0130649
8786.99 0.0113457
8790.65 0.0101625
8794.31 0.00931155
8800.97 0.00827109
8807.63 0.00760316
8820.95 0.00681883
8834.27 0.00638022
8847.58 0.00610017
8874.22 0.00575880
8900.85 0.00554962
8927.49 0.00539517
8964.78 0.00523425
9002.07 0.00510999
9076.65 0.00491982
9151.23 0.00479035
9225.80 0.00472207
9271.08 0.00472716
9316.36 0.00480645
9339.00 0.00491034
9361.64 0.00512744
9372.96 0.00529815
9384.28 0.00560149
9395.60 0.00617011
9401.26 0.00665352
9406.92 0.00743683
9410.25 0.00812359
9413.58 0.00909260
9416.91 0.0105700
9418.58 0.0116156
9420.24 0.0129771
9421.66 0.0144963
9423.07 0.0165084
9424.49 0.0192799
9425.20 0.0211021
9425.90 0.0233630
9426.61 0.0262861
9427.32 0.0302579
9428.03 0.0360267
9428.38 0.0399745
9428.73 0.0449387
9429.09 0.0512912
9429.44 0.0594715
9429.79 0.0700640
9430.15 0.0837668
9430.50 0.101580
9430.86 0.124599
9431.21 0.154168
9431.56 0.191731
9431.85 0.230140
9432.15 0.276162
9432.44 0.331235
9432.73 0.396111
9433.02 0.472341
9433.31 0.560418
9433.60 0.661449
9433.89 0.776084
9434.19 0.905151
9434.48 1.04776
9434.77 1.20390
9435.06 1.37263
9435.35 1.55314
9435.64 1.74217
9436.22 2.13672
9436.62 2.40655
9437.01 2.66544
9437.21 2.78803
9437.41 2.90401
9437.61 3.01207
9437.81 3.11046
9437.97 3.18585
9438.14 3.25280
9438.31 3.31153
9438.47 3.36079
9438.66 3.40485
9438.85 3.43630
9438.98 3.45129
9439.12 3.45902
9439.20 3.46014
9439.34 3.45649
9439.48 3.44564
9439.64 3.42398
9439.80 3.39303
9440.06 3.32185
9440.33 3.22733
9440.62 3.09680
9440.92 2.94345
9441.22 2.77138
9441.51 2.58500
9441.95 2.29322
9442.39 1.99418
9442.82 1.70061
9443.04 1.55957
9443.26 1.42362
9443.48 1.29305
9443.70 1.16977
9443.91 1.05370
9444.13 0.945206
9444.35 0.844068
9444.57 0.751276
9444.79 0.666295
9445.01 0.588961
9445.26 0.509352
9445.50 0.439219
9445.75 0.377398
9446.00 0.323725
9446.25 0.277068
9446.50 0.237094
9446.75 0.202777
9447.00 0.173716
9447.25 0.149033
9447.50 0.128331
9447.75 0.110897
9448.00 0.0963793
9448.25 0.0842230
9448.50 0.0741414
9448.81 0.0638582
9449.12 0.0556787
9449.43 0.0491527
9449.75 0.0439186
9450.37 0.0362389
9450.99 0.0310228
9451.62 0.0272870
9452.24 0.0244784
9453.49 0.0204810
9454.80 0.0175983
9456.11 0.0154944
9457.42 0.0138937
9458.73 0.0126417
9461.35 0.0108340
9463.97 0.00961912
9466.59 0.00875774
9469.21 0.00811939
9474.45 0.00726365
9479.69 0.00675072
9484.93 0.00642488
9495.40 0.00605226
9511.37 0.00587412
9528.34 0.00593413
9545.30 0.00616743
9562.27 0.00657778
9579.24 0.00723811
9588.72 0.00776815
9598.20 0.00846957
9607.68 0.00941737
9617.16 0.0107314
9622.65 0.0117421
9628.14 0.0130112
9633.63 0.0146340
9639.12 0.0167544
9643.86 0.0191570
9648.60 0.0223251
9653.34 0.0266195
9655.71 0.0293620
9658.08 0.0326459
9660.82 0.0373334
9663.57 0.0432950
9666.31 0.0510464
9667.68 0.0558253
9669.06 0.0613848
9670.24 0.0669582
9671.43 0.0733949
9672.61 0.0808924
9673.80 0.0897018
9674.98 0.100157
9676.17 0.112709
9677.35 0.127985
9678.54 0.146877
9679.22 0.159979
9679.91 0.175053
9680.60 0.192575
9681.28 0.213154
9681.97 0.237627
9682.65 0.267172
9683.34 0.303495
9684.03 0.349118
9684.34 0.373909
9684.65 0.401853
9684.96 0.433518
9685.27 0.469584
9685.59 0.510866
9685.90 0.558328
9686.21 0.613108
9686.52 0.676320
9686.83 0.749907
9687.15 0.835440
9687.46 0.934910
9687.77 1.05053
9688.08 1.18471
9688.24 1.25956
9688.39 1.34004
9688.55 1.42647
9688.71 1.51921
9688.86 1.61860
9689.02 1.72427
9689.19 1.85000
9689.36 1.98505
9689.53 2.12984
9689.70 2.28379
9689.88 2.44905
9690.05 2.62398
9690.22 2.81083
9690.39 3.00761
9690.56 3.21669
9690.73 3.43564
9690.90 3.66693
9691.08 3.90765
9691.25 4.16032
9691.42 4.42157
9691.59 4.69390
9691.76 4.97347
9691.89 5.18294
9692.01 5.39632
9692.26 5.83143
9692.51 6.27870
9692.76 6.73041
9693.06 7.27084
9693.35 7.80302
9693.65 8.31949
9693.94 8.81056
9694.29 9.33489
9694.63 9.79706
9694.91 10.1197
9695.19 10.3838
9695.35 10.5060
9695.51 10.6072
9695.67 10.6865
9695.83 10.7434
9696.13 10.7884
9696.35 10.7682
9696.58 10.7024
9696.78 10.6025
9696.99 10.4659
9697.19 10.2943
9697.40 10.0908
9697.60 9.85815
9697.81 9.59925
9698.01 9.31438
9698.21 9.00926
9698.42 8.68400
9698.62 8.34495
9699.03 7.63346
9699.29 7.16560
9699.54 6.69599
9700.06 5.76638
9700.47 5.06560
9700.67 4.73153
9700.87 4.40970
9701.08 4.10124
9701.28 3.80704
9701.48 3.52775
9701.69 3.26379
9701.89 3.01419
9702.09 2.78141
9702.30 2.56406
9702.50 2.36185
9702.70 2.17436
9702.90 2.00108
9703.11 1.84140
9703.31 1.69467
9703.51 1.55953
9703.72 1.43658
9703.92 1.32437
9704.12 1.22214
9704.33 1.12871
9704.53 1.04427
9704.73 0.967628
9704.94 0.898118
9705.14 0.834806
9705.34 0.777713
9705.55 0.725955
9705.75 0.679013
9706.16 0.597713
9706.56 0.530469
9706.97 0.474397
9707.37 0.427532
9707.78 0.387932
9708.19 0.354176
9708.59 0.325077
9709.00 0.299897
9709.41 0.277868
9709.81 0.258449
9710.62 0.225772
9711.44 0.199419
9712.25 0.177751
9713.06 0.159679
9713.88 0.144376
9714.69 0.131311
9715.50 0.120028
9716.31 0.110231
9717.20 0.100916
9718.09 0.0927995
9719.86 0.0794107
9721.63 0.0688835
9723.41 0.0604461
9725.03 0.0540918
9726.66 0.0487657
9728.28 0.0442501
9729.91 0.0403926
9733.16 0.0341834
9736.41 0.0294510
9739.66 0.0257581
9742.91 0.0228218
9746.16 0.0204479
9749.41 0.0185037
9755.91 0.0155304
9762.41 0.0133932
9768.91 0.0118079
9775.42 0.0106000
9784.28 0.00936772
9793.15 0.00846347
9802.01 0.00777828
9810.88 0.00724736
9829.79 0.00645520
9848.70 0.00595157
9867.61 0.00561329
9886.53 0.00538176
9910.17 0.00519021
9933.81 0.00507427
9981.09 0.00497383
10000.0 0.00497177
10058.4 0.00506696
10087.7 0.00516560
10116.9 0.00530078
10146.1 0.00547182
10175.3 0.00568800
10204.5 0.00595509
10233.7 0.00628085
10268.3 0.00677100
10302.8 0.00739429
10337.3 0.00821428
10354.6 0.00871973
10371.8 0.00930480
10387.8 0.00993273
10403.7 0.0106586
10419.6 0.0115090
10435.6 0.0125060
10452.8 0.0138012
10470.1 0.0153664
10478.7 0.0162830
10487.4 0.0173041
10496.0 0.0184458
10504.6 0.0197277
10511.9 0.0209405
10519.2 0.0222857
10526.5 0.0237875
10533.8 0.0254658
10541.2 0.0273543
10548.5 0.0294829
10555.8 0.0319005
10559.4 0.0332305
10563.1 0.0346525
10568.0 0.0367563
10573.0 0.0390716
10578.0 0.0416268
10583.0 0.0444486
10588.0 0.0475759
10592.9 0.0510727
10595.4 0.0529739
10597.9 0.0549864
10600.4 0.0571190
10602.9 0.0593810
10606.6 0.0629525
10610.2 0.0668610
10613.9 0.0711486
10617.5 0.0758636
10621.2 0.0810621
10623.0 0.0838704
10624.8 0.0868090
10626.6 0.0899198
10628.5 0.0931795
10630.3 0.0966351
10632.1 0.100261
10633.8 0.103745
10635.4 0.107407
10637.1 0.111259
10638.7 0.115314
10640.4 0.119586
10642.1 0.124087
10643.7 0.128834
10645.4 0.133843
10647.0 0.139132
10648.7 0.144720
10650.4 0.150625
10652.0 0.156867
10653.7 0.163469
10655.3 0.170454
10657.0 0.177851
10658.7 0.185692
10660.5 0.194888
10662.3 0.204704
10664.2 0.215181
10666.0 0.226301
10667.8 0.238232
10669.6 0.250891
10671.5 0.264466
10673.3 0.278856
10675.7 0.299174
10678.0 0.321093
10680.4 0.344758
10682.8 0.370181
10685.2 0.397329
10687.6 0.426102
10689.9 0.456303
10692.3 0.487600
10695.2 0.525816
10698.0 0.563665
10700.9 0.600046
10703.7 0.632932
10705.1 0.647598
10706.6 0.660589
10708.0 0.671793
10709.4 0.681008
10710.8 0.688063
10712.2 0.692818
10713.7 0.695179
10715.1 0.695096
10717.1 0.690615
10718.7 0.683923
10720.3 0.674622
10721.8 0.662889
10723.4 0.648979
10724.9 0.633073
10726.5 0.615682
10728.0 0.597020
10729.6 0.577395
10732.7 0.536258
10735.8 0.494532
10738.9 0.453596
10742.0 0.414564
10744.5 0.384150
10747.1 0.355819
10749.7 0.329428
10752.2 0.305179
10754.8 0.282818
10757.4 0.262417
10759.9 0.243763
10762.5 0.226726
10765.0 0.211464
10767.5 0.197560
10770.0 0.184836
10772.5 0.173184
10775.0 0.162463
10777.5 0.152668
10780.0 0.143670
10782.5 0.135395
10785.7 0.125778
10788.9 0.117127
10792.1 0.109280
10795.2 0.102198
10798.4 0.0957511
10801.6 0.0898928
10804.8 0.0845206
10808.0 0.0796206
10813.0 0.0727136
10818.0 0.0666745
