Mo-96(n,g) ENDFB-8.0
Energy(eV) XS(b)
6568.94 22.4707
6569.12 23.2894
6569.31 24.0520
6569.51 24.6437
6569.63 24.9253
6569.75 25.1266
6569.88 25.2480
6570.00 25.2884
6570.02 25.2871
6570.09 25.2682
6570.15 25.2273
6570.28 25.0800
6570.41 24.8446
6570.54 24.5275
6570.72 23.9405
6570.90 23.2055
6571.08 22.3438
6571.26 21.3697
6571.43 20.3944
6571.59 19.3633
6571.92 17.1802
6572.25 14.9302
6572.58 12.7356
6572.76 11.5849
6572.95 10.4865
6573.13 9.44893
6573.31 8.48382
6573.47 7.65623
6573.56 7.26550
6573.64 6.89470
6573.72 6.53481
6573.80 6.19036
6573.89 5.86123
6573.97 5.55093
6574.05 5.25163
6574.13 4.96694
6574.22 4.69652
6574.30 4.44300
6574.38 4.19982
6574.46 3.97241
6574.55 3.75479
6574.63 3.55176
6574.71 3.35788
6574.80 3.17522
6574.88 3.00330
6574.96 2.84352
6575.04 2.69148
6575.13 2.54873
6575.21 2.41477
6575.29 2.29061
6575.37 2.17278
6575.46 2.06237
6575.54 1.95897
6575.62 1.86329
6575.71 1.77260
6575.79 1.68870
6575.87 1.60919
6575.95 1.53565
6576.09 1.42377
6576.22 1.32402
6576.36 1.23369
6576.49 1.15298
6576.63 1.07970
6576.77 1.01401
6576.90 0.954563
6577.04 0.900635
6577.17 0.851254
6577.31 0.806588
6577.44 0.765476
6577.58 0.728089
6577.85 0.661853
6578.12 0.605548
6578.45 0.546935
6578.78 0.497352
6579.11 0.454874
6579.44 0.418081
6579.77 0.385913
6580.10 0.357562
6580.44 0.332405
6580.77 0.310011
6581.13 0.288128
6581.49 0.268577
6582.21 0.235195
6582.93 0.207842
6583.65 0.185142
6584.31 0.167492
6584.98 0.152299
6585.64 0.139118
6586.30 0.127620
6586.96 0.117497
6587.62 0.108549
6588.95 0.0935136
6589.79 0.0855271
6590.63 0.0785430
6592.32 0.0669473
6594.00 0.0577700
6595.68 0.0503723
6597.01 0.0455168
6598.33 0.0413398
6600.98 0.0345556
6603.62 0.0293301
6606.27 0.0252213
6608.56 0.0223420
6610.84 0.0199386
6613.13 0.0179051
6615.41 0.0161711
6619.99 0.0133921
6624.56 0.0112861
6628.41 0.00988399
6632.26 0.00873533
6636.11 0.00778587
6641.88 0.00663620
6647.66 0.00573016
6653.43 0.00500659
6659.21 0.00441949
6668.83 0.00366123
6678.45 0.00309862
6690.97 0.00256066
6703.48 0.00216512
6715.99 0.00186951
6728.50 0.00164837
6741.01 0.00146953
6753.53 0.00133178
6778.55 0.00113393
6797.80 0.00103526
6817.05 0.000969656
6836.30 0.000932107
6855.54 0.000919975
6871.91 0.000930643
6888.27 0.000963315
6904.63 0.00102284
6920.99 0.00111976
6931.58 0.00120983
6942.17 0.00132976
6952.75 0.00149076
6963.34 0.00171037
6969.60 0.00187838
6975.85 0.00208443
6982.11 0.00234206
6988.36 0.00266800
6993.66 0.00301595
6998.95 0.00345368
7004.24 0.00401465
7009.54 0.00474904
7013.15 0.00538822
7016.76 0.00617934
7020.36 0.00717607
7023.97 0.00845967
7026.62 0.00964985
7029.27 0.0111256
7031.91 0.0129881
7034.56 0.0153838
7036.73 0.0178970
7038.89 0.0211034
7041.06 0.0252836
7043.22 0.0308834
7044.55 0.0353087
7045.87 0.0407846
7047.19 0.0476825
7048.52 0.0565518
7049.18 0.0619796
7049.84 0.0682552
7050.50 0.0755710
7051.16 0.0841646
7051.82 0.0943986
7052.49 0.106702
7053.15 0.121762
7053.81 0.140484
7054.38 0.160777
7054.95 0.186437
7055.52 0.219959
7055.81 0.240905
7056.10 0.265545
7056.38 0.295111
7056.52 0.312138
7056.67 0.330942
7056.81 0.351770
7056.95 0.374910
7057.10 0.400686
7057.24 0.429257
7057.38 0.461443
7057.52 0.497526
7057.67 0.538035
7057.81 0.583563
7057.95 0.634763
7058.10 0.692358
7058.17 0.724023
7058.24 0.757134
7058.31 0.792225
7058.38 0.829406
7058.47 0.881462
7058.57 0.936942
7058.66 0.996651
7058.75 1.06087
7058.84 1.12987
7058.93 1.20395
7059.03 1.28341
7059.12 1.36854
7059.21 1.46065
7059.30 1.55808
7059.40 1.66207
7059.49 1.77291
7059.58 1.89087
7059.67 2.01622
7059.76 2.14921
7059.86 2.29006
7059.91 2.37811
7059.96 2.46740
7060.02 2.56127
7060.07 2.65635
7060.10 2.69772
7060.16 2.80816
7060.22 2.92222
7060.31 3.11637
7060.41 3.32028
7060.51 3.53392
7060.61 3.75489
7060.69 3.95134
7060.77 4.15446
7060.86 4.36407
7060.94 4.57729
7061.02 4.79908
7061.10 5.02378
7061.27 5.49130
7061.43 5.97951
7061.60 6.47847
7061.76 6.98632
7061.93 7.49769
7062.16 8.19295
7062.38 8.86416
7062.55 9.33584
7062.71 9.77708
7062.88 10.1863
7063.04 10.5520
7063.21 10.8706
7063.37 11.1369
7063.56 11.3724
7063.75 11.5267
7063.88 11.5818
7064.00 11.6001
7064.07 11.5939
7064.19 11.5578
7064.30 11.4904
7064.42 11.3913
7064.53 11.2629
7064.64 11.1190
7064.75 10.9516
7064.85 10.7620
7064.96 10.5536
7065.17 10.0738
7065.38 9.52901
7065.60 8.93340
7065.81 8.30189
7066.00 7.70791
7066.20 7.10704
7066.58 5.92609
7066.80 5.30238
7067.01 4.71344
7067.12 4.43165
7067.22 4.16261
7067.33 3.90173
7067.44 3.65426
7067.56 3.37466
7067.69 3.11111
7067.81 2.86368
7067.94 2.63227
7068.07 2.41664
7068.19 2.21641
7068.32 2.03111
7068.44 1.86147
7068.55 1.72702
7068.66 1.60318
7068.76 1.48716
7068.87 1.38069
7068.98 1.28130
7069.08 1.19039
7069.19 1.10578
7069.30 1.02860
7069.40 0.956942
7069.51 0.891724
7069.72 0.776373
7069.93 0.679412
7070.15 0.598016
7070.36 0.529390
7070.57 0.471994
7070.79 0.423615
7071.00 0.382676
7071.21 0.347861
7071.43 0.318079
7071.64 0.292434
7071.85 0.270194
7072.22 0.238125
7072.59 0.212201
7072.96 0.190826
7073.32 0.172894
7073.69 0.157626
7074.06 0.144466
7074.43 0.133007
7074.80 0.122943
7075.22 0.112710
7075.65 0.103781
7076.50 0.0889447
7077.35 0.0771570
7078.21 0.0676367
7079.29 0.0579205
7080.38 0.0502059
7081.46 0.0439599
7082.54 0.0388352
7084.25 0.0324432
7085.95 0.0275333
7087.66 0.0236742
7089.36 0.0205882
7091.07 0.0180781
7092.77 0.0160107
7096.18 0.0128337
7099.43 0.0106274
7102.69 0.00895757
7105.94 0.00766425
7109.20 0.00664234
7112.61 0.00578574
7116.01 0.00509300
7119.42 0.00452481
7122.83 0.00405298
7128.10 0.00346748
7133.37 0.00301126
7138.64 0.00264760
7143.91 0.00235375
7150.72 0.00205032
7157.54 0.00181117
7164.36 0.00161938
7171.18 0.00146331
7182.96 0.00125553
7194.73 0.00110170
7206.51 0.000985529
7218.28 0.000896193
7231.92 0.000817190
7245.56 0.000757707
7272.83 0.000681219
7287.70 0.000659115
7302.58 0.000651624
7314.98 0.000660786
7327.37 0.000693417
7333.57 0.000722112
7339.77 0.000770923
7345.97 0.000851406
7352.17 0.000989623
7354.65 0.00107361
7357.12 0.00118685
7359.60 0.00134218
7362.08 0.00156170
7364.56 0.00188464
7365.80 0.00210846
7367.04 0.00239596
7368.28 0.00277449
7369.52 0.00328613
7370.76 0.00400665
7371.38 0.00448734
7372.00 0.00509045
7372.74 0.00607020
7373.10 0.00674235
7373.47 0.00762717
7373.84 0.00885758
7374.21 0.0106635
7374.39 0.0118955
7374.58 0.0134346
7374.76 0.0153697
7374.94 0.0178128
7375.13 0.0209047
7375.31 0.0248191
7375.50 0.0297693
7375.68 0.0360136
7375.86 0.0438609
7376.05 0.0536765
7376.23 0.0658861
7376.42 0.0809789
7376.60 0.0995086
7376.78 0.122092
7376.97 0.149401
7377.15 0.182159
7377.34 0.221120
7377.52 0.267053
7377.70 0.320719
7377.89 0.382837
7378.04 0.442200
7378.20 0.508344
7378.35 0.581519
7378.51 0.661879
7378.66 0.749471
7378.82 0.844209
7378.97 0.945866
7379.13 1.05406
7379.28 1.16822
7379.44 1.28764
7379.75 1.53843
7380.37 2.05153
7380.61 2.24058
7380.85 2.41213
7380.97 2.48964
7381.09 2.56064
7381.22 2.62442
7381.34 2.68035
7381.51 2.74619
7381.69 2.79278
7381.85 2.81855
7381.96 2.82566
7382.00 2.82624
7382.08 2.82381
7382.21 2.81190
7382.32 2.79149
7382.44 2.76242
7382.59 2.71042
7382.74 2.64474
7382.90 2.56564
7383.05 2.47539
7383.22 2.35977
7383.40 2.23314
7383.49 2.16683
7383.66 2.02745
7384.32 1.48262
7384.65 1.22033
7384.81 1.09719
7384.98 0.980444
7385.14 0.870181
7385.31 0.768253
7385.47 0.674282
7385.63 0.588393
7385.80 0.510102
7385.96 0.440179
7386.13 0.377828
7386.29 0.322663
7386.49 0.264979
7386.69 0.216428
7386.88 0.175762
7387.08 0.142040
7387.28 0.114344
7387.47 0.0918048
7387.67 0.0736219
7387.87 0.0590725
7388.07 0.0474656
7388.26 0.0383613
7388.46 0.0312206
7388.66 0.0256456
7388.85 0.0213070
7389.05 0.0179358
7389.25 0.0153154
7389.44 0.0132732
7389.64 0.0116664
7389.84 0.0104055
7390.04 0.00940006
7390.23 0.00858829
7390.63 0.00737019
7391.02 0.00650077
7391.42 0.00583969
7391.81 0.00531364
7392.60 0.00450783
7393.23 0.00401175
7393.87 0.00360914
7395.14 0.00299513
7396.41 0.00255165
7397.68 0.00221953
7398.95 0.00196408
7400.22 0.00176400
7402.76 0.00147471
7405.30 0.00127674
7407.84 0.00113473
7410.38 0.00103016
7412.92 0.000951205
7415.72 0.000885559
7422.73 0.000777054
7429.74 0.000716500
7436.75 0.000676559
7443.76 0.000651890
7457.77 0.000625029
7471.79 0.000616329
7502.63 0.000629401
7533.46 0.000669798
7564.30 0.000735579
7595.13 0.000834507
7625.97 0.000986706
7641.39 0.00109589
7656.81 0.00124166
7671.52 0.00143612
7678.88 0.00156541
7686.24 0.00172797
7693.60 0.00193975
7700.96 0.00222993
7708.32 0.00266135
7712.00 0.00296313
7715.67 0.00336432
7719.53 0.00398105
7721.46 0.00440821
7723.38 0.00495866
7725.31 0.00570247
7727.24 0.00677090
7728.20 0.00749831
7729.17 0.00842016
7730.13 0.00963174
7731.09 0.0113171
7731.84 0.0132470
7732.21 0.0146130
7732.58 0.0164502
7732.96 0.0190690
7733.33 0.0229590
7733.51 0.0256233
7733.70 0.0289487
7733.89 0.0331147
7734.07 0.0383435
7734.26 0.0449472
7734.44 0.0531871
7734.63 0.0634912
7734.82 0.0763291
7735.00 0.0923451
7735.19 0.112005
7735.38 0.136106
7735.56 0.165457
7735.75 0.201155
7735.93 0.243783
7736.12 0.294532
7736.31 0.354453
7736.49 0.424601
7736.68 0.505998
7736.86 0.599593
7737.05 0.706210
7737.20 0.804806
7737.36 0.912289
7737.51 1.02938
7737.66 1.15605
7737.82 1.29300
7737.97 1.43805
7738.12 1.59148
7738.28 1.75247
7738.43 1.92112
7738.58 2.09397
7738.89 2.44954
7739.20 2.80756
7739.50 3.14948
7739.71 3.36552
7739.92 3.56006
7740.13 3.72900
7740.23 3.80238
7740.34 3.86766
7740.51 3.95794
7740.69 4.02210
7740.84 4.05573
7740.95 4.06681
7741.00 4.06786
7741.08 4.06456
7741.17 4.05392
7741.33 4.01624
7741.52 3.94350
7741.71 3.84192
7741.84 3.75629
7741.96 3.65970
7742.09 3.55254
7742.22 3.43591
7742.34 3.30997
7742.47 3.17791
7742.73 2.89759
7743.40 2.10897
7743.57 1.91693
7743.74 1.73146
7743.91 1.55424
7744.08 1.38758
7744.23 1.25291
7744.37 1.12726
7744.52 1.00997
7744.66 0.901158
7744.81 0.800187
7744.95 0.708339
7745.09 0.624684
7745.24 0.548930
7745.38 0.480273
7745.53 0.419246
7745.67 0.364899
7745.81 0.316759
7746.10 0.236900
7746.25 0.204480
7746.39 0.176330
7746.54 0.151844
7746.68 0.130931
7746.82 0.113015
7746.97 0.0977258
7747.11 0.0846462
7747.26 0.0736498
7747.40 0.0643651
7747.55 0.0565482
7747.69 0.0499417
7747.83 0.0444466
7748.12 0.0360041
7748.41 0.0301068
7748.70 0.0259772
7748.97 0.0231984
7749.24 0.0211782
7749.78 0.0185352
7750.33 0.0169514
7750.87 0.0159225
7751.96 0.0147318
7753.04 0.0142096
7754.40 0.0141671
7755.76 0.0146466
7757.11 0.0155951
7758.47 0.0170455
7759.69 0.0188741
7760.92 0.0213475
7762.14 0.0246953
7763.36 0.0292878
7764.58 0.0357897
7765.19 0.0401188
7765.80 0.0455112
7766.41 0.0524998
7767.02 0.0621049
7767.33 0.0685197
7767.63 0.0765705
7767.94 0.0870013
7768.24 0.100891
7768.50 0.116290
7768.75 0.136404
7769.01 0.163115
7769.26 0.198469
7769.52 0.245676
7769.77 0.308058
7770.03 0.390702
7770.15 0.441036
7770.28 0.498492
7770.41 0.564462
7770.54 0.638822
7770.66 0.723012
7770.79 0.818039
7770.92 0.925842
7771.04 1.04583
7771.17 1.17989
7771.30 1.32914
7771.43 1.49604
7771.55 1.67908
7771.68 1.88051
7771.81 2.10128
7771.94 2.34424
7772.06 2.60631
7772.19 2.88990
7772.32 3.19542
7772.42 3.45681
7772.52 3.73247
7772.62 4.02229
7772.72 4.32605
7772.83 4.64339
7772.93 4.97386
7773.03 5.31685
7773.13 5.66808
7773.34 6.40908
7773.54 7.18096
7773.95 8.78688
7774.32 10.2512
7774.51 10.9470
7774.69 11.5976
7774.91 12.2987
7775.02 12.6126
7775.13 12.8999
7775.27 13.2152
7775.40 13.4809
7775.59 13.7642
7775.70 13.8851
7775.79 13.9577
7775.90 14.0089
7776.00 14.0234
7776.12 14.0019
7776.21 13.9531
7776.30 13.8831
7776.43 13.7397
7776.60 13.4646
7776.77 13.1383
7776.93 12.7492
7777.05 12.3926
7777.18 12.0050
7777.31 11.5875
7777.44 11.1444
7777.66 10.3162
7777.89 9.44873
7778.34 7.66981
7778.58 6.73752
7778.70 6.28798
7778.82 5.85105
7778.94 5.42505
7779.06 5.01857
7779.18 4.62928
7779.30 4.25816
7779.42 3.90311
7779.54 3.57049
7779.66 3.25756
7779.78 2.96437
7779.90 2.69081
7780.02 2.43657
7780.14 2.20122
7780.26 1.98418
7780.42 1.72055
7780.58 1.48814
7780.74 1.28200
7780.90 1.10252
7781.06 0.945211
7781.22 0.809819
7781.38 0.693133
7781.54 0.593077
7781.70 0.507197
7781.86 0.434720
7782.02 0.373387
7782.18 0.321669
7782.34 0.277943
7782.50 0.241524
7782.66 0.211040
7782.82 0.185552
7782.99 0.164126
7783.15 0.146328
7783.47 0.118904
7783.79 0.0993782
7784.11 0.0852881
7784.43 0.0747815
7784.75 0.0667525
7785.39 0.0551950
7785.87 0.0489196
7786.35 0.0438972
7787.31 0.0362542
7788.27 0.0306779
7789.24 0.0264494
7790.20 0.0231506
7791.16 0.0205309
7792.12 0.0184114
7793.08 0.0166743
7795.01 0.0140095
7796.93 0.0120886
7798.85 0.0106667
7800.77 0.00959469
7803.34 0.00854419
7805.90 0.00779628
7808.47 0.00726012
7811.03 0.00687896
7816.16 0.00644335
7821.29 0.00631301
7826.93 0.00642599
7832.57 0.00676591
7838.22 0.00732923
7843.86 0.00814407
7848.47 0.00904039
7853.09 0.0102030
7857.70 0.0117167
7860.01 0.0126442
7862.32 0.0137166
7865.14 0.0152690
7867.96 0.0171542
7870.78 0.0194723
7872.19 0.0208365
7873.60 0.0223656
7875.01 0.0240899
7876.42 0.0260413
7877.84 0.0282654
7879.25 0.0308119
7880.66 0.0337515
7882.07 0.0371654
7883.48 0.0411659
7884.89 0.0458977
7886.11 0.0507246
7887.32 0.0564008
7888.54 0.0631462
7889.76 0.0712499
7890.98 0.0811058
7891.59 0.0868557
7892.20 0.0932686
7892.80 0.100454
7893.41 0.108546
7894.02 0.117708
7894.33 0.122762
7894.63 0.128147
7894.97 0.134564
7895.31 0.141500
7895.64 0.149017
7895.98 0.157157
7896.32 0.166048
7896.65 0.175730
7896.99 0.186367
7897.32 0.198022
7897.50 0.204633
7897.68 0.211561
7897.85 0.218868
7898.03 0.226584
7898.21 0.234790
7898.38 0.243428
7898.56 0.252583
7898.73 0.262301
7898.87 0.270285
7899.01 0.278601
7899.14 0.287335
7899.28 0.296514
7899.42 0.306244
7899.55 0.316417
7899.69 0.327142
7899.82 0.338459
7899.96 0.350505
7900.10 0.363152
7900.23 0.376540
7900.37 0.390728
7900.51 0.405893
7900.64 0.421885
7900.78 0.438887
7900.91 0.456981
7901.00 0.469455
7901.09 0.482313
7901.18 0.495719
7901.27 0.509701
7901.36 0.524291
7901.44 0.539519
7901.53 0.555418
7901.62 0.572024
7901.71 0.589575
7901.80 0.607713
7901.88 0.626673
7901.97 0.646494
7902.06 0.667221
7902.15 0.688898
7902.24 0.711571
7902.32 0.735287
7902.41 0.760385
7902.50 0.786352
7902.59 0.813516
7902.68 0.841930
7902.77 0.871649
7902.85 0.902729
7902.94 0.935226
7903.03 0.969197
7903.12 1.00511
7903.21 1.04223
7903.29 1.08099
7903.38 1.12145
7903.47 1.16369
7903.56 1.20774
7903.65 1.25366
7903.73 1.30151
7903.86 1.37525
7903.99 1.45276
7904.12 1.53474
7904.25 1.62130
7904.38 1.71325
7904.50 1.80926
7904.63 1.91004
7904.76 2.01561
7904.94 2.16941
7905.11 2.33116
7905.29 2.50233
7905.47 2.68046
7905.64 2.86685
7905.82 3.05849
7906.00 3.25531
7906.17 3.45602
7906.52 3.86416
7906.88 4.26667
7907.26 4.68290
7907.45 4.87534
7907.65 5.05231
7907.79 5.17556
7907.94 5.28707
7908.08 5.38671
7908.23 5.47353
7908.37 5.54673
7908.52 5.60560
7908.66 5.64957
7908.81 5.67820
7909.00 5.69205
7909.19 5.67788
7909.35 5.64567
7909.51 5.59568
7909.67 5.52835
7909.82 5.44443
7909.98 5.34418
7910.14 5.22998
7910.30 5.10249
7910.45 4.96304
7910.67 4.75126
7910.89 4.52309
7911.11 4.28267
7911.33 4.03411
7911.76 3.53851
7912.19 3.05407
7912.37 2.85206
7912.56 2.65817
7912.74 2.47235
7912.93 2.29537
7913.11 2.12780
7913.30 1.97002
7913.48 1.82220
7913.67 1.68436
7913.88 1.53652
7914.10 1.40218
7914.31 1.27951
7914.52 1.16898
7914.74 1.06878
7914.95 0.979020
7915.17 0.898389
7915.38 0.826059
7915.60 0.760944
7915.81 0.702887
7916.02 0.650855
7916.24 0.604190
7916.45 0.562105
7916.67 0.524447
7916.88 0.490520
7917.10 0.459891
7917.31 0.432053
7917.52 0.406923
7917.74 0.384070
7917.95 0.363232
7918.17 0.344098
7918.38 0.326646
7918.81 0.295841
7919.24 0.269531
7919.67 0.246968
7920.10 0.227375
7920.52 0.210321
7920.95 0.195315
7921.38 0.182071
7921.81 0.170326
7922.24 0.159889
7922.67 0.150535
7923.10 0.142146
7923.53 0.134600
7923.95 0.127810
7924.69 0.117557
7925.43 0.108921
7926.17 0.101616
7926.91 0.0954355
7927.66 0.0902106
7928.40 0.0858319
7929.14 0.0821964
7929.88 0.0792324
7930.81 0.0763653
7931.75 0.0744242
7932.68 0.0733782
7933.62 0.0732397
7934.86 0.0745720
7936.11 0.0779148
7937.36 0.0838159
7938.60 0.0932561
7939.54 0.103689
7940.47 0.118426
7941.33 0.137871
7941.76 0.150829
7942.19 0.166906
7942.62 0.187408
7943.05 0.214176
7943.26 0.230789
7943.48 0.250046
7943.69 0.272591
7943.90 0.299113
7944.12 0.330599
7944.33 0.367736
7944.55 0.411808
7944.76 0.464141
7944.97 0.526250
7945.08 0.561495
7945.19 0.599836
7945.30 0.641513
7945.40 0.686776
7945.51 0.735883
7945.62 0.789099
7945.80 0.892193
7945.90 0.949156
7945.99 1.00930
7946.08 1.07410
7946.17 1.14235
7946.27 1.21570
7946.36 1.29273
7946.45 1.37528
7946.54 1.46171
7946.64 1.55405
7946.73 1.65043
7946.91 1.85978
7947.10 2.09039
7947.21 2.23496
7947.31 2.38542
7947.42 2.54302
7947.53 2.70763
7947.74 3.05710
7947.95 3.43163
7948.17 3.82981
7948.38 4.24352
7948.81 5.10176
7949.09 5.64685
7949.36 6.16915
7949.57 6.55547
7949.79 6.90709
7950.00 7.21740
7950.21 7.47862
7950.33 7.59249
7950.44 7.68968
7950.55 7.77060
7950.66 7.83467
7950.83 7.90028
7951.00 7.92194
7951.11 7.91231
7951.23 7.88415
7951.34 7.83717
7951.45 7.77257
7951.66 7.60947
7951.86 7.39190
7952.07 7.11665
7952.28 6.79615
7952.49 6.43810
7952.70 6.05267
7953.01 5.45433
7953.32 4.83937
7953.53 4.41674
7953.74 4.00497
7953.95 3.60585
7954.16 3.22781
7954.37 2.87089
7954.58 2.54105
7954.69 2.38472
7954.79 2.23676
7954.90 2.09572
7955.00 1.96162
7955.10 1.83914
7955.20 1.72411
7955.30 1.61413
7955.40 1.51126
7955.50 1.41331
7955.60 1.32204
7955.70 1.23545
7955.80 1.15505
7955.91 1.07904
7956.01 1.00870
7956.11 0.942401
7956.21 0.881228
7956.31 0.823730
7956.41 0.770817
7956.51 0.721202
7956.61 0.675645
7956.73 0.623362
7956.86 0.576240
7956.98 0.533129
7957.11 0.494353
7957.23 0.458933
7957.36 0.427110
7957.48 0.398282
7957.60 0.372168
7957.85 0.326890
7958.10 0.289652
7958.35 0.258897
7958.60 0.233440
7958.81 0.215073
7959.02 0.199184
7959.44 0.173278
7959.86 0.153103
7960.28 0.136976
7960.70 0.123782
7961.13 0.112774
7961.97 0.0954184
7962.73 0.0833984
7963.50 0.0738514
7964.27 0.0661088
7965.03 0.0597322
7966.56 0.0498826
7968.09 0.0427195
7969.40 0.0380543
7970.70 0.0343302
7973.30 0.0288392
7975.90 0.0250828
7978.51 0.0224644
7981.26 0.0205632
7984.02 0.0193135
7986.78 0.0185721
7989.53 0.0182903
7992.75 0.0185178
7995.96 0.0193753
7999.18 0.0209851
8000.79 0.0221412
8002.40 0.0235903
8004.08 0.0254948
8005.77 0.0278936
8007.45 0.0309289
8009.13 0.0348024
8009.98 0.0371441
8010.82 0.0398142
8011.66 0.0428805
8012.50 0.0464127
8013.35 0.0505166
8014.19 0.0553074
8015.03 0.0609517
8015.87 0.0676640
8016.68 0.0753339
8017.48 0.0845817
8018.28 0.0958818
8019.09 0.109913
8019.89 0.127685
8020.29 0.138434
8020.70 0.150775
8021.10 0.165070
8021.30 0.173093
8021.50 0.181796
8021.70 0.191263
8021.90 0.201594
8022.10 0.212905
8022.30 0.225266
8022.53 0.241050
8022.76 0.258781
8022.88 0.268479
8022.99 0.278792
8023.11 0.289773
8023.22 0.301373
8023.34 0.313855
8023.45 0.327188
8023.57 0.341441
8023.68 0.356693
8023.80 0.373027
8023.91 0.390532
8024.03 0.409304
8024.14 0.429265
8024.22 0.443563
8024.29 0.458359
8024.40 0.480195
8024.51 0.503293
8024.61 0.527951
8024.72 0.554274
8024.82 0.582649
8024.93 0.612656
8025.03 0.644670
8025.14 0.678814
8025.22 0.708807
8025.31 0.740046
8025.40 0.772938
8025.48 0.807554
8025.57 0.844399
8025.65 0.882697
8025.74 0.922932
8025.83 0.965173
8025.91 1.01002
8026.00 1.05650
8026.09 1.10518
8026.17 1.15613
8026.26 1.20940
8026.34 1.26505
8026.43 1.32311
8026.52 1.38364
8026.62 1.46169
8026.73 1.54279
8026.83 1.62771
8026.94 1.71645
8027.04 1.80901
8027.15 1.90535
8027.25 2.00543
8027.36 2.10916
8027.46 2.21748
8027.57 2.32820
8027.67 2.44325
8027.78 2.56027
8027.88 2.68125
8027.99 2.80364
8028.20 3.05481
8028.43 3.33689
8028.66 3.62085
8029.08 4.13573
8029.29 4.37924
8029.50 4.60841
8029.71 4.81975
8029.92 5.00699
8030.09 5.14111
8030.27 5.25433
8030.44 5.34577
8030.61 5.41406
8030.81 5.46217
8031.00 5.47823
8031.20 5.46175
8031.41 5.40750
8031.62 5.31718
8031.83 5.19269
8032.04 5.03686
8032.24 4.86055
8032.45 4.66191
8032.65 4.44474
8032.85 4.21417
8033.06 3.97194
8033.26 3.72434
8033.66 3.22420
8033.86 2.97704
8034.07 2.73767
8034.27 2.50716
8034.47 2.28740
8034.65 2.10683
8034.82 1.93610
8035.00 1.77565
8035.17 1.62575
8035.35 1.48646
8035.52 1.35767
8035.70 1.23917
8035.87 1.13119
8036.07 1.01703
8036.27 0.915328
8036.48 0.824196
8036.68 0.743624
8036.88 0.671886
8037.08 0.608782
8037.29 0.553066
8037.49 0.503916
8037.73 0.453002
8037.97 0.409285
8038.21 0.371516
8038.45 0.338801
8038.68 0.310369
8038.92 0.285561
8039.16 0.263817
8039.40 0.244667
8039.81 0.217062
8040.21 0.194291
8040.62 0.175247
8041.02 0.159152
8041.43 0.145328
8041.83 0.133396
8042.23 0.122956
8042.64 0.113798
8043.04 0.105672
8043.45 0.0984392
8044.26 0.0861629
8045.07 0.0761600
8045.88 0.0678878
8046.57 0.0618340
8047.27 0.0565967
8047.97 0.0520322
8048.67 0.0480275
8050.07 0.0413564
8051.47 0.0360539
8053.09 0.0311632
8054.71 0.0272630
8056.32 0.0240998
8057.94 0.0214971
8060.30 0.0184607
8062.65 0.0160804
8065.01 0.0141739
8067.36 0.0126225
8070.60 0.0109187
8073.84 0.00958092
8077.08 0.00850991
8080.31 0.00763838
8085.32 0.00657845
8090.32 0.00576875
8095.32 0.00513321
8100.33 0.00462638
8106.80 0.00410981
8113.28 0.00370829
8126.23 0.00313869
8139.18 0.00277095
8152.13 0.00253301
8165.08 0.00238775
8178.03 0.00231536
8182.74 0.00230510
8195.69 0.00231950
8208.64 0.00239930
8221.59 0.00255585
8234.54 0.00281339
8245.14 0.00313083
8255.73 0.00359290
8266.33 0.00428478
8271.63 0.00476432
8276.92 0.00537146
8283.40 0.00637369
8286.64 0.00703024
8289.87 0.00782975
8293.11 0.00881921
8296.35 0.0100661
8299.59 0.0116702
8302.82 0.0137789
8306.06 0.0166550
8307.68 0.0185116
8309.30 0.0207477
8310.92 0.0234797
8312.54 0.0268662
8314.16 0.0311378
8315.77 0.0366409
8317.39 0.0439367
8319.01 0.0539316
8319.82 0.0603978
8320.63 0.0682074
8321.44 0.0778083
8322.25 0.0898062
