Ca-42(n,g) ENDFB-8.0
Energy(eV) XS(b)
144130 0.0116097
144142 0.0132734
144153 0.0153114
144165 0.0178694
144177 0.0210759
144186 0.0245037
144191 0.0265370
144196 0.0287799
144201 0.0313677
144206 0.0342433
144208 0.0358931
144211 0.0375857
144213 0.0393937
144216 0.0413267
144219 0.0441165
144222 0.0471737
144225 0.0505283
144228 0.0540921
144231 0.0581293
144233 0.0602959
144235 0.0624223
144236 0.0647968
144238 0.0672859
144239 0.0698943
144241 0.0724524
144242 0.0749417
144244 0.0773440
144245 0.0798359
144246 0.0824195
144248 0.0853064
144249 0.0880859
144250 0.0909619
144251 0.0939351
144253 0.0972463
144254 0.100422
144255 0.103695
144257 0.107064
144258 0.110796
144259 0.114355
144261 0.118002
144262 0.121730
144264 0.126720
144265 0.131522
144267 0.136719
144269 0.141681
144270 0.147003
144272 0.152035
144274 0.157062
144275 0.162055
144278 0.170918
144281 0.179083
144284 0.186667
144286 0.193473
144292 0.204145
144295 0.207496
144298 0.209441
144300 0.209939
144302 0.209517
144304 0.208265
144306 0.206207
144308 0.203381
144311 0.199839
144313 0.195643
144315 0.190866
144317 0.185847
144319 0.180998
144320 0.176179
144324 0.166022
144327 0.155450
144330 0.144767
144334 0.134227
144337 0.124032
144344 0.105216
144352 0.0859251
144360 0.0705556
144364 0.0640335
144368 0.0583855
144373 0.0532495
144377 0.0488023
144381 0.0447514
144385 0.0411505
144389 0.0379423
144393 0.0351432
144401 0.0303145
144409 0.0263919
144417 0.0231358
144425 0.0204720
144434 0.0182170
144442 0.0163383
144449 0.0149233
144456 0.0137036
144470 0.0116810
144484 0.0100854
144498 0.00880651
144514 0.00761522
144530 0.00666904
144547 0.00589720
144563 0.00526760
144586 0.00453330
144610 0.00396683
144634 0.00351826
144657 0.00316289
144690 0.00278611
144722 0.00251160
144755 0.00231725
144787 0.00219239
144823 0.00213369
144855 0.00216126
144888 0.00229443
144904 0.00241841
144920 0.00259620
144937 0.00285168
144953 0.00321664
144965 0.00358816
144977 0.00408308
144988 0.00476140
145000 0.00572148
145007 0.00650670
145014 0.00750834
145021 0.00885708
145028 0.0106807
145032 0.0118984
145036 0.0133401
145039 0.0151256
145043 0.0173906
145046 0.0203478
145050 0.0243345
145053 0.0298823
145055 0.0335957
145057 0.0378076
145059 0.0466495
145061 0.0521730
145062 0.0585871
145064 0.0660214
145065 0.0746139
145066 0.0845079
145068 0.0949869
145069 0.107795
145070 0.122311
145072 0.138647
145073 0.155522
145075 0.175583
145076 0.197610
145077 0.221561
145079 0.245433
145081 0.293131
145083 0.344332
145088 0.448790
145091 0.500334
145092 0.523189
145093 0.543481
145095 0.558335
145096 0.570823
145097 0.580748
145098 0.587952
145099 0.592320
145100 0.593780
145100 0.593731
145101 0.593000
145101 0.591728
145102 0.586826
145104 0.579106
145105 0.568693
145106 0.557026
145107 0.543420
145109 0.512859
145110 0.477276
145112 0.440269
145116 0.361760
145119 0.288908
145121 0.254916
145123 0.223255
145124 0.194258
145126 0.168107
145128 0.144855
145129 0.125570
145130 0.113715
145131 0.103880
145133 0.0867215
145135 0.0725743
145137 0.0610194
145140 0.0512278
145142 0.0437361
145144 0.0376909
145146 0.0328044
145148 0.0286595
145150 0.0254489
145154 0.0205951
145158 0.0171580
145162 0.0146201
145167 0.0119801
145173 0.0100965
145179 0.00864570
145184 0.00753542
145190 0.00663508
145196 0.00591748
145207 0.00482861
145218 0.00404177
145229 0.00345753
145241 0.00301193
145252 0.00266760
145267 0.00231796
145281 0.00204922
145296 0.00183568
145311 0.00166400
145341 0.00140829
145370 0.00122865
145400 0.00109655
145429 0.000995788
145489 0.000852914
145548 0.000757677
145607 0.000688165
145725 0.000595088
145844 0.000535016
145962 0.000492821
146199 0.000437102
146436 0.000401502
146909 0.000358037
147270 0.000337308
147631 0.000322258
148352 0.000302034
149074 0.000289911
149795 0.000283614
150156 0.000282482
151418 0.000290822
152050 0.000305125
152681 0.000330577
153019 0.000351462
153357 0.000379926
153696 0.000418847
154034 0.000474135
154248 0.000521734
154462 0.000583136
154676 0.000664317
154891 0.000774283
155015 0.000856985
155139 0.000958829
155263 0.00108606
155387 0.00124785
155482 0.00140515
155578 0.00160011
155674 0.00184519
155722 0.00199255
155770 0.00216046
155832 0.00241476
155894 0.00272123
155956 0.00309498
156018 0.00355614
156055 0.00388264
156091 0.00425722
156128 0.00469224
156164 0.00520539
156238 0.00650483
156274 0.00733869
156293 0.00782196
156311 0.00835409
156325 0.00880050
156339 0.00928206
156353 0.00980472
156367 0.0103733
156381 0.0109919
156396 0.0116660
156410 0.0124019
156424 0.0132011
156436 0.0139465
156448 0.0147537
156460 0.0156292
156472 0.0165800
156478 0.0170859
156484 0.0176136
156490 0.0181642
156496 0.0187391
156502 0.0193398
156508 0.0199678
156514 0.0206244
156520 0.0212996
156527 0.0222395
156535 0.0232234
156543 0.0242808
156551 0.0253887
156558 0.0265803
156566 0.0278294
156570 0.0284912
156574 0.0291735
156578 0.0298768
156582 0.0305829
156585 0.0313296
156589 0.0320994
156593 0.0328928
156597 0.0336893
156601 0.0345313
156605 0.0353990
156609 0.0362929
156613 0.0371897
156616 0.0381372
156620 0.0391127
156624 0.0401167
156628 0.0411229
156632 0.0421846
156636 0.0432477
156640 0.0443686
156643 0.0454898
156647 0.0465175
156650 0.0475372
156657 0.0496416
156663 0.0518319
156670 0.0541052
156677 0.0564574
156683 0.0588820
156690 0.0613707
156696 0.0639123
156702 0.0660218
156707 0.0681090
156712 0.0702030
156718 0.0722928
156723 0.0743659
156728 0.0764088
156739 0.0803444
156760 0.0871507
156771 0.0897476
156781 0.0916388
156791 0.0926474
156800 0.0929828
156808 0.0927073
156817 0.0919047
156825 0.0906012
156833 0.0888618
156841 0.0866969
156850 0.0842186
156858 0.0814317
156866 0.0784683
156872 0.0760889
156879 0.0736495
156891 0.0686856
156904 0.0637414
156917 0.0589412
156942 0.0500813
156967 0.0424377
156989 0.0368299
157010 0.0320917
157032 0.0280699
157054 0.0246900
157076 0.0218181
157097 0.0193920
157119 0.0173148
157141 0.0155448
157161 0.0141482
157181 0.0129236
157200 0.0118444
157220 0.0108910
157240 0.0100456
157260 0.00929316
157280 0.00862103
157299 0.00802138
157321 0.00742748
157343 0.00689931
157386 0.00599737
157430 0.00526262
157473 0.00465681
157525 0.00406925
157576 0.00358904
157627 0.00319307
157679 0.00286088
157722 0.00262047
157766 0.00241080
157853 0.00206483
157940 0.00179333
158027 0.00157651
158122 0.00138621
158217 0.00123258
158312 0.00110669
158407 0.00100259
158581 0.000852514
158755 0.000740616
158929 0.000655005
159103 0.000588243
159356 0.000514765
159609 0.000460820
159862 0.000420143
160115 0.000388992
160526 0.000352546
160938 0.000328007
161349 0.000311732
161760 0.000300899
162266 0.000293769
162773 0.000291772
163469 0.000295951
164165 0.000307232
164861 0.000325657
165557 0.000352101
166253 0.000388590
166949 0.000437844
167297 0.000468418
167645 0.000504399
167993 0.000546482
168341 0.000595472
168752 0.000665795
169164 0.000753123
169575 0.000861223
169986 0.000998121
170113 0.00104777
170239 0.00110149
170366 0.00115982
170493 0.00122317
170619 0.00129213
170682 0.00132889
170746 0.00136732
170809 0.00140757
170872 0.00144969
170936 0.00149377
170999 0.00153988
171050 0.00157910
171102 0.00161980
171153 0.00166209
171204 0.00170601
171256 0.00175170
171307 0.00179932
171359 0.00184894
171410 0.00190037
171454 0.00194575
171497 0.00199277
171541 0.00204148
171584 0.00209197
171628 0.00214430
171671 0.00219858
171715 0.00225489
171758 0.00231331
171802 0.00237395
171845 0.00243690
171889 0.00250228
171932 0.00257020
171976 0.00264077
172019 0.00271412
172063 0.00279038
172084 0.00282974
172106 0.00286968
172128 0.00291061
172150 0.00295217
172171 0.00299475
172193 0.00303799
172215 0.00308230
172237 0.00312729
172258 0.00317341
172280 0.00322024
172302 0.00326825
172324 0.00331700
172345 0.00336699
172367 0.00341776
172389 0.00346980
172411 0.00352268
172454 0.00363195
172498 0.00374603
172541 0.00386460
172585 0.00398812
172628 0.00411679
172672 0.00425081
172715 0.00439040
172759 0.00453577
172802 0.00468713
172846 0.00484468
172889 0.00500861
172933 0.00517912
172976 0.00535637
173020 0.00554051
173063 0.00573169
173107 0.00592999
173150 0.00613506
173204 0.00639924
173258 0.00667370
173311 0.00695881
173365 0.00725418
173419 0.00755967
173472 0.00787332
173526 0.00819448
173580 0.00852162
173626 0.00880771
173673 0.00909545
173719 0.00938273
173765 0.00966870
173858 0.0102256
173951 0.0107456
174136 0.0115945
174229 0.0118829
174322 0.0120546
174400 0.0121007
174459 0.0120727
174517 0.0119947
174576 0.0118724
174634 0.0117046
174693 0.0114919
174752 0.0112444
174810 0.0109690
174869 0.0106680
174924 0.0103668
174979 0.0100547
175034 0.00973488
175088 0.00941011
175198 0.00876254
175308 0.00813527
175418 0.00754220
175527 0.00699856
175747 0.00607206
176013 0.00528130
176146 0.00504441
176279 0.00493176
176370 0.00495210
176461 0.00507655
176552 0.00534344
176642 0.00582795
176694 0.00624484
176745 0.00680859
176797 0.00757457
176848 0.00863611
176891 0.00983412
176933 0.0114609
176975 0.0137262
177018 0.0169253
177039 0.0190595
177049 0.0203014
177060 0.0216804
177071 0.0232170
177081 0.0249342
177092 0.0268572
177102 0.0289940
177110 0.0307974
177118 0.0327449
177126 0.0349039
177130 0.0360600
177134 0.0372398
177138 0.0385065
177142 0.0398332
177146 0.0412229
177150 0.0426415
177154 0.0441646
177158 0.0457599
177162 0.0474305
177166 0.0491350
177170 0.0510574
177174 0.0530241
177178 0.0551342
177182 0.0572899
177187 0.0595987
177191 0.0619523
177195 0.0644666
177199 0.0670219
177203 0.0698742
177208 0.0727693
177212 0.0758374
177216 0.0789327
177221 0.0821903
177225 0.0854506
177230 0.0888504
177234 0.0922176
177237 0.0948976
177241 0.0975016
177244 0.100175
177247 0.102747
177254 0.107839
177261 0.112649
177267 0.117036
177274 0.120853
177287 0.126242
177294 0.127540
177300 0.127970
177306 0.127500
177313 0.126161
177319 0.124005
177325 0.121112
177332 0.117581
177338 0.113528
177344 0.109073
177351 0.104336
177355 0.100529
177360 0.0966663
177370 0.0890188
177380 0.0815853
177389 0.0745511
177409 0.0620227
177428 0.0516094
177444 0.0446301
177460 0.0388330
177476 0.0340084
177491 0.0299750
177504 0.0272486
177516 0.0248856
177529 0.0227971
177541 0.0209742
177554 0.0193511
177566 0.0179237
177591 0.0155177
177616 0.0135845
177641 0.0120110
177665 0.0107146
177690 0.00963485
177711 0.00887712
177731 0.00821990
177771 0.00712980
177812 0.00626755
177853 0.00557737
177902 0.00490238
177952 0.00436525
178002 0.00392989
178051 0.00357195
178097 0.00329844
178142 0.00306296
178232 0.00268038
178322 0.00238412
178413 0.00214824
178485 0.00199154
178557 0.00185689
178702 0.00163787
178846 0.00146593
178991 0.00132738
179208 0.00116298
179424 0.00103476
179641 0.000931605
179858 0.000846824
180057 0.000781426
180255 0.000724650
180454 0.000675237
180653 0.000632224
181050 0.000560212
181448 0.000503161
181845 0.000457671
182242 0.000421298
183037 0.000371004
183471 0.000355561
183904 0.000349867
184175 0.000352758
184446 0.000362609
184717 0.000382094
184853 0.000397210
184988 0.000417193
185133 0.000445653
185277 0.000484185
185422 0.000536837
185494 0.000570612
185566 0.000610766
185666 0.000679576
185715 0.000721444
185765 0.000769565
185815 0.000825149
185864 0.000889798
185914 0.000965485
185964 0.00105456
186018 0.00117072
186072 0.00131329
186126 0.00148992
186153 0.00159438
186180 0.00171149
186212 0.00186939
186244 0.00205281
186307 0.00251668
186339 0.00281094
186354 0.00298017
186370 0.00316628
186386 0.00337094
186402 0.00359645
186418 0.00384532
186433 0.00412038
186445 0.00433547
186456 0.00456794
186467 0.00481947
186479 0.00509182
186490 0.00540338
186502 0.00574002
186514 0.00611049
186520 0.00630672
186526 0.00651187
186532 0.00673011
186538 0.00695467
186544 0.00718959
186550 0.00743540
186556 0.00769709
186562 0.00796653
186567 0.00824861
186573 0.00854398
186580 0.00887483
186586 0.00921679
186592 0.00957579
186598 0.00995257
186604 0.0103479
186611 0.0107625
186617 0.0111970
186623 0.0116522
186629 0.0121444
186636 0.0126516
186642 0.0131816
186648 0.0137347
186652 0.0140246
186655 0.0143110
186658 0.0146125
186661 0.0149101
186664 0.0152230
186667 0.0155316
186674 0.0161744
186680 0.0168586
186686 0.0175511
186693 0.0182708
186699 0.0189923
186706 0.0197340
186712 0.0204681
186719 0.0212003
186725 0.0219244
186734 0.0229578
186744 0.0239330
186763 0.0255917
186781 0.0267029
186791 0.0269933
186800 0.0270886
186809 0.0269869
186819 0.0266902
186828 0.0262109
186838 0.0255757
186847 0.0247948
186856 0.0239012
186866 0.0229230
186875 0.0218987
186882 0.0210941
186889 0.0202921
186903 0.0186823
186917 0.0171223
186931 0.0156472
186960 0.0130226
186988 0.0108517
187005 0.00972264
187023 0.00874107
187040 0.00788350
187057 0.00713397
187075 0.00647436
187092 0.00589928
187109 0.00539344
187126 0.00494719
187144 0.00455012
187161 0.00419972
187178 0.00388762
187196 0.00360872
187230 0.00313270
187265 0.00274686
187300 0.00242872
187334 0.00216518
187369 0.00194408
187404 0.00175732
187438 0.00159750
187473 0.00146013
187508 0.00134089
187542 0.00123735
187577 0.00114639
187611 0.00106650
187681 0.000932677
187750 0.000825934
187819 0.000739433
187889 0.000668351
187958 0.000609417
188027 0.000559810
188096 0.000517487
188235 0.000449934
188374 0.000398794
188512 0.000359121
188619 0.000334185
188726 0.000313089
188940 0.000279628
189155 0.000254182
189369 0.000234423
189570 0.000219535
189772 0.000207318
190175 0.000188572
190578 0.000174967
190981 0.000164808
191586 0.000153956
192190 0.000146825
192795 0.000142642
193400 0.000140665
194055 0.000141545
194710 0.000145541
195365 0.000154116
196020 0.000169524
196322 0.000180190
196624 0.000194193
196927 0.000212815
197229 0.000238095
197431 0.000260230
197632 0.000288283
197834 0.000324459
198035 0.000372330
198174 0.000414777
198312 0.000467994
198451 0.000535896
198520 0.000577132
198590 0.000624365
198697 0.000712643
198750 0.000765422
198804 0.000825188
198857 0.000893486
198911 0.000971019
198964 0.00106113
199018 0.00116594
199087 0.00132909
199122 0.00142512
199156 0.00153243
199191 0.00165356
199226 0.00179015
199260 0.00194534
199295 0.00212265
199331 0.00233716
199367 0.00258647
199404 0.00288372
199440 0.00322923
199476 0.00363770
199512 0.00413546
199530 0.00442340
199548 0.00474186
199567 0.00509410
199585 0.00548556
199600 0.00586571
199616 0.00628346
199632 0.00674584
199640 0.00699722
199648 0.00725881
199660 0.00771181
199673 0.00820603
199685 0.00874601
199698 0.00933667
199711 0.00998375
199717 0.0103306
199723 0.0106944
199729 0.0110759
199736 0.0114764
199742 0.0118966
199748 0.0123379
199757 0.0129836
199766 0.0136745
199774 0.0144139
199783 0.0151958
199792 0.0160419
199796 0.0164817
199800 0.0169363
199805 0.0174173
199809 0.0179033
199813 0.0184053
199818 0.0189239
199825 0.0198689
199829 0.0203678
199833 0.0208669
199836 0.0213931
199840 0.0219191
199844 0.0224584
199848 0.0230112
199851 0.0235930
199855 0.0241730
199859 0.0247826
199863 0.0253894
199866 0.0260260
199870 0.0266586
199874 0.0273033
199877 0.0279595
199881 0.0286086
199885 0.0292490
199892 0.0305731
199899 0.0319248
199906 0.0332756
199913 0.0346529
199920 0.0360247
199927 0.0373759
199934 0.0386716
199942 0.0401366
199951 0.0414788
199967 0.0437366
199975 0.0445876
199984 0.0452067
199992 0.0455894
200000 0.0457144
200008 0.0455807
200017 0.0451897
200025 0.0445539
200033 0.0437048
200041 0.0426471
200050 0.0414354
200058 0.0400717
200066 0.0386204
200073 0.0373791
200079 0.0361239
200093 0.0335503
200106 0.0309933
200119 0.0285401
200146 0.0240183
200172 0.0201842
200202 0.0167226
200216 0.0152605
200231 0.0139554
200245 0.0127908
200260 0.0117509
200275 0.0108212
200289 0.00998880
200304 0.00924207
200318 0.00857082
200333 0.00796610
200348 0.00742008
200377 0.00647772
200406 0.00570141
200438 0.00499723
200470 0.00441581
200501 0.00392859
200533 0.00351970
200562 0.00319741
200592 0.00291778
200621 0.00267387
200650 0.00245997
200679 0.00227142
200708 0.00210443
200767 0.00182322
200825 0.00159720
200884 0.00141298
200942 0.00126095
201000 0.00113430
201048 0.00104550
201096 0.000968204
201191 0.000839725
201287 0.000738402
201382 0.000657256
201499 0.000578359
201616 0.000516110
201733 0.000466147
201849 0.000425604
202062 0.000369560
202274 0.000328990
202486 0.000299414
202699 0.000277376
203038 0.000253268
203378 0.000238617
203718 0.000230496
204057 0.000227320
204567 0.000229925
205076 0.000240179
205586 0.000258050
206095 0.000284519
206541 0.000316503
206764 0.000336103
206987 0.000358962
207210 0.000385348
207433 0.000415690
207655 0.000451268
207878 0.000492549
208154 0.000554280
208430 0.000630551
208706 0.000726845
208982 0.000847099
209163 0.000944564
209253 0.00100007
209343 0.00106077
209433 0.00112738
209478 0.00116283
209524 0.00119993
209569 0.00123912
209614 0.00128027
209659 0.00132349
209704 0.00136893
209741 0.00140817
209778 0.00144900
209815 0.00149170
209853 0.00153616
209890 0.00158270
209927 0.00163120
209964 0.00168201
210001 0.00173501
210044 0.00179873
210086 0.00186570
210129 0.00193645
210171 0.00201088
210213 0.00208947
210235 0.00213024
210256 0.00217224
210277 0.00221561
210298 0.00225999
210320 0.00230561
210341 0.00235251
210370 0.00241927
210399 0.00248865
210428 0.00256077
210458 0.00263573
210487 0.00271367
210516 0.00279471
210545 0.00287899
210574 0.00296664
210604 0.00305781
210633 0.00315262
210662 0.00325125
210691 0.00335382
210706 0.00340663
210720 0.00346049
210735 0.00351540
210750 0.00357140
210779 0.00368671
210808 0.00380613
210838 0.00393411
210868 0.00406718
210898 0.00420545
210928 0.00434857
210958 0.00449760
210988 0.00465162
211018 0.00481179
211048 0.00497700
211067 0.00508481
211085 0.00519426
211104 0.00530589
211123 0.00541967
211142 0.00553556
211161 0.00565350
211180 0.00577345
211199 0.00589532
211237 0.00614446
211274 0.00640008
211312 0.00666104
211350 0.00692593
211381 0.00714490
211412 0.00736356
211443 0.00758197
211474 0.00779679
211505 0.00800902
211536 0.00821456
211598 0.00860253
211721 0.00923190
211783 0.00944299
211845 0.00956841
211900 0.00960245
211948 0.00957063
211996 0.00948250
212044 0.00934147
212093 0.00915255
212141 0.00892117
212189 0.00865494
212237 0.00836043
212285 0.00804484
212323 0.00778439
212361 0.00751940
212437 0.00698261
212513 0.00645316
212589 0.00594459
212742 0.00502064
212894 0.00424203
213015 0.00372814
213136 0.00330325
213257 0.00296886
213377 0.00276056
213406 0.00274216
213448 0.00275431
213491 0.00284625
213512 0.00294762
213534 0.00311233
213555 0.00338086
213576 0.00383315
213592 0.00439985
213600 0.00480985
213608 0.00535209
213616 0.00609105
213624 0.00714042
213628 0.00784246
213632 0.00871607
213636 0.00982281
213640 0.0112502
213644 0.0129096
213647 0.0149799
213651 0.0177277
213654 0.0211725
213656 0.0233029
213658 0.0257122
213660 0.0284265
213662 0.0312923
213663 0.0346672
213665 0.0384090
213667 0.0425287
213669 0.0467688
213670 0.0516218
213672 0.0568305
213676 0.0678473
213683 0.0921316
213685 0.0998357
213687 0.107065
213690 0.113571
213692 0.118893
213694 0.122973
213696 0.125822
213698 0.127567
213700 0.128152
213702 0.127368
213705 0.125190
213707 0.121702
213709 0.117034
213711 0.110800
213714 0.103627
213716 0.0957956
213718 0.0879345
213722 0.0744668
213726 0.0616409
213728 0.0555449
213730 0.0501332
213732 0.0451247
213734 0.0405364
213736 0.0361641
213738 0.0324366
213740 0.0289423
213742 0.0260056
213744 0.0232860
213746 0.0210233
213748 0.0190414
213749 0.0173094
213753 0.0144134
213757 0.0122688
213761 0.0105827
213765 0.00930827
213770 0.00807065
213774 0.00712612
213779 0.00638658
213784 0.00579422
213794 0.00490890
213803 0.00428895
213813 0.00382604
213822 0.00347645
213841 0.00297907
213855 0.00272810
213869 0.00253440
213896 0.00225318
213923 0.00205969
213951 0.00191822
214005 0.00171812
214060 0.00157914
214176 0.00137604
214293 0.00123320
214409 0.00112000
214526 0.00102577
214730 0.000891460
214934 0.000784246
215138 0.000696873
215341 0.000623728
215502 0.000574775
215662 0.000531527
215822 0.000493291
215982 0.000459523
216303 0.000402200
216623 0.000356033
216944 0.000318518
217264 0.000287732
217584 0.000262377
217905 0.000241612
218225 0.000224915
218546 0.000212015
218866 0.000203057
219187 0.000198869
219463 0.000200784
219740 0.000210839
219878 0.000220860
220017 0.000236537
220155 0.000260227
220294 0.000297853
220410 0.000347852
220468 0.000382877
220527 0.000427730
220607 0.000512044
220647 0.000569384
220687 0.000640789
220727 0.000731570
220767 0.000848677
220807 0.00100355
220847 0.00121255
220883 0.00147720
220902 0.00164734
220920 0.00185168
220938 0.00210000
220956 0.00240548
220974 0.00278634
220993 0.00327065
221003 0.00359905
221013 0.00397772
221023 0.00442167
221033 0.00494651
221043 0.00557282
221053 0.00632801
221063 0.00724940
221068 0.00778796
221073 0.00838914
221078 0.00907724
221083 0.00983750
221088 0.0106972
221093 0.0116737
221098 0.0127884
221103 0.0140671
221108 0.0155414
221113 0.0172500
221117 0.0187753
221121 0.0204981
221125 0.0224488
221128 0.0246018
221132 0.0271078
221136 0.0298779
221138 0.0314796
221140 0.0331002
221142 0.0348219
221144 0.0366496
221146 0.0392227
221149 0.0419943
221151 0.0449701
221154 0.0481524
221156 0.0515394
221159 0.0551240
221161 0.0588931
221164 0.0628267
221167 0.0682225
221170 0.0737695
221177 0.0846839
221180 0.0899357
221183 0.0947769
221187 0.0990380
221190 0.102463
221193 0.104643
221195 0.106170
221198 0.107101
221200 0.107413
221201 0.107351
221203 0.107045
221204 0.106486
221208 0.104633
221211 0.101867
221214 0.0982967
221217 0.0940569
221220 0.0892963
221224 0.0841696
221227 0.0788273
221236 0.0628063
221241 0.0554009
221244 0.0519425
221246 0.0486653
221249 0.0449563
221252 0.0415249
221255 0.0383670
221257 0.0355685
221260 0.0329162
221263 0.0304983
221266 0.0282975
221269 0.0263617
221271 0.0248993
221274 0.0235429
221276 0.0222843
221278 0.0211650
221283 0.0191066
221287 0.0173190
221292 0.0157287
221296 0.0143692
221301 0.0131746
221305 0.0121203
221309 0.0113442
221313 0.0106396
221320 0.00941294
221327 0.00838628
221335 0.00751882
221342 0.00677953
221350 0.00614458
221357 0.00559544
221364 0.00512355
221376 0.00449432
221387 0.00397615
221399 0.00354463
221410 0.00318171
221422 0.00287354
221433 0.00260931
221456 0.00218200
221478 0.00187511
221499 0.00163246
221520 0.00143559
221542 0.00127511
221584 0.00103075
221627 0.000854913
221676 0.000707151
221726 0.000598811
221775 0.000516976
221824 0.000454437
221873 0.000404231
221923 0.000363716
222021 0.000303286
222133 0.000256195
222245 0.000223046
222356 0.000199141
222468 0.000180564
222691 0.000154646
222915 0.000137782
223125 0.000126814
223335 0.000119082
223545 0.000113992
223756 0.000111793
223887 0.000112708
224018 0.000116931
224084 0.000121070
224150 0.000128084
224215 0.000138852
224281 0.000158475
224307 0.000170422
224334 0.000186548
224360 0.000208577
224386 0.000239468
224413 0.000284419
224426 0.000315320
224439 0.000354451
224452 0.000405703
224465 0.000473257
224478 0.000565493
224491 0.000696700
224499 0.000805347
224507 0.000946114
224515 0.00113706
224519 0.00126025
224523 0.00140999
224527 0.00159650
224530 0.00183620
224534 0.00215615
224538 0.00260127
224540 0.00290047
224542 0.00324511
224544 0.00368813
224546 0.00420447
224548 0.00487357
224550 0.00565657
224552 0.00667126
224554 0.00785424
224556 0.00920958
224557 0.0107342
224559 0.0126461
224561 0.0147695
224563 0.0173937
224564 0.0202617
224568 0.0274778
224571 0.0365799
224575 0.0475450
224578 0.0600898
224582 0.0732327
224585 0.0845811
224588 0.0954030
224590 0.105021
224593 0.112542
224595 0.115854
224596 0.118348
224598 0.119964
224600 0.120663
224600 0.120692
224601 0.120333
224603 0.119364
224605 0.115475
224608 0.110338
224610 0.103778
224612 0.0960984
224615 0.0876322
224620 0.0673508
224622 0.0574652
224625 0.0485532
224628 0.0401282
224630 0.0327013
224633 0.0263274
224635 0.0211770
224638 0.0163212
224641 0.0125285
224644 0.00962983
224647 0.00751840
224650 0.00588909
224653 0.00469138
224655 0.00381283
224658 0.00318482
224661 0.00269801
224664 0.00232969
224667 0.00204524
224670 0.00182749
224676 0.00149375
224681 0.00126217
224689 0.00104723
224696 0.000889452
224703 0.000768980
224710 0.000674426
224718 0.000598684
224725 0.000537037
224740 0.000444245
224749 0.000397177
224759 0.000359182
224778 0.000301229
224793 0.000268886
224808 0.000243485
224837 0.000206538
224878 0.000172755
224919 0.000150853
224961 0.000136052
225002 0.000125833
225084 0.000112099
225167 0.000103678
225332 9.45171E-05
225497 8.92357E-05
225827 8.41210E-05
226157 8.20310E-05
226312 8.17236E-05
226662 8.24362E-05
227011 8.52941E-05
227361 9.11869E-05
227710 0.000102159
227914 0.000112727
228118 0.000128440
228322 0.000152809
228424 0.000170295
228526 0.000192840
228633 0.000224954
228740 0.000269963
228793 0.000299529
228847 0.000335677
228900 0.000380473
228953 0.000436775
229021 0.000532592
229055 0.000594400
229089 0.000668224
229123 0.000759275
229157 0.000872291
229191 0.00101478
229225 0.00119735
229247 0.00134439
229269 0.00152084
229291 0.00173717
229313 0.00200377
229334 0.00234047
229356 0.00276820
229367 0.00302804
229378 0.00332772
229389 0.00367603
229400 0.00408371
229413 0.00468707
229427 0.00543084
229440 0.00637755
229453 0.00758845
229460 0.00833497
229467 0.00919843
229473 0.0102046
229480 0.0113673
229487 0.0127642
229493 0.0144350
229500 0.0164545
229507 0.0188829
229512 0.0211889
229517 0.0239342
229522 0.0272315
229527 0.0311421
229533 0.0360005
229535 0.0388279
229538 0.0418361
229540 0.0452987
229543 0.0491370
229545 0.0533870
229548 0.0578943
229550 0.0616138
229552 0.0653829
229553 0.0693986
229555 0.0736665
229557 0.0781895
229559 0.0829673
229561 0.0879960
229562 0.0932670
229565 0.101280
229568 0.109379
229570 0.117787
229573 0.126404
229575 0.135109
229578 0.143757
229580 0.152185
229583 0.160219
229585 0.166816
229587 0.172839
229591 0.182691
229594 0.186309
229596 0.188941
229598 0.190526
229600 0.191028
229602 0.190740
229603 0.189877
229605 0.188447
229606 0.186470
229608 0.183969
229610 0.180974
229611 0.177520
229613 0.173647
229615 0.168843
229616 0.163928
229618 0.158704
229620 0.153229
229622 0.147223
229623 0.141412
229627 0.129600
229630 0.117512
229634 0.106162
229637 0.0954396
229640 0.0855035
229648 0.0654107
229652 0.0573438
229656 0.0503973
229660 0.0444510
229664 0.0393755
229668 0.0350449
229672 0.0313439
229678 0.0268236
229684 0.0232440
229690 0.0202792
229696 0.0178804
229702 0.0158500
229708 0.0141728
229713 0.0127255
229719 0.0115088
229728 0.00997142
229737 0.00872382
229746 0.00769777
229754 0.00684399
229763 0.00612621
229772 0.00551711
229781 0.00499568
229790 0.00455031
229806 0.00387015
229822 0.00333259
229838 0.00290082
229854 0.00254896
229870 0.00225845
229886 0.00201580
229918 0.00163667
229946 0.00139158
229974 0.00119966
230002 0.00104539
230030 0.000919985
230057 0.000816804
230085 0.000730888
230141 0.000597158
230188 0.000512622
230234 0.000446260
230281 0.000393345
230328 0.000350286
230422 0.000284634
230515 0.000238105
230591 0.000209569
230668 0.000186864
230820 0.000153478
230972 0.000130660
231124 0.000113989
231253 0.000103377
231382 9.48696E-05
231639 8.23485E-05
231897 7.36377E-05
232154 6.73154E-05
232599 5.97967E-05
233044 5.47794E-05
233934 4.85687E-05
235104 4.41212E-05
236275 4.15847E-05
238616 3.94105E-05
239365 3.92766E-05
241332 4.01014E-05
243299 4.28939E-05
245265 4.84942E-05
246249 5.31442E-05
247232 5.98072E-05
247841 6.55481E-05
248449 7.29232E-05
249058 8.29088E-05
249667 9.68316E-05
250041 0.000108396
250556 0.000130168
250814 0.000144793
251072 0.000163050
