>,14-Si-30:0.030920
2.317950e+03,1.53683002e-03
2.321630e+03,1.45503191e-03
2.325310e+03,1.38297360e-03
2.328990e+03,1.31915547e-03
2.332670e+03,1.26235927e-03
2.336350e+03,1.21158010e-03
2.340030e+03,1.16600168e-03
2.342700e+03,1.13571036e-03
2.348060e+03,1.08136196e-03
2.353410e+03,1.03412323e-03
2.358760e+03,9.92777850e-04
2.364110e+03,9.56494077e-04
2.369470e+03,9.24358601e-04
2.375000e+03,8.95310422e-04
2.376830e+03,8.85721816e-04
2.384190e+03,8.52574989e-04
2.391550e+03,8.23868583e-04
2.398900e+03,7.98843001e-04
2.406260e+03,7.76844380e-04
2.413620e+03,7.57412428e-04
2.420980e+03,7.40139311e-04
2.428340e+03,7.24699131e-04
2.440390e+03,7.02732113e-04
2.452430e+03,6.84210308e-04
2.464470e+03,6.68223325e-04
2.476520e+03,6.54345597e-04
2.488560e+03,6.42194240e-04
2.500600e+03,6.31471387e-04
2.512640e+03,6.21944210e-04
2.524690e+03,6.13425536e-04
2.544760e+03,6.01054334e-04
2.562500e+03,5.91711619e-04
2.564830e+03,5.90509910e-04
2.584900e+03,5.81556603e-04
2.604980e+03,5.73764653e-04
2.625050e+03,5.66775385e-04
2.645120e+03,5.60511809e-04
2.665190e+03,5.54844679e-04
2.685260e+03,5.49671033e-04
2.725410e+03,5.40489427e-04
2.750000e+03,5.35579961e-04
2.765550e+03,5.32676952e-04
2.805700e+03,5.26031225e-04
2.845840e+03,5.20054723e-04
2.885980e+03,5.14520130e-04
2.926130e+03,5.09369602e-04
2.966270e+03,5.04524525e-04
3.006410e+03,4.99925942e-04
3.092060e+03,4.90730220e-04
3.125000e+03,4.87424754e-04
3.177700e+03,4.82838494e-04
3.263340e+03,4.75804570e-04
3.348980e+03,4.69073940e-04
3.434620e+03,4.62571747e-04
3.500000e+03,4.57745856e-04
3.520260e+03,4.56453311e-04
3.605900e+03,4.51139065e-04
3.691540e+03,4.45955117e-04
3.862820e+03,4.35950529e-04
3.875000e+03,4.35266312e-04
3.948460e+03,4.31709171e-04
4.034100e+03,4.27715511e-04
4.119740e+03,4.23915842e-04
4.205380e+03,4.20380107e-04
4.250000e+03,4.18737413e-04
4.291020e+03,4.17479332e-04
4.376660e+03,4.15454832e-04
4.419480e+03,4.14787016e-04
4.462300e+03,4.14452888e-04
4.505120e+03,4.14577922e-04
4.547940e+03,4.15353884e-04
4.604140e+03,4.17897524e-04
4.625000e+03,4.19547693e-04
4.632240e+03,4.20156436e-04
4.660340e+03,4.23559062e-04
4.688440e+03,4.28350923e-04
4.716540e+03,4.35054568e-04
4.744640e+03,4.44796722e-04
4.758690e+03,4.51340416e-04
4.772740e+03,4.59400117e-04
4.784790e+03,4.67892286e-04
4.796830e+03,4.78263837e-04
4.808870e+03,4.91068483e-04
4.820920e+03,5.07075758e-04
4.832960e+03,5.27394582e-04
4.845000e+03,5.53622527e-04
4.851030e+03,5.69388443e-04
4.857050e+03,5.87974328e-04
4.863070e+03,6.09674476e-04
4.869090e+03,6.35168816e-04
4.874440e+03,6.61769462e-04
4.879790e+03,6.92949049e-04
4.885150e+03,7.29821873e-04
4.890500e+03,7.73825221e-04
4.895850e+03,8.26585114e-04
4.901200e+03,8.91026583e-04
4.906560e+03,9.71261614e-04
4.909230e+03,1.01878484e-03
4.911910e+03,1.07236183e-03
4.914920e+03,1.14123190e-03
4.917930e+03,1.22105073e-03
4.920940e+03,1.31427029e-03
4.923950e+03,1.42405370e-03
4.926960e+03,1.55444219e-03
4.929980e+03,1.71073509e-03
4.932990e+03,1.90067860e-03
4.934490e+03,2.01155733e-03
4.936000e+03,2.13524585e-03
4.937750e+03,2.29856175e-03
4.939510e+03,2.48591757e-03
4.941270e+03,2.70239694e-03
4.943020e+03,2.95438212e-03
4.944780e+03,3.25026715e-03
4.946530e+03,3.60046043e-03
4.947410e+03,3.80029443e-03
4.948290e+03,4.01951528e-03
4.949170e+03,4.26078208e-03
4.950050e+03,4.52727960e-03
4.950970e+03,4.83758927e-03
4.951890e+03,5.18478650e-03
4.952810e+03,5.57508620e-03
4.953730e+03,6.01603287e-03
4.954650e+03,6.51693342e-03
4.955570e+03,7.08944469e-03
4.956490e+03,7.74822275e-03
4.957410e+03,8.51212882e-03
4.958030e+03,9.10629530e-03
4.958660e+03,9.76944392e-03
4.959290e+03,1.05145305e-02
4.959920e+03,1.13563968e-02
4.960540e+03,1.23154502e-02
4.961170e+03,1.34126537e-02
4.961800e+03,1.46807522e-02
4.962110e+03,1.53927045e-02
4.962420e+03,1.61618588e-02
4.962880e+03,1.74167299e-02
4.963340e+03,1.88477830e-02
4.963800e+03,2.04954926e-02
4.964030e+03,2.14168073e-02
4.964260e+03,2.24138450e-02
4.964490e+03,2.34963456e-02
4.964720e+03,2.46756567e-02
4.964950e+03,2.59649812e-02
4.965180e+03,2.73797482e-02
4.965410e+03,2.89379530e-02
4.965640e+03,3.06605594e-02
4.965870e+03,3.25719325e-02
4.966100e+03,3.47004567e-02
4.966280e+03,3.65176183e-02
4.966460e+03,3.85014388e-02
4.966640e+03,4.06713977e-02
4.966820e+03,4.30346066e-02
4.966990e+03,4.56417746e-02
4.967170e+03,4.85055783e-02
4.967350e+03,5.16557012e-02
4.967530e+03,5.51026560e-02
4.967700e+03,5.89197237e-02
4.967880e+03,6.31257646e-02
4.968060e+03,6.77619026e-02
4.968240e+03,7.28411243e-02
4.968420e+03,7.84679392e-02
4.968590e+03,8.46643008e-02
4.968770e+03,9.14837001e-02
4.968950e+03,9.89369594e-02
4.969060e+03,1.04166146e-01
4.969180e+03,1.09718446e-01
4.969290e+03,1.15610866e-01
4.969410e+03,1.21859484e-01
4.969520e+03,1.28481616e-01
4.969640e+03,1.35494268e-01
4.969750e+03,1.42914755e-01
4.969870e+03,1.50759773e-01
4.969980e+03,1.59046019e-01
4.970100e+03,1.67790809e-01
4.970210e+03,1.77010222e-01
4.970330e+03,1.86720025e-01
4.970440e+03,1.96935370e-01
4.970560e+03,2.07671099e-01
4.970670e+03,2.18940198e-01
4.970790e+03,2.30650834e-01
4.970900e+03,2.43019758e-01
4.971020e+03,2.55956372e-01
4.971130e+03,2.69469336e-01
4.971250e+03,2.83566068e-01
4.971480e+03,3.13529086e-01
4.971710e+03,3.45862121e-01
4.971940e+03,3.80545076e-01
4.972170e+03,4.17519204e-01
4.972400e+03,4.56676283e-01
4.972630e+03,4.97864807e-01
4.972860e+03,5.40874518e-01
4.973090e+03,5.85448782e-01
4.973550e+03,6.77998508e-01
4.974010e+03,7.72421987e-01
4.974470e+03,8.64950070e-01
4.974890e+03,9.43833158e-01
4.975090e+03,9.80349671e-01
4.975300e+03,1.01436785e+00
4.975530e+03,1.04859628e+00
4.975760e+03,1.07869071e+00
4.976010e+03,1.10556945e+00
4.976250e+03,1.12703411e+00
4.976420e+03,1.13908981e+00
4.976600e+03,1.14805969e+00
4.976770e+03,1.15385410e+00
4.976950e+03,1.15642663e+00
4.977000e+03,1.15656577e+00
4.977180e+03,1.15490845e+00
4.977350e+03,1.15001690e+00
4.977530e+03,1.14193750e+00
4.977700e+03,1.13074136e+00
4.977950e+03,1.10915919e+00
4.978210e+03,1.08175479e+00
4.978450e+03,1.05103576e+00
4.978680e+03,1.01601885e+00
4.978870e+03,9.86338734e-01
4.979050e+03,9.54676647e-01
4.979420e+03,8.86699013e-01
4.979890e+03,7.92055967e-01
4.980370e+03,6.94475522e-01
4.980850e+03,5.98249372e-01
4.981080e+03,5.51782787e-01
4.981320e+03,5.07100286e-01
4.981540e+03,4.67831878e-01
4.981750e+03,4.30489786e-01
4.981970e+03,3.95030722e-01
4.982190e+03,3.61556722e-01
4.982400e+03,3.29996670e-01
4.982620e+03,3.00665640e-01
4.982840e+03,2.73420783e-01
4.983050e+03,2.48235199e-01
4.983170e+03,2.35222821e-01
4.983290e+03,2.22811220e-01
4.983410e+03,2.10987407e-01
4.983530e+03,1.99738088e-01
4.983650e+03,1.89048731e-01
4.983770e+03,1.78903256e-01
4.983880e+03,1.69284967e-01
4.984000e+03,1.60251066e-01
4.984120e+03,1.51630257e-01
4.984240e+03,1.43483141e-01
4.984360e+03,1.35791168e-01
4.984480e+03,1.28534858e-01
4.984600e+03,1.21696277e-01
4.984720e+03,1.15255637e-01
4.984840e+03,1.09194694e-01
4.984950e+03,1.03541586e-01
4.985090e+03,9.72277172e-02
4.985240e+03,9.13662072e-02
4.985380e+03,8.59286107e-02
4.985520e+03,8.09214207e-02
4.985660e+03,7.62466207e-02
4.985800e+03,7.19459527e-02
4.985940e+03,6.79334590e-02
4.986080e+03,6.42431518e-02
4.986220e+03,6.08011322e-02
4.986360e+03,5.76355373e-02
4.986500e+03,5.46817445e-02
4.986640e+03,5.19638713e-02
4.986780e+03,4.94262616e-02
4.986920e+03,4.70893228e-02
4.987060e+03,4.49048196e-02
4.987200e+03,4.28900671e-02
4.987440e+03,3.97832166e-02
4.987680e+03,3.70307092e-02
4.987920e+03,3.45843098e-02
4.988150e+03,3.24025861e-02
4.988390e+03,3.04498554e-02
4.988630e+03,2.86951983e-02
4.988870e+03,2.71123327e-02
4.989110e+03,2.56844381e-02
4.989340e+03,2.43803476e-02
4.989580e+03,2.31899805e-02
4.989820e+03,2.20992994e-02
4.990060e+03,2.11004199e-02
4.990290e+03,2.01747283e-02
4.990530e+03,1.93179571e-02
4.991010e+03,1.77850492e-02
4.991530e+03,1.63345726e-02
4.992050e+03,1.50735428e-02
4.992560e+03,1.39672061e-02
4.993080e+03,1.29891253e-02
4.993600e+03,1.21188006e-02
4.994120e+03,1.13399373e-02
4.994640e+03,1.06394562e-02
4.995160e+03,1.00078339e-02
4.995760e+03,9.34278413e-03
4.996370e+03,8.74745858e-03
4.996970e+03,8.21119061e-03
4.997580e+03,7.72621853e-03
4.998190e+03,7.28530746e-03
4.998790e+03,6.88446909e-03
4.999400e+03,6.51826074e-03
5.000000e+03,6.18275632e-03
5.001220e+03,5.58577562e-03
5.002440e+03,5.07787543e-03
5.003660e+03,4.64198793e-03
5.004880e+03,4.26518855e-03
5.006100e+03,3.93653161e-03
5.007330e+03,3.64825586e-03
5.008550e+03,3.39390277e-03
5.009770e+03,3.16851863e-03
5.011600e+03,2.87506925e-03
5.013430e+03,2.62606119e-03
5.015260e+03,2.41281520e-03
5.017090e+03,2.22879170e-03
5.018920e+03,2.06891981e-03
5.020750e+03,1.92918612e-03
5.022580e+03,1.80630074e-03
5.024420e+03,1.69753620e-03
5.027470e+03,1.54192301e-03
5.030520e+03,1.41227025e-03
5.033570e+03,1.30321022e-03
5.036620e+03,1.21064291e-03
5.039670e+03,1.13134646e-03
5.042730e+03,1.06290880e-03
5.045780e+03,1.00343517e-03
5.048830e+03,9.51453449e-04
5.053710e+03,8.81114502e-04
5.057370e+03,8.36617477e-04
5.061040e+03,7.97596063e-04
5.068360e+03,7.33056642e-04
5.073240e+03,6.97969586e-04
5.078130e+03,6.67833429e-04
5.083010e+03,6.41756461e-04
5.087890e+03,6.19035242e-04
5.097660e+03,5.81728769e-04
5.107420e+03,5.52419148e-04
5.117190e+03,5.28765093e-04
5.126950e+03,5.09529827e-04
5.136720e+03,4.93658954e-04
5.146490e+03,4.80400202e-04
5.156860e+03,4.68555322e-04
5.167240e+03,4.58541204e-04
5.187990e+03,4.42614207e-04
5.208740e+03,4.30772052e-04
5.229490e+03,4.21342585e-04
5.250250e+03,4.13832619e-04
5.271000e+03,4.07719630e-04
5.291750e+03,4.02646791e-04
5.312500e+03,3.98364267e-04
5.346680e+03,3.92589173e-04
5.380860e+03,3.87997481e-04
5.415040e+03,3.84114506e-04
5.449220e+03,3.80792234e-04
5.517580e+03,3.75309324e-04
5.585940e+03,3.70938915e-04
5.625000e+03,3.68732225e-04
5.654300e+03,3.67226386e-04
5.722660e+03,3.64131698e-04
5.859380e+03,3.58717705e-04
6.054690e+03,3.52001656e-04
6.250000e+03,3.45774730e-04
6.562500e+03,3.37633962e-04
6.875000e+03,3.29822214e-04
7.187500e+03,3.23144230e-04
7.500000e+03,3.16563088e-04
8.125000e+03,3.05127666e-04
8.750000e+03,2.95107284e-04
9.375000e+03,2.86670522e-04
1.000000e+04,2.78362230e-04
1.032980e+04,2.74818122e-04
1.103050e+04,2.67415489e-04
1.125000e+04,2.65180896e-04
1.173130e+04,2.61157633e-04
1.208160e+04,2.58402464e-04
1.243200e+04,2.55814084e-04
1.250000e+04,2.55372043e-04
1.278240e+04,2.53931698e-04
1.313280e+04,2.52647322e-04
1.342130e+04,2.52292117e-04
1.370980e+04,2.53006404e-04
1.375000e+04,2.53317468e-04
1.385410e+04,2.54238401e-04
1.399840e+04,2.56316852e-04
1.414270e+04,2.59606000e-04
1.421480e+04,2.61907425e-04
1.428690e+04,2.64824318e-04
1.439510e+04,2.70936421e-04
1.444920e+04,2.74996725e-04
1.450330e+04,2.80081733e-04
1.455740e+04,2.86430894e-04
1.461150e+04,2.94380451e-04
1.466560e+04,3.04740441e-04
1.471970e+04,3.18167232e-04
1.477380e+04,3.36422852e-04
1.482790e+04,3.61718622e-04
1.485500e+04,3.78215619e-04
1.488200e+04,3.98143140e-04
1.490910e+04,4.22712393e-04
1.493610e+04,4.53038740e-04
1.496450e+04,4.93836066e-04
1.499280e+04,5.47313512e-04
1.500000e+04,5.64141355e-04
1.500700e+04,5.80510678e-04
1.502120e+04,6.19309505e-04
1.503530e+04,6.65024369e-04
1.504950e+04,7.19351159e-04
1.506620e+04,7.97899347e-04
1.508300e+04,8.96812722e-04
1.509140e+04,9.56625602e-04
1.509970e+04,1.02483451e-03
1.510810e+04,1.10316719e-03
1.511650e+04,1.19373710e-03
1.512870e+04,1.35398176e-03
1.513480e+04,1.44958567e-03
1.514100e+04,1.55796507e-03
1.514710e+04,1.68148689e-03
1.515320e+04,1.82296164e-03
1.515930e+04,1.98592648e-03
1.516540e+04,2.17518354e-03
1.517250e+04,2.43635027e-03
1.517960e+04,2.75361051e-03
1.518310e+04,2.93860337e-03
1.518670e+04,3.14476256e-03
1.519020e+04,3.37544823e-03
1.519380e+04,3.63471190e-03
1.519670e+04,3.87182844e-03
1.519960e+04,4.13465626e-03
1.520250e+04,4.42703237e-03
1.520540e+04,4.75350123e-03
1.520830e+04,5.11953023e-03
1.521120e+04,5.53188920e-03
1.521410e+04,5.99892211e-03
1.521700e+04,6.52901513e-03
1.522050e+04,7.28726459e-03
1.522230e+04,7.71790065e-03
1.522400e+04,8.18943726e-03
1.522580e+04,8.70721432e-03
1.522760e+04,9.27751022e-03
1.522940e+04,9.90772727e-03
1.523110e+04,1.06065801e-02
1.523290e+04,1.13892002e-02
1.523470e+04,1.22592892e-02
1.523640e+04,1.32360563e-02
1.523820e+04,1.43377717e-02
1.524000e+04,1.55869710e-02
1.524180e+04,1.70113424e-02
1.524350e+04,1.86456960e-02
1.524530e+04,2.05339292e-02
1.524630e+04,2.17964848e-02
1.524740e+04,2.31823022e-02
1.524840e+04,2.47082485e-02
1.524950e+04,2.63772741e-02
1.525050e+04,2.82448506e-02
1.525160e+04,3.03236732e-02
1.525260e+04,3.26473344e-02
1.525370e+04,3.52299351e-02
1.525460e+04,3.76979885e-02
1.525540e+04,4.04089597e-02
1.525630e+04,4.34665267e-02
1.525720e+04,4.68512472e-02
1.525810e+04,5.06994080e-02
1.525900e+04,5.49950799e-02
1.525940e+04,5.74059788e-02
1.525990e+04,5.99194788e-02
1.526030e+04,6.26002338e-02
1.526080e+04,6.54613607e-02
1.526120e+04,6.84466407e-02
1.526160e+04,7.15570102e-02
1.526200e+04,7.49569126e-02
1.526250e+04,7.85048606e-02
1.526290e+04,8.23868496e-02
1.526330e+04,8.64421835e-02
1.526370e+04,9.07767435e-02
1.526410e+04,9.54106750e-02
1.526460e+04,1.00487338e-01
1.526500e+04,1.05793099e-01
1.526540e+04,1.11464289e-01
1.526580e+04,1.17524335e-01
1.526630e+04,1.24154544e-01
1.526670e+04,1.31070539e-01
1.526710e+04,1.38443790e-01
1.526750e+04,1.46295380e-01
1.526800e+04,1.55261062e-01
1.526840e+04,1.64601544e-01
1.526890e+04,1.74527183e-01
1.526930e+04,1.85051096e-01
1.526970e+04,1.96182186e-01
1.527020e+04,2.07923261e-01
1.527060e+04,2.20270108e-01
1.527110e+04,2.33212418e-01
1.527150e+04,2.47043473e-01
1.527190e+04,2.61120022e-01
1.527280e+04,2.91093711e-01
1.527370e+04,3.22679976e-01
1.527460e+04,3.54874823e-01
1.527570e+04,3.96340816e-01
1.527690e+04,4.35732758e-01
1.527740e+04,4.54425437e-01
1.527800e+04,4.71517719e-01
1.527850e+04,4.87076602e-01
1.527910e+04,5.00827074e-01
1.527980e+04,5.15655095e-01
1.528060e+04,5.26439961e-01
1.528090e+04,5.30380045e-01
1.528130e+04,5.33130138e-01
1.528160e+04,5.34793311e-01
1.528200e+04,5.35346139e-01
1.528260e+04,5.34048391e-01
1.528310e+04,5.30286333e-01
1.528360e+04,5.23975636e-01
1.528420e+04,5.15472358e-01
1.528470e+04,5.04603155e-01
1.528530e+04,4.91948967e-01
1.528580e+04,4.77542590e-01
1.528640e+04,4.61615929e-01
1.528720e+04,4.33372403e-01
1.528810e+04,4.02865084e-01
1.528980e+04,3.39122839e-01
1.529060e+04,3.10527000e-01
1.529140e+04,2.82911264e-01
1.529220e+04,2.56677602e-01
1.529300e+04,2.32115549e-01
1.529360e+04,2.13291684e-01
1.529430e+04,1.95779619e-01
1.529490e+04,1.79595283e-01
1.529560e+04,1.64943411e-01
1.529620e+04,1.51328329e-01
1.529690e+04,1.39112657e-01
1.529720e+04,1.33253126e-01
1.529750e+04,1.27844760e-01
1.529780e+04,1.22695007e-01
1.529820e+04,1.17794495e-01
1.529860e+04,1.12003364e-01
1.529900e+04,1.06566420e-01
1.529940e+04,1.01462579e-01
1.529980e+04,9.67897576e-02
1.530020e+04,9.22893445e-02
1.530050e+04,8.81684170e-02
1.530090e+04,8.41988145e-02
1.530130e+04,8.05627840e-02
1.530170e+04,7.70579334e-02
1.530210e+04,7.38449584e-02
1.530250e+04,7.07453604e-02
1.530290e+04,6.79006263e-02
1.530370e+04,6.26281233e-02
1.530450e+04,5.79384342e-02
1.530530e+04,5.37036586e-02
1.530610e+04,4.99636191e-02
1.530690e+04,4.66041420e-02
1.530770e+04,4.35771126e-02
1.530850e+04,4.08405532e-02
1.530920e+04,3.83586709e-02
1.531000e+04,3.61009653e-02
1.531080e+04,3.40411073e-02
1.531150e+04,3.23169301e-02
1.531230e+04,3.07234638e-02
1.531300e+04,2.92476853e-02
1.531370e+04,2.78781156e-02
1.531510e+04,2.54185772e-02
1.531660e+04,2.32912048e-02
1.531800e+04,2.14132623e-02
1.531950e+04,1.97581847e-02
1.532090e+04,1.82916321e-02
1.532230e+04,1.69944422e-02
1.532390e+04,1.57110720e-02
1.532550e+04,1.45775749e-02
1.532710e+04,1.35651852e-02
1.532870e+04,1.26571303e-02
1.533020e+04,1.18344836e-02
1.533180e+04,1.10959320e-02
1.533340e+04,1.04262032e-02
1.533500e+04,9.81695762e-03
1.533690e+04,9.16432747e-03
1.533870e+04,8.57663192e-03
1.534060e+04,8.04548382e-03
1.534250e+04,7.56380932e-03
1.534620e+04,6.72583142e-03
1.534990e+04,6.02601417e-03
1.535310e+04,5.51664471e-03
1.535630e+04,5.07295895e-03
1.535940e+04,4.68183940e-03
1.536260e+04,4.33741473e-03
1.536580e+04,4.03068558e-03
1.536890e+04,3.75800283e-03
1.537210e+04,3.51373878e-03
1.537520e+04,3.29407617e-03
1.537930e+04,3.04461189e-03
1.538330e+04,2.82452774e-03
1.538730e+04,2.62944744e-03
1.539140e+04,2.45620811e-03
1.539940e+04,2.16127482e-03
1.540750e+04,1.92131013e-03
1.541380e+04,1.76267681e-03
1.542010e+04,1.62542115e-03
1.542650e+04,1.50586492e-03
1.543280e+04,1.40123560e-03
1.544540e+04,1.22705355e-03
1.545810e+04,1.08922191e-03
1.546900e+04,9.92135495e-04
1.547990e+04,9.10907802e-04
1.549090e+04,8.41729422e-04
1.550180e+04,7.82591504e-04
1.551270e+04,7.31661707e-04
1.552370e+04,6.87478270e-04
1.554550e+04,6.15054998e-04
1.557310e+04,5.45791805e-04
1.560070e+04,4.93820947e-04
1.562830e+04,4.53792154e-04
1.565600e+04,4.22018291e-04
1.568820e+04,3.92871869e-04
1.572040e+04,3.69867950e-04
1.575260e+04,3.51363505e-04
1.578480e+04,3.36270208e-04
1.584920e+04,3.13481230e-04
1.591370e+04,2.97006655e-04
1.598270e+04,2.84112918e-04
1.605170e+04,2.74433091e-04
1.612070e+04,2.66942799e-04
1.618980e+04,2.61078396e-04
1.625880e+04,2.56239158e-04
1.632780e+04,2.52259430e-04
1.646590e+04,2.46116262e-04
1.655790e+04,2.42979675e-04
1.664990e+04,2.40345508e-04
1.683400e+04,2.36203407e-04
1.701810e+04,2.32942461e-04
1.720210e+04,2.30298101e-04
1.738620e+04,2.28109411e-04
1.750000e+04,2.26924486e-04
1.757030e+04,2.26282600e-04
1.793840e+04,2.23463074e-04
1.845380e+04,2.20274873e-04
1.896920e+04,2.17524673e-04
2.000000e+04,2.12672396e-04
2.149140e+04,2.07766289e-04
2.220120e+04,2.05587101e-04
2.298280e+04,2.03676960e-04
2.375000e+04,2.01894406e-04
2.440230e+04,2.00391919e-04
2.447410e+04,2.00277172e-04
2.596550e+04,1.98010265e-04
2.660350e+04,1.97099553e-04
2.733260e+04,1.96468099e-04
2.750000e+04,1.96341149e-04
2.869970e+04,1.95447662e-04
2.880460e+04,1.95386555e-04
3.006680e+04,1.95582738e-04
3.013450e+04,1.95611997e-04
3.079940e+04,1.96704923e-04
3.113190e+04,1.98391751e-04
3.125000e+04,2.00418683e-04
3.129810e+04,2.01244687e-04
3.143390e+04,2.07239910e-04
3.146440e+04,2.08597887e-04
3.151880e+04,2.15903966e-04
3.157330e+04,2.30753058e-04
3.160050e+04,2.46002678e-04
3.162770e+04,2.73244055e-04
3.164140e+04,2.96391012e-04
3.165500e+04,3.32321828e-04
3.166180e+04,3.57907161e-04
3.166860e+04,3.91106425e-04
3.167540e+04,4.35990343e-04
3.168220e+04,4.99329006e-04
3.168680e+04,5.59088280e-04
3.169150e+04,6.39010362e-04
3.169620e+04,7.49873261e-04
3.169850e+04,8.22774006e-04
3.170080e+04,9.12373569e-04
3.170310e+04,1.02711312e-03
3.170550e+04,1.18163500e-03
3.170780e+04,1.40888385e-03
3.170900e+04,1.57156634e-03
3.171010e+04,1.78545095e-03
3.171130e+04,2.07988323e-03
3.171250e+04,2.48749157e-03
3.171360e+04,3.07062785e-03
3.171420e+04,3.44697203e-03
3.171480e+04,3.89691016e-03
3.171540e+04,4.44481679e-03
3.171600e+04,5.08887511e-03
3.171650e+04,5.85656750e-03
3.171710e+04,6.76949276e-03
3.171770e+04,7.85203456e-03
3.171830e+04,9.13142636e-03
3.171890e+04,1.06377882e-02
3.171940e+04,1.24041358e-02
3.172020e+04,1.52122346e-02
3.172100e+04,1.85827094e-02
3.172170e+04,2.26405220e-02
3.172250e+04,2.74805703e-02
3.172330e+04,3.31977514e-02
3.172400e+04,3.98827207e-02
3.172480e+04,4.76173722e-02
3.172550e+04,5.64691209e-02
3.172710e+04,7.78418948e-02
3.172860e+04,1.03746876e-01
3.173010e+04,1.33734108e-01
3.173160e+04,1.66520308e-01
3.173410e+04,2.21226072e-01
3.173540e+04,2.45616290e-01
3.173660e+04,2.66020630e-01
3.173770e+04,2.78834094e-01
3.173870e+04,2.87349045e-01
3.173980e+04,2.91173534e-01
3.174000e+04,2.91317402e-01
3.174010e+04,2.91305413e-01
3.174020e+04,2.91192901e-01
3.174040e+04,2.90960499e-01
3.174070e+04,2.90138792e-01
3.174130e+04,2.87148001e-01
3.174250e+04,2.77518999e-01
3.174360e+04,2.63041833e-01
3.174480e+04,2.43005465e-01
3.174590e+04,2.19721926e-01
3.174830e+04,1.68024481e-01
3.174990e+04,1.34746735e-01
3.175140e+04,1.04469925e-01
3.175290e+04,7.83042329e-02
3.175440e+04,5.68473544e-02
3.175520e+04,4.78446382e-02
3.175600e+04,3.99892682e-02
3.175680e+04,3.32114318e-02
3.175750e+04,2.74955431e-02
3.175830e+04,2.25978570e-02
3.175900e+04,1.85497291e-02
3.175980e+04,1.51472545e-02
3.176060e+04,1.23858219e-02
3.176160e+04,9.38737647e-03
3.176210e+04,8.19660279e-03
3.176270e+04,7.17050258e-03
3.176320e+04,6.27304415e-03
3.176370e+04,5.51940748e-03
3.176480e+04,4.32419843e-03
3.176580e+04,3.44734308e-03
3.176680e+04,2.81749782e-03
3.176790e+04,2.35488061e-03
3.176890e+04,2.01877482e-03
3.177000e+04,1.76630617e-03
3.177100e+04,1.57668739e-03
3.177210e+04,1.42808028e-03
3.177310e+04,1.31090267e-03
3.177520e+04,1.13423303e-03
3.177730e+04,1.00580525e-03
3.177940e+04,9.06315198e-04
3.178150e+04,8.26042574e-04
3.178570e+04,7.03662894e-04
3.178980e+04,6.14929759e-04
3.179400e+04,5.48309949e-04
3.180130e+04,4.65972706e-04
3.180850e+04,4.10143027e-04
3.181570e+04,3.70053047e-04
3.182300e+04,3.40401882e-04
3.183750e+04,3.00837948e-04
3.185200e+04,2.75161875e-04
3.186650e+04,2.57860572e-04
3.188090e+04,2.45904421e-04
3.190990e+04,2.30973905e-04
3.196790e+04,2.15924807e-04
3.202580e+04,2.08837228e-04
3.217960e+04,2.03353294e-04
3.223980e+04,2.01233492e-04
3.245380e+04,1.99680491e-04
3.288170e+04,1.99160284e-04
3.292530e+04,1.99242333e-04
3.367100e+04,2.01180373e-04
3.402290e+04,2.02402709e-04
3.404380e+04,2.02494337e-04
3.441660e+04,2.04403247e-04
3.475840e+04,2.06539529e-04
3.500000e+04,2.08398360e-04
3.510020e+04,2.09170313e-04
3.516420e+04,2.09794051e-04
3.544200e+04,2.12783352e-04
3.578370e+04,2.17488373e-04
3.603920e+04,2.22022802e-04
3.629460e+04,2.27808074e-04
3.655000e+04,2.35446592e-04
3.680540e+04,2.45939117e-04
3.692880e+04,2.52523112e-04
3.705220e+04,2.60484496e-04
3.717560e+04,2.70233208e-04
3.729900e+04,2.82380171e-04
3.740000e+04,2.94742361e-04
3.744660e+04,3.01784563e-04
3.750100e+04,3.10102901e-04
3.760190e+04,3.29405488e-04
3.770290e+04,3.54014257e-04
3.776460e+04,3.72647188e-04
3.782630e+04,3.94816826e-04
3.788800e+04,4.21485469e-04
3.794970e+04,4.53975225e-04
3.801140e+04,4.94139479e-04
3.807310e+04,5.44608859e-04
3.813480e+04,6.09236778e-04
3.816560e+04,6.48596533e-04
3.819650e+04,6.93880890e-04
3.823010e+04,7.51356616e-04
3.826380e+04,8.19748811e-04
3.829740e+04,9.01750512e-04
3.833110e+04,1.00114335e-03
3.836190e+04,1.11205852e-03
3.839280e+04,1.24769685e-03
3.842360e+04,1.41597515e-03
3.843910e+04,1.51575560e-03
3.845450e+04,1.62824134e-03
3.847830e+04,1.83270539e-03
3.849030e+04,1.95176401e-03
3.850220e+04,2.08428221e-03
